index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
916.531__3.22_3758	78107106.05213696	171785687.42956105	94086789.22396675	65419104.7867112	105865506.90689537	103780938.13320832	98736196.25576705	92962861.29600427	163847771.64554733	68939551.39215374	114249148.24751712	77532962.68982999	98647995.71467102	63258530.02398215	61820227.960849054	146165.92531165754	94132856.92314295	91199158.98025706	91199158.98025706	97166498.0403118	85231819.92020233	91199158.98025706	82398065.15159939	93524825.2599855	93524825.2599855	93524825.2599855	96367392.46931888	85534983.67407061	93524825.2599855	80953262.86932659	1129594283.0777154	1459186543.684113	1459186543.684113	777331984.3224944	681854559.3616186	1459186543.684113	329592260.60639757
913.608__7.61_4058	53469743.27113514	19970075.34480078	3988271.8733821814	10687193.526425518	12117800.884107392	321961693.65791804	219720624.32735446	376200669.49049175	129029241.75662927	191749383.95273048	372574121.73249304	71914682.76064013	23106156.841592256	113585415.81204244	110427403.84204665	170254.2496952803	147619662.995308	126917045.8327178	126917045.8327178	33872959.6546591	219961132.01077652	126917045.8327178	64809194.34494718	100471962.2586347	91171043.30134338	91171043.30134338	16043938.114454087	205735004.14004248	91171043.30134338	66766780.34181945	1771435955.943696	2030672733.323485	2030672733.323485	270983677.2372728	1759689056.0862122	2030672733.323485	259236777.37978873
912.602__7.6_3741	55841934.23523121	21895223.36864846	13658213.308543568	16656636.886382505	14089721.969895195	343190621.9247541	218309117.8363138	381622245.11092055	149644437.30408585	195489168.4966995	377174969.22425264	69542536.51374954	38452985.121837705	107433818.77672231	115268646.8348221	136748.63212238843	153596821.070142	132400439.09656134	132400439.09656134	40509562.88815815	224291315.30496454	132400439.09656134	68811293.17581934	109593486.9089177	88488177.64523593	88488177.64523593	19275930.12751548	206899143.16650665	88488177.64523593	72943401.94928001	1843161852.8417041	2118407025.5449815	2118407025.5449815	324076503.1052652	1794330522.4397163	2118407025.5449815	275245172.70327735
911.498__7.06_3782	289485345.8989474	37094272.828477725	54834140.13777424	50039567.24212305	37525558.30061364	91548098.21696432	74999143.20345269	91777301.0209323	72137771.48583859	228607554.94308692	214590287.24031207	54117000.97787799	62362314.81847741	220200816.4284456	141390001.24842212	355617.20387706824	104965508.3666387	107566549.44972643	107566549.44972643	46058280.374382466	169074818.52507043	107566549.44972643	115369672.69898969	73568457.34464565	73568457.34464565	73568457.34464565	52078284.11000052	177990144.2443671	73568457.34464565	101876158.03344977	1259586100.3996644	1721064791.195623	1721064791.195623	368466242.9950597	1352598548.2005634	1721064791.195623	461478690.79595876
910.651__8.37_1805	109806032.96099596	99852394.77480751	18168066.781356897	22556107.80216462	10719029.319106957	225565101.09666497	163192515.84119445	296673282.1375777	92467968.28775233	145584051.5928527	225098795.60511047	63208741.651992485	45334145.370837	102076893.49442375	72868111.45390268	391835.1219198972	121880407.80453251	105847692.08079126	105847692.08079126	44087286.138742216	167608098.02284032	105847692.08079126	57749544.909567595	104829213.86790174	96160181.53127992	96160181.53127992	33945126.58650081	154388283.71702358	96160181.53127992	59101128.41236984	1462564893.65439	1693563073.2926602	1693563073.2926602	352698289.1099377	1340864784.1827226	1693563073.2926602	230998179.63827038
909.648__8.42_423	107869815.89518213	102877278.52513218	15638021.663580593	23939766.77390619	11192016.848072015	225134393.30546564	161658648.4570065	288357785.8411423	85798484.12351097	142928930.99886233	223935077.49997023	58617375.456500955	36609742.75838714	101635876.30922018	73187448.94733381	194552.0449486521	119745844.21543406	103723450.96551386	103723450.96551386	41858404.77425484	165588497.1567729	103723450.96551386	55656271.21575329	105373547.21015716	93717180.21636558	93717180.21636558	30274754.766146667	152293789.72793442	93717180.21636558	54898595.85286048	1436950130.5852087	1659575215.4482217	1659575215.4482217	334867238.19403875	1324707977.2541833	1659575215.4482217	222625084.86301315
909.647__8.12_1748	53394871.24754647	847617874.9978344	89229348.51507033	221826268.69346777	568946873.4362246	82731516.40527606	198850462.51868024	51957151.423677444	5549169690.368357	44965464.36945942	63182984.247884534	60780219.37561258	88129756.18590635	59635469.00388164	49019904.81612048	11637764.797451796	606278634.746693	502567226.2751531	502567226.2751531	929667224.5462406	75467228.00406578	502567226.2751531	191433000.86053327	72957250.3265803	72957250.3265803	72957250.3265803	155527808.60426906	56515170.125714056	72957250.3265803	73882612.59489399	7275343616.960317	8041075620.40245	8041075620.40245	7437337796.369925	603737824.0325263	8041075620.40245	765732003.4421331
907.51__6.05_4060	685536735.5010579	38756437.14799147	20750138.513840504	59508107.92637949	6471960.422873268	143371562.5876067	130287599.4204284	70964974.35153003	65752475.813246384	259842920.06432536	343182564.5268757	29124936.715186257	33481328.650787063	238583931.30001453	101289453.43516697	0.8760803587827211	153923204.45371237	139181570.4533369	139181570.4533369	31730673.2582981	246632467.6483757	139181570.4533369	94956668.45221046	68358725.0823882	68358725.0823882	68358725.0823882	31303132.68298666	190977746.9438106	68358725.0823882	67385391.04297702	1847078453.4445484	2226905127.2533903	2226905127.2533903	253845386.0663848	1973059741.1870055	2226905127.2533903	379826673.8088418
906.544__7.07_2043	244468667.4489582	33354898.050561666	41598468.2828696	49157548.01931796	35397542.27476715	115163502.87209737	97564922.13217556	89165914.52217376	66549532.688949704	198546479.11906356	183340267.58636418	69440902.88951704	72532545.43479489	191944205.19233075	127022519.39701122	139044.27180869223	99040845.6569881	100961685.01142257	100961685.01142257	46021310.239073336	155902059.7837718	100961685.01142257	106724203.074726	79303408.7058454	80849229.97848433	80849229.97848433	45378008.15109378	155181393.49168772	80849229.97848433	99777532.41590306	1188490147.8838573	1615386960.1827612	1615386960.1827612	368170481.9125867	1247216478.2701745	1615386960.1827612	426896812.298904
905.398__4.79_2102	78712403.16646366	60173753.53773059	36008145.36047046	52788819.08614718	109303761.00477153	32684948.392647218	72958941.9005	35547734.30747441	103227382.43004711	41800957.7973279	139122204.89108366	94528584.8713197	926019779.0399667	165326989.80264342	67089804.196173355	11981325.373856608	63294600.09292237	126704720.94741397	126704720.94741397	174253943.83803874	79155498.0567892	126704720.94741397	316935083.51088876	56481286.31193888	70024373.04833668	70024373.04833668	77351169.20452514	70024373.04833668	70024373.04833668	137315375.40370747	759535201.1150684	2027275535.1586235	2027275535.1586235	1394031550.70431	633243984.4543136	2027275535.1586235	1267740334.043555
904.692__8.41_246	113965914.88789357	72737458.46665911	15727717.02270536	23332599.193122387	12595247.59485576	227573897.6739249	154004103.18293652	287828903.6794302	93137060.419508	149560679.3884731	226132197.8074934	52843414.882521436	39562860.32676737	108893092.42845915	67932548.95123497	22915.082398421244	118072238.4739222	102865663.18677397	102865663.18677397	38744909.12356723	166986417.24998072	102865663.18677397	57245937.32532931	103551487.65370078	82937259.44308355	82937259.44308355	31447729.75994488	151782391.2857048	82937259.44308355	53747704.63900117	1416866861.6870663	1645850610.9883835	1645850610.9883835	309959272.98853785	1335891337.9998457	1645850610.9883835	228983749.30131724
904.692__8.11_1911	80049408.8907527	139165586.7867568	123224020.09089403	278622894.13247246	415454911.90733165	64436655.97468339	269248857.7839159	22243315.887663025	5259573544.740747	48728121.464580655	33170689.969487518	75781677.15065438	34560030.647867024	52226252.415650964	22472892.84904481	7771474.278206341	533501353.9292345	432920645.9356693	432920645.9356693	791769267.4668663	74072024.40447237	432920645.9356693	131178521.95497361	77915543.02070354	70109166.56266889	70109166.56266889	131194803.43882543	50477186.94011581	70109166.56266889	43393141.531758994	6402016247.150814	6926730334.970709	6926730334.970709	6334154139.73493	592576195.2357789	6926730334.970709	524714087.81989443
902.553__6.21_4644	598018887.6359856	35806793.719387114	37503896.28154051	47791831.630193315	20908991.027323272	135982264.22620404	107481785.13940239	53801013.804297164	52691973.765126504	226936168.71263674	275908008.7684962	38776567.97832382	9736561.064104708	219715614.2749281	96757677.597134	642381.0496965918	134278464.3926075	122403776.04217374	122403776.04217374	30482374.56446198	214325177.51988554	122403776.04217374	86779710.99087252	53246493.78471184	53246493.78471184	53246493.78471184	36655345.00046381	177848939.25056607	53246493.78471184	58833334.312228635	1611341572.7112901	1958460416.67478	1958460416.67478	243858996.51569584	1714601420.1590843	1958460416.67478	347118843.96349007
901.563__8.23_5004	51003139.705975935	30318039.61629967	10004862.652938997	13065914.05946752	11937786.895781616	515610277.2707938	221382652.01938134	645843004.0714585	154768605.13185778	217459857.32650557	460900381.2700816	56745089.68983499	21606746.468964223	145844609.95761114	91911053.02090034	55888.03022686681	198096475.9037352	165528619.199255	165528619.199255	37312866.56817146	293744371.83033854	165528619.199255	67825049.08581433	105756847.41084638	74328071.35536766	74328071.35536766	17336330.26421587	219421254.67294347	74328071.35536766	56758899.74493228	2377157710.8448224	2648457907.18808	2648457907.18808	298502932.54537165	2349954974.6427083	2648457907.18808	271300196.3432573
901.562__7.32_3958	85552472.32337154	44921865.02344243	21465790.86344106	17149116.487203725	3779805.4678321085	275999113.0596438	134953648.33887157	319105272.8428965	116929534.86451715	157103116.72935748	286675965.4812307	74383043.46258453	24320750.357511695	100802085.91548057	112020958.01312868	332038.54517551797	127880914.83514468	110968411.11098057	110968411.11098057	37910243.133963525	184026579.0879976	110968411.11098057	60230899.93848826	101241003.59394434	93177279.11942606	93177279.11942606	22893270.61047638	146028382.53411454	93177279.11942606	62561418.136496134	1534570978.0217361	1775494577.7756891	1775494577.7756891	303281945.0717082	1472212632.7039807	1775494577.7756891	240923599.75395304
899.505__3.35_4812	72867119.60906398	228449401.0974682	80027430.64334738	16233266.009826992	136971730.60376868	116311414.63115466	104028403.4728513	63765231.218416885	166269453.73567832	117831598.82913491	133293536.84988837	36685683.343710504	54202398.1595397	38536180.01562028	56698230.39530868	1498172.6123016218	94771726.00440359	88979328.20169252	88979328.20169252	90042192.02570517	87916464.37767988	88979328.20169252	71602134.79355933	92027917.05809934	76447275.12620568	76447275.12620568	67114914.40144354	88447761.54095764	76447275.12620568	55450314.27742419	1137260712.052843	1423669251.2270803	1423669251.2270803	720337536.2056414	703331715.0214391	1423669251.2270803	286408539.1742373
896.605__8.31_4547	51748703.910816185	35482149.122210495	8997332.750557777	13143757.609369757	15468849.643432565	506408269.53027314	220192508.30681953	652812780.2320142	145407898.01766354	201694704.21235693	458311276.20955795	62261858.52779217	35041165.19764985	137427652.11651158	87642007.66528293	161981.17264829422	196385268.3001733	164512680.8890598	164512680.8890598	39495624.005165555	289529737.77295405	164512680.8890598	68894918.65571924	103834878.27272785	74951933.09653756	74951933.09653756	25255007.42054121	210943606.25958824	74951933.09653756	61341586.43146639	2356623219.60208	2632202894.224957	2632202894.224957	315964992.04132444	2316237902.1836324	2632202894.224957	275579674.62287694
896.604__7.43_4551	76811939.7667705	51654982.27328847	10335245.292415354	10419350.144018196	14466105.342735076	324513160.5243816	175169433.22422987	439075018.88915926	141866222.73297828	127395526.95739597	389564378.6898905	72655237.13222572	41731808.15387321	97669809.9890302	120178285.99812977	641290.236961362	151675148.82197624	130884237.2092177	130884237.2092177	42971280.163561955	218797194.25487345	130884237.2092177	68511502.37094207	102103733.36208323	87240874.87790035	87240874.87790035	28098956.748304144	151282480.09081292	87240874.87790035	69700809.07145171	1820101785.863715	2094147795.3474832	2094147795.3474832	343770241.30849564	1750377554.0389876	2094147795.3474832	274046009.4837683
895.505__7.88_3479	324547881.60085547	28574277.848481175	38599089.35127603	21414084.29460586	10107079.001713984	373969280.3692853	499613682.8292911	98277658.15455973	161110714.78422198	325596224.8500128	94776437.73816544	63101954.04518805	85595218.48369989	189463364.14395612	286732797.68075126	438159.9194063206	169168287.14877912	162619869.0684669	162619869.0684669	51117572.21607416	274122165.92085963	162619869.0684669	142974614.82753032	96527047.94636258	96527047.94636258	96527047.94636258	33586683.5998786	305640339.64080334	96527047.94636258	137529291.313828	2030019445.7853494	2601917905.0954704	2601917905.0954704	408940577.7285933	2192977327.366877	2601917905.0954704	571898459.3101213
887.666__8.45_3614	84788972.54127565	324802974.388817	10949929.75343108	12085915.794561425	6547782.493185223	264349028.2821874	196049830.3716136	411343096.0955692	64161981.24775493	105172963.95712341	280873648.0240038	40995113.093408905	31830779.529257968	97969795.55778575	78096142.0974422	477901.32250647835	149670946.2393544	125655990.90937024	125655990.90937024	61481547.20286538	189830434.61587512	125655990.90937024	53611124.91941778	94980968.24919954	81442557.31935892	81442557.31935892	21958347.661909696	150611397.1643685	81442557.31935892	54963460.81335008	1796051354.872253	2010495854.549924	2010495854.549924	491852377.622923	1518643476.927001	2010495854.549924	214444499.67767113
887.389__5.47_62	88908593.34398961	1418553.864051058	151028557.0859614	6533773.181866936	358967597.48847955	42038184.26100846	73702812.32082586	6235098.094173412	37017462.58905122	24647523.47813606	191461264.19300908	113742218.34022708	1024238875.3254309	294428373.29855686	105535417.68942335	84094.54651781583	61401511.27490151	157499274.94379428	157499274.94379428	211628891.55269825	103369658.33489034	157499274.94379428	445792565.95047265	39527823.42502984	81305702.83240774	81305702.83240774	75379840.46463916	81305702.83240774	81305702.83240774	326697985.3935182	736818135.2988181	2519988399.1007085	2519988399.1007085	1693031132.421586	826957266.6791227	2519988399.1007085	1783170263.8018906
886.463__5.09_2434	40708433.1965229	68452061.50270951	205806268.24664435	70585697.18381329	97758682.1866022	24605579.170747083	33652226.28088627	30774459.826883163	43894758.57104796	76307999.22968821	154779579.82232472	23921091.735104933	999551406.2303554	147088448.639731	38977494.16620907	2391999.667500935	64656679.53615612	128703511.60354818	128703511.60354818	189045245.66547233	68361777.54162404	128703511.60354818	320844007.8057244	42301595.88378543	56173410.036878735	56173410.036878735	69518879.34326139	39842963.68136598	56173410.036878735	122423565.4131666	775880154.4338734	2059256185.656771	2059256185.656771	1512361965.3237786	546894220.3329923	2059256185.656771	1283376031.2228975
883.467__6.37_2438	268692416.1816174	9786782.726773819	36892383.66846967	47845376.16901177	47919435.50343105	91815538.27598983	98842638.59488384	84914938.87924288	51321921.49214544	226324682.91254678	174563223.87303746	37373998.672129005	54138097.82676659	219668285.41697025	138320495.847514	178532.56284792503	94046036.1673913	99287421.78771111	99287421.78771111	35682066.07769691	162892777.4977253	99287421.78771111	115011578.64867046	68118430.18569416	69526518.35300474	69526518.35300474	42609687.42057039	156441859.86027575	69526518.35300474	96229296.83714029	1128552434.0086956	1588598748.6033778	1588598748.6033778	285456528.6215753	1303142219.9818025	1588598748.6033778	460046314.59468186
882.722__9.38_2344	201509057.912052	45474700.12829756	17651953.88669168	73952800.29831955	23727850.761771902	211541142.6684487	50492010.247791454	393565867.0894875	250436827.22643024	100015982.3518134	383634366.59755874	14887898.299113955	13600738.547065113	72039042.33059455	30775657.325895477	5223154.86781928	145698813.46448535	118033065.65869693	118033065.65869693	55619490.50193866	180446640.81545523	118033065.65869693	35035822.24133176	86984391.32506648	61265526.289193004	61265526.289193004	20689902.32423179	150762520.1319327	61265526.289193004	27251754.043833688	1748385761.5738242	1888529050.539151	1888529050.539151	444955924.0155093	1443573126.5236418	1888529050.539151	140143288.96532705
882.433__5.46_177	69071889.67897399	6696800.306419335	223602387.71133438	11968216.908635654	358886302.3339217	42503220.414299406	93147630.43616998	6691638.222859623	47330191.20231057	14894879.343386743	205081642.27857974	144669375.44370425	1387211785.2270257	311926831.0089495	148586573.5244691	284855.154458979	72161893.92509438	192034638.69971865	192034638.69971865	272581239.28597635	111488038.11346102	192034638.69971865	551652873.0235915	44916705.80830499	81109760.05757198	81109760.05757198	95999783.3230074	81109760.05757198	81109760.05757198	335406566.6714356	865942727.1011326	3072554219.1954985	3072554219.1954985	2180649914.287811	891904304.9076881	3072554219.1954985	2206611492.094366
881.616__7.82_1683	70560319.76393734	165791250.47778872	12519690.883526344	17480632.40791157	13313611.759226842	194170618.0240557	148246703.42393115	230158455.65266818	82555203.53103958	124732263.49722265	229467437.37644368	58115857.276778206	55560437.01055462	115546602.14725515	101710609.19092584	77182.30254725166	111156301.21815419	101250429.6703633	101250429.6703633	50676733.20617164	151824126.13455495	101250429.6703633	71532815.0269906	103643733.51413111	92132906.36098272	92132906.36098272	36520534.70923309	136489483.4605769	92132906.36098272	78635523.10074022	1333875614.6178503	1620006874.725813	1620006874.725813	405413865.6493731	1214593009.0764396	1620006874.725813	286131260.1079624
881.595__8.48_2539	103782682.81918493	69741329.1630777	21124413.119381577	18625227.74708987	7298454.417317757	132215467.43879096	157130068.35054755	159701092.21405905	68447734.96478526	129496147.21627891	162465395.30960485	66276614.02035167	44055263.21224209	95604150.93864186	77554979.56865492	436621.4194856692	90786899.4818865	82122227.61996841	82122227.61996841	37000707.257966444	127243747.98197038	82122227.61996841	56128212.03421416	86762005.9911313	73648154.3658663	73648154.3658663	32589838.165811833	130855807.32753494	73648154.3658663	60805121.39044851	1089442793.782638	1313955641.9194946	1313955641.9194946	296005658.06373155	1017949983.8557631	1313955641.9194946	224512848.13685665
879.519__8.25_5925	56126173.61111496	37905815.23516962	11970319.064610587	4103921.9706128063	4695650.291131161	119978413.99871486	262029399.6138223	310107814.34644794	178890529.43000847	215267008.39900792	159695418.54842567	71422501.3211751	36167220.63007874	184612651.71018067	105079789.2997237	92053.05186984238	118965780.71591501	109884042.5326309	109884042.5326309	43156001.37433204	176612083.69092977	109884042.5326309	82638827.98277856	95700457.65994498	88251145.31044939	88251145.31044939	24068769.847344663	172154035.12930316	88251145.31044939	70623504.96490122	1427589368.59098	1758144680.5220945	1758144680.5220945	345248010.9946563	1412896669.5274382	1758144680.5220945	330555311.93111426
