#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
925.623__8.48_2415	98506529.17167202	62025380.20982395	4404339.8643077435	17806919.067386847	15307933.42518014	147855688.1391505	125651769.96428286	162226305.6464935	76817201.58612116	132236148.69801722	151758735.09042093	60302812.73657814	63262468.26701029	101987791.30339237	72932629.73413716	575067.6551384169
921.486__3.14_5302	69289625.51970896	102472035.17441112	74755541.8663542	64528169.03418264	61551005.30992546	100665703.16134106	78182966.83259079	84374427.06110878	135195366.72607568	93131769.27333608	73656011.20787008	96006735.2202074	79123427.12051067	64378371.12790913	63366510.47601982	337136.1538050209
920.686__7.8_1762	68362925.54668666	108812429.48706128	12865565.097002232	17257131.101844434	12918941.146149425	199133035.9093281	130752599.38022771	223112172.37917975	82925956.00166036	113526100.23444824	211927718.64052433	54216067.48692705	58561074.514860794	118261066.66907886	100137199.83977328	24399.378491993422
919.579__6.12_4756	384055025.02326494	38771463.83718431	25187790.941556416	46074942.28768192	19215576.813553616	153764852.25921482	170985674.1184504	98548926.21276896	80094301.6434039	225845966.44832543	237335872.73785323	17850878.27368039	31142817.60046513	216972980.1000021	133344426.7307259	298525.9156783247
918.671__8.11_3974	257952467.24832344	55452816.74378871	26256400.12465197	105483505.2716937	38447395.09027349	93646664.56232734	31338664.13574488	198438727.581407	37332189.801589936	82201044.81934372	152530628.22214502	55854356.49448626	50290541.46504358	90087795.37050292	99601909.81696042	4425591.27191812
917.581__6.53_4296	275186206.515887	3984937.0777663374	46457373.88925888	39332411.62561749	38519199.01155335	77048637.09843144	98096261.5952652	67941183.34084111	35503083.93284295	194362800.7759148	159053476.12334538	35030813.15586893	58065302.89220589	176660708.0086765	100358505.03605364	187642.81642582265
917.558__7.56_4102	50923571.372919396	24147148.7221136	10294871.294147413	16010447.604813306	11975466.880602375	296850591.47518814	207862812.5130223	343476674.7233664	144577340.21000803	188933810.9230156	325617064.46512985	71007997.01493672	24377727.28212292	105426065.73240244	105502281.20789713	41460.121066623535
916.531__3.22_3758	78107106.05213696	171785687.42956105	94086789.22396676	65419104.78671121	105865506.90689535	103780938.13320832	98736196.25576705	92962861.29600428	163847771.64554733	68939551.39215374	114249148.24751712	77532962.68982999	98647995.71467102	63258530.02398215	61820227.96084906	146165.92531165757
913.608__7.61_4058	53469743.27113514	19970075.34480078	3988271.8733821805	10687193.526425518	12117800.884107392	321961693.65791804	219720624.3273545	376200669.49049175	129029241.75662927	191749383.95273048	372574121.732493	71914682.76064013	23106156.841592256	113585415.81204244	110427403.84204663	170254.2496952803
912.602__7.6_3741	55841934.23523121	21895223.36864846	13658213.308543567	16656636.886382505	14089721.969895195	343190621.9247541	218309117.8363138	381622245.11092055	149644437.30408585	195489168.4966995	377174969.22425264	69542536.51374954	38452985.121837705	107433818.77672233	115268646.83482209	136748.63212238846
911.498__7.06_3782	289485345.89894736	37094272.82847773	54834140.13777424	50039567.24212305	37525558.30061364	91548098.21696432	74999143.20345269	91777301.0209323	72137771.48583859	228607554.9430869	214590287.24031207	54117000.97787799	62362314.81847741	220200816.4284456	141390001.24842212	355617.2038770683
910.651__8.37_1805	109806032.96099596	99852394.77480751	18168066.781356893	22556107.80216462	10719029.319106957	225565101.09666497	163192515.84119445	296673282.1375777	92467968.28775232	145584051.59285268	225098795.60511047	63208741.65199249	45334145.370837	102076893.49442376	72868111.45390268	391835.1219198972
909.648__8.42_423	107869815.89518212	102877278.52513218	15638021.663580593	23939766.77390619	11192016.848072017	225134393.30546564	161658648.45700648	288357785.84114236	85798484.12351097	142928930.99886233	223935077.49997023	58617375.45650096	36609742.75838714	101635876.30922018	73187448.94733381	194552.0449486521
909.647__8.12_1748	53394871.24754647	847617874.9978343	89229348.51507033	221826268.69346777	568946873.4362246	82731516.40527606	198850462.51868024	51957151.42367744	5549169690.368357	44965464.36945942	63182984.24788453	60780219.37561258	88129756.18590635	59635469.00388164	49019904.81612048	11637764.797451794
907.51__6.05_4060	685536735.5010579	38756437.14799147	20750138.513840504	59508107.92637949	6471960.422873268	143371562.5876067	130287599.42042843	70964974.35153003	65752475.81324638	259842920.06432536	343182564.5268757	29124936.715186253	33481328.650787067	238583931.30001453	101289453.43516695	0.8760803587827211
906.544__7.07_2043	244468667.4489582	33354898.050561666	41598468.28286961	49157548.01931796	35397542.27476715	115163502.87209736	97564922.13217556	89165914.52217376	66549532.6889497	198546479.1190636	183340267.58636415	69440902.88951704	72532545.43479489	191944205.19233075	127022519.39701122	139044.27180869225
905.398__4.79_2102	78712403.16646366	60173753.53773059	36008145.36047046	52788819.08614718	109303761.00477152	32684948.392647214	72958941.9005	35547734.30747441	103227382.43004712	41800957.7973279	139122204.89108366	94528584.8713197	926019779.0399668	165326989.80264342	67089804.19617336	11981325.373856608
904.692__8.41_246	113965914.88789356	72737458.46665911	15727717.02270536	23332599.19312239	12595247.59485576	227573897.6739249	154004103.18293652	287828903.6794302	93137060.419508	149560679.3884731	226132197.80749342	52843414.88252144	39562860.32676737	108893092.42845915	67932548.95123497	22915.082398421244
904.692__8.11_1911	80049408.8907527	139165586.78675678	123224020.09089404	278622894.13247246	415454911.9073317	64436655.97468339	269248857.78391594	22243315.887663025	5259573544.7407465	48728121.46458066	33170689.96948752	75781677.15065438	34560030.647867024	52226252.41565096	22472892.84904481	7771474.278206341
902.553__6.21_4644	598018887.6359856	35806793.719387114	37503896.28154051	47791831.63019332	20908991.027323272	135982264.22620404	107481785.1394024	53801013.80429717	52691973.7651265	226936168.71263677	275908008.7684962	38776567.97832382	9736561.064104708	219715614.2749281	96757677.597134	642381.0496965918
901.563__8.23_5004	51003139.70597594	30318039.61629967	10004862.652938996	13065914.05946752	11937786.895781616	515610277.27079386	221382652.0193813	645843004.0714585	154768605.13185778	217459857.3265056	460900381.27008164	56745089.68983499	21606746.468964227	145844609.95761114	91911053.02090034	55888.03022686682
901.562__7.32_3958	85552472.32337154	44921865.02344243	21465790.86344106	17149116.487203725	3779805.467832109	275999113.0596438	134953648.33887157	319105272.84289646	116929534.86451717	157103116.72935748	286675965.4812307	74383043.46258453	24320750.35751169	100802085.91548055	112020958.01312868	332038.545175518
899.505__3.35_4812	72867119.60906398	228449401.09746817	80027430.64334738	16233266.009826992	136971730.60376868	116311414.63115466	104028403.47285129	63765231.21841689	166269453.73567832	117831598.82913493	133293536.84988835	36685683.3437105	54202398.15953971	38536180.01562028	56698230.39530868	1498172.6123016218
896.605__8.31_4547	51748703.91081618	35482149.12221049	8997332.750557778	13143757.609369755	15468849.643432565	506408269.53027314	220192508.30681956	652812780.2320143	145407898.01766354	201694704.21235693	458311276.209558	62261858.52779217	35041165.19764985	137427652.11651158	87642007.66528293	161981.17264829422
896.604__7.43_4551	76811939.7667705	51654982.27328847	10335245.292415354	10419350.144018196	14466105.342735074	324513160.52438164	175169433.22422987	439075018.88915926	141866222.73297828	127395526.95739596	389564378.6898905	72655237.13222572	41731808.15387321	97669809.9890302	120178285.99812976	641290.2369613621
895.505__7.88_3479	324547881.60085547	28574277.84848117	38599089.35127603	21414084.29460586	10107079.001713984	373969280.3692853	499613682.8292911	98277658.15455972	161110714.78422198	325596224.8500128	94776437.73816544	63101954.04518805	85595218.48369989	189463364.14395607	286732797.68075126	438159.9194063206
887.666__8.45_3614	84788972.54127565	324802974.388817	10949929.75343108	12085915.794561425	6547782.493185222	264349028.2821874	196049830.3716136	411343096.0955692	64161981.24775493	105172963.9571234	280873648.0240038	40995113.093408905	31830779.52925797	97969795.55778576	78096142.0974422	477901.32250647846
887.389__5.47_62	88908593.34398961	1418553.8640510582	151028557.0859614	6533773.181866936	358967597.48847955	42038184.26100846	73702812.32082586	6235098.094173413	37017462.58905122	24647523.47813606	191461264.19300908	113742218.34022708	1024238875.3254306	294428373.29855686	105535417.68942337	84094.54651781582
886.463__5.09_2434	40708433.1965229	68452061.50270951	205806268.24664435	70585697.18381329	97758682.18660219	24605579.170747086	33652226.28088627	30774459.826883163	43894758.57104796	76307999.22968821	154779579.82232472	23921091.73510493	999551406.2303555	147088448.63973102	38977494.16620907	2391999.667500935
883.467__6.37_2438	268692416.1816174	9786782.72677382	36892383.66846967	47845376.16901177	47919435.50343105	91815538.27598985	98842638.59488384	84914938.87924288	51321921.49214544	226324682.9125468	174563223.87303746	37373998.67212901	54138097.82676659	219668285.41697025	138320495.847514	178532.56284792503
882.722__9.38_2344	201509057.912052	45474700.12829756	17651953.88669168	73952800.29831955	23727850.761771906	211541142.6684487	50492010.24779146	393565867.0894875	250436827.22643024	100015982.3518134	383634366.59755874	14887898.299113955	13600738.547065113	72039042.33059455	30775657.32589548	5223154.86781928
882.433__5.46_177	69071889.67897399	6696800.306419335	223602387.7113344	11968216.908635655	358886302.3339217	42503220.41429941	93147630.43616998	6691638.222859623	47330191.20231057	14894879.343386745	205081642.2785797	144669375.44370425	1387211785.2270255	311926831.0089495	148586573.52446908	284855.15445897897
881.616__7.82_1683	70560319.76393734	165791250.47778872	12519690.883526346	17480632.40791157	13313611.759226842	194170618.0240557	148246703.42393115	230158455.65266815	82555203.53103958	124732263.49722265	229467437.37644368	58115857.27677821	55560437.01055462	115546602.14725517	101710609.19092584	77182.30254725166
881.595__8.48_2539	103782682.81918491	69741329.1630777	21124413.119381577	18625227.74708987	7298454.417317757	132215467.43879096	157130068.35054755	159701092.21405905	68447734.96478526	129496147.21627893	162465395.30960485	66276614.02035167	44055263.21224209	95604150.93864186	77554979.56865492	436621.41948566923
879.519__8.25_5925	56126173.61111496	37905815.23516962	11970319.064610587	4103921.9706128063	4695650.291131161	119978413.99871486	262029399.6138223	310107814.34644794	178890529.43000847	215267008.39900792	159695418.54842567	71422501.3211751	36167220.63007874	184612651.71018067	105079789.2997237	92053.05186984238
879.517__6.48_2929	297131071.33822465	21461900.502418187	23902270.44523213	47993303.78417859	40415347.320083626	80200688.88679856	115333594.2442796	87008858.47716457	60734859.10641525	222406125.89055827	161478278.75096518	57589580.44857538	63591106.45756607	159378798.25976253	112299622.20510724	326207.61117631674
878.511__6.43_2306	283956606.95925075	16663661.167985853	28992700.25089824	43704007.5634134	46709481.47591815	75725665.69168015	93907958.205448	73144653.6270967	35929889.85540127	210320681.30995163	164796166.0104135	47885910.72350371	68550159.9200314	188583112.19240558	120345170.33018948	174414.44599504172
877.461__3.17_5465	48938046.76739431	132924532.33842972	74448404.83466327	58222150.31852576	109272202.53873292	129729735.54458478	79698205.26693243	90634474.661912	167220836.02960524	59753999.10263165	134898865.5107574	98520489.4460223	37164125.16717105	45338823.80851406	72479999.19137059	275552.3543172727
876.66__7.81_1380	71702383.74382646	112274215.18881638	12927939.366169436	15636217.11426618	12771788.346939584	194158715.65445295	137165538.18946022	231553230.6373535	82995392.11268829	119384522.05767845	217263898.8212417	58191735.63351462	55371745.48951434	114135798.32756521	97586961.1360394	19530.77569170629
874.645__8.11_2827	312314583.72256637	20699618.11554238	44023637.17657468	41498468.65911105	25014301.837093037	94274276.15984803	49221862.20275688	280182601.978218	63068831.83776724	111828369.19210282	245334798.90983963	106299310.95847134	51637759.02516091	113923498.18886948	57493102.76408128	6501348.74801968
874.569__6.45_4774	65648824.57938494	43449716.87361459	51842676.9143217	28400504.94973746	92836379.15286513	39440029.58544743	172820490.99564323	76456183.60734838	22575367.727661524	444364055.2345967	93682564.77038608	343211551.7571908	95527565.64505066	181229886.1339045	21072523.34670579	1712183.9834010259
873.552__6.72_3377	337977426.7785863	2535649.54342864	52228578.0121459	47285000.37803311	55642529.84118728	74265923.19219483	116080465.20929755	74303104.55704722	50430677.60346547	235843398.09931695	2960651.281990637	62711717.72174268	57773141.94824337	211528909.2401092	156285539.87803033	224339.97980652796
873.532__7.58_4049	39978578.33943593	23464497.556111824	13951572.89142636	13555091.91178177	13117447.834891465	310502074.7242884	211712414.4914635	372036834.3408813	141294264.52567622	191451957.09934476	347507552.181494	68756612.46932827	38905318.065339975	108510573.41563112	104751741.49917114	46597.92960093418
868.575__7.61_3749	44882545.92759629	25944582.40709723	13934287.207827667	16269701.9240867	10060762.352486543	325437837.47043633	201552168.4284792	383068077.3026956	138516275.00764894	179032787.29311123	356406201.79742736	67758082.03680547	40064494.85761424	109878609.27474818	101869454.44516104	49611.23860068946
867.473__6.99_1396	221556017.93960503	33641391.33385162	52817691.501694605	48300870.72049509	32630128.60404932	79090417.86883183	86199539.91117816	75876698.05903113	70175158.54324372	158304967.1340604	158090670.75813726	62312444.54556423	63667785.3540793	164687751.44344687	104389916.3693513	192314.3935029839
866.625__8.41_2047	109098663.24967268	108331197.09477644	12697730.535666535	23164862.376571164	10696940.474286065	219175455.97856888	171068672.79777202	292228134.61995286	87968963.27235182	146517516.86091706	232675512.61297402	64420408.07501905	33937432.11840625	108085361.15982296	68517421.57603566	136993.4203905454
865.622__8.42_476	109821462.96971524	108849217.57041638	17146699.579922814	20161436.194222093	13431815.828115048	214202902.5276869	167183467.47685802	285756434.91736346	86571333.55347483	142963757.91583863	228413922.4472249	60611552.975508995	42892170.66743748	106021464.04527684	70011875.20136248	29083.626787608864
865.407__5.48_503	83878225.50814429	11927464.783803582	250875801.70798233	6611013.678330536	394898461.0670517	27703838.56163777	73466127.20934616	10329438.977264958	29992730.600309554	22241652.702731427	224674650.34144217	133194915.7642303	1574751505.3832145	348317269.1180739	136499863.0896012	1121057.073169231
863.114__10.06_4243	38107418.05066371	2410674196.818427	40575728.57264181	47746544.57204431	109929451.6512453	50212744.98886576	77980787.91172634	28049892.11107183	33395415.09803705	130523285.18927592	22158166.202109173	209144632.1578558	77061741.02013215	18134251.724290688	78975029.82199605	237612855.61923063
862.517__7.04_1926	232716421.75935188	29395831.2351502	45059873.7441464	47229593.85422021	23373455.91007954	91219131.73375195	84097980.85531023	89255832.04349875	70152739.11384372	168043416.54570806	174050721.47624654	37479459.89855584	75224480.82376067	167123257.39497846	100194235.4771772	63004.06967862445
861.485__6.42_4105	398334927.2841617	8323176.168928564	29125814.18047073	63151584.02274086	49933720.98520218	85051701.87594971	96823792.17039546	41397873.82993003	59946837.50921042	175871294.68378016	159315403.00188923	46415304.02052555	60449481.60192654	170849738.69805384	128190507.22140294	677582.6960943653
860.667__8.43_300	114130324.45054984	82203132.53346814	13834509.3101784	22233204.937976386	13273781.845405934	222904318.16794905	156769117.98231342	284053099.22178894	95238948.50489606	147879747.21247247	225534669.04250315	53770730.21741602	39442902.78682616	110362505.89013152	66868556.82710081	32878.08630578864
859.604__8.73_3284	16510990.06893151	113335578.50712912	32711866.50356041	186033943.9059165	68503095.54901774	143850283.70739022	47833119.260650896	124506462.33322416	39389929.35064401	52232622.65520542	769393919.3155397	54641453.56432419	73015145.22178845	103756102.31564689	48304145.27051998	82255687.38163315
859.537__6.48_2619	78757367.46542776	38307813.05112534	246388229.5476696	141515202.1642939	81241640.50464885	127459558.94369434	43845692.10029677	50476604.69204514	52137033.13676401	69315694.93529071	98271641.63796242	62362556.49412604	141151321.34595406	116792993.30209236	202104760.1671816	1192621.230702085
859.534__8.11_4483	41312569.55122261	21785012.665478032	30233058.83961823	18561153.162481464	12433420.390732655	191855730.13391104	132473190.26520526	404450360.56921554	292878562.2220734	111512706.54395656	261027364.72706676	56906336.47815028	49041893.53873336	58548253.04292622	104965095.74313042	5429764.755903044
857.559__7.25_1653	295063705.25518715	3327221.554160736	41785910.463914	69268759.50029293	26195965.65034824	115784178.69238731	69151882.4883943	115065323.39264244	81539109.34060308	216910909.85186505	217660372.25504947	58846356.08919321	78107558.20249446	214110170.9249818	127599187.94589788	240918.24323499622
857.536__8.25_4890	46546801.63808347	37885205.31353923	6100673.687249442	11396793.222201653	14967705.140510185	533500181.58858216	226412699.61219257	730752779.6026629	159389152.2316504	220242335.74597305	488446368.8659205	45805824.28418181	22087997.26272405	154745103.9947623	91991174.71057104	52746.259739827685
857.536__7.36_3730	69078977.16911593	49572607.27877247	5617097.749133442	10402469.173084397	4986353.753267535	194351351.03412417	187021586.6550093	327675916.7096976	128430399.70177576	147024384.3927859	318654693.9634412	115811210.05407172	42281732.8910874	93912955.29131824	77846052.7692278	443469.3202401906
855.479__3.23_5713	43625604.60118266	261672003.545302	75448861.45707473	32296401.68425593	80049435.29348676	96281820.1818834	71744924.84799509	62206279.54319724	201680462.36119893	76966044.40349525	125768105.1308655	121236509.24614751	79216424.56904164	21382446.21927448	113480593.87935594	1856587.2414296428
852.58__8.32_4148	45595859.31068616	39637694.1882433	5521328.796922557	14781037.857281595	11698684.588565618	515828442.9585335	217715257.0892589	699561741.7303972	146990793.06493688	205745544.5711988	462754187.4709801	61328973.227138706	37343928.705035895	143480746.63895208	89532830.53409918	53743.88282876454
852.579__7.47_4510	48822947.26423942	77763225.39098145	5950813.140015591	4074079.664257055	4200634.798466293	233461194.36483425	152957658.52029094	324371886.4830773	120925023.83888666	120862394.02759232	292279233.13807213	62904550.31793901	32242952.31432892	105070356.91641636	78616714.98704036	359913.2526384289
851.482__7.91_2883	316922451.1825509	2942471.32296294	9396439.782570036	25854163.45497892	4925127.89856145	166226899.78228834	69289997.84195516	108404634.7877881	118671722.77696751	214109522.21290007	221576514.7591689	79522081.68485323	78870377.74514838	224167934.50344133	86193426.42103255	503949.7349186903
848.629_C48H85N3O9_7.23_1934	260122469.86508223	52682473.7361024	29384953.189220473	35113336.64408931	28924236.64457173	119189328.02032734	105679662.14634812	111692164.96403532	61278322.09884884	193031921.7857574	220672744.0363536	58194704.08831198	60142309.47455941	191571607.0743172	127625224.28481963	239268.97709071613
847.538_C40H74N6O13_7.61_2127	97652184.4993386	37729964.86705166	24480558.987854816	67208555.92235158	32009233.82925677	58862062.26707102	63610428.18661635	176272138.51460642	44250206.14570276	207003960.4225567	77647776.42792553	60530080.23148626	189247249.18674663	110419448.41590376	123176325.20388204	2330227.798781633
846.649_C15H23Br5N2O6P4_7.64_1510	35534929.841047704	685165263.6363474	137658051.86831656	89073451.7954537	384688499.6830824	47565507.77710854	279615324.0292675	28046535.314063527	4202469558.9490476	46422714.04688776	48739408.55759974	82859158.29763417	65809861.11993653	40173708.44855829	30826525.55266353	12308548.177084599
846.614_C43H83N5O11_7.59_2590	178335815.2201866	133305069.36636543	30849234.76344432	45729457.41509748	18587885.990453746	100476767.48372056	44160044.9295594	80770290.437398	103293465.6861495	256323595.81085852	316526392.9778594	27590374.07173878	168730475.01288605	53187494.98456624	188622958.32066208	5617448.022521532
846.442__5.31_2542	83131938.07108456	317435214.5466543	64480602.84813712	54483189.5838581	82317867.23687856	58172563.57527226	1440141469.2916653	93823698.56043264	71720344.68915717	42221901.35462626	115451627.19411027	73002301.72563085	218352417.49438632	66771972.50924586	59265516.58178672	82572371.8141772
843.639_C44H92B2O8Se_8.51_2704	99625741.42104824	371139930.2511939	5030324.705120627	19734571.488870107	10065588.76329108	288845699.09958297	245986921.03388077	462988715.435933	84844530.78583403	158263918.89854184	335718743.78044033	41938750.83694816	49147919.51363811	102603919.11968568	72486495.84391816	698681.8719848021
840.523_C33H69N13O12_7.03_4228	597236702.2119473	291365008.5455355	33466225.78114908	21282268.29432696	60391996.91391997	46258358.19064755	69888386.10401309	61677037.81665994	78131312.99048513	650569693.1862217	70817393.51029463	83673415.89638175	39252720.6365534	626581381.5938205	131426735.24827294	3500413.051895285
839.441_C44H68N4O7Se_6.35_1534	214757754.03045648	10321770.72196381	40214118.226705104	49078196.26816607	48799973.75164589	86711006.04027666	92025848.48899154	73025867.78732863	45706856.66116106	182343578.0388166	131076062.81754196	33854381.188917145	76247060.55168635	195699321.495578	120415117.11367409	111174.70490281901
838.596__7.88_2008	72586295.75106299	136375198.13725877	8822188.638287	15636490.881229682	12298911.967108745	161977597.44081783	143624377.63088533	233397252.4075098	84012491.98749383	130407936.54278652	230120861.7902504	51338959.57934283	33993612.81621512	113043892.39406386	94384187.58255582	85540.45490656298
838.565__8.23_2414	35238779.10397245	76454008.71803366	13138584.591096848	51075150.50198941	12262527.897229547	147229951.26779112	158002734.50433326	210175998.41527015	191796073.324547	34949082.98274072	58849232.686488	193377409.3619425	13977382.91067765	74383040.96380255	26785917.20352057	4562068.118291425
837.589_C37H72N16O6_7.84_1588	72456452.08344056	152049134.5677228	13559449.51243892	17699040.0779246	14598876.14631057	195540224.37538576	149250613.2844294	236574579.82527936	87403316.36110742	132049177.57159708	232903896.1258024	59998887.00745982	53832344.30619995	113204289.66205408	97932241.62407497	50695.0602895921
837.569__8.46_2637	95574192.11663844	90483951.3081618	26016489.24711194	18673264.928801384	8818248.523966752	138122334.52360734	154210803.5282599	175196294.83196497	72127858.46320134	102149470.63553424	146605136.95992887	56158039.96633174	69218229.92625317	94675939.42262872	78227091.10725792	511110.0679259794
835.491__8.28_5760	42067151.45135779	51307525.84391213	3775221.7200199664	15944077.274674352	11644536.609255042	283943164.3869024	192379251.43555796	164243023.61862707	164423544.89188942	190933203.5814689	179366830.0879897	73161763.78119852	39859963.55113737	181204342.6331266	42442526.77335545	74538.54917984437
834.484__6.39_1645	242390829.83873296	11242311.253064873	40504675.94497848	45684152.59648676	44328133.47331134	82600440.74934402	84301420.77666156	69763100.37700088	41669987.96601778	184300631.77428743	137972991.13692057	45138691.15864064	72388798.67570207	170770938.6421887	119612771.83981097	30096.44457827763
832.634_C38H85N7O12_7.83_1402	73462871.2296967	106209339.58476976	12397025.83103583	16192705.178431952	13018022.390705628	192935211.7761836	137988260.72401142	230914140.61991847	86893365.1420915	123681155.95363285	221539804.22505116	59962264.39412492	52180914.92675347	111961049.35262316	96623579.025203	50134.830969728915
831.543_C43H79N2O11P_8.04_3467	213141989.94427592	142226491.63412642	97049646.33577944	54189232.20146665	42645910.04339117	89730177.23882633	51011549.77371426	60060620.34411509	47352768.85196986	80437468.66159832	148686478.0114828	46329609.10779921	87237446.50001803	48017979.22908202	55077734.89715158	3390051.385575005
831.465_C40H62N8O11_4.21_2357	41488994.2487089	42234860.94469332	43737247.88178536	346085480.79998446	46588138.0384768	62388175.217728	158641058.80830574	95778771.19825459	176438850.5471241	87370182.88781622	197658667.66314456	56269499.01340357	77406814.12769093	173450975.6551556	58022585.05579794	4718075.815527215
829.527_C39H76N2O16_6.53_2551	244860416.6150112	794797.1692573434	40376960.57445616	46214472.5538961	39721029.787418	85932521.90236925	98940693.50266965	65349183.99028006	40174002.78937805	168852400.48769742	134302204.03320098	48752834.65264616	74442300.94240566	159769196.60737798	121930975.93737736	64380.994496380605
829.505_C36H73N6O13P_7.56_3933	40264326.02941068	22778788.40928949	12527321.032905545	14658055.319134595	9825514.213951742	291918020.62528574	194018499.22350177	374062525.5106534	148238235.93237975	190450848.16261983	336724678.41977304	66615309.96364822	37446510.35506529	111444263.28383708	98488158.07319435	38895.30081268632
828.516_C30H61N21O7_3.38_3551	66944212.88267772	189327556.92713702	284323859.85482633	34455936.35272109	55114857.60278892	156902497.48536125	120616535.66205098	88922781.81750904	77853450.75491337	120659824.31576724	115233948.94250542	76747805.38504052	53296323.02060921	65478176.78419465	89368105.34916262	1103718.75385209
828.481__3.11_4543	80579631.63419493	216725263.4773604	76243729.68781073	70121692.8254893	48629137.29745753	115264841.56629956	113419727.73251596	40028079.93165258	175857525.77594858	74975055.59502009	134499990.14625242	61736706.64668821	106811610.53699894	60713866.58751737	63049165.15138652	250928.11783435452
827.73__8.86_5369	9104225.300515093	336314128.9233833	38903770.92192552	19371645.129376967	13972830.729818566	1181513777.8095315	40414667.68957544	2139089544.8748808	143310006.2912907	121727591.36836024	471928346.762678	15468879.253693353	29254206.92408604	189798907.54513443	22601701.11705845	16700403.851735204
825.555_C39H72N10O9_7.61_3137	48196203.1572469	40376351.32992445	14102136.82678392	17076159.598835353	12220152.574191552	371637286.7594424	239893354.26609033	452973411.5352543	162998435.9962386	200986302.6677892	421106348.6889723	44140273.40128061	29828789.04738321	122067793.26075494	114208604.85262726	239073.12003169587
824.55_C40H77N3O14_7.59_3161	29515573.19642153	24575285.65464425	12990846.660125313	15714816.637604302	8663984.412021307	325097432.69589233	145667217.15171778	383577510.2775248	138424459.90690842	178992894.64968947	355152453.2518988	66381998.11031594	42201501.22426231	111763912.01092616	103208787.43324491	112153.27807924668
824.484__3.35_5170	139259971.58250764	217776670.75349465	66818519.08103052	44082467.72257829	47286481.49279474	84765907.84209324	74800341.64371325	33527410.09947148	51651323.75194898	85336863.48405968	85544203.2778613	116836418.79983516	79133699.83864813	44746978.88034723	40572185.2732427	3238736.5777051295
824.05__7.59_4130	145928851.41987666	21808902.14025407	14068784.767776653	47329376.67422858	43509084.82136318	114313985.25659452	71537632.47638686	116521704.56774572	45978851.23368738	51640354.42423137	83712533.15334393	44513380.97951135	140828360.47078016	239946432.3443536	221083414.85488868	1389245.6642206972
823.574_C36H70N16O6_7.55_2517	32556127.35268342	64287333.54668189	44208134.97627197	66825874.95623944	36157110.32351281	52860450.05128111	39561777.77848837	46235408.66643203	255645649.63363463	89673065.78335765	181545571.9918044	232322459.83520555	75554469.03857163	92645828.62351266	56810905.40644612	2383531.8370215413
822.599_C44H91O8Se_8.81_2751	115725912.3008888	32162200.331279416	17825136.83553627	23236341.557583794	15766693.04778185	236762369.1558372	165953330.22360915	314622573.5673398	98640173.89206174	156413555.76227248	253380727.3911701	69238768.39830028	42281656.36107706	113173718.06374954	78093436.17740871	205763.66168314015
821.599_C44H90O8Se_8.22_3338	115895369.72906636	396034365.2756846	64605161.00483405	101215582.93514849	94390613.43338592	832307888.9147736	72252634.02572176	66277612.4984156	56553376.201594	52564848.43804	56600486.69282366	55635240.46062471	82388146.98633036	61841995.79633192	50063459.83402002	6847665.551634298
821.595_C44H84O13_8.44_385	120130719.11347204	4615235.689357368	19415023.17218395	22993799.822973102	14717154.495147828	239578480.2194001	191316240.534987	318850528.9389847	100361640.69176704	157856547.86389065	249081300.24651337	68022155.73564047	49433262.44978596	115353280.41605864	79300368.46931623	54295.3561732509
820.598_C43H89N2O7Se_6.61_1980	260416403.08399427	28237823.53049898	37967147.95110832	44326726.1538465	39312201.46987411	104509368.92493077	91643763.87903136	84284871.64320295	43332021.699815616	195505114.8702555	186836850.00232145	52288762.41309271	54392786.17094017	183553640.53083628	131837790.10988548	46805.385349289405
819.667__8.9_5565	484326870.96556073	12293585.216400808	54424565.49976731	16995337.691094484	102229076.21541329	35816725.76137217	33010812.88101938	650289183.8435477	2495016.700467171	624409379.0703827	600883758.3614467	36639699.53066054	75477095.51358108	100419522.59881896	40833385.61507411	13629173.284833685
819.458_C35H72N10O3S2Se_6.05_3564	404568910.23218435	46368169.89108341	8937496.597721456	44495227.31413384	21887295.108253725	134401169.84829658	109670329.75478272	82431591.04246077	60301584.67806078	214012065.88477567	245260154.85063756	44349535.725118265	35211601.606220976	203865443.0762535	79722993.7028282	259996.8913939855
818.505__6.98_4134	1179235266.333996	225941747.95515195	107092304.80632482	127094625.09427696	69618124.4786857	58603803.71716771	64596398.86810856	74394724.94771184	126889746.90821736	56141219.60629541	53990337.57440022	73175602.3006598	85094978.23900892	45261761.45002066	57315477.48927856	16128501.395815315
818.491_C36H73N9O7Se_7.06_2313	240359449.9537147	24009708.714409146	47447715.91189271	52504065.4376418	29753984.309128586	105110495.41316596	93538884.64696552	103988948.1978509	72056186.64623249	182930707.4495462	184060900.14885223	69600956.02642414	71284540.10772218	181606926.0868218	113687461.65642878	100986.68651984708
