index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
441.371_C15H44N12O3_7.91_1761	34771105.0	29224257.010670107	39163981.46276962	133911527.66434632	49986640.41947696	38060859.70027701	51900255.08042574	158623183.32647267	15581793.965628631	74096262.18687385	61247067.07000746	61247067.07000746	61247067.07000746	61247067.07000746	35548676.83627466	44023750.059876986	39163981.46276962	39163981.46276962	39163981.46276962	39163981.46276962	39163981.46276962	444577573.1212431	551223603.6300671	551223603.6300671	551223603.6300671	551223603.6300671	106646030.50882399
441.356_C22H44N6O3_8.03_676	33479027.328655984	70974885.0	26069439.42443927	117468345.28810582	107421907.24446239	53214498.744025655	14172233.979416123	92529702.91814966	10059274.616726274	79181394.42056657	58376590.5048868	58376590.5048868	58376590.5048868	58376590.5048868	16766982.67352722	81752293.95907483	53214498.744025655	53214498.744025655	53214498.744025655	53214498.744025655	14172233.979416123	475088366.5233995	525389314.5439812	525389314.5439812	525389314.5439812	525389314.5439812	50300948.02058166
441.32_C21H40N6O4_7.81_1024	45387339.94753551	70974885.0	19633710.855143566	133070511.51864873	82781093.32453334	102671003.53690806	11182279.338794844	90701403.7985135	7439595.989583485	87597706.18768986	62649091.47885123	62649091.47885123	62649091.47885123	62649091.47885123	12751862.061173966	86741248.56152342	70974885.0	70974885.0	70974885.0	70974885.0	11182279.338794844	525586237.12613916	563841823.309661	563841823.309661	563841823.309661	563841823.309661	38255586.1835219
441.329__6.68_2725	47370881.12650365	51200604.2003404	20866778.781580523	38782094.080087654	41401899.34800374	88553021.87521866	30999084.0	139213212.88119215	28072421.16805178	67753618.9185577	54051110.82899762	54051110.82899762	54051110.82899762	54051110.82899762	26646094.649877433	49285742.66342202	41401899.34800374	41401899.34800374	41401899.34800374	41401899.34800374	28072421.16805178	406521713.5113462	486459997.46097857	486459997.46097857	486459997.46097857	486459997.46097857	79938283.9496323
441.321_C25H44O6_6.6_1623	8475266.098871227	23061170.30005264	50718983.45695943	17876549.89716382	126115051.37964456	52991990.0	32110675.11429909	64490046.57399976	19647464.123689607	48835012.374955334	43943021.88274224	43943021.88274224	43943021.88274224	43943021.88274224	34159040.89831604	38026580.15002632	32110675.11429909	32110675.11429909	32110675.11429909	32110675.11429909	32110675.11429909	293010074.249732	395487196.94468015	395487196.94468015	395487196.94468015	395487196.94468015	102477122.69494812
441.319_C21H40N6O4_7.5_2565	7138219.532600724	151992312.54838878	13747262.1336003	91031760.80380788	83366650.0	129638285.77936885	25641176.29272833	90271716.65561634	13688113.904860366	92239824.21996374	67390610.85010795	67390610.85010795	67390610.85010795	67390610.85010795	17692184.11039633	90651738.72971211	83366650.0	83366650.0	83366650.0	83366650.0	13747262.1336003	553438945.3197825	606515497.6509715	606515497.6509715	606515497.6509715	606515497.6509715	53076552.33118899
441.298_C26H42O4_8.8_515	36326403.223282665	93966686.48065765	20357508.66426797	115689665.22756924	133598341.0521632	52991990.0	12209985.932112169	49159158.08524306	8540730.442951089	80288707.34481929	58093385.45647189	58093385.45647189	58093385.45647189	58093385.45647189	13702741.679777076	73479338.24032882	49159158.08524306	49159158.08524306	49159158.08524306	49159158.08524306	12209985.932112169	481732244.0689158	522840469.10824704	522840469.10824704	522840469.10824704	522840469.10824704	41108225.03933123
441.288_C17H40N6O5S_7.21_1662	34771105.0	45800454.417367995	14565263.908919549	140762721.59949955	119125385.59657873	90317215.27183546	13022101.737384662	117399901.58820859	10839576.79834331	91362797.24558173	65178191.76868199	65178191.76868199	65178191.76868199	65178191.76868199	12808980.814882508	103858558.43002203	45800454.417367995	45800454.417367995	45800454.417367995	45800454.417367995	13022101.737384662	548176783.4734904	586603725.9181379	586603725.9181379	586603725.9181379	586603725.9181379	38426942.44464752
441.209_C18H28N6O7_4.25_1652	105890677.81136955	62333380.89640285	47877734.99965194	47893504.23596123	68969694.25304876	43696351.896965355	62056808.42094779	63070179.00000001	64788556.37598045	65308964.68229129	62952987.54336977	62952987.54336977	62952987.54336977	62952987.54336977	58241033.265526734	62701779.94820143	62333380.89640285	62333380.89640285	62333380.89640285	62333380.89640285	62056808.42094779	391853788.09374774	566576887.8903279	566576887.8903279	566576887.8903279	566576887.8903279	174723099.7965802
441.153_C20H20N6O6_4.41_3531	18000522.448943064	70974885.0	91944425.70717162	78433484.83222063	65517290.73038973	48196218.141497396	130999669.79843062	42342559.55961498	102847809.9583766	53910826.78544429	72139651.79740496	72139651.79740496	72139651.79740496	72139651.79740496	108597301.82132627	56856754.43594356	70974885.0	70974885.0	70974885.0	70974885.0	102847809.9583766	323464960.71266574	649256866.1766447	649256866.1766447	649256866.1766447	649256866.1766447	325791905.4639788
440.311_C23H41N3O5_5.98_4380	127436203.79447731	28801913.36284327	38896138.49586817	26746009.219189465	74986823.23305094	97526630.92825891	30999084.0	25437598.86667389	60711925.61304857	63489196.56741563	56838036.390378945	56838036.390378945	56838036.390378945	56838036.390378945	43535716.036305584	51894368.29794711	38896138.49586817	38896138.49586817	38896138.49586817	38896138.49586817	38896138.49586817	380935179.4044938	511542327.5134105	511542327.5134105	511542327.5134105	511542327.5134105	130607148.10891674
440.228_C18H29N7O6_3.28_2549	47901355.806507654	15372715.229909386	155470746.888286	58424007.95176504	56969145.08701253	35453526.544876136	68456211.6348655	63070179.0	62455931.68855402	46198488.27001178	62619313.3146418	62619313.3146418	62619313.3146418	62619313.3146418	95460963.40390183	52435250.44676009	58424007.95176504	58424007.95176504	58424007.95176504	58424007.95176504	68456211.6348655	277190929.6200707	563573819.8317763	563573819.8317763	563573819.8317763	563573819.8317763	286382890.2117055
439.388_C26H50N2O3_5.57_2880	34771105.0	146197773.08875108	21880153.418925308	38573665.27796813	95529020.18720229	15.654902976002884	49692090.4695849	228186335.4253073	13167338.893116025	90542985.7723553	69777499.712862	69777499.712862	69777499.712862	69777499.712862	28246527.59387541	67051342.73258521	38573665.27796813	38573665.27796813	38573665.27796813	38573665.27796813	21880153.418925308	543257914.6341318	627997497.415758	627997497.415758	627997497.415758	627997497.415758	84739582.78162622
439.377_C23H46N6O2_8.85_3200	63661861.91739416	33283927.846231196	45535725.986512974	100788937.06789175	83366650.0	16227072.017532302	26029118.119107943	343147166.80863345	16742462.094924446	106745935.94294715	80975880.2064698	80975880.2064698	80975880.2064698	80975880.2064698	29435768.733515125	73514255.95869708	45535725.986512974	45535725.986512974	45535725.986512974	45535725.986512974	26029118.119107943	640475615.6576829	728782921.8582282	728782921.8582282	728782921.8582282	728782921.8582282	88307306.20054537
439.34_C22H42N6O3_8.13_1197	3351975.105164066	73460955.61104804	81279264.43956903	44773955.45697007	53092991.83244921	49882432.22271894	49130783.68385831	63070179.0	33102324.132280894	47938748.20472506	50127206.831562065	50127206.831562065	50127206.831562065	50127206.831562065	54504124.08523607	51487712.027584076	49882432.22271894	49882432.22271894	49882432.22271894	49882432.22271894	49130783.68385831	287632489.22835034	451144861.48405856	451144861.48405856	451144861.48405856	451144861.48405856	163512372.25570822
439.318_C27H44O3_7.38_3938	126886586.71707521	30974835.47085677	23585163.32216642	137918842.14540252	83366650.0	155851020.69632745	22421471.88138422	154713048.44736066	18664748.06433561	114951830.57950377	83820262.97165653	83820262.97165653	83820262.97165653	83820262.97165653	21557127.755962085	132402714.43123886	83366650.0	83366650.0	83366650.0	83366650.0	22421471.88138422	689710983.4770226	754382366.7449088	754382366.7449088	754382366.7449088	754382366.7449088	64671383.26788625
439.29__4.66_5206	115967235.78670347	5.731169840681516	73805546.7147093	77931989.0	3364187526.6083045	5.731169840681516	5.731169840681516	88433727.3043664	5.731169840681516	607753415.0269524	413369560.92652917	413369560.92652917	413369560.92652917	413369560.92652917	24601852.72568299	83182858.1521832	73805546.7147093	73805546.7147093	73805546.7147093	73805546.7147093	5.731169840681516	3646520490.161714	3720326048.3387628	3720326048.3387628	3720326048.3387628	3720326048.3387628	73805558.17704897
439.231_C19H30N6O6_4.75_1054	63302459.28742729	55241323.019019954	69680022.10608599	54221219.50234607	64447753.939387895	52991990.0	56630653.361225754	48435639.51367748	56757679.48225658	56440064.21030978	57967637.80126967	57967637.80126967	57967637.80126967	57967637.80126967	61022784.98318944	54731271.260683015	56630653.361225754	56630653.361225754	56630653.361225754	56630653.361225754	56757679.48225658	338640385.2618587	521708740.21142703	521708740.21142703	521708740.21142703	521708740.21142703	183068354.94956833
439.194_C21H28N4O5_4.63_307	6537797.501486525	54664783.54351726	3339985.4963940326	6786888.23616042	84085762.94106922	116974322.81677996	32245328.129255697	63070179.00000001	46835773.519157045	55353289.00650223	46060091.24264668	46060091.24264668	46060091.24264668	46060091.24264668	27473695.71493559	58867481.27175863	46835773.519157045	46835773.519157045	46835773.519157045	46835773.519157045	32245328.129255697	332119734.0390134	414540821.1838201	414540821.1838201	414540821.1838201	414540821.1838201	82421087.14480677
438.503_C30H63N_8.53_1650	366504266.2273819	494204974.5451747	30712361.808540568	42418878.44505885	83366650.0	32909639.870860007	101699611.16278799	46250011.73958511	260355041.38635924	177609070.13801008	162046826.1317498	162046826.1317498	162046826.1317498	162046826.1317498	130922338.11922927	64808330.86979255	83366650.0	83366650.0	83366650.0	83366650.0	101699611.16278799	1065654420.8280605	1458421435.1857483	1458421435.1857483	1458421435.1857483	1458421435.1857483	392767014.35768783
438.379_C21H49N4O5_7.01_251	32114125.432997074	62421301.910029374	31034179.0	21777351.18517754	64632020.75952028	83964646.43065146	53104902.625910744	95819295.80140306	48638711.2505038	60121456.91996313	54834059.37735481	54834059.37735481	54834059.37735481	54834059.37735481	44259264.29213818	63526661.33477482	53104902.625910744	53104902.625910744	53104902.625910744	53104902.625910744	48638711.2505038	360728741.5197788	493506534.39619327	493506534.39619327	493506534.39619327	493506534.39619327	132777792.87641454
438.297_C23H39N3O5_6.08_4262	107759372.58031882	70974885.0	217428438.4838305	26342672.482660826	32370976.100809526	27678227.70169434	787941247.5554798	34577012.387251124	407358860.11459196	49950524.37545577	190270188.04518187	190270188.04518187	190270188.04518187	190270188.04518187	470909515.384634	33473994.244030327	70974885.0	70974885.0	70974885.0	70974885.0	407358860.11459196	299703146.2527346	1712431692.4066367	1712431692.4066367	1712431692.4066367	1712431692.4066367	1412728546.153902
438.239_C25H31N3O4_2.68_3308	40181343.549125366	133601949.42056619	29760255.750944503	77931989.0	97857052.51750562	18301922.038144194	26837420.75936477	49768087.1734813	49698698.55651899	69607057.2831371	58215413.19618343	58215413.19618343	58215413.19618343	58215413.19618343	35432125.02227608	63850038.08674065	49698698.55651899	49698698.55651899	49698698.55651899	49698698.55651899	29760255.750944503	417642343.6988226	523938718.76565087	523938718.76565087	523938718.76565087	523938718.76565087	106296375.06682825
437.286_C16H36N8O6_4.09_1957	34771105.0	45062698.44961851	74487286.16722073	47022037.76450717	46444825.68891622	66401625.094143555	53746653.62023093	45437521.9580447	30679684.956596546	47523302.3258717	49339270.966586486	49339270.966586486	49339270.966586486	49339270.966586486	52971208.24801607	45941173.82348046	46444825.68891622	46444825.68891622	46444825.68891622	46444825.68891622	53746653.62023093	285139813.9552302	444053438.69927835	444053438.69927835	444053438.69927835	444053438.69927835	158913624.7440482
437.238_C16H32N6O8_3.58_2515	34771105.0	86719423.8841521	47475347.79699111	42806555.17629479	44363295.983413026	148786870.12445098	26780670.347088967	58345135.26075105	37147201.720700935	69298730.90484366	58577289.47709367	58577289.47709367	58577289.47709367	58577289.47709367	37134406.62159367	51354215.62208204	44363295.983413026	44363295.983413026	44363295.983413026	44363295.983413026	37147201.720700935	415792385.42906195	527195605.293843	527195605.293843	527195605.293843	527195605.293843	111403219.864781
437.235_C21H38N4OSe_2.7_1073	27789126.493618205	188186011.34372476	26095123.252076037	50999315.18321886	95862813.70391911	52991990.0	34008545.07227041	53668665.80786404	27949454.536458056	78249653.75539084	61950116.15479439	61950116.15479439	61950116.15479439	61950116.15479439	29351040.9536015	53330327.90393202	50999315.18321886	50999315.18321886	50999315.18321886	50999315.18321886	27949454.536458056	469497922.53234506	557551045.3931495	557551045.3931495	557551045.3931495	557551045.3931495	88053122.8608045
437.158__5.4_6112	60195905.124192566	107465287.50395925	98876665.7742996	61256144.70858354	51981253.79917716	18699006.729420986	65205707.434463106	30525591.71719237	22762799.0	55020531.597087644	57440929.08792096	57440929.08792096	57440929.08792096	57440929.08792096	62281724.069587566	56088579.46168487	60195905.124192566	60195905.124192566	60195905.124192566	60195905.124192566	65205707.434463106	330123189.58252585	516968361.7912886	516968361.7912886	516968361.7912886	516968361.7912886	186845172.2087627
437.158__4.66_6258	65147194.75946859	58140760.13935319	66840004.36813407	52199071.96998257	83366650.0	50033798.11536692	51631115.11291677	47946477.18896194	45535209.28160441	59472325.36218887	57871142.32619872	57871142.32619872	57871142.32619872	57871142.32619872	54668776.25421842	55169916.05466788	52199071.96998257	52199071.96998257	52199071.96998257	52199071.96998257	51631115.11291677	356833952.1731332	520840280.93578845	520840280.93578845	520840280.93578845	520840280.93578845	164006328.76265526
436.774__3.43_2662	36604751.77796835	156269508.78692877	22055663.97145094	51850128.27651943	83579313.94163898	52991990.0	13126821.573750319	45409118.28323955	27000638.677631695	71117468.51104918	54320881.698792	54320881.698792	54320881.698792	54320881.698792	20727708.07427765	52421059.13825972	45409118.28323955	45409118.28323955	45409118.28323955	45409118.28323955	22055663.97145094	426704811.0662951	488887935.289128	488887935.289128	488887935.289128	488887935.289128	62183124.22283295
436.757__3.19_4459	42508147.90082129	26749890.587970722	20654184.926389966	20746072.436806373	40566803.38872873	52991989.99999999	47862335.17553091	71125668.66453613	46306485.512566596	42448095.49647721	41056842.06592786	41056842.06592786	41056842.06592786	41056842.06592786	38274335.20482916	41537475.64477501	42508147.90082129	42508147.90082129	42508147.90082129	42508147.90082129	46306485.512566596	254688572.97886324	369511578.59335077	369511578.59335077	369511578.59335077	369511578.59335077	114823005.61448747
436.399_C22H51N4O4_8.03_1691	34771105.0	63274469.964618675	12158254.00461307	127871447.92371841	85955207.79227355	74087415.97389257	6359011.039879824	103566019.83287981	6166511.564307245	81587611.0812305	57134382.56624258	57134382.56624258	57134382.56624258	57134382.56624258	8227925.536266713	80021311.88308306	63274469.964618675	63274469.964618675	63274469.964618675	63274469.964618675	6359011.039879824	489525666.487383	514209443.09618324	514209443.09618324	514209443.09618324	514209443.09618324	24683776.60880014
