index	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis
409.257_C19H32N6O4_6.99_4214	41636632.449024886	20223993.525849547	29182952.034237586	124593299.53769968	28235038.613768626	29081368.57721691	33762534.11303862	16051958.567006644	126609659.78944981	30430239.872208808	170929713.22632116	244692053.88829246	86740662.75771342	150956573.7432244	245519209.08210173	11399626.555753795	101575058.54294579	24991160.04460563	9725367.032799294	18355381.297478087	468101442.15081334	378636394.935685	206602052.01640368	35399372.50290012	19546155.308344144	21047841.904547356	15304558.281977009	208446517.35745054	35030792.868425235	23114923.109448425	26055085.579398092	680286330.6447793	167377762.70716774	48753077.74403569	114445748.43471591	24696144.407903377	74997005.0198164	282327017.97756535	114445748.43471591	282327017.97756535	54456132.25927048	86740662.75771342	28235038.613768626	34396663.490731925	24585004.344423257	30430239.872208808	244692053.88829246	34396663.490731925	244692053.88829246	29182952.034237586	2845421966.0218515	1121320788.1128209	3662263949.910909	296353732.89484054	824967055.2179804	2540943161.798088	3662263949.910909	2540943161.798088	816841983.8890573
408.368_C20H47N4O4_7.39_191	23503211.35178582	27170718.86505658	53659853.57664317	14329733.442728247	24817233.628367648	48170735.99909598	49772397.72550214	41799048.71945465	14262464.082340512	47418199.45974568	15002916.793733012	18810884.909662127	67716137.44013572	75899932.93876888	13645206.415956343	20027040.689929176	14938013.470897606	27834805.686712567	27650541.06689226	58131477.9238167	10783827.353777768	16053076.460798087	54197365.10157528	61578156.76756271	20827273.717903957	55080495.146018244	26174664.77373614	47236890.01828635	40214920.546796896	65755813.28280348	59631330.59565587	8799605.962977989	38673537.08407487	44533401.957488954	35965436.68484743	48522670.42234551	40181472.72309998	14069525.4325413	35965436.68484743	14069525.4325413	32896256.232389655	40214920.546796896	47418199.45974568	27742673.376802415	51716125.65107265	27834805.686712567	14329733.442728247	27742673.376802415	14329733.442728247	27170718.86505658	657450130.4292728	1024268245.022246	1150893973.9151177	582272045.0681461	441996199.9540998	126625728.8928717	1150893973.9151177	126625728.8928717	493443843.48584485
407.3_C21H42O7_5.1_2701	60478080.29374405	98413162.31767441	21632187.918204587	20750687.1314747	11787046.506586285	111069603.54728676	16616805.458497608	28863038.884631112	88845785.00981972	83425182.8932526	19120855.061086487	104604906.68052697	21888435.735598303	60301816.56668237	48357780.75575543	33906954.663928896	39453995.0879619	27624072.939091254	61836428.280915014	14306004.502440052	124106093.90964174	64184556.26672601	27598459.646903083	33449723.770415302	57189381.216385394	14300287.750135472	144399782.74095643	41873526.43098893	14259934.204456076	25804071.982359335	107534632.9457718	111882054.93363191	60203325.23255737	48632983.530300215	54370791.75104782	42238508.37179155	55608774.61230969	69034079.42629164	54370791.75104782	69034079.42629164	47760587.13867031	48357780.75575543	33449723.770415302	40663760.75947541	27333555.433495224	41873526.43098893	64184556.26672601	40663760.75947541	64184556.26672601	33449723.770415302	1023456528.9534754	1118558621.196905	1739865336.0335302	506862100.4614986	611696520.7354065	621306714.8366249	1739865336.0335302	621306714.8366249	716408807.0800546
407.366_C30H46_8.39_3407	36545001.88500223	18353695.659797024	38605640.67209155	54119037.22201081	14245503.692889351	39186768.719453715	47488274.69254666	24575802.709211264	96721150.25908394	28207353.89097502	105254360.03009492	42218088.17908004	28631226.71882875	11228942.436952073	66927796.98976325	48490964.269084804	69443579.59852298	16835567.62041687	21374436.766979124	19941547.192705672	108100644.4114688	114767334.96791373	19329212.92364302	16240713.623723686	23859325.536016442	47383033.12213986	12918150.033196274	30151124.922751386	15611718.98249651	69961968.8822026	59906336.43453794	98166438.3642566	49567981.946931854	29959665.712506164	45149710.66905741	35344630.611175425	24085158.55032153	83968714.44691056	45149710.66905741	83968714.44691056	40142336.554133035	47383033.12213986	24575802.709211264	37575321.27854689	31590721.69065141	19329212.92364302	96721150.25908394	37575321.27854689	96721150.25908394	28207353.89097502	842655693.0978415	689072311.3876418	1444790741.409837	424135567.3341051	264936744.05353683	755718430.0221951	1444790741.409837	755718430.0221951	602135048.3119955
407.336_C22H46O6_6.72_293	31124794.827848956	33849664.97565237	66206345.12016118	32912972.39567358	21810399.558467254	64739686.141215645	41987893.34917015	56172422.675191976	82119436.50107725	40679500.0395533	48479729.1929934	32436140.103065886	35162911.71903175	49157201.5003743	16267726.867106551	20376865.63326491	37208826.312332146	35810186.72386265	22715764.20151601	82698134.36843036	45302889.850693084	33932415.697595246	32689802.073260956	86911270.90256101	27345960.2491234	60283642.198079206	16462035.502675777	26053154.13555729	31849022.758991316	53688412.36614736	59214777.18973045	100966883.64387505	39914561.10530207	43347384.70477686	44581777.149196245	54484444.293359846	31197865.15359541	47736335.61826802	44581777.149196245	47736335.61826802	49871288.665609635	33932415.697595246	35810186.72386265	36509506.5180974	57693599.93246122	32689802.073260956	37208826.312332146	36509506.5180974	37208826.312332146	40679500.0395533	678547538.7901353	996989848.2098677	1426616868.7742798	653813331.5203182	343176516.6895495	429627020.5644122	1426616868.7742798	429627020.5644122	748069329.9841446
407.336_C22H46O6_6.39_1973	19571234.91899812	15930466.538076667	58397560.0397128	70101627.18199119	10689684.027009262	37701042.199679576	36480892.26663439	51245775.83685661	120600782.52246581	24250452.123600483	72380713.8131477	72140884.83880381	39997313.149681576	39680179.30899254	103932576.5003363	13410258.936971894	86189858.2095369	7819710.396279371	16544883.45931571	86339564.52186619	73690638.56323707	78312581.27511764	23927411.303437855	51874995.18560346	20167845.6756345	70174404.78913645	14617855.914013848	25356510.29439941	19440919.367513403	42693630.80053045	56868979.33048168	140504946.44199455	51045580.3847411	34051372.625409834	50032380.61659554	45660874.45608044	21386461.537405547	90872734.37184788	50032380.61659554	90872734.37184788	48884087.54603057	39997313.149681576	25356510.29439941	41345471.975106016	46969703.31869353	19571234.91899812	78312581.27511764	41345471.975106016	78312581.27511764	51245775.83685661	867774866.5405986	783181570.3844261	1601036179.7310572	547930493.4729652	235251076.91146103	817854609.3466309	1601036179.7310572	817854609.3466309	733261313.1904587
407.263_C17H42N5OSe_4.83_1928	35294925.65495403	37379289.487980604	46742190.65223507	38730541.00244181	31408378.04799254	9927758.385096895	44532366.776385024	43317418.68819594	95688457.54138964	100255434.31481723	17835548.075582143	57231463.64082775	24398435.367063757	42191277.72470119	50344346.00481939	42274246.10446163	7788872.47394203	49251693.13149234	58979373.003439635	25194329.45171267	10033388.277538177	52225604.48252642	31557066.583576024	87535425.52676792	31897007.848798987	23998275.68719164	72926658.3794339	33540206.33972194	34967722.42423992	19225807.11187102	44058297.13015466	66159108.96985684	41684920.23575348	42211025.38357758	42715341.07160027	39197997.72384079	45497964.648745015	44004147.82988047	42715341.07160027	44004147.82988047	43883151.35222666	42274246.10446163	37379289.487980604	40460909.363571495	39142570.556217924	37379289.487980604	50344346.00481939	40460909.363571495	50344346.00481939	37379289.487980604	708643644.007809	970853583.8222843	1366890914.2912087	470375972.68608946	500477611.1361952	396037330.4689242	1366890914.2912087	396037330.4689242	658247270.2833999
407.252_C16H35N6O4P_4.53_1655	49142954.101616465	14503145.806308325	27416423.160368435	24353936.866885833	13565476.333288629	57423653.29972734	64623614.66650713	16187039.217466878	53599865.054006726	53839871.137992956	26049367.08281866	62692415.285785526	40712019.35130166	54200756.58197074	71672085.4389023	36664701.82719935	16405335.467548802	53904080.091146015	38116018.04575268	41785716.23013434	16568214.510032894	59902093.45886243	49083040.12027274	62851442.583544664	4774633.818697771	44409768.00486333	24223418.930381596	34486771.47421335	55525111.738335215	27534353.81626432	48612888.603090174	14838155.450376645	43756789.841418356	39721169.51914974	39364636.486114495	40771721.932062685	38575112.34142653	38453496.512802206	39364636.486114495	38453496.512802206	34386862.68343679	44409768.00486333	41785716.23013434	41248867.790718004	43097742.11749883	40712019.35130166	26049367.08281866	41248867.790718004	26049367.08281866	27416423.160368435	743865427.3041121	913586898.9404441	1259668367.5556638	489260663.1847522	424326235.7556918	346081468.61521983	1259668367.5556638	346081468.61521983	515802940.25155187
407.193__3.54_6002	66755436.21010806	2.204765082341123	2.204765082341123	2.204765082341123	47721699.25425714	34057004.02215824	101722390.87705013	31072634.0067013	2.204765082341123	120662515.71226993	2.204765082341123	2.204765082341123	51431525.17240761	77377551.21904604	2.204765082341123	2.204765082341123	87844452.97095229	86634036.94074701	47120503.91160437	2.204765082341123	2.204765082341123	2.204765082341123	75606507.52370305	2.204765082341123	66201861.58846877	34566747.9139606	30267015.050378937	57234773.33147589	2.204765082341123	2.204765082341123	42306749.91196062	79745468.91748041	35139955.83896607	42206042.09041971	35572778.29379505	29753991.93797745	55790096.802174896	18621104.14686536	35572778.29379505	18621104.14686536	36063310.40926789	34566747.9139606	42306749.91196062	32564819.01442977	32564819.01442977	57234773.33147589	2.204765082341123	32564819.01442977	2.204765082341123	31072634.0067013	597379249.2624233	970738968.0796533	1138328905.4014416	357047903.25572944	613691064.8239238	167589937.32178825	1138328905.4014416	167589937.32178825	540949656.1390183
407.189_C14H26N6O8_2.62_3842	19671455.44276526	32056347.90591916	30397036.146684073	42452702.43927409	68464525.14393988	22554815.7824092	23214637.77762663	29784658.969131846	50338816.1887276	48263129.58624133	112277023.38612613	42205323.57439169	57679772.16063303	40064799.15865951	75358558.15232183	28334111.497597754	46217346.56092632	34328623.3769284	29564479.823111992	38459561.3428835	55059640.00072526	145107145.28480545	75021723.15045054	69171398.78553091	59023128.89175397	26612733.460451096	18002088.811154444	19310511.306200758	23088694.055689663	31114222.47789122	39778493.113191746	53458404.7976065	46057372.85897112	37563519.48551504	46451122.142242216	35230321.71886299	40108826.14004455	69163884.48721164	46451122.142242216	69163884.48721164	46897371.329949446	39778493.113191746	31114222.47789122	39921646.13592563	30090847.55790796	34328623.3769284	53458404.7976065	39921646.13592563	53458404.7976065	42452702.43927409	782975338.602509	863960948.1668459	1486435908.551751	422763860.6263559	441197087.54049003	622474960.3849049	1486435908.551751	622474960.3849049	703460569.9492416
406.788__6.19_5835	39038162.88573508	59983033.56884938	35005836.485200696	55993448.82916713	26880134.079279024	50194013.86634502	27141405.575684167	26398952.193756584	40393748.54912855	88472386.66986531	29511933.98230209	57003542.29127883	37882660.364791915	102383517.31676841	26814096.444211435	21286054.724780876	57573384.852939926	120285890.75512192	53335432.2833328	30337768.63703957	41739614.83793123	26889569.01821084	42450142.05150279	49169212.99942784	28351429.55623404	27554177.216495875	47035938.61966953	48672623.02613514	40037156.41969171	45284508.70590084	39672523.77979754	44125259.95920534	42900483.68443467	47254476.59919156	45840548.76705567	37706868.143242225	57670049.46022722	42227177.64048615	45840548.76705567	42227177.64048615	49172622.52735947	41739614.83793123	40037156.41969171	41066681.69352989	37339180.13249911	47035938.61966953	41739614.83793123	41066681.69352989	41739614.83793123	40393748.54912855	729308222.6353893	1086852961.781406	1466897560.5457814	452482417.7189067	634370544.0624994	380044598.7643754	1466897560.5457814	380044598.7643754	737589337.910392
406.248__3.41_2735	12415025.282259183	11876102.423282366	17988158.226558864	171982823.99917084	35455939.39083659	15033908.799688809	61112609.318030804	12923139.645536782	298014608.65603334	26370076.70939183	336589770.6393463	119513695.25710665	64262420.0100251	47678293.849693045	83087456.25866976	8926623.429603532	90921493.92189063	21166560.20458183	32224473.720209442	31196006.381665055	302557348.50499165	230813742.7092506	39851289.59466119	17344818.16039225	15034271.309254717	40863088.719278164	20110222.986088436	65806132.67244422	38320199.73211009	22759144.214758206	34371543.20933157	670062331.1562648	110724742.07897161	30134349.912594866	93644791.22163771	28264280.119734567	32174426.050260667	255949252.3447472	93644791.22163771	255949252.3447472	74287513.58332595	47678293.849693045	26370076.70939183	36888069.56147334	26977575.29821163	26370076.70939183	230813742.7092506	36888069.56147334	230813742.7092506	21166560.20458183	1882320615.3425174	693090047.989682	2996633319.0924067	339171361.4368148	353918686.55286735	2303543271.1027246	2996633319.0924067	2303543271.1027246	1114312703.7498894
406.182__1.97_4515	7871412.826207323	17051111.879663255	64950002.21176412	66451726.56847869	17035115.625252016	68417709.98320487	14079615.934883839	68083338.17335528	82121303.73558423	59957654.69777488	65578338.0905968	60891702.37497851	18668797.39257319	24164569.741554208	148221976.6383343	26416394.534323093	73259331.70466338	32708178.907175902	8970752.57203583	59593902.210120566	134758170.74699178	89498375.19485793	16972646.745290305	75451600.33836773	28625273.558385704	14790851.149886386	8835248.9354252	22121924.52802544	12403161.385490732	18070304.045821864	3630635.4667622545	127619460.1759971	44124387.50371953	29950878.38449322	48039705.87730709	36422262.25250659	22891186.892114982	94266709.47005363	48039705.87730709	94266709.47005363	52477066.70070632	18668797.39257319	18668797.39257319	30666726.232780803	23347788.802103784	18668797.39257319	82121303.73558423	30666726.232780803	82121303.73558423	64950002.21176412	750114587.5632321	688870202.8433441	1537270588.0738268	437067147.0300791	251803055.8132648	848400385.2304827	1537270588.0738268	848400385.2304827	787156000.5105947
405.357_C23H48O5_7.72_649	24439300.690529734	24117926.335269555	44255231.382248364	9330736.064641925	23922079.542002466	45104620.48917361	77537015.96106696	21422045.592490323	18348302.437091142	42681295.48618322	20817109.15790904	23242183.2309175	51377156.67598397	64453284.82415808	7538578.08065999	24068529.491058692	14865550.18965492	23639653.495165132	30093480.21399602	35429869.8250352	16267208.2986224	15963425.330139313	56168837.69766921	39484832.77412752	20152635.15663797	47426885.06078055	34021376.53454975	58412226.115685135	47038349.725100525	71254178.09706138	53571537.619241245	26446459.22285653	41463571.304679245	41742276.03413976	34777871.899928354	44397556.82474664	38845606.08075046	16979950.223610304	34777871.899928354	16979950.223610304	27200745.907877345	47038349.725100525	42681295.48618322	28269969.718426272	44679925.93571099	34021376.53454975	16267208.2986224	28269969.718426272	16267208.2986224	23922079.542002466	704880712.1795472	960072348.7852145	1112891900.7977073	532770681.89695966	427301666.888255	152819552.01249275	1112891900.7977073	152819552.01249275	408011188.6181602
405.245_C16H32N6O6_3.43_4014	26293653.535977185	53386060.44728734	22941522.91808798	57518370.47220912	50810904.46742426	52292588.12780965	40876976.29348717	29122878.382620774	57049680.49279361	107792170.20183514	52258826.8062537	104569259.37884493	26606086.423628855	53031610.4279356	17584554.70220946	63641535.20444853	56556599.61121351	39815123.79104242	24606721.32171331	32376210.978155542	39478986.73744182	69861354.31515422	51436283.690365486	141081376.65475258	29468982.738491766	38263829.46715107	27166514.52037791	37601308.7257045	27414253.00565635	48227107.59168864	61382194.44855167	42877368.29067848	45566232.032061055	47201560.5810519	49480965.44284352	45671220.16068054	48871022.85782066	55306111.20075543	49480965.44284352	55306111.20075543	53917663.30839697	40876976.29348717	39815123.79104242	45552237.94118356	35320020.22265331	50810904.46742426	56556599.61121351	45552237.94118356	56556599.61121351	52258826.8062537	774625944.545038	1085635893.3641937	1583390894.1709926	548054641.9281665	537581251.4360273	497755000.8067989	1583390894.1709926	497755000.8067989	808764949.6259546
