index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
931.69__8.48_3471	759308.8898042233	3538573.0838958975	2517330.238615656	6994357.877021193	1512246.2800334867	1078597.3961071393	5461313.776214237	4839043.380659399	698975.6126776123	6156250.420943622	11429454.21443846	829851.6407765782	1772899.9057841897	5852574.098536132	4228826.575940847	1332587.0764822022	2873265.92212685	3687636.9042456797	3687636.9042456797	3687636.9042456797	3687636.9042456797	4502007.886364508	2014788.2593245711	3027951.661255777	3027951.661255777	3027951.661255777	3027951.661255777	4188808.232277648	22986127.3770148	59002190.467930876	59002190.467930876	59002190.467930876	59002190.467930876	36016063.09091607
929.674__10.01_3394	1124010.028264861	4654468.695401661	1053126.3211995228	1218798.3608660477	2248026.1383578703	1480648.4308655849	2885976.4610318406	2592315.388904011	5863092.1577760475	1883478.3182506282	6119657.119114943	5174510.615769693	6347558.4243921535	7949280.849114728	14306512.42117633	8736695.139440712	4807194.423512317	4602384.6793704145	4602384.6793704145	4602384.6793704145	4602384.6793704145	4397574.935228512	2567001.2996948557	3770222.578216751	3770222.578216751	3770222.578216751	3770222.578216751	4914489.655585676	38457555.38809854	73638154.86992663	73638154.86992663	73638154.86992663	73638154.86992663	35180599.48182809
929.612__9.99_5838	3303950.8431145996	2320109.0913986443	3100995.1554715913	1960839.3070126616	2359130.197829193	5021981.94695848	4411888.440778488	4038163.162344603	2416782.2174654277	2834020.967496322	10561421.890575483	5914345.731097699	2061871.5890538523	2771761.747183237	4084400.532248064	6779631.301886938	3876103.845016813	3996330.882619705	3996330.882619705	3996330.882619705	3996330.882619705	4116557.920222597	3592697.8438598276	3202472.9992930954	3202472.9992930954	3202472.9992930954	3202472.9992930954	3037856.2951489184	31008830.760134503	63941294.12191528	63941294.12191528	63941294.12191528	63941294.12191528	32932463.361780778
929.491__6.01_4603	2620205.681591502	3689544.7288896684	3417982.2722803573	4133365.5123258326	1462813.5273033348	1755016.349467154	3113457.494330001	4143638.9974434613	2464328.8937613037	1614805.0698526846	4762071.669751608	3066940.398988303	4956483.366304838	7265408.675186816	2436055.017446667	8845246.537511863	3138713.145244171	3734210.262027212	3734210.262027212	3734210.262027212	3734210.262027212	4329707.378810253	2450191.955603985	3265719.883305179	3265719.883305179	3265719.883305179	3265719.883305179	4138502.254884647	25109705.161953367	59747364.19243539	59747364.19243539	59747364.19243539	59747364.19243539	34637659.030482024
925.643__7.55_4783	2076761.042919493	4236878.97534837	1715509.2626378776	5959148.543422619	4546058.379286236	1216316.4260166665	5988142.042884835	5681546.302558071	1668583.1871560398	6296617.923321175	9861601.34086094	715737.2381495445	1859046.6368460946	4749801.892997664	2268782.6252517896	2532387.6577436905	3279049.688037289	3835807.467337569	3835807.467337569	3835807.467337569	3835807.467337569	4392565.246637849	2400585.14149774	3384633.3165460303	3384633.3165460303	3384633.3165460303	3384633.3165460303	4493340.434173018	26232397.50429831	61372919.47740111	61372919.47740111	61372919.47740111	61372919.47740111	35140521.97310279
925.623__8.48_2415	835089.0400308833	4254594.784144836	3581640.5334303975	3249860.7385893255	1147190.24053856	2454623.5721251727	5480164.292891211	8115711.976397417	2551333.7447190387	4442415.470347908	7326675.054104361	1387582.4401989053	1342721.33801196	1810720.8164435818	3676727.3851942546	3868987.1792970826	3400385.302317953	3470377.412904056	3470377.412904056	3470377.412904056	3470377.412904056	3540369.5234901584	3629183.9593123263	3415750.6360098617	3415750.6360098617	3415750.6360098617	3415750.6360098617	2530290.7775164535	27203082.418543626	55526038.60646489	55526038.60646489	55526038.60646489	55526038.60646489	28322956.187921267
923.627__8.07_3206	1576856.7846264504	5574048.7759517245	780629.415942262	5870319.238774143	4513729.219709418	1936026.9049380806	2809457.608335341	6972171.576548297	4756307.908954881	2839847.090865094	8357419.601419843	5115054.157366671	2078738.4421340362	3289445.8823370184	2805390.8373717773	2003053.3152634746	2805555.287672541	3829906.0475336565	3829906.0475336565	3829906.0475336565	3829906.0475336565	4854256.807394773	2807424.222853559	3064646.4866010565	3064646.4866010565	3064646.4866010565	3064646.4866010565	5344551.466659198	22444442.30138033	61278496.7605385	61278496.7605385	61278496.7605385	61278496.7605385	38834054.45915818
920.686__7.8_1762	1671115.699720244	3780472.3255380364	1052420.8778726077	5523736.082163776	3309426.9022042877	1571108.9147573933	6015983.179353999	4922754.403764831	2616724.3725428954	4341161.028405805	13689932.850935763	1638846.7035839919	1318726.5004785804	5524810.319476879	1725727.1065753198	2349028.1904436196	2872697.5715194913	3815748.4661136265	3815748.4661136265	3815748.4661136265	3815748.4661136265	4758799.360707763	2482876.2814932577	2963075.637373592	2963075.637373592	2963075.637373592	2963075.637373592	4351613.364651434	22981580.57215593	61051975.457818024	61051975.457818024	61051975.457818024	61051975.457818024	38070394.8856621
919.596__8.0_3571	3582547.0472351476	4266716.297605725	1212906.6944266101	2048575.397422109	2041874.9882903183	3382171.18486663	9086803.856963364	10279762.062775051	2511051.007040661	10001060.68194133	6776107.275269404	1901120.8428513517	3220335.068284147	6603848.746642089	923828.4552194196	1772733.1793732787	3866553.7560152016	4350715.174137915	4350715.174137915	4350715.174137915	4350715.174137915	4834876.592260629	2276462.9976654896	3301253.1265753885	3301253.1265753885	3301253.1265753885	3301253.1265753885	3924631.6724204365	30932430.048121613	69611442.78620663	69611442.78620663	69611442.78620663	69611442.78620663	38679012.73808503
918.671__8.11_3974	2293372.467886485	3990150.891844768	715289.0215676678	5464327.330711239	825548.5333017401	2032312.878644388	5671904.501248571	7289456.369642662	2713538.604949063	5621934.569099048	7403869.116532962	2719584.4803623296	1804066.8076910824	2009793.6316084054	4007764.0769854104	2930663.5640456467	3064869.4687301917	3593348.552882592	3593348.552882592	3593348.552882592	3593348.552882592	4121827.6370349918	2822101.084497355	2825124.0222039884	2825124.0222039884	2825124.0222039884	2825124.0222039884	3354867.686103549	24518955.749841534	57493576.846121475	57493576.846121475	57493576.846121475	57493576.846121475	32974621.096279934
917.582__8.49_5021	1487854.4128747275	2863488.603183376	4525124.499261073	1209829.0324392142	10141755.934754571	3634653.269056405	2493173.1459043613	5770580.305419696	2863107.617066948	2145713.8077220907	5120145.56800928	3318050.7584158652	5568294.964930054	5810721.002646542	1783289.3348865313	4103430.7782650534	3961281.0483646295	3927450.814677237	3927450.814677237	3927450.814677237	3927450.814677237	3893620.5809898446	3248880.443061677	3476352.0137361353	3476352.0137361353	3476352.0137361353	3476352.0137361353	4219098.163212572	31690248.386917036	62839213.03483579	62839213.03483579	62839213.03483579	62839213.03483579	31148964.647918757
917.581__6.53_4296	5396486.840446312	3061223.1091727396	2223279.6518878224	2811974.673205858	2459535.5150979715	1454098.3486116992	3686861.2288640933	4758481.031258939	4595386.500212999	1969727.0200211538	2982942.733336774	2417748.3216876113	2563041.1784023754	4214837.593505225	16839299.119951162	6636255.229699739	4983055.32679333	4254448.630960154	4254448.630960154	4254448.630960154	4254448.630960154	3525841.9351269794	3073198.371981032	3022082.921254757	3022082.921254757	3022082.921254757	3022082.921254757	3022082.921254757	39864442.61434664	68071178.09536247	68071178.09536247	68071178.09536247	68071178.09536247	28206735.481015835
914.64__8.1_4533	4516481.623392333	1642526.8135858492	1737467.486954309	3412686.499623292	3490348.771755851	2000307.2200023748	2545183.6255318387	9216418.646306094	1991196.0898077472	5091576.931774507	12953403.593563031	2638949.2905665305	2886571.702570715	10402290.99155359	3242633.9000795013	3648073.4150109277	2968348.430114632	4463507.287629906	4463507.287629906	4463507.287629906	4463507.287629906	5958666.14514518	2893908.76280567	3327660.1998513965	3327660.1998513965	3327660.1998513965	3327660.1998513965	3964584.0615078127	23746787.440917056	71416116.6020785	71416116.6020785	71416116.6020785	71416116.6020785	47669329.16116144
910.651__8.37_1805	1801041.2831839328	4466761.223399855	1417896.0041401237	5280879.663551527	4813155.5776806325	1797269.023146788	4851183.719363502	5345755.756427593	2126177.3747305805	5175829.588859312	10260117.916055188	2286531.4211550006	2090294.8923873152	4849632.057644413	2567179.341806354	2818897.472092322	3195948.5127274515	3871787.644726528	3871787.644726528	3871787.644726528	3871787.644726528	4547626.776725602	2693038.406949338	3642829.3477460886	3642829.3477460886	3642829.3477460886	3642829.3477460886	4658196.640522134	25567588.101819612	61948602.315624446	61948602.315624446	61948602.315624446	61948602.315624446	36381014.21380482
909.648__8.42_423	1791566.096881918	4521126.960351981	1651296.2181533077	4503238.330988036	3270713.827659473	1889374.5581972715	4508272.36889566	4653486.842385076	2197301.1297498057	4640926.351347546	8089273.673524004	21327.65885246465	2169573.296491848	4550529.220585715	1811186.1881044116	2439885.454404715	2801119.512064024	3294317.386035827	3294317.386035827	3294317.386035827	3294317.386035827	3787515.26000763	2318593.29207726	2855299.641032094	2855299.641032094	2855299.641032094	2855299.641032094	4512182.645670008	22408956.09651219	52709078.17657323	52709078.17657323	52709078.17657323	52709078.17657323	30300122.08006104
909.647__8.12_1748	1950680.2814086424	4152972.5406694724	1994976.1247220319	4082856.211826661	3746012.9315045187	1958524.888775694	3985879.630405232	4486235.867066971	2098265.6737317103	4757107.782297519	8807905.777922621	2163795.046703169	2062580.8321535962	4555756.679276781	1433159.053347066	2359841.333040011	2791720.9272279725	3412284.415928231	3412284.415928231	3412284.415928231	3412284.415928231	4032847.904628489	2229053.5033858605	3052927.132272265	3052927.132272265	3052927.132272265	3052927.132272265	4117914.376248067	22333767.41782378	54596550.6548517	54596550.6548517	54596550.6548517	54596550.6548517	32262783.237027913
908.648__6.59_1874	2708463.020884929	2724780.2194184503	2085860.9973106885	2386480.2553772046	1774122.798697968	2477806.9837810425	3274899.866236208	3285163.0935445	1573336.751721201	2743080.753307132	18951742.325826135	7041586.9273525	5240001.331841539	8304630.329604122	7294046.324496523	2590729.1419055224	2976735.452182036	4653545.695081605	4653545.695081605	4653545.695081605	4653545.695081605	6330355.937981172	2534268.0628432827	2733930.486362791	2733930.486362791	2733930.486362791	2733930.486362791	4262582.212693019	23813883.617456287	74456731.12130567	74456731.12130567	74456731.12130567	74456731.12130567	50642847.50384938
906.671__7.58_2491	3256508.9704004773	2768273.8363869293	546758.3223053741	2965095.897250418	2797623.8231282816	1764496.6352161623	5621213.198982846	8706267.872147063	3143258.919101365	3654323.0355989034	2876867.3293077406	1394525.3263172668	1552791.8128195214	5262949.808292249	3730840.0402777996	3207592.325831556	3058263.287555286	3328086.6970852474	3328086.6970852474	3328086.6970852474	3328086.6970852474	3597910.106615208	3175425.622466461	3054177.4081758913	3054177.4081758913	3054177.4081758913	3054177.4081758913	2920981.613279079	24466106.30044229	53249387.15336396	53249387.15336396	53249387.15336396	53249387.15336396	28783280.852921665
905.398__4.79_2102	2177318.4792505894	13047331.182683904	2713965.470702547	1898174.1818839414	2594317.114239844	2018568.8005287598	3612964.992826989	1692811.2776169775	56367569.24609628	2078938.5949781674	11534045.24133047	2028418.0532908265	4782871.767477752	3491873.393464912	4286959.426834456	2578821.613647057	9531513.157481764	7306559.302303343	7306559.302303343	7306559.302303343	7306559.302303343	5081605.447124922	2654141.2924711956	2654141.2924711956	2654141.2924711956	2654141.2924711956	2654141.2924711956	2834595.9363577506	76252105.25985411	116904948.83685349	116904948.83685349	116904948.83685349	116904948.83685349	40652843.576999374
904.692__8.41_246	1932890.1302965025	3689720.020992167	958000.4987585202	4245143.458908313	3594476.8658473203	1717835.7424046895	4973821.764154075	5406323.660309139	2548289.1644414607	5294910.010201624	12324308.298844913	2075417.4723979176	2030817.6898100635	5015390.942304182	2276324.183575752	2442625.303319185	2975785.441587828	3782893.450410364	3782893.450410364	3782893.450410364	3782893.450410364	4590001.4592329	2495457.233880323	3071383.0151443905	3071383.0151443905	3071383.0151443905	3071383.0151443905	3967431.7399502397	23806283.532702625	60526295.20656583	60526295.20656583	60526295.20656583	60526295.20656583	36720011.6738632
904.692__8.11_1911	1934442.8807259947	3692684.0872148154	958770.0901918797	4207997.675573168	3597364.420297396	1716466.960279639	4916244.04059207	5236880.706005148	2170715.1239365856	5279350.809255406	12311823.970533025	2077084.7194499513	2032449.1084771915	5042466.599623324	2278152.825203287	2444587.5397802074	2920206.476192059	3743592.597321193	3743592.597321193	3743592.597321193	3743592.597321193	4566978.718450327	2361370.182491747	3020975.9800388017	3020975.9800388017	3020975.9800388017	3020975.9800388017	3950340.881393992	23361651.809536472	59897481.55713909	59897481.55713909	59897481.55713909	59897481.55713909	36535829.74760262
903.627__9.73_2222	2112068.757536514	1271803.3343374564	1513956.0827718049	1834290.3558882854	1583663.155784189	2755962.3034326853	3950883.5290107043	4508168.178842049	5070965.930287436	4221825.87297867	3869500.5448088893	3778329.568928515	2586826.372190628	4147768.5814424814	9851168.715757107	16151029.006760841	5637431.82459793	4325513.143172391	4325513.143172391	4325513.143172391	4325513.143172391	3013594.4617468524	4086354.700994687	3823915.056868702	3823915.056868702	3823915.056868702	3823915.056868702	3182577.970559572	45099454.59678344	69208210.29075825	69208210.29075825	69208210.29075825	69208210.29075825	24108755.69397482
903.623__6.64_6044	3251909.797027209	2288898.5854499573	2868482.793090534	1973099.0607275872	2360754.91359143	1352201.7273582115	4367446.040393697	2010578.939525631	3308528.627582725	1690004.9079500067	5126967.769885263	2016137.8296476337	10895765.675329383	4886666.839960991	5851935.711207424	4740676.061836637	3317503.847876333	3686878.45503527	3686878.45503527	3686878.45503527	3686878.45503527	4056253.062194207	3088505.7103366293	3060196.2950588716	3060196.2950588716	3060196.2950588716	3060196.2950588716	2770404.191238583	26540030.783010665	58990055.28056432	58990055.28056432	58990055.28056432	58990055.28056432	32450024.497553658
902.82__7.61_4019	12.987156798760836	5775635.38438812	5203629.050343498	8328014.297205386	4315359.473935451	12.987156798760836	12.987156798760836	5237187.863511496	5092913.538634062	3498350.4268822065	5463229.327593928	2928603.8581205686	7376705.061696155	12.987156798760836	12.987156798760836	12.987156798760836	2263788.054802802	3326231.637828229	3326231.637828229	3326231.637828229	3326231.637828229	4388675.2208536565	1749181.7070195025	3906854.950408829	3906854.950408829	3906854.950408829	3906854.950408829	5350208.595552713	18110304.438422415	53219706.205251664	53219706.205251664	53219706.205251664	53219706.205251664	35109401.76682925
902.676__8.1_4010	4356522.239900764	2620362.486264824	2820166.7455751444	5467144.976259465	1439762.3356936998	1892666.884223554	2537134.29386631	4160813.856200606	5169268.0783998575	2062404.9342064227	3695150.0345578804	3383441.4888801943	4636903.543032838	2104237.4771048883	2195632.5972351828	4243153.367709158	2795023.6546136662	3299047.8336944245	3299047.8336944245	3299047.8336944245	3299047.8336944245	3803072.0127751827	2366383.4455507463	3101804.1172276693	3101804.1172276693	3101804.1172276693	3101804.1172276693	3927981.945379243	22360189.23690933	52784765.33911079	52784765.33911079	52784765.33911079	52784765.33911079	30424576.10220146
902.553__6.21_4644	3797338.7376893484	2513096.9930156367	2411656.456029043	2437374.467525977	1778290.5207163463	3004325.757764173	2832047.028575083	4527991.990740687	1796451.6392029535	3071109.0317660067	1992807.9811623462	4334400.365736292	3962478.3533190894	8593440.6910948	3312991.0462510283	4765173.986402212	2871505.6833383557	3445685.940436939	3445685.940436939	3445685.940436939	3445685.940436939	4019866.1975355223	2918186.393169628	3037717.39476509	3037717.39476509	3037717.39476509	3037717.39476509	3879908.545504219	22972045.466706846	55130975.04699102	55130975.04699102	55130975.04699102	55130975.04699102	32158929.58028418
900.644__9.92_1954	902300.7670757317	1545061.1734158876	1040886.6326245578	862914.1178928529	2299996.5136970975	1097069.4667843895	7164630.60149726	17124866.54993448	3387439.6741913576	7770905.833141265	3305643.5249161213	4496227.745600927	3771379.308587965	4353176.961643741	4803876.518468529	5160000.722651239	4090600.745381962	4317898.5070077125	4317898.5070077125	4317898.5070077125	4317898.5070077125	4545196.268633463	4095658.0963299433	3579409.491389661	3579409.491389661	3579409.491389661	3579409.491389661	3538511.416752043	32724805.963055696	69086376.1121234	69086376.1121234	69086376.1121234	69086376.1121234	36361570.14906771
897.608__7.26_1877	1557728.8667906877	1794212.7906124215	1318204.6590333483	7108671.195930312	3647775.930223591	1960625.4084897244	1548200.6236702409	4160748.9314914932	1491860.256773853	5260267.785146734	10459107.020564651	4858675.063994833	4043761.9705075333	5236055.778666199	4544865.912036794	3552598.713717891	2915549.911136522	3908960.0567281446	3908960.0567281446	3908960.0567281446	3908960.0567281446	4902370.202319766	2756612.0611038078	3845768.950365562	3845768.950365562	3845768.950365562	3845768.950365562	4509711.997743163	23324399.289092176	62543360.907650314	62543360.907650314	62543360.907650314	62543360.907650314	39218961.61855813
