index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
943.531__3.34_5127	21699391.422696754	16116503.274945732	69740224.23013075	18505854.73918421	24699387.439374022	25468256.01210864	22958664.635663588	33698817.5	61461036.00694634	16333846.953263668	37994995.68741481	38205262.42692716	13365887.694179414	26123022.556100763	47589882.10104296	30724561.99238749	31597402.178665258	31597402.178665258	27577099.397289716	33607553.56935303	31597402.178665258	33997712.69092912	25468256.01210864	25468256.01210864	25468256.01210864	18505854.73918421	29910920.02805038	25468256.01210864	30581963.531295374	337970181.9162624	473961032.67997885	473961032.67997885	137885496.9864486	336075535.69353026	473961032.67997885	135990850.7637165
940.632__8.28_4703	26991542.64253787	43414042.69357589	29946378.21578618	139914282.65821114	40748515.15487607	17813219.488068406	35823010.51654621	26941773.97484044	22455709.5	20418068.547301993	26089267.79293173	39629253.864676036	20324923.63139504	28647538.206003238	5680527.970100226	36964105.21311211	34989203.657123365	34989203.657123365	48803064.577431485	28082273.1969693	34989203.657123365	29558224.378154323	26991542.64253787	26991542.64253787	26991542.64253787	22455709.5	27819540.424270555	26991542.64253787	29139360.008273106	406605157.3442332	524838054.8568505	524838054.8568505	244015322.88715744	280822731.969693	524838054.8568505	118232897.51261729
936.681__7.2_2484	44931619.7572919	28693225.50472649	41126573.88261973	28356087.116860986	33521226.999999996	27991429.129413165	1472011.3759689846	28431859.10921322	8805524.92236362	39696696.60945505	26427401.53339827	10001703.78452038	4650281.21804885	34252270.2632385	77164900.133565	37326662.7308893	29034854.08937894	29034854.08937894	26708592.656563863	30197984.80578648	29034854.08937894	6232380.325225459	33521226.999999996	28431859.10921322	28431859.10921322	28356087.116860986	30976543.05460661	28431859.10921322	6727903.070206235	410593290.0397823	435522811.3406841	435522811.3406841	133542963.28281932	301979848.0578648	435522811.3406841	24929521.300901838
932.649__10.05_2901	976811730.1628628	148555557.29699758	169996679.0281357	68000117.14423029	32292198.69392256	54036688.218531	24466345.98590615	24218635.69197032	16994659.310249947	30837997.0	1985651.5938939422	8631084.761663705	11329543.897890816	10205879.446783392	23611122.085731626	140050205.12391445	106798259.35458466	106798259.35458466	63685003.79400176	128354887.1348761	106798259.35458466	15355408.488927653	32292198.69392256	24466345.98590615	24466345.98590615	54036688.218531	23914878.888850972	24466345.98590615	14162101.60407038	1540552256.363059	1601973890.31877	1601973890.31877	318425018.9700088	1283548871.348761	1601973890.31877	61421633.95571061
931.69__8.48_3471	18280651.5	13711276.397477604	34494842.97972249	9603816.144570552	47293726.023914464	23723391.560451157	11737515.183848595	41297434.799409434	29621354.95279798	18265056.15201384	23104984.707525294	22965565.353013445	46884506.42150761	24602007.122006614	4725252.17027303	23554767.232487682	24687425.431235474	24687425.431235474	18984979.041462224	27538648.626122095	24687425.431235474	27802235.47779191	23104984.707525294	23104984.707525294	23104984.707525294	18265056.15201384	23853495.914765954	23104984.707525294	26293460.15290571	259102439.5573645	370311381.4685321	370311381.4685321	94924895.20731112	275386486.26122093	370311381.4685321	111208941.91116764
931.461__7.42_6167	564705014.9563142	812500.7253125923	3297609655.561165	1698060.4406462156	3133453171.943534	1832929.8813877082	14997474.5	2806605063.3540707	1334202.2759189017	1429086.9074603897	9402154.247465273	531261329.48837686	332315121.9395577	60502869.181529604	1046654.5662046644	898099741.9786445	717267019.331263	717267019.331263	1421356.0461451614	1075189850.9738216	717267019.331263	219977032.05096337	9402154.247465273	14997474.5	14997474.5	1429086.9074603897	431788225.71396726	14997474.5	173656298.21977884	9879097161.765089	10759005289.968945	10759005289.968945	7106780.230725807	10751898509.738216	10759005289.968945	879908128.2038535
931.158__10.04_4724	66171620.38804032	51074174.571922466	11817610.53949467	23227287.0	8379391.1427558055	18789544.52339872	18209222.726721272	6662161.844277416	57387550.72731866	33005684.265329566	70920901.44052953	11440402.321351245	8001462.421219784	15919079.267499853	16400314.75315098	29306160.885127213	27827093.86220068	27827093.86220068	36696848.21759388	23392216.684504088	27827093.86220068	23759659.54915274	18789544.52339872	18209222.726721272	18209222.726721272	33005684.265329566	13868344.903497262	18209222.726721272	14824812.524036258	322367769.73639935	417406407.9330102	417406407.9330102	183484241.0879694	233922166.8450409	417406407.9330102	95038638.19661096
930.489__5.1_2061	50583572.74116679	52622700.23805037	11013219.95537314	11445126.95988092	10989555.317206314	16762010.31772125	188145310.76475993	44243826.43551019	29740104.83811145	30837997.000000004	118601180.22781171	16779150.0816652	27171253.649176043	14017064.469039675	6220106.512843536	33394214.561327633	41944811.967221096	41944811.967221096	28281587.8707528	48776424.01545526	41944811.967221096	65458954.83342815	16762010.31772125	27171253.649176043	27171253.649176043	29740104.83811145	21975201.86542062	27171253.649176043	28455679.243643746	367336360.17460394	629172179.5083164	629172179.5083164	141407939.353764	487764240.1545526	629172179.5083164	261835819.3337126
929.612__9.99_5838	103559481.93897238	25891605.007390507	17244028.465919778	15541322.920808148	33521227.0	20033719.057173472	54939690.82445453	47752967.80158159	12975788.720978538	23090000.523205098	22339670.554537922	19617608.8261025	94896259.65281339	120445252.63626315	16135878.739393132	40505014.05865865	41865633.51130628	41865633.51130628	19506487.245911155	53045206.64400383	41865633.51130628	45607337.00608724	23090000.523205098	23090000.523205098	23090000.523205098	20033719.057173472	40637097.400790796	23090000.523205098	37278649.82527851	445555154.6452452	627984502.6695942	627984502.6695942	97532436.22955577	530452066.4400383	627984502.6695942	182429348.02434897
927.494__6.39_3864	16524175.311140629	16729580.0	21181855.095757928	31721587.71231114	23589995.919330068	25670030.875809398	17391902.488958992	20138891.608753946	25938227.041984893	25290990.478872657	11268926.2060435	28921369.057612486	82179964.76668604	18990698.146936744	49629675.37863191	23703309.70305345	27677858.00592202	27677858.00592202	25070083.22179562	28981745.397985227	27677858.00592202	38607865.83881061	21181855.095757928	23589995.919330068	23589995.919330068	25670030.875809398	20660373.352255937	23589995.919330068	27429798.04979869	260736406.73358795	415167870.0888303	415167870.0888303	125350416.1089781	289817453.97985226	415167870.0888303	154431463.35524243
927.133__10.01_6149	12464130.593502235	12251775.337066894	9396392.05889532	18231375.69376248	26740924.923571818	14980240.824743092	25436522.309462734	151760359.92313197	203153983.63240108	30837997.0	37180448.47923186	166334016.2620661	62274803.883908056	195444649.6730519	493708094.39255	91181489.89995523	97346380.99915637	97346380.99915637	55891074.497594714	118074034.2499372	97346380.99915637	114299831.52195948	26740924.923571818	30837997.0	30837997.0	18231375.69376248	49727626.181569956	30837997.0	114304410.07298708	1002996388.8995075	1460195714.9873455	1460195714.9873455	279455372.4879736	1180740342.499372	1460195714.9873455	457199326.08783793
923.627__8.07_3206	30891332.09345149	18574663.21344734	17822755.313540082	18278306.122884896	42335356.09778347	15799580.754516784	14997474.5	43655371.20038062	17804060.651649173	53530600.25892834	63001974.21472411	17511309.066060454	32450979.849396974	21119405.49648651	7184472.7192329345	30199437.95321605	27663842.770165544	27663842.770165544	24797442.200285308	29097043.055105664	27663842.770165544	20690956.01677665	21119405.49648651	18574663.21344734	18574663.21344734	18278306.122884896	26005368.794969	18574663.21344734	17657684.858854815	332193817.48537654	414957641.55248314	414957641.55248314	123987211.00142653	290970430.5510566	414957641.55248314	82763824.0671066
920.686__7.8_1762	4850409.3204157	22594191.39415409	8286449.035326609	60479400.494494475	9452505.862860817	30135864.594547898	20323789.116030265	15377408.615557903	8398298.51634781	43981888.80677119	46928301.175444394	10598428.34999669	11566940.187180333	45622287.32291353	15613457.5	27574742.192953326	23613974.686136115	23613974.686136115	33117928.761263095	18861997.648572624	23613974.686136115	12721864.042388774	22594191.39415409	15613457.5	15613457.5	30135864.594547898	13472174.401369117	15613457.5	11082684.268588511	303322164.1224866	354209620.2920417	354209620.2920417	165589643.80631548	188619976.48572624	354209620.2920417	50887456.1695551
918.671__8.11_3974	55151970.07305371	23716022.544658978	17297474.442526925	55628087.9946819	15914051.393927682	17282344.217484716	17925197.21907804	19567532.71332622	17556241.638015456	30837997.0	59395146.870063946	21793334.067195386	23476214.52983	78689915.92105591	9040571.719953204	34774646.80824847	30884806.82299013	30884806.82299013	29004138.67896821	31825140.895001102	30884806.82299013	20187746.86352972	23716022.544658978	21793334.067195386	21793334.067195386	23716022.544658978	20680433.3902608	21793334.067195386	19859265.643136714	382521114.8907332	463272102.344852	463272102.344852	145020693.39484105	318251408.950011	463272102.344852	80750987.45411888
917.558__7.56_4102	16471737.279873531	32722074.072249018	38988245.99462866	33841408.191303946	13299879.100958867	31018429.87984676	74145490.28177962	20975050.780203387	22455709.5	20316750.617467925	26409365.54004824	24451694.133895926	34030489.453227066	17334864.548026156	14260070.314452622	24148897.84718719	28048083.97919745	28048083.97919745	28070874.45217353	28036688.74270941	28048083.97919745	38770845.842225656	20975050.780203387	24451694.133895926	24451694.133895926	31018429.87984676	22713372.457049657	24451694.133895926	29241091.793561496	265637876.3190591	420721259.68796176	420721259.68796176	140354372.26086766	280366887.4270941	420721259.68796176	155083383.36890262
910.651__8.37_1805	7114384.657392075	7380334.911651197	21429088.848978203	23227287.0	36439904.67044555	19354022.183636878	6655084.184596353	51225919.49746485	9642662.868956406	48308216.45235527	51770298.0174807	129210375.68318976	43568516.986872785	62648407.3040235	5263103.654929946	30378269.74530529	34882507.12813156	34882507.12813156	21582504.68331995	41532508.350537375	34882507.12813156	47269159.93090383	23227287.0	23227287.0	23227287.0	19354022.183636878	40004210.82865916	23227287.0	26605589.927914597	334160967.1983582	523237606.92197347	523237606.92197347	107912523.41659975	415325083.5053737	523237606.92197347	189076639.72361532
909.648__8.42_423	5631798.135951218	8792137.994238563	29601179.76423604	32244621.047975857	33521227.0	18715482.545449615	14529273.426839042	66623128.56947334	12613889.154081928	31379901.579892647	85447326.81511302	169001492.71465287	61786037.11985885	29057103.256122835	4911214.065217241	31447738.25215185	40257054.21260688	40257054.21260688	20749206.464327723	50010978.08674645	40257054.21260688	64482673.10385817	29601179.76423604	29601179.76423604	29601179.76423604	18715482.545449615	31561203.38211802	29601179.76423604	38157655.27334895	345925120.7736704	603855813.1891031	603855813.1891031	103746032.32163861	500109780.8674645	603855813.1891031	257930692.4154327
909.647__8.12_1748	21267216.62216315	40723285.22048522	13536443.541925892	77185510.07126139	11704286.080574473	22746610.0	15680156.923982361	10382120.03926184	9086193.96295684	14912254.749132825	80633480.83581841	7465851.359214705	9991024.387551889	63378398.13606386	26640798.329645555	34828218.51148479	28355575.350669228	28355575.350669228	32930770.800767254	26067977.625620212	28355575.350669228	10555806.658426449	22746610.0	15680156.923982361	15680156.923982361	22746610.0	14608300.232954126	15680156.923982361	9538609.175254364	383110403.62633264	425333630.26003844	425333630.26003844	164653854.00383627	260679776.25620213	425333630.26003844	42223226.633705795
906.671__7.58_2491	33450936.408401746	27960537.80659795	36448388.31860754	27265745.87372992	33521227.0	26931003.217650894	2413065.642382211	29891742.910801876	5612276.552692678	45599615.074427	18721180.52455997	10439605.992568519	7151639.535845503	34570814.40241808	71136145.22596543	35045212.43301458	27407594.965776622	27407594.965776622	26673835.70501969	27774474.59615509	27407594.965776622	6404146.930872228	33450936.408401746	27960537.80659795	27960537.80659795	27265745.87372992	31671339.65960181	27960537.80659795	6381958.0442690905	385497336.7631604	411113924.48664933	411113924.48664933	133369178.52509844	277744745.9615509	411113924.48664933	25616587.723488912
905.398__4.79_2102	29709040.820592634	16729580.0	25300731.33672553	19653988.326129902	13584000.20520802	35576666.50344208	123696155.00676444	78588019.23903023	14028816.544028733	15021745.1756959	55041847.190661475	26102141.369649805	17721055.33361269	25282770.06333433	52935491.95498354	33402170.983254876	36598136.60465729	36598136.60465729	20202159.30985932	44796125.25205627	36598136.60465729	45387042.06351391	25300731.33672553	25300731.33672553	25300731.33672553	16729580.0	27905591.09512122	25300731.33672553	21911598.351631247	367423880.81580365	548972049.0698594	548972049.0698594	101010796.5492966	447961252.5205627	548972049.0698594	181548168.25405565
904.692__8.41_246	4158906.584665793	6939126.318287264	28253656.235121112	23625752.83497869	25059638.72290895	19179798.397565655	14573271.547438644	51277825.18856257	9663884.735197663	30837997.0	47575593.92402443	121663623.39992312	57511021.63617756	88719561.0831086	2698091.018935624	29847813.391650792	35449183.241793044	35449183.241793044	18049311.857205857	44149118.93408664	35449183.241793044	50852950.32968425	25059638.72290895	25059638.72290895	25059638.72290895	19179798.397565655	37914625.079572774	25059638.72290895	36042146.5918081	328325947.3081587	531737748.62689567	531737748.62689567	90246559.28602928	441491189.34086645	531737748.62689567	203411801.318737
904.692__8.11_1911	18280651.5	53336632.63750577	11290821.655172475	61474606.718605414	32410121.484070722	37429446.429579094	1266639.0747148516	13070454.77311594	5895759.269503553	28846231.123266533	78283246.21157038	27494929.95410342	15424054.667350681	125390635.68123741	30950988.472733002	44614894.24425971	36056347.97683528	36056347.97683528	37396535.23569207	35386254.347406894	36056347.97683528	12520345.741418127	32410121.484070722	28846231.123266533	28846231.123266533	37429446.429579094	22887790.727051713	28846231.123266533	10659906.968427118	490763836.68685675	540845219.6525292	540845219.6525292	186982676.17846036	353862543.47406894	540845219.6525292	50081382.96567251
901.563__8.23_5004	20512998.405510582	57846111.29390804	18415459.90856726	214597155.73145226	22567737.880882364	16721412.612752682	92399430.76526684	77583198.98441355	24606004.156249225	22708612.80376278	36721023.96367012	48950343.762362085	21535560.0	23017767.947942037	10145293.92470732	47348797.58705172	47221874.142763145	47221874.142763145	67295859.31962499	37184881.55433221	47221874.142763145	46872834.67096954	22708612.80376278	23017767.947942037	23017767.947942037	24606004.156249225	22792752.9144122	23017767.947942037	36778173.95930566	520836773.45756894	708328112.1414472	708328112.1414472	336479296.598125	371848815.5433221	708328112.1414472	187491338.68387815
897.608__7.26_1877	51061338.62260323	19289442.442060146	42469293.30648866	23254250.78436938	33521227.0	24281619.24385813	3580641.352410036	21656370.356618706	4316339.6970471395	34067789.45241521	12423577.713364217	10672878.120385347	4488302.440539719	18757533.688589048	66286078.08576494	31551683.699648336	24675112.153767597	24675112.153767597	21041888.32395	26491724.06867639	24675112.153767597	5764540.40259556	24281619.24385813	21656370.356618706	21656370.356618706	23254250.78436938	20206952.022603877	21656370.356618706	4402321.068793429	347068520.6961317	370126682.30651397	370126682.30651397	105209441.61975001	264917240.6867639	370126682.30651397	23058161.61038224
896.605__8.31_4547	42701704.33958623	41552538.29986379	21482323.1400998	200093812.5648621	25753662.854505844	19762054.081847746	41540911.6154149	42260370.57071215	22779250.036362167	30837997.0	39402450.797143936	67285422.06641862	18598341.6365592	19277620.496481743	4295188.163531528	44310883.84623953	42508243.17755932	42508243.17755932	63005130.396587156	32259799.568045396	42508243.17755932	37550981.338688724	30837997.0	30837997.0	30837997.0	30837997.0	32578056.82582489	30837997.0	32160080.825888537	487419722.3086348	637623647.6633898	637623647.6633898	315025651.9829358	322597995.68045396	637623647.6633898	150203925.3547549
895.505__7.88_3479	19452157.179509427	20236119.56694578	46648163.60630388	38576472.800025344	13710699.48579347	18181336.902594823	30999110.86033611	34382610.33904962	13334039.687090728	30837997.0	17489510.281461094	36524989.62083384	19034725.1713363	38766098.925689355	10089632.362049084	26215527.131765626	25884244.252601255	25884244.252601255	24233193.191331334	26709769.783236213	25884244.252601255	24973216.33489924	20236119.56694578	20236119.56694578	20236119.56694578	20236119.56694578	25225634.01992277	20236119.56694578	25016918.015836205	288370798.4494219	388263663.7890188	388263663.7890188	121165965.95665666	267097697.83236215	388263663.7890188	99892865.33959696
