index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
771.482__8.28_4919	1321066.2168126178	2904837.562974202	1565107.2469819393	3294825.110584534	2625400.3084599916	1100259.201201434	3278344.6173459124	1612525.8855987887	6169251.557271267	1836913.0643437505	1852366.0605486636	1869876.8467312888	2818941.6068664873	4008998.456993432	1497488.1564779005	1614986.2866590968	1807723.7608555483	1026538.0364768011	2922502.1242230968	1424445.0	2759429.258265134	1219756.407244131	1955459.6608858737	1014530.9997114674	1470591.4994322583	1875217.035396276	2695158.2703403216	4444511.811950353	2230212.367699463	2875006.5980731132	2283353.9454597253	2283353.9454597253	2283353.9454597253	2283353.9454597253	2095100.8287191018	2695158.2703403216	1869876.8467312888	1869876.8467312888	1869876.8467312888	1869876.8467312888	1822318.4125996493	20125046.186511792	66217264.41833204	66217264.41833204	66217264.41833204	66217264.41833204	46092218.23182024
770.598_C43H87N2O4Se_8.28_3232	4874417.44050129	2980536.693668089	1912632.6147806433	2004422.8153305107	1782809.71349537	1720460.074324894	1625427.8727208325	6984207.220621721	4341688.069180427	1191559.5847571979	874450.9544503854	2638324.7562703458	2013681.6305682526	6575895.270464013	1225293.6417764435	2289105.0	1225691.330671142	2798906.1264695465	1775454.3994720594	903486.1048206183	2595639.4815726886	1057027.4806702987	3419634.140140334	2110434.576677855	1744605.8392227637	6836251.507564896	1362951.9152006342	1202043.6421559532	2323582.9540455746	2553101.4786293795	2565193.891434303	2565193.891434303	2565193.891434303	2565193.891434303	2569041.4773267787	2004422.8153305107	2004422.8153305107	2004422.8153305107	2004422.8153305107	2004422.8153305107	1963157.122674448	17871710.350405656	74390622.85159479	74390622.85159479	74390622.85159479	74390622.85159479	56518912.50118913
769.508_C27H68N12O13_7.72_4178	1313758.9848522039	3120263.499035731	1996383.7785336094	1251403.8164030998	4144028.5397454333	1532858.8660191451	5002976.954311161	2086559.9396542658	1916640.8194536977	1654597.1452365092	1071952.4774711595	2414957.143097584	1127876.7621234967	3240504.536589642	2259296.7763245557	1377891.0559626915	3124941.2249728255	1589951.9225779306	2023624.3427188892	807540.9188611102	919992.3422981171	1504840.0	2224795.579438269	2519163.8437182233	1501758.4524001544	6528415.569795575	4049318.4406536	2440213.6971843336	1339536.6054209475	2005950.8606643192	2278829.1046501365	2278829.1046501365	2278829.1046501365	2278829.1046501365	2365654.0004638056	1916640.8194536977	1996383.7785336094	1996383.7785336094	1996383.7785336094	1996383.7785336094	2041471.8590939376	14041656.024650235	66086044.034853965	66086044.034853965	66086044.034853965	66086044.034853965	52044388.01020373
769.508_C27H62N20O5_7.1_1516	2014365.039666929	2243595.4533094023	1217601.2228806058	2043208.5171207057	2326171.5973396935	570438.6146079203	4650407.041584711	916078.7603347102	1069174.2735460924	903433.3831628639	1730179.100077039	1796970.0	1463430.3202039078	4871773.55146866	2671407.23237936	2491744.1052402966	442379.0729166667	3457859.4630212435	2037145.2750131132	525603.7104150276	1815491.5821777473	1760757.4571039865	2756636.7505163257	2073460.4183139917	1429083.7301255574	6428956.096167716	2237216.0644997377	1268739.4246738134	2507384.5305943484	1846894.038560517	2128299.7168435226	2128299.7168435226	2128299.7168435226	2128299.7168435226	2217837.887206298	2014365.039666929	2014365.039666929	2014365.039666929	2014365.039666929	2014365.039666929	1944476.0002458696	12928258.269923618	61720691.78846216	61720691.78846216	61720691.78846216	61720691.78846216	48792433.51853855
769.483_C34H69N6O11P_7.29_3540	1299744.9634733233	2960334.9790534223	2257255.4215282346	1157555.759443271	4539496.984177544	4254946.497247515	5891806.981269258	4823600.64446214	1784342.197832635	1218989.3620468788	2875378.628743551	1705184.4716269085	1461810.0	4487764.870131219	1809170.7204930235	4597636.505556902	3192524.3241353044	4546265.901741508	4194305.32507011	2633305.593947997	1021982.1926392687	898714.4340961811	2229273.083613198	2257978.441990098	2192075.1268912507	1949608.7689644427	2861070.053803275	1985846.554513035	1251171.0028044176	2268225.9142847243	2701349.6479757214	2701349.6479757214	2701349.6479757214	2701349.6479757214	2839161.74505922	1784342.197832635	2257255.4215282346	2257255.4215282346	2257255.4215282346	2257255.4215282346	2257616.9317591665	15877581.399993071	78339139.79129592	78339139.79129592	78339139.79129592	78339139.79129592	62461558.39130284
768.598_C34H77N11O8_9.74_2675	1319914.0787045474	1529010.0	3000412.660872824	1202297.6229758554	4238878.226991677	1136955.1475710263	3685311.688359355	2481263.75042671	2071022.8901283082	1123890.576963058	1376230.2662156161	1787989.897563968	920383.105215742	48431466.020651475	1910861.2226360275	2476436.648640047	2000676.7116519383	7988574.819344522	2115071.1750498577	3157356.2605073294	964749.2724500718	1232378.7085000603	1858508.7528522185	2340280.982472171	1548086.8632398122	22121587.125297416	1165568.4801942462	1490043.9076099372	5202336.347825641	1576870.6301189142	4547501.49003143	4547501.49003143	4547501.49003143	4547501.49003143	5492702.218185412	1376230.2662156161	1910861.2226360275	1910861.2226360275	1910861.2226360275	1910861.2226360275	2170478.8470620546	11038094.4108324	131877543.21091145	131877543.21091145	131877543.21091145	131877543.21091145	120839448.80007906
768.476_C34H75BN4O7SSe_6.43_2450	2494486.8942171214	1097140.0870269763	2405213.7724632667	4814278.675442062	1234971.3954437398	2693107.318720517	2274804.049463716	2649603.904042735	3762820.8291370766	1810671.021604159	3140027.7513776207	1346381.3375880383	1333534.227281831	3795744.7313749134	1676827.9178399167	1159097.59694798	1785710.4739916516	1616476.1335236921	1649105.0	1347549.7314224103	730936.7390393983	1133838.0971700302	2347570.8341876254	3659434.2931447905	4899199.366979384	5763739.003676293	4476782.56814481	2007966.3961166188	1924657.957523933	3097697.579415247	2449368.210513528	2449368.210513528	2449368.210513528	2449368.210513528	2243081.5931357085	3140027.7513776207	2007966.3961166188	2007966.3961166188	2007966.3961166188	2007966.3961166188	1867664.4895640458	21683883.055906728	71031678.10489231	71031678.10489231	71031678.10489231	71031678.10489231	49347795.048985586
768.425__3.27_4798	5.525812658392622	1099299.64444797	1864016.8582429248	5.525812658392622	2454284.1664124248	2917236.7509325584	2262046.669839604	3067732.2586838817	2369628.7164858496	2825204.3411070295	1358405.0	1288724.5023776689	2665652.026408601	2683550.1336091347	1912760.0517026063	2084192.863616579	1058303.640335355	1712775.3657827189	1790363.3013192096	971321.8232795967	3336789.6028336766	2245082.4249783386	1872747.642243185	2157995.617482071	5.525812658392622	2925917.8026188933	2645261.777699132	2438259.309703086	5195474.051861253	1350342.0499295967	2041484.2386703908	2041484.2386703908	2041484.2386703908	2041484.2386703908	2261393.1169060976	1358405.0	2157995.617482071	2157995.617482071	2157995.617482071	2157995.617482071	2253564.547408971	9452394.349507177	59203042.92144133	59203042.92144133	59203042.92144133	59203042.92144133	49750648.57193415
768.365__4.82_6058	1768830.8630011936	4743745.927954498	2172429.062977787	1355033.748229291	986399.9477939283	3649859.052070313	3518278.2298995857	2661161.8010345716	1747983.7624136882	3075236.8153921776	2600718.6411441145	917064.0011609672	1417630.6299089482	2109762.706401704	2430579.2514570607	4.631659761720853	1542615.9685789854	1271390.604592374	1425550.768101491	4079561.2864639657	991680.0399222901	2153717.157540435	3156476.127612761	1978784.0	2574878.6113334736	1989390.5008543406	3041837.9168504085	4267791.939180301	1891639.3215832221	1836717.1001287363	2259311.4936246085	2259311.4936246085	2259311.4936246085	2259311.4936246085	2393773.3461005674	1747983.7624136882	2109762.706401704	2109762.706401704	2109762.706401704	2109762.706401704	2163073.110259111	12857019.700901154	65520033.31511364	65520033.31511364	65520033.31511364	65520033.31511364	52663013.61421248
767.598_C39H80N6O7_9.56_3391	1721634.0	2356251.2025166745	1656865.2877980692	2240749.8016067506	4046535.739457029	1044214.721919151	4242144.282076417	6838395.894154751	5228732.12383063	965183.7466810151	1954128.7598823705	5258785.295458904	1366147.475983975	24731097.34951094	1253302.8610501417	1650934.1430413194	1127357.7537025593	5796379.364544931	1341493.4804590107	1433334.5054552816	755364.9149743217	3.0572911117267245	3038256.417265114	1541914.1992882562	1428730.2250410211	26491149.2696209	2989462.0511219553	1238844.931382786	2605970.7405225136	2962140.7874799455	4011840.123987514	4011840.123987514	4011840.123987514	4011840.123987514	4345835.367421741	2240749.8016067506	1721634.0	1721634.0	1721634.0	1721634.0	1596424.1711647878	20734985.51235962	116343363.5956379	116343363.5956379	116343363.5956379	116343363.5956379	95608378.0832783
767.426__3.2_4892	3166274.4042740013	1205464.9794713333	6.3710426482286	6.3710426482286	1997321.870219666	2420359.102062045	6.3710426482286	6.3710426482286	3170861.554980726	1420417.587379918	6.3710426482286	2654335.64331824	1068990.8749036286	852248.0040108915	6.3710426482286	2599379.0294346204	6.3710426482286	5005594.416817598	2903277.7637551245	6.3710426482286	2082439.0	1578075.408752983	3745695.2489597993	6.3710426482286	7537580.557119256	6.3710426482286	3230207.8172489754	2423124.1345713763	3644236.394786759	2160709.9893803378	1817446.4656032217	1817446.4656032217	1817446.4656032217	1817446.4656032217	1708226.2534923204	2903277.7637551245	1578075.408752983	1578075.408752983	1578075.408752983	1578075.408752983	1312941.2834256256	15124969.925662363	52705947.502493426	52705947.502493426	52705947.502493426	52705947.502493426	37580977.57683105
767.303__4.94_5562	410112.74414128833	5674216.851546958	4341542.508450453	497329.85460367776	2194072.318658925	29583389.87055037	884965.3930876098	2638605.0	618761.259643221	7351045.798709385	983196.219986738	1119039.6783975675	3138440.5705067036	48720145.783862464	2070591.7340007438	342365399.3967589	103867.88250230467	1316966.918341932	430988.61053516844	3150737.097540069	248756655.34506962	81959067.25661884	48828017.49763063	862268.2126279698	2529628.9032200677	5455465.115605441	3933916.6390322004	1819075.5081269913	1453903.809335123	1141906.429477123	29420393.578589357	29420393.578589357	29420393.578589357	29420393.578589357	38418094.03512507	618761.259643221	2529628.9032200677	2529628.9032200677	2529628.9032200677	2529628.9032200677	3144588.8340233862	7993345.006339861	853191413.7790914	853191413.7790914	853191413.7790914	853191413.7790914	845198068.7727516
767.303__4.17_5289	986599.7341910625	3915682.769030377	3461737.161132446	401322.5643748003	2397668.337773097	15449133.387560382	1615311.9601221122	2638605.0000000005	1333775.8820364235	5134830.5909036705	931069.4574835584	791123.5854046626	3421720.5117106065	24719741.774451528	2265410.674635237	140706425.3593763	192429.90081154418	1235402.5293496854	394211.2076722793	2426721.6196724167	106933709.04687747	34106479.307322234	19729922.908983614	1112992.6291461533	2224698.577732667	5137780.904354508	2943676.101575559	2041111.897688315	1227556.5669473505	1111682.6475340493	13444029.377528278	13444029.377528278	13444029.377528278	13444029.377528278	17367957.882526442	931069.4574835584	2397668.337773097	2397668.337773097	2397668.337773097	2397668.337773097	3030162.7558553033	7781778.532738346	389876851.9483201	389876851.9483201	389876851.9483201	389876851.9483201	382095073.4155817
767.233__4.96_6286	1274590.9968496966	2811238.6940560807	1756529.556041553	1603220.0	1350897.2397094432	1571409.3836861153	4.174073784790023	3063624.065453409	3132642.3754849127	1671712.3767346195	1695880.2639485537	2559850.9262933168	1015927.8184800438	1293958.6992111225	885759.3275013668	3692051.744122471	1064384.6410476712	1511427.9433986826	2153822.072951652	2480798.1428831783	1580199.983076883	1082546.0360852925	3104759.5626025153	2705484.360644641	2708848.664115181	1693501.0418912235	1630894.1091931579	2303082.7774219583	2210172.069046317	2007271.5349601842	1917559.277448443	1917559.277448443	1917559.277448443	1917559.277448443	1889014.468240162	1695880.2639485537	1693501.0418912235	1693501.0418912235	1693501.0418912235	1693501.0418912235	1682606.7093129214	14050900.74472129	55609219.04600485	55609219.04600485	55609219.04600485	55609219.04600485	41558318.30128356
766.638__9.25_5848	2411346.4203620525	1652403.7769810809	1067072.2128188377	2060582.4046386282	5953249.361205935	736545.3219681503	7219790.133741664	6027943.142572479	5865363.723326528	665934.0477446577	2140959.016725194	3881697.771689125	648803.8573839663	26212086.73220362	745950.2265931673	1009210.6636695251	1145226.1532707228	4109275.318197904	2247430.99524704	1419962.7846467947	571644.7126691167	677302.112072955	3530804.0	1040352.0954375936	1416935.1454471215	24299688.043282975	6239409.323340139	943395.5544004356	1773941.864853682	3549541.3793326723	4059114.03160314	4059114.03160314	4059114.03160314	4059114.03160314	4221250.78459829	2411346.4203620525	1773941.864853682	1773941.864853682	1773941.864853682	1773941.864853682	1281080.6493589221	24846789.655328706	117714306.91649106	117714306.91649106	117714306.91649106	117714306.91649106	92867517.26116237
766.559__8.78_3951	1815884.879815741	1718012.175	1652627.4467685188	1476534.0911074076	1498825.829328704	1039426.288638889	2734338.8162129633	2624825.6630240744	3113593.3781666667	837535.7557731483	1363320.752325	2286199.8715972225	1269013.2602046297	8977114.942282408	1396967.5676490741	930850.2330000001	1744881.422652778	4438959.7515324075	1375506.8768435186	894492.3906074074	2082439.0000000002	1779635.0157416668	2555528.6489305557	4115485.632014815	2218723.0634444444	8016019.210991668	4213263.855801852	1932636.436713889	4175820.4456712967	2234900.52937963	2561326.300063474	2561326.300063474	2561326.300063474	2561326.300063474	2665189.045281061	1815884.879815741	1815884.879815741	1815884.879815741	1815884.879815741	1815884.879815741	1856135.726227778	15644303.70565741	74278462.70184074	74278462.70184074	74278462.70184074	74278462.70184074	58634158.99618334
766.535_C30H67N15O8_7.26_1956	2085460.2010662535	1627647.2771095822	1529766.2851979926	1906286.567412143	1721332.53339	2165933.066029321	1090166.0798026042	2365640.0820852746	1119602.155066448	1572736.2328691685	1482248.1949173987	1986964.246940602	1822464.7806014686	2888222.1864252645	1581479.0	3425948.6056558336	1096666.8126267493	1399992.8876805461	812567.3067514193	1746932.4651773532	2843738.5739307636	1654641.466458267	2335391.5633663805	2531156.917555826	1926735.7647313226	2879980.1964623644	2276565.70907861	1420851.6030195327	2115369.2757540783	1667099.197318982	1910775.4495573302	1910775.4495573302	1910775.4495573302	1910775.4495573302	1988308.802542259	1906286.567412143	1822464.7806014686	1822464.7806014686	1822464.7806014686	1822464.7806014686	1784698.622889411	11669694.381232874	55412488.03716258	55412488.03716258	55412488.03716258	55412488.03716258	43742793.6559297
765.573__4.83_6162	7.76657456278231	2069015.4635252075	1574478.8282400437	3499377.7341782628	7.76657456278231	7.76657456278231	1651639.746521286	5176957.839739242	3311550.8949519354	7.76657456278231	7.76657456278231	3095445.9577425173	7.76657456278231	5163444.0	2145360.8914773576	5104153.969787721	2051851.3337414584	1829486.5374344382	1644455.6650507124	2174633.111004484	2329972.368834693	1467300.0992736479	3276873.1395291123	3257107.2072668313	7.76657456278231	2822878.0234616725	7.76657456278231	2748280.074786148	10744582.146560997	1650121.9359495882	2315134.7298518713	2315134.7298518713	2315134.7298518713	2315134.7298518713	2526729.7097298703	1644455.6650507124	2069015.4635252075	2069015.4635252075	2069015.4635252075	2069015.4635252075	2107188.1775012827	11550853.551647117	67138907.16570427	67138907.16570427	67138907.16570427	67138907.16570427	55588053.614057146
765.561__9.22_4024	2136971.2699536635	1506959.8325777794	2132046.5574336955	2541833.205339643	2965213.378920127	1003739.9557996922	5132427.660224092	5260283.310491382	2334412.6684216233	959659.3816812302	1358405.0	1815435.910112014	1346994.6169738246	13093150.698651332	1688604.7759314675	1220403.1228221515	784544.0794812492	4337429.559299787	3009052.1144773406	728085.7680916181	1191516.6059472153	926351.6162001977	2827222.4944041534	1152118.9057874726	1466858.6020580414	9113554.268704208	2200027.377000626	1163243.4796049	4705824.43818188	2199448.2207578444	2762150.712226635	2762150.712226635	2762150.712226635	2762150.712226635	2941192.414057613	2200027.377000626	1815435.910112014	1815435.910112014	1815435.910112014	1815435.910112014	1486909.2173179104	15396137.54530491	80102370.65457241	80102370.65457241	80102370.65457241	80102370.65457241	64706233.10926749
765.428__3.75_4930	3624243.0242011086	1198112.1526150561	1636587.8790569548	1221579.7246198445	1902583.2938506878	1164648.663453634	1156821.9110606855	2638605.0	988301.9107530036	1116028.928329335	1126288.6971063474	927641.4084141399	991610.2041469759	1533637.543448057	5260336.181469855	3606877.020917565	2382742.5022427132	2250273.7666040086	2275796.3368059727	964326.9317859495	3300679.7525035217	1668874.1840659208	3618978.676967602	2199685.292466119	5153935.47851755	16663736.825558756	2143857.841442836	3850341.02955189	10844453.81963107	1758244.134763322	3014192.6200547297	3014192.6200547297	3014192.6200547297	3014192.6200547297	3413812.59264745	1221579.7246198445	2143857.841442836	2143857.841442836	2143857.841442836	2143857.841442836	2224979.5295350635	12307708.943343254	87411585.98158716	87411585.98158716	87411585.98158716	87411585.98158716	75103877.0382439
