index	V16-back-psoriasis-BG9	V16-back-healthy-BG3	V16-back-healthy-BH8	V16-back-healthy-BG10	V16-back-healthy-BG2	V16-back-healthy-BH9	V16-back-healthy-BH10	V16-back-healthy-BG4	V16-back-psoriasis-BH7	V16-back-psoriasis-BG12	V16-back-psoriasis-BH1	V16-back-psoriasis-BG6	V16-back-healthy-BG1	V16-back-healthy-BG5	V16-back-healthy-BH11	V16-back-psoriasis-BH2	V16-back-healthy-BH12	V16-back-psoriasis-BH5	V16-back-psoriasis-BG7	V16-back-healthy-BH3	V16-back-healthy-BF12	V16-back-healthy-BH4	V16-back-psoriasis-BG8	V16-back-psoriasis-BG11	V16-back-psoriasis-BH6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
553.335_C21H44N8O9_6.43_2101	1109533.5501267128	1213953.6317479934	2860715.401008083	3528672.4789762665	1592286.103673176	832381.2756413785	3828628.0079881814	1010718.290040767	1023617.6053098505	1795359.3455196524	1059656.1474426	1410474.658366465	1929627.3846474995	3533511.325843719	5647092.771834434	5367389.7639723085	3022377.41101686	1292663.226517027	3174662.985504938	1275998.9382252174	2767049.0	4065234.941605204	4213883.98532521	5417536.5784361595	5167495.279264803	2650589.068732056	2725620.8035213803	2725620.8035213803	2725620.8035213803	2725620.8035213803	2821115.7387077934	2813882.2005040413	2767049.0	2767049.0	2767049.0	2767049.0	1795359.3455196524	37108246.96224878	68140520.08803451	68140520.08803451	68140520.08803451	68140520.08803451	31032273.125785727
553.301_C23H40N10O4S_6.22_1720	1645038.7718752315	3587742.938110691	3862415.416996369	1816537.4090538637	3190568.3425709414	3140780.03835519	1227033.3233162924	1487871.2182914722	3137440.3611469213	1697380.0	3955955.0520619396	3542137.90783137	2531503.997101578	3187004.81292139	863592.5361191375	3073506.09175965	2993264.2977846926	1492381.467703934	2763536.358716752	675631.4382810994	1772350.4462621321	3561778.5701178038	6994085.415550122	4229191.354049047	3027037.846223605	2421291.0560916183	2778230.616488049	2778230.616488049	2778230.616488049	2778230.616488049	3232517.329719871	2762384.1474431353	3027037.846223605	3027037.846223605	3027037.846223605	3027037.846223605	3073506.09175965	33898074.78528266	69455765.41220123	69455765.41220123	69455765.41220123	69455765.41220123	35557690.62691858
553.246_C19H34N10O8_3.01_4405	2696578.9777582395	889870.1611928014	14012833.47408001	1456963.8224814753	1225981.069683634	1125238.4311578397	3954820.3990034605	11944443.28454635	2207620.6139984597	2767746.1757881427	4885941.221950602	1915009.1630093688	1268876.3003756735	3897991.4057118655	1163621.4519645185	889870.1611928014	13160815.19883697	1195029.064076928	1261369.7568244878	4244340.060389677	6575020.722498111	3646750.0	2894438.893951612	3512906.4524555732	4878595.480695548	4897683.270137313	3906906.869744966	3906906.869744966	3906906.869744966	3906906.869744966	2645918.72379107	3772370.7028559325	2767746.1757881427	2767746.1757881427	2767746.1757881427	2767746.1757881427	2696578.9777582395	68567565.78192239	97672671.74362415	97672671.74362415	97672671.74362415	97672671.74362415	29105105.961701766
552.497_C34H65NO4_8.69_759	3815425.6314258757	4903875.7006437	619832.1616921164	3410332.2560447874	1544554.8050632912	2442885.8214324983	2222250.3651565723	2202524.0	2238313.109016103	569286.0885704476	2280912.1073819967	1413737.9876738468	12533112.920546405	755070.4485016314	2123271.433363164	2168585.296597269	1502885.554939936	3459067.5928114327	2824603.259888971	407965.2643969284	2635410.649511363	6055123.032269757	4952479.632992066	6288044.388433304	766674.53301139	3097078.1723972964	2965448.9616545946	2965448.9616545946	2965448.9616545946	2965448.9616545946	2797920.875254791	2212387.182578286	2238313.109016103	2238313.109016103	2238313.109016103	2238313.109016103	2280912.1073819967	43359094.41356215	74136224.04136486	74136224.04136486	74136224.04136486	74136224.04136486	30777129.627802704
552.486_C28H63N4O6_8.59_155	3097426.503130771	4141989.8511244035	2167736.1384279593	1185512.9498676043	3927931.673044456	3279161.483531337	1109020.3986908088	762080.8550038333	2214048.40686314	4258164.0181085905	884498.9089800566	2218074.0	4532672.498478207	2040426.5311327376	4762524.354491444	3537043.5284039075	3005465.1212599953	2885477.140002144	828360.4602397891	449230.529346962	4326435.780447496	1345916.5940095196	4314733.203519766	3024820.4530408555	2033561.6654401426	2645436.0542040546	2653292.521863437	2653292.521863437	2653292.521863437	2653292.521863437	2663291.662520833	2586600.6298439773	2885477.140002144	2885477.140002144	2885477.140002144	2885477.140002144	2885477.140002144	37036104.758856766	66332313.046585925	66332313.046585925	66332313.046585925	66332313.046585925	29296208.287729163
552.308_C26H47N3O7_8.84_749	3530407.3452369072	2761000.9241626547	965682.3445743275	1744849.4743519188	2368835.0	2956573.323255622	2228600.9813705897	1682217.336911785	1255069.0770728618	832319.2296689283	2121227.646071602	3007926.911932987	1876849.8569411878	3391392.030304849	1191005.886048716	1325541.5416326283	1127991.5188125942	2733543.1605571597	2825666.0809524627	856277.8364464198	3536325.44425208	9723021.21475854	4607122.829243786	8402463.432639781	2717856.966755634	2600758.7980136634	2790790.6957582408	2790790.6957582408	2790790.6957582408	2790790.6957582408	3032649.474705885	2052725.4191558887	2368835.0	2368835.0	2368835.0	2368835.0	2733543.1605571597	36410623.172191285	69769767.39395602	69769767.39395602	69769767.39395602	69769767.39395602	33359144.221764736
551.895_C10H21NO7P4S5_8.33_389	1899305.8965836186	1519708.9973095001	2725205.717807419	3494533.386316766	2952735.786516617	1992244.770107467	2396948.273429088	2174836.650967078	1816489.1367912272	2171293.3233495853	3237124.8599438076	3991861.8718304937	5603653.889145085	1927763.0260823	991743.7773193767	8078622.380668034	2056310.3436029085	913622.4556504975	1508565.267221175	1195601.5019987698	2620199.074544499	2057246.139483308	4461294.0	12283554.158734215	2727892.016283189	2407766.523902156	3071934.268067441	3071934.268067441	3071934.268067441	3071934.268067441	3917238.66973235	2116041.395225193	2174836.650967078	2174836.650967078	2174836.650967078	2174836.650967078	2727892.016283189	33708731.334630184	76798356.70168602	76798356.70168602	76798356.70168602	76798356.70168602	43089625.36705585
551.697__8.21_313	3242348.027129228	2479000.7497462197	2468055.960949114	12.174403556291105	3414908.0231360984	12.174403556291105	3960625.6625468475	12.174403556291105	5031425.3273404315	2442185.3533919957	4412003.848799896	3098629.193147212	12.174403556291105	2861471.811870661	12.174403556291105	5458199.044006216	12.174403556291105	12.174403556291105	12.174403556291105	11845073.765689874	3834937.120231698	12.174403556291105	12.174403556291105	5061070.0	12.174403556291105	2204582.736785386	2384402.712256985	2384402.712256985	2384402.712256985	2384402.712256985	2613264.4992208364	1234034.067676335	2468055.960949114	2468055.960949114	2468055.960949114	2468055.960949114	3098629.193147212	30864158.314995404	59610067.80642462	59610067.80642462	59610067.80642462	59610067.80642462	28745909.491429202
551.451_C30H62O8_8.01_1813	1284337.8658797862	1399577.0362648233	2201041.385586911	2476497.966247219	5265013.877133094	2133723.5281984354	2517177.5447597047	1231948.6293835766	3448856.661190283	2437635.53218878	2088195.0	1850109.557169944	1307325.4515891748	4477593.810039957	1771439.2072443948	4246267.667364159	771216.3879257707	4181124.8655244936	763270.7616219902	1053063.9185719744	1528070.8475259864	2053812.4198110343	5635782.927977405	5203586.639845957	4440680.500151758	2156250.1435915753	2630693.9995678645	2630693.9995678645	2630693.9995678645	2630693.9995678645	3234531.634446778	1912625.8135277145	2133723.5281984354	2133723.5281984354	2133723.5281984354	2133723.5281984354	3448856.661190283	30187502.010282055	65767349.98919661	65767349.98919661	65767349.98919661	65767349.98919661	35579847.97891456
551.403_C27H50N8O4_8.57_348	2507987.4124652245	1723818.9999999998	4186695.6136075323	3919733.1065421253	1150475.0193505846	7551113.488681297	8410346.616453767	2114282.158542117	1324951.3060465432	2008574.97077591	1608375.1458494745	1278188.3187743123	2762197.793034753	1866860.4558141073	2439467.4393278225	2025574.3460232995	1566560.0736197364	4798240.612457396	2729603.8352023875	684369.31206619	4450199.770263868	13553524.378941674	4857951.220770892	3896066.1562689426	2847819.2137927986	4027117.4447318264	3450519.0705869105	3450519.0705869105	3450519.0705869105	3450519.0705869105	2716666.5944024706	2600832.616181288	2507987.4124652245	2507987.4124652245	2507987.4124652245	2507987.4124652245	2507987.4124652245	56379644.22624557	86262976.76467276	86262976.76467276	86262976.76467276	86262976.76467276	29883332.538427178
551.322_C19H43N12O5P_7.39_1722	1613598.5378634299	1884605.4133532837	2476549.967981527	2897019.7543012174	3220383.501213976	1374110.3552494727	2025390.1659552928	2936161.472010873	3347170.206866319	2224896.597832861	1994867.5439982999	2614743.7825834784	3528870.534201677	2332059.0000000005	2435722.596415566	2824327.9070062838	2873431.1750795958	2453250.0318226647	1870703.2002264943	686035.283438892	3198094.236362079	3048651.7540587494	3199455.0766469296	4786762.40131581	3294824.751384697	2494077.514973014	2605667.409886779	2605667.409886779	2605667.409886779	2605667.409886779	2747690.912504297	2674990.5715305614	2614743.7825834784	2614743.7825834784	2614743.7825834784	2614743.7825834784	2614743.7825834784	34917085.2096222	65141685.24716947	65141685.24716947	65141685.24716947	65141685.24716947	30224600.037547268
550.629_C3ClO11P5Se2_8.43_2821	1976312.5205472643	2065248.5468844052	803056.4705368303	957467.9644629401	1236763.5994795854	1314793.8412072295	1434617.3149525805	1850286.3862745527	3193923.2425118824	1865621.416826691	2208244.3995079114	1526734.0461577985	4772566.134685548	4784053.284640761	1761794.4286701176	2425037.181624571	2847624.0	836651.2355328413	2712655.7087184526	2644446.465340217	889124.2848177984	1653877.1455842725	2808451.5601004367	30425275.54500932	4331435.692515385	2072551.419109774	3333042.496663576	3333042.496663576	3333042.496663576	3333042.496663576	4937303.868095687	1707835.787127195	1976312.5205472643	1976312.5205472643	1976312.5205472643	1976312.5205472643	2425037.181624571	29015719.867536835	83326062.4165894	83326062.4165894	83326062.4165894	83326062.4165894	54310342.54905255
550.629_C38H79N_9.77_1522	3220564.449161889	3463062.191995632	1476679.4181818182	2951141.6	1771776.9322631722	4223608.888233688	2285976.0176030574	1862072.385039585	5589671.516156156	1414596.8	1691310.5615288015	3309919.7404531804	8716382.280971881	7284307.266393666	2492772.9257985256	2848589.4244062244	3466599.1167895165	2438960.0	1493796.7492437891	1176152.6712749111	1504811.0206934207	1123152.0663063063	1496401.5025935026	19065028.72085176	2651721.473764674	3128463.9129675133	3560762.228788206	3560762.228788206	3560762.228788206	3560762.228788206	4110960.08528727	2389374.4717007913	2492772.9257985256	2492772.9257985256	2492772.9257985256	2492772.9257985256	2651721.473764674	43798494.781545185	89019055.71970515	89019055.71970515	89019055.71970515	89019055.71970515	45220560.93815997
550.467_C30H63NO7_8.38_4018	1211194.6620003101	3124319.236223332	2339044.0753391115	1819791.5391427125	1736422.2138566507	2575717.2946966356	2093442.4410431255	2158389.135775264	1378061.721236717	2663131.4929076275	1342187.5506525144	2458540.375767184	2427726.309109903	2237195.9407085027	2802013.4888717495	4081188.5002978956	3151064.3533311295	2004374.9812794835	2712853.7353806538	1966675.0	8005016.195287122	4952160.393508316	2728318.9538852978	7182659.019820282	4800216.828724108	2956355.544063825	2958068.2175538247	2958068.2175538247	2958068.2175538247	2958068.2175538247	2960247.983813825	2383385.192224507	2458540.375767184	2458540.375767184	2458540.375767184	2458540.375767184	2663131.4929076275	41388977.61689355	73951705.43884562	73951705.43884562	73951705.43884562	73951705.43884562	32562727.821952075
550.379_C27H47N7O5_7.97_882	1652879.0	2446656.099555537	1802698.0993500825	1260900.2934966462	1587794.8323347026	5386724.216767262	2664187.109850242	2179136.7407488287	1761677.2540476094	3677177.516468039	2864620.3464802844	1337475.0535564993	7360072.563761398	4322395.637400777	2965911.271110261	1686197.446348526	2072748.378600573	3711087.5788190356	1467285.286782109	1156366.5158086023	2080131.1198107058	6733487.14320972	2360362.0354454685	8026513.395925965	9923079.810469491	3144229.2872718098	3299502.5898459344	3299502.5898459344	3299502.5898459344	3299502.5898459344	3497123.156758457	2312896.4201521827	2360362.0354454685	2360362.0354454685	2360362.0354454685	2360362.0354454685	2360362.0354454685	44019210.02180534	82487564.74614836	82487564.74614836	82487564.74614836	82487564.74614836	38468354.724343024
550.343_C20H43N11O7_2.89_3834	506791.2919275323	1680450.8087393106	3717321.5688363058	2217114.288466419	2805534.5528168227	2718139.5979217542	1048216.7273281969	4222439.482766102	1813862.0648787755	1533767.274537806	2142162.8911011782	1297266.371577844	1912428.8100253928	7764741.649972581	1327992.7790029312	2423845.0	2161048.157075622	2748260.401880994	5848771.653365314	3247500.7748054108	6870093.212036573	6510380.690256677	3734023.4749470376	2008448.8332287897	3241763.4788131746	3443100.2214321494	3020094.6334523414	3020094.6334523414	3020094.6334523414	3020094.6334523414	2481723.8851144044	2761837.075369288	2423845.0	2423845.0	2423845.0	2423845.0	2142162.8911011782	48203403.10005009	75502365.83630854	75502365.83630854	75502365.83630854	75502365.83630854	27298962.736258447
549.416__8.37_356	1734411.1794823003	1084533.4844559277	4228468.528070311	2053053.790071774	2466714.258742797	1474583.5303151035	3412303.3727068924	1646544.4955342012	994631.5905052716	1025378.2865841694	2088195.0	3733398.4175581415	3890802.4780426603	1159939.318876474	1758474.8369805017	3001121.414813846	3508880.8548050453	3654288.4760981645	1509184.5838363057	1395652.3992519341	4019110.113402154	5540688.49286721	2146562.935430257	6688601.570819483	3241832.494127861	2688553.568151642	2698294.2361351512	2698294.2361351512	2698294.2361351512	2698294.2361351512	2710691.4499323457	2259884.0244072857	2146562.935430257	2146562.935430257	2146562.935430257	2146562.935430257	2146562.935430257	37639749.95412299	67457355.90337878	67457355.90337878	67457355.90337878	67457355.90337878	29817605.9492558
549.414__7.46_4141	1652879.0	1492921.9502099236	3610813.5375009542	2398486.7236364502	2669998.911354962	1937352.4087318701	2177944.088058206	1150430.5959685114	1122617.1215744275	3792789.5221374044	1383764.1177013358	3910904.129303435	2909097.0063177478	1996717.261365458	4343996.279494274	3392366.966990458	2214398.9021860687	1723708.33493416	2358710.3797624046	1458137.3640028625	2783553.9066994274	3441379.245429389	2950128.781187977	6385002.181316794	2867224.597375954	2470373.4414968644	2645012.932529618	2645012.932529618	2645012.932529618	2645012.932529618	2867281.3756622137	2306442.8129112595	2398486.7236364502	2398486.7236364502	2398486.7236364502	2398486.7236364502	2867224.597375954	34585228.1809561	66125323.313240446	66125323.313240446	66125323.313240446	66125323.313240446	31540095.13228435
549.398__7.9_2976	3765031.5883616777	2429953.2189675	3930625.2408460937	3760940.8360769837	1865381.678236398	3284872.721025238	1764300.5528657024	1708487.6922774315	1181613.7974338802	4826494.536857714	3023884.0888458514	2349216.768292683	2475559.652605459	1382727.4520062944	7896365.499304001	4879878.854172971	1406781.0754402955	2230604.0422138837	2027745.0000000002	1154572.5612479574	1972348.032560673	3255385.214973068	4974709.310052654	4473114.900744417	5854098.328693337	2734878.673459507	3114987.7057640865	3114987.7057640865	3114987.7057640865	3114987.7057640865	3598762.8377880976	2201150.625764087	2475559.652605459	2475559.652605459	2475559.652605459	2475559.652605459	3765031.5883616777	38288301.4284331	77874692.64410216	77874692.64410216	77874692.64410216	77874692.64410216	39586391.21566907
549.396__6.94_4844	987706.2309558495	1032946.9831425598	6728034.7018938605	2960836.9815430352	2387408.634077598	4917241.776958525	2825560.95561766	1251312.032531589	1753048.9222536047	5895344.157455032	2330508.732695109	2218074.0	1314421.7937327188	4291342.861751152	1880761.009192805	2008167.5490471234	1822808.179366731	2006936.567985729	3565602.589742827	3985101.1518418314	2228625.266240523	4359319.394505723	3715032.699693771	5992053.107090828	3513571.658094247	2998980.123028308	3038870.717496417	3038870.717496417	3038870.717496417	3038870.717496417	3089640.565001284	2606484.794847629	2387408.634077598	2387408.634077598	2387408.634077598	2387408.634077598	2330508.732695109	41985721.722396314	75971767.93741043	75971767.93741043	75971767.93741043	75971767.93741043	33986046.21501412
549.375_C33H54N2O2_7.25_1806	3178077.702135788	1679322.6885926467	1389706.3738297524	3569374.1999172256	3973302.33774697	1442407.88099015	2752766.351937448	2176829.0966043454	4632702.006025965	2017954.3990975483	6971382.935336329	2218074.0	4036842.8013948523	7542278.268154622	1538233.5963715164	1921480.9073034483	2820740.5061777183	1143771.656294133	8674276.964761514	2134450.584486407	1890942.2038920878	2478972.5409768634	2013068.771473021	5866476.922270731	4009980.7940470455	2816154.959362329	3282936.659592725	3282936.659592725	3282936.659592725	3282936.659592725	3877022.4598859567	2327900.8187906044	2478972.5409768634	2478972.5409768634	2478972.5409768634	2478972.5409768634	3178077.702135788	39426169.43107261	82073416.48981813	82073416.48981813	82073416.48981813	82073416.48981813	42647247.058745526
549.375_C24H44N12O3_8.0_1807	2259694.043503182	2581626.207644144	2740029.9224883555	2199344.0	2602371.723238259	6700002.645819925	1037961.3287675147	2952459.824484798	4651722.61431368	6014520.071059958	1897191.9811057749	2835965.171318178	2368311.557335842	6413895.197273458	10769817.395588554	1906777.8887769599	1472165.9596045963	9462812.219740104	1419635.9917868583	500214.9694573195	1723483.1675058177	2046841.6610998337	2640328.4728564518	3075512.0855534016	1600588.2241104175	3293466.111450602	3354930.9729773356	3354930.9729773356	3354930.9729773356	3354930.9729773356	3433158.978556815	2474968.8824899932	2581626.207644144	2581626.207644144	2581626.207644144	2581626.207644144	2640328.4728564518	46108525.56030843	83873274.32443339	83873274.32443339	83873274.32443339	83873274.32443339	37764748.76412497
