index	V21-hand-psoriasis-RF3	V21-hand-psoriasis-RF4	V21-hand-psoriasis-RE9	V21-hand-healthy-RE6	V21-hand-psoriasis-RE7	V21-arm-healthy-RD11	V21-hand-psoriasis-RF5	V21-arm-psoriasis-RE1	V21-arm-healthy-RE4	V21-hand-healthy-RF1	V21-hand-psoriasis-RF8	V21-hand-psoriasis-RF2	V21-hand-healthy-RE12	V21-arm-psoriasis-RD7	V21-arm-healthy-RD8	V21-hand-healthy-RE8	V21-hand-psoriasis-RF6	V21-arm-healthy-RD4	V21-hand-psoriasis-RE5	V21-arm-psoriasis-RD6	V21-arm-psoriasis-RD3	V21-hand-psoriasis-RE10	V21-hand-psoriasis-RF7	V21-hand-psoriasis-RF9	V21-arm-psoriasis-RD9	V21-arm-healthy-RD12	V21-arm-healthy-RD1	V21-arm-psoriasis-RE2	V21-arm-psoriasis-RD10	V21-hand-psoriasis-RE11	V21-hand-psoriasis-RF10	V21-arm-healthy-RD5	V21-arm-healthy-RE3	V21-arm-psoriasis-RD2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_hand	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_hand	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_hand	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
531.259_C25H34N6O7_6.18_2366	2.4129930394431556	2.2273781902552203	8.723897911832946	12.436194895591647	3.1554524361948957	7.610208816705336	5.754060324825986	5.0116009280742455	6.125290023201856	1.1136890951276102	1.6705336426914152	6.310904872389791	3.7122969837587005	2.2273781902552203	6.310904872389791	5.754060324825986	1.6705336426914152	5.939675174013921	6.682134570765661	2.9698375870069604	7.424593967517401	1.6705336426914152	11.136890951276103	2.9698375870069604	2.4129930394431556	16.519721577726216	1.4849187935034802	7.795823665893272	5.0116009280742455	1.1136890951276102	3.1554524361948957	2.5986078886310904	3.5266821345707657	7.981438515081206	6.094354215003867	5.68445475638051	5.077112051317046	5.077112051317046	4.537251869038411	5.077112051317046	4.522252689306053	5.846867749419953	5.475638051044083	4.361948955916473	4.361948955916473	3.1554524361948957	4.361948955916473	3.1554524361948957	73.1322505800464	90.95127610208816	172.62180974477957	172.62180974477957	81.67053364269141	172.62180974477957	99.48955916473317
530.39__2.35_6324	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
530.383_C22H53N6O6S_8.36_361	6.037735849056604	6.037735849056604	5.283018867924529	7.547169811320755	1.509433962264151	2.2641509433962264	2.2641509433962264	3.7735849056603774	3.7735849056603774	0.7547169811320755	3.018867924528302	3.7735849056603774	3.018867924528302	2.2641509433962264	7.547169811320755	3.7735849056603774	1.509433962264151	7.547169811320755	5.283018867924529	9.056603773584905	13.584905660377359	1.509433962264151	6.037735849056604	3.018867924528302	3.018867924528302	6.7924528301886795	7.547169811320755	9.056603773584905	7.547169811320755	1.509433962264151	6.7924528301886795	3.018867924528302	3.7735849056603774	15.849056603773585	4.779874213836478	6.650943396226415	5.149833518312986	5.149833518312986	3.815513626834382	5.149833518312986	5.351629502572901	3.7735849056603774	7.169811320754717	3.7735849056603774	3.7735849056603774	3.3962264150943398	3.7735849056603774	4.528301886792454	57.35849056603774	106.41509433962264	175.09433962264154	175.09433962264154	68.67924528301887	175.09433962264154	117.73584905660381
530.383_C21H51N7O8_7.83_1421	7.069767441860465	3.3488372093023258	12.651162790697674	4.465116279069767	3.7209302325581395	4.093023255813954	9.674418604651162	6.325581395348837	2.2325581395348837	9.674418604651162	2.2325581395348837	5.209302325581396	3.3488372093023258	1.4883720930232558	4.093023255813954	5.953488372093023	1.8604651162790697	3.7209302325581395	2.9767441860465116	4.465116279069767	5.5813953488372094	4.837209302325581	3.7209302325581395	1.4883720930232558	8.55813953488372	3.3488372093023258	7.813953488372093	7.069767441860465	13.023255813953488	1.1162790697674418	5.5813953488372094	9.30232558139535	10.046511627906977	7.813953488372093	5.674418604651163	6.186046511627907	5.526675786593707	5.526675786593707	4.940568475452197	5.526675786593707	5.446088794926004	4.279069767441861	5.953488372093023	4.651162790697674	4.651162790697674	4.093023255813954	4.651162790697674	5.023255813953488	68.09302325581396	98.97674418604652	187.906976744186	187.906976744186	88.93023255813954	187.906976744186	119.81395348837208
530.317__3.98_4808	8.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.333333333333333	4.5	4.588235294117647	4.588235294117647	4.666666666666667	4.588235294117647	4.7272727272727275	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	72.0	156.0	156.0	84.0	156.0	104.0
529.88__8.34_153	4.705882352941177	3.5294117647058827	3.1372549019607847	9.411764705882353	1.1764705882352942	3.1372549019607847	3.5294117647058827	5.490196078431373	2.3529411764705883	0.7843137254901962	7.450980392156863	4.705882352941177	0.7843137254901962	5.098039215686275	3.5294117647058827	7.058823529411765	3.9215686274509807	7.843137254901961	4.313725490196079	7.843137254901961	8.23529411764706	5.098039215686275	1.5686274509803924	1.5686274509803924	7.058823529411765	5.882352941176471	10.19607843137255	8.23529411764706	3.1372549019607847	2.3529411764705883	5.098039215686275	2.3529411764705883	1.1764705882352942	13.725490196078432	4.54248366013072	5.955882352941177	4.867358708189158	4.867358708189158	3.899782135076253	4.867358708189158	5.044563279857399	3.333333333333334	5.686274509803922	4.509803921568627	4.509803921568627	3.7254901960784315	4.509803921568627	4.705882352941177	54.50980392156863	95.29411764705883	165.49019607843138	165.49019607843138	70.19607843137256	165.49019607843138	110.98039215686276
529.407_C26H52N6O5_8.0_761	4.787234042553192	7.5	3.8297872340425534	6.0638297872340425	4.148936170212766	5.425531914893617	3.5106382978723403	3.8297872340425534	3.1914893617021276	2.7127659574468086	2.5531914893617023	5.585106382978723	2.872340425531915	2.2340425531914896	9.414893617021276	7.5	1.9148936170212767	4.627659574468085	2.5531914893617023	2.872340425531915	11.48936170212766	2.7127659574468086	4.148936170212766	2.393617021276596	4.946808510638298	6.0638297872340425	17.71276595744681	8.457446808510639	4.468085106382979	1.2765957446808511	5.585106382978723	3.670212765957447	3.0319148936170213	15.957446808510639	6.0239361702127665	6.712101063829787	5.26595744680851	5.26595744680851	3.980496453900709	5.26595744680851	4.852514506769826	5.026595744680851	4.787234042553191	4.148936170212766	4.148936170212766	3.670212765957447	4.148936170212766	3.9893617021276597	72.2872340425532	107.3936170212766	179.04255319148936	179.04255319148936	71.64893617021276	179.04255319148936	106.75531914893618
529.407_C22H48N12O3_8.58_2207	3.018867924528302	2.2641509433962264	4.528301886792453	5.283018867924529	1.509433962264151	6.037735849056604	4.528301886792453	5.283018867924529	5.283018867924529	8.30188679245283	6.037735849056604	4.528301886792453	2.2641509433962264	2.2641509433962264	2.2641509433962264	9.056603773584905	3.7735849056603774	5.283018867924529	6.7924528301886795	3.7735849056603774	5.283018867924529	2.2641509433962264	2.2641509433962264	1.509433962264151	1.509433962264151	4.528301886792453	14.339622641509434	12.075471698113208	8.30188679245283	2.2641509433962264	1.509433962264151	6.037735849056604	7.547169811320755	3.7735849056603774	6.352201257861637	5.849056603773585	4.86126526082131	4.86126526082131	3.983228511530399	4.86126526082131	4.048027444253861	5.660377358490567	5.283018867924529	4.528301886792453	4.528301886792453	3.3962264150943398	4.528301886792453	3.7735849056603774	76.22641509433964	93.58490566037736	165.28301886792454	165.28301886792454	71.69811320754718	165.28301886792454	89.05660377358492
529.386_C18H49N12O4P_8.65_3276	4.444444444444444	5.925925925925926	2.962962962962963	5.925925925925926	5.925925925925926	2.962962962962963	8.888888888888888	2.962962962962963	8.888888888888888	4.444444444444444	8.888888888888888	7.4074074074074066	1.4814814814814814	4.444444444444444	2.962962962962963	2.962962962962963	1.4814814814814814	2.962962962962963	8.888888888888888	4.444444444444444	4.444444444444444	2.962962962962963	5.925925925925926	8.888888888888888	5.925925925925926	4.444444444444444	2.962962962962963	4.444444444444444	7.4074074074074066	2.962962962962963	10.37037037037037	1.4814814814814814	4.444444444444444	1.4814814814814814	3.82716049382716	4.166666666666666	4.923747276688453	4.923747276688453	5.5967078189300405	4.923747276688453	5.521885521885522	2.962962962962963	4.444444444444444	4.444444444444444	4.444444444444444	5.925925925925926	4.444444444444444	5.185185185185185	45.925925925925924	66.66666666666666	167.40740740740742	167.40740740740742	100.74074074074073	167.40740740740742	121.48148148148147
529.37_C25H48N6O6_7.01_3380	4.0	4.0	16.0	16.0	16.0	4.0	8.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	32.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	8.0	16.0	12.0	7.0	6.5	7.176470588235294	7.176470588235294	7.777777777777778	7.176470588235294	7.2727272727272725	4.0	4.0	4.0	4.0	4.0	4.0	4.0	84.0	104.0	244.0	244.0	140.0	244.0	160.0
529.372_C25H48N6O6_6.58_2057	10.140845070422536	0.5633802816901409	7.323943661971831	0.5633802816901409	0.5633802816901409	0.5633802816901409	0.5633802816901409	2.2535211267605635	3.943661971830986	0.5633802816901409	6.760563380281691	3.943661971830986	1.1267605633802817	238.3098591549296	551.5492957746479	3.943661971830986	4.507042253521127	603.943661971831	12.95774647887324	9.014084507042254	332.3943661971831	2.2535211267605635	0.5633802816901409	3.943661971830986	18.591549295774648	0.5633802816901409	86.19718309859155	6.760563380281691	5.070422535211268	2.2535211267605635	0.5633802816901409	31.549295774647888	1.6901408450704227	141.40845070422537	107.18309859154927	127.11267605633805	61.67357083678542	61.67357083678542	3.5054773082942097	61.67357083678542	36.850192061459666	2.8169014084507045	13.802816901408452	3.943661971830986	3.943661971830986	2.2535211267605635	3.943661971830986	4.788732394366198	1286.1971830985913	2033.8028169014087	2096.9014084507044	2096.9014084507044	63.098591549295776	2096.9014084507044	810.7042253521126
529.35_C23H46N9O3S_6.85_1404	7.325581395348838	12.209302325581396	3.430232558139535	6.104651162790698	9.244186046511627	2.7325581395348837	8.023255813953488	0.7558139534883721	3.488372093023256	3.604651162790698	6.162790697674419	3.9534883720930236	2.5	1.686046511627907	1.802325581395349	5.058139534883721	16.91860465116279	14.24418604651163	3.0232558139534884	10.697674418604652	3.7209302325581395	4.883720930232558	2.5	11.453488372093023	0.6395348837209303	20.174418604651162	0.5813953488372093	4.593023255813954	1.4534883720930234	2.3255813953488373	16.91860465116279	1.3372093023255816	2.1511627906976747	2.7325581395348837	5.314922480620156	4.549418604651163	5.836183310533516	5.836183310533516	6.979974160206719	5.836183310533516	6.120507399577165	3.1104651162790695	2.441860465116279	3.662790697674419	3.662790697674419	5.5813953488372094	3.662790697674419	4.273255813953488	63.779069767441875	72.79069767441861	198.43023255813955	198.43023255813955	125.63953488372094	198.43023255813955	134.65116279069764
529.357__4.0_6102	8.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	8.0	8.0	32.0	4.0	8.0	4.0	4.0	4.0	8.0	24.0	7.0	8.5	6.470588235294118	6.470588235294118	4.666666666666667	6.470588235294118	6.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	4.0	84.0	136.0	220.0	220.0	84.0	220.0	136.0
529.351_C16H44N14O4S_7.2_1005	3.568773234200744	10.973977695167287	1.6059479553903346	8.118959107806692	6.780669144981413	6.4237918215613385	15.613382899628254	1.2490706319702602	6.4237918215613385	1.5167286245353162	16.951672862453535	1.6951672862453533	6.513011152416357	5.174721189591079	7.048327137546469	4.817843866171004	28.46096654275093	9.368029739776953	3.2118959107806693	4.014869888475837	3.301115241635688	4.014869888475837	8.118959107806692	10.081784386617102	1.2490706319702602	5.977695167286246	1.2490706319702602	2.9442379182156135	2.676579925650558	2.408921933085502	21.591078066914502	2.7657992565055767	1.962825278810409	0.892193308550186	5.182156133828997	3.920074349442379	6.434288213426635	6.434288213426635	8.66914498141264	6.434288213426635	7.11726934775262	6.200743494423792	3.122676579925651	4.4163568773234205	4.4163568773234205	6.646840148698885	4.4163568773234205	3.79182156133829	62.18587360594796	62.721189591078065	218.7657992565056	218.7657992565056	156.04460966542752	218.7657992565056	156.57992565055764
529.277_C21H44N6O4P2_7.3_2492	7.123287671232877	6.575342465753425	12.876712328767123	3.0136986301369864	2.4657534246575343	4.657534246575342	3.5616438356164384	2.4657534246575343	4.931506849315069	4.383561643835616	6.027397260273973	2.4657534246575343	4.657534246575342	2.73972602739726	4.657534246575342	3.0136986301369864	9.04109589041096	7.671232876712329	7.397260273972603	8.493150684931507	6.027397260273973	4.383561643835616	8.219178082191782	7.123287671232877	4.383561643835616	5.205479452054795	6.027397260273973	5.205479452054795	5.205479452054795	2.4657534246575343	4.109589041095891	7.123287671232877	0.8219178082191781	6.8493150684931505	4.680365296803653	5.154109589041097	5.334407735697019	5.334407735697019	5.494672754946728	5.334407735697019	5.691158156911581	4.657534246575342	5.205479452054795	5.068493150684931	5.068493150684931	4.520547945205479	5.068493150684931	5.616438356164384	56.16438356164384	82.46575342465755	181.36986301369865	181.36986301369865	98.9041095890411	181.36986301369865	125.20547945205479
528.429_C29H57N3O5_8.68_739	9.032258064516128	5.161290322580645	6.451612903225806	5.806451612903226	1.9354838709677418	4.516129032258064	2.5806451612903225	3.225806451612903	3.8709677419354835	4.516129032258064	1.9354838709677418	4.516129032258064	3.225806451612903	2.5806451612903225	5.806451612903226	5.161290322580645	5.161290322580645	5.161290322580645	2.5806451612903225	5.161290322580645	8.387096774193548	1.9354838709677418	1.2903225806451613	2.5806451612903225	6.451612903225806	7.096774193548387	27.741935483870968	11.612903225806452	3.8709677419354835	7.741935483870967	1.9354838709677418	4.516129032258064	2.5806451612903225	3.8709677419354835	6.666666666666667	6.653225806451612	5.294117647058824	5.294117647058824	4.086021505376344	5.294117647058824	4.545454545454546	4.838709677419354	4.838709677419354	4.516129032258064	4.516129032258064	3.8709677419354835	4.516129032258064	3.8709677419354835	80.0	106.4516129032258	180.00000000000003	180.00000000000003	73.54838709677419	180.00000000000003	100.0
528.409_C27H53N5O5_6.0_2417	3.1707317073170733	4.878048780487806	2.682926829268293	5.853658536585367	2.9268292682926833	6.829268292682928	4.878048780487806	3.658536585365854	2.682926829268293	3.1707317073170733	6.341463414634147	2.439024390243903	3.414634146341464	7.073170731707318	5.365853658536586	5.121951219512195	3.658536585365854	7.317073170731708	2.439024390243903	11.219512195121952	8.78048780487805	1.9512195121951221	4.390243902439025	4.634146341463415	4.146341463414634	5.365853658536586	9.02439024390244	3.414634146341464	2.9268292682926833	2.9268292682926833	8.536585365853659	4.878048780487806	6.829268292682928	6.829268292682928	5.487804878048781	6.021341463414634	4.992826398852225	4.992826398852225	4.078590785907859	4.992826398852225	4.722838137472284	5.365853658536586	6.097560975609756	4.75609756097561	4.75609756097561	3.536585365853659	4.75609756097561	3.902439024390244	65.85365853658537	96.34146341463415	169.75609756097566	169.75609756097566	73.41463414634146	169.75609756097566	103.90243902439023
528.338_C17H49N12O2Se_4.55_4009	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	8.0	8.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	8.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	12.0	6.0	6.0	5.647058823529412	5.647058823529412	5.333333333333333	5.647058823529412	5.454545454545454	6.0	4.0	4.0	4.0	4.0	4.0	4.0	72.0	96.0	192.0	192.0	96.0	192.0	120.0
527.598__3.75_6325	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
527.428_C31H64OSe_8.8_161	4.134228187919463	1.8791946308724834	4.51006711409396	3.758389261744967	6.76510067114094	6.76510067114094	6.3892617449664435	1.12751677852349	6.0134228187919465	4.51006711409396	9.771812080536913	2.25503355704698	2.25503355704698	4.51006711409396	12.026845637583893	4.134228187919463	2.6308724832214767	29.31543624161074	1.8791946308724834	5.6375838926174495	16.536912751677853	4.134228187919463	6.0134228187919465	2.25503355704698	3.0067114093959733	3.758389261744967	6.76510067114094	9.771812080536913	4.134228187919463	2.25503355704698	6.3892617449664435	4.134228187919463	1.8791946308724834	14.65771812080537	7.1096196868008965	8.127516778523491	6.05763916304777	6.05763916304777	4.217747949291574	6.05763916304777	5.483831604636975	4.322147651006712	5.825503355704698	4.322147651006712	4.322147651006712	4.134228187919463	4.322147651006712	4.322147651006712	85.31543624161075	130.04026845637586	205.95973154362417	205.95973154362417	75.91946308724833	205.95973154362417	120.64429530201345
527.403__8.46_548	2.1621621621621623	7.351351351351352	3.891891891891892	3.4594594594594597	5.621621621621622	9.513513513513514	5.1891891891891895	4.756756756756757	0.8648648648648649	4.324324324324325	3.891891891891892	6.054054054054054	0.8648648648648649	0.8648648648648649	0.8648648648648649	7.351351351351352	4.324324324324325	8.216216216216216	2.1621621621621623	4.324324324324325	3.027027027027027	1.7297297297297298	6.918918918918919	4.756756756756757	4.756756756756757	7.783783783783784	9.945945945945946	3.891891891891892	6.918918918918919	2.1621621621621623	7.783783783783784	3.027027027027027	1.2972972972972974	6.486486486486487	4.792792792792793	4.783783783783784	4.604133545310016	4.604133545310016	4.4444444444444455	4.604133545310016	4.501228501228502	3.891891891891892	4.54054054054054	4.324324324324325	4.324324324324325	4.324324324324325	4.324324324324325	4.54054054054054	57.51351351351351	76.54054054054055	156.54054054054055	156.54054054054055	80.00000000000001	156.54054054054055	99.02702702702703
527.389_C17H46N14O5_8.09_1914	5.7377049180327875	12.240437158469947	8.415300546448089	2.677595628415301	10.327868852459018	7.2677595628415315	11.475409836065575	8.032786885245903	6.120218579234973	5.7377049180327875	1.5300546448087433	2.295081967213115	1.1475409836065575	3.442622950819673	4.207650273224044	3.8251366120218586	6.120218579234973	9.945355191256832	5.7377049180327875	9.18032786885246	5.355191256830602	3.0601092896174866	2.677595628415301	7.650273224043717	4.59016393442623	2.677595628415301	6.50273224043716	4.207650273224044	5.355191256830602	1.5300546448087433	3.442622950819673	10.327868852459018	1.1475409836065575	16.830601092896178	5.132058287795994	6.574453551912569	5.906460945033752	5.906460945033752	5.312689738919247	5.906460945033752	6.328862394436166	4.972677595628416	5.7377049180327875	5.546448087431695	5.546448087431695	4.781420765027323	5.546448087431695	5.546448087431695	61.58469945355193	105.1912568306011	200.81967213114757	200.81967213114757	95.62841530054645	200.81967213114757	139.23497267759566
527.373_C33H50O5_7.82_1042	5.446808510638298	5.191489361702128	3.7163120567375887	5.531914893617022	5.6453900709219855	5.24822695035461	6.411347517730497	4.99290780141844	3.2624113475177303	5.418439716312057	4.141843971631205	4.425531914893617	2.326241134751773	3.971631205673759	3.602836879432624	7.659574468085107	2.0709219858156027	4.9361702127659575	4.453900709219858	5.304964539007092	5.98581560283688	3.0638297872340425	2.4680851063829787	5.304964539007092	3.9432624113475176	8.567375886524824	3.858156028368794	4.595744680851064	4.141843971631205	1.929078014184397	6.070921985815603	4.3120567375886525	3.6595744680851063	3.2056737588652484	4.865248226950355	4.599290780141844	4.554860241969129	4.554860241969129	4.515366430260048	4.554860241969129	4.385557704706641	4.624113475177305	4.226950354609929	4.439716312056738	4.439716312056738	4.822695035460993	4.439716312056738	4.439716312056738	58.38297872340426	73.58865248226951	154.86524822695037	154.86524822695037	81.27659574468086	154.86524822695037	96.48226950354609
