index	V1-Right-elbow-healthy-A12	V1-Left-elbow-psoriasis-RB1	V1-Left-elbow-Healthy-RD3	V1-Left-elbow-Healthy-RC11	V1-Left-elbow-Psoriasis-RD1	V1-Right-hairline-healthy-A7	V1-Left-elbow-Psoriasis-RD6	V1-Right-hairline-psoriasis-A6	V1-Right-elbow-psoriasis-A10	V1-Left-elbow-Healthy-RC6	V1-Left-elbow-Psoriasis-RD2	V1-Left-elbow-healthy-RB4	V1-Left-elbow-Healthy-RC5	V1-Mid-lower-back-psoriasis-RB5	V1-Left-elbow-Healthy-RD5	V1-Left-elbow-Healthy-RC2	V1-Left-elbow-Healthy-RD4	V1-Left-elbow-Psoriasis-RC12	V1-Left-elbow-Healthy-RC1	V1-Right-hairline-healthy-A8	V1-Left-elbow-Psoriasis-RD8	V1-Left-elbow-Healthy-RC4	V1-Mid-lower-back-psoriasis-RB6	V1-Left-elbow-Healthy-RC8	V1-Left-elbow-Healthy-RC10	V1-Left-elbow-Healthy-RC9	V1-Left-elbow-Healthy-RC3	V1-Right-elbow-healthy-A11	V1-Right-elbow-psoriasis-A9	V1-Left-elbow-Healthy-RC7	V1-Left-elbow-Psoriasis-RD7	V1-Left-elbow-healthy-RB3	V1-Mid-lower-back-healthy-RB7	V1-Left-elbow-psoriasis-RB2	V1-Mid-lower-back-healthy-RB8	V1-Right-hairline-psoriasis-A5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_Left_elbow	GROUP_MEAN_Sex_female	GROUP_MEAN_Body_side_na	GROUP_MEAN_DESCRIPTION_Right_hairline	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_Right_elbow	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_1	GROUP_MEAN_DESCRIPTION_Mid_lower_back	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_Left_elbow	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Body_side_na	GROUP_MEDIAN_DESCRIPTION_Right_hairline	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_Right_elbow	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_1	GROUP_MEDIAN_DESCRIPTION_Mid_lower_back	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_Left_elbow	GROUP_SUM_Sex_female	GROUP_SUM_Body_side_na	GROUP_SUM_DESCRIPTION_Right_hairline	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_Right_elbow	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_1	GROUP_SUM_DESCRIPTION_Mid_lower_back	GROUP_SUM_DESCRIPTION_2_psoriasis
355.215_C16H34O6S_5.96_894	19475435.90951484	105555360.62854894	47777946.252574995	24341976.80417865	90004816.258331	27529428.025471903	44026918.3404791	22711185.955498204	8179913.690396655	47634986.728938766	51998615.57811857	16990477.634107243	21809793.319237523	4287122.606403239	31869279.19138156	50289895.57814938	41422364.4836463	39105621.53312341	67890631.59629452	67410678.99019979	6739223.550917555	21242349.986181743	3542538.491420394	25490395.288448963	33485614.61812483	21635670.14155818	45850551.01536178	8549619.151405018	3844061.361517659	30835023.545091983	7279392.087944635	82395544.31074056	11403794.361030819	18291709.761869315	4424059.899067938	9915707.884668913	34079796.2195776	40581839.92638957	32367714.015554026	5914378.8394805975	31891750.2139597	33870482.79649033	10012257.528208544	45415430.73935674	32367714.015554026	5914378.8394805975	29677299.12351697	29182225.78528194	36295618.07562412	24916186.046313807	4355591.252735589	25120306.990485054	30835023.545091983	8364766.420900837	18291709.761869315	24916186.046313807	4355591.252735589	14103708.823269114	749755516.8307073	973964158.2333496	1165237704.5599449	23657515.35792239	127567000.8558388	914503035.5052389	40049030.11283418	227077153.69678372	1165237704.5599449	23657515.35792239	415482187.72923756
355.214_C15H26N6O4_4.83_1591	26715123.977722675	34589738.89183017	28816457.776118703	20857771.331091683	32228423.16422773	25847338.699146368	39210458.337645784	14329113.219731841	20667477.073157795	35158593.24627432	40218827.75670515	38318016.50648773	28735686.14864534	20718900.61205922	47010433.89696545	34061805.01174913	16791530.215842046	29841585.29278024	45173719.23576881	23290088.004822377	17199564.81799468	39825837.83070409	48077989.489912786	6672188.500922583	48504954.787171565	43737830.26940217	13321120.439960854	17903164.097990554	24561248.215021037	17386609.8437875	31019823.209974788	33043917.74548554	16820783.752803445	21358080.469358567	69375431.55622709	18452389.329133607	30789472.85795864	30961790.61362061	29717833.965406206	38748276.35275064	20479732.31320855	28258441.315386586	22461753.340973012	30374200.36563661	29717833.965406206	38748276.35275064	28033829.99139524	28776071.962382022	32636170.454856634	28776071.962382022	34398445.05098601	20871238.666977994	28735686.14864534	22614362.644089416	33043917.74548554	28776071.962382022	34398445.05098601	27201416.75390064	677368402.8750901	743082974.7268946	1069842022.7546234	154993105.41100255	81918929.2528342	762977915.5154378	89847013.36389205	151871001.82818305	1069842022.7546234	154993105.41100255	392473619.87953335
354.248_C16H35NO7_3.53_333	10110258.48453203	4400252.79834965	61795283.58729467	5194287.173915097	226793464.43643382	4551739.590189586	1534411100.1947594	272717146.72905034	127315201.0846266	15128904.043076498	165583980.59309474	1874107.8985651974	99717554.54566357	8342105.33669043	194063997.2009176	121734819.74349093	131543240.42142193	63169939.8253107	3181311.5978431893	78236691.62268376	266209557.99491838	114495667.5280663	318235393.832768	31955201.690995324	6433318.377984516	4666528.793624795	62363221.97471089	3568863.976635542	5008650.089263372	7768209.798495671	336912358.20231926	3145963.060213221	5141284.243569024	5541077.14433499	4023906.1224146285	4632228.325843694	44122470.97619563	144503472.85940835	119721300.50177963	83935672.38386053	90034451.56694184	146453854.7236259	36500743.40876439	3994010.198145286	119721300.50177963	83935672.38386053	238519461.18484023	8939234.14151385	62079252.781002775	23542052.86703591	6741694.790129727	41434459.97426373	63169939.8253107	7559454.286897701	4400252.79834965	23542052.86703591	6741694.790129727	146449590.83886066	970694361.4763039	3468083348.6258006	4309966818.064067	335742689.5354421	360137806.26776737	3954254077.537899	146002973.63505757	19970050.99072643	4309966818.064067	335742689.5354421	3339272456.5877633
354.212__3.15_5249	24142060.17706367	3.504944857297281	33858885.39890121	11964336.062130848	40614806.80913601	18613006.159732353	38848948.99607735	27871318.000283122	25730641.38418509	40208022.90899809	48705484.82487162	3.504944857297281	3.504944857297281	23774952.252710354	30608262.84539428	25132413.89099673	3.504944857297281	25515995.05617935	14922369.323895462	19410591.41145892	37908498.68702249	26104829.297150146	32778240.800499313	34164376.39266324	27292231.010960463	14348683.4545979	32696295.189735703	16296801.905180875	37252653.405325025	30837482.734116662	60671226.36989024	18450029.72881289	3.504944857297281	33587322.27135782	31740079.638712715	34532399.107624315	20490489.61592189	26101688.136361163	25516201.75056635	22073319.04921681	25106828.66977468	27444443.49659762	25855539.217938665	17858002.48307709	25516201.75056635	22073319.04921681	33413749.39072192	21776325.794261295	28950246.92817737	26698530.154055305	27757515.945711534	23640954.705871023	27292231.010960463	24936350.780624382	18450029.72881289	26698530.154055305	27757515.945711534	34059860.68949106	450790771.5502816	626440515.2726679	918583263.0203885	88293276.19686724	100427314.67909873	740999974.4081358	103422156.87175466	89290012.41538545	918583263.0203885	88293276.19686724	467792491.4701069
353.352_C22H44N2O_6.43_3017	54368459.64250035	51198440.06548694	20887211.49865794	16773468.83280885	15754589.071540928	11628519.01447085	42214382.030274674	24599453.198273525	42982112.12808893	51631738.6007076	31389856.31970756	74323382.31612313	14134319.728883492	10465667.113023764	38035525.909836486	37524746.33807182	63797922.5551177	12751088.636436354	35510744.004920386	91193802.36324213	16257777.060231624	13010365.759416264	15122254.857850809	31270621.576256763	109308168.04876803	74867564.85341322	37852570.99057252	35398120.63719959	59503451.09010015	10745571.013779342	13614519.570172122	28696184.019581288	16135639.652664311	42897622.27411282	15492186.002589386	10745571.013779342	40117583.33452643	36852015.87811991	35335656.04968504	14303936.906532068	34541836.39744146	35490695.940634385	48063035.87447225	51323815.95308086	35335656.04968504	14303936.906532068	27821198.887791395	35454432.32105999	33450300.162313975	31330238.947982162	15307220.430220097	18113986.106372185	31389856.31970756	48675285.88529464	51198440.06548694	31330238.947982162	15307220.430220097	20428615.129252575	882586833.3595815	884448381.0748779	1272083617.7886615	57215747.62612827	138167345.58976585	958248790.3971283	192252143.497889	256619079.7654043	1272083617.7886615	57215747.62612827	389496784.42907953
353.301_C22H40O3_8.13_794	29488399.3947395	63916387.303970605	33672242.35902878	13370683.789453695	42817062.71261024	6949669.073818868	31010133.153017156	14804569.64888654	75964544.57532781	17157239.731980678	41832442.07149261	32978983.357379667	20211587.43963325	37492512.92925971	33100870.621195093	23415049.25923532	40303065.87539657	28831713.305806533	15776738.15824625	151867992.43779942	43698762.53748265	16419976.674627341	34281779.847530164	17595266.851628926	43519563.624089904	22891111.054736257	26032869.47663968	17901568.06387966	29151627.610421274	16443335.202021914	27035143.684733544	23935710.237794902	18691332.74516776	24124038.28198789	30640071.98427984	11219602.90600139	29652878.518762413	29170415.698507894	32181767.99948059	30276424.37655937	46210458.51662655	31975229.76605591	38126534.911092065	34821349.35831086	32181767.99948059	30276424.37655937	36155737.1834663	23153080.15698579	26534006.580686614	27933428.495270036	32460925.915905003	13012086.277443966	26032869.47663968	29320013.50258039	29151627.610421274	27933428.495270036	32460925.915905003	32645956.50027366	652363327.4127731	700089976.7641895	1158543647.9813013	121105697.50623748	184841834.0665062	863331203.6835096	152506139.64436826	174106746.79155433	1158543647.9813013	121105697.50623748	506180320.56852823
353.266_C19H38O4_7.24_193	29426235.074847396	62582185.20678242	25679062.019139916	18568045.9939035	62541780.06567718	10868274.699042866	37459440.92959589	12743311.159753373	14409542.131170448	14990914.265939815	51066726.582187854	39779800.849624835	37053611.33884975	8287950.563555747	42952597.15026769	23901994.904723056	49925060.83718385	45068090.87256643	23675019.74351704	45646833.43787686	15837256.384175189	35515671.453503385	12507930.872445514	42514922.11934623	76409128.22055115	72960650.7096787	45726460.41383082	30130718.24156535	31322456.614872366	28505134.42870235	19019653.728804827	74398189.99038911	7977110.799423094	15674803.0328898	11268121.495033573	12843992.695152435	35812434.46304274	40075258.38507628	33034407.750738043	10010278.432614483	20525602.99795638	34275560.35561308	26322238.01561389	44751487.13891171	33034407.750738043	10010278.432614483	28668937.20283068	32823194.847534366	38619620.889610365	29778476.658206373	9778036.02929466	12793651.927452903	30130718.24156535	29778476.658206373	39779800.849624835	29778476.658206373	9778036.02929466	17428455.056490008	787873558.1869403	961806201.2418307	1189238679.0265696	40041113.73045793	82102411.99182552	925440129.6015533	105288952.06245556	223757435.69455853	1189238679.0265696	40041113.73045793	401365120.83962953
352.284_C21H37NO3_5.23_2697	31838337.857992798	14965101.744541993	12971888.582547197	20866039.76415403	16389419.14749075	58179538.32017255	11640984.684881886	41444716.47003822	6420319.927432008	16325740.226573598	32239631.738576073	29970497.68446188	30168360.814159982	15855824.399742134	11440279.226049243	6814281.076550548	55940930.64211213	28628130.124039236	36652668.974797316	109849691.49350312	15650507.918729465	29463440.49793117	16290128.708732063	27219481.359008618	48158514.04614714	26962547.94206151	10936709.266860072	35913664.5940728	44941760.59539257	25395612.494891416	36462686.74003989	8831091.541641722	14096207.699392745	26818211.363544118	7158536.099236862	24284070.722335972	29779730.009287205	24204698.23340796	27421820.958050966	13350174.22677595	58439504.25151246	29935488.69085736	29778520.743722543	25105332.58591646	27421820.958050966	13350174.22677595	23716535.306108315	27091014.650535062	26106911.929217767	26106911.929217767	14976016.049567439	49812127.395105384	27219481.359008618	33876001.22603279	26818211.363544118	26106911.929217767	14976016.049567439	20336744.93491336	655154060.2043185	580912757.601791	987185554.4898348	53400696.9071038	233758017.00604984	808258194.6531487	119114082.97489017	125526662.9295823	987185554.4898348	53400696.9071038	332031494.2855164
352.232__4.13_5384	15641410.052266061	43790686.578405835	19630234.680169564	3.6112340007817623	29546538.796956252	21039334.576040607	46731603.32396249	27330180.041316453	38059806.27975921	32391324.493412092	49449638.31822489	3.6112340007817623	13337583.597893327	21848539.890935786	28524483.738820996	29302271.317909375	59253127.48482715	22835562.368029457	26068916.842969414	57035829.80834715	17612782.693292826	77259823.58292526	85978064.70761259	79689100.69525115	16374703.617230806	37624143.3986709	26397394.687680524	35200427.58670621	33701913.53697581	27118052.544876534	33856691.02624932	3.6112340007817623	3.6112340007817623	22269035.589220814	3.6112340007817623	26087554.421647448	27358553.67100759	30794321.258778375	30582966.064854342	26956652.955254093	32873224.711837914	33088834.206913684	30650889.36392682	19952328.58541409	30582966.064854342	26956652.955254093	35649899.82661351	26233155.76532497	27821268.141848765	27224116.293096494	10924271.751084894	26708867.23148195	28524483.738820996	34451170.56184101	22269035.589220814	27224116.293096494	10924271.751084894	31624226.16696603	601888180.762167	739063710.210681	1100986778.3347564	107826611.82101637	131492898.84735166	893398523.5866694	122603557.45570728	99761642.92707044	1100986778.3347564	107826611.82101637	499098597.5725891
352.117__4.93_1506	16629155.369169809	23535075.11196406	174474108.53170833	15558774.405679442	122730520.74017161	9897502.414715718	442730669.9557573	55477253.310912445	51401492.64299704	10840124.764905414	89156039.69618893	10208064.695150448	29860276.690625124	10518396.931529608	114551447.42056334	59385028.51537087	102938318.5206367	60341170.16194826	14930139.748020219	35508029.38520115	87353897.00817652	46957094.79227675	120795853.03824374	27941877.592090543	10079744.99878741	11629790.261463596	38990447.52008013	7855162.873119866	12262806.977839895	21523143.46693312	94967853.07820068	13501226.707678167	23411190.77720903	8320522.359630669	9904572.061301526	10840124.764905414	36662510.06875848	68021056.53100032	55472413.81364313	41157503.20207098	27930727.468933683	65353673.652985394	22037154.46578165	13565539.170452649	55472413.81364313	41157503.20207098	85030833.98417614	19076149.418051466	34425362.105352625	25738476.352027304	16964793.85436932	23174077.075053282	38990447.52008013	14445981.173504852	12262806.977839895	25738476.352027304	16964793.85436932	57909211.736430354	806575221.5126866	1632505356.7440076	1997006897.2911527	164630012.80828393	111722909.87573473	1764549188.6306057	88148617.8631266	67827695.85226324	1997006897.2911527	164630012.80828393	1190431675.778466
351.287_C22H38O3_7.79_2656	11528925.263971277	45895750.2930323	49917465.15630796	25412935.7201119	25428893.648268722	15183377.045758398	11963979.047517361	42630857.322258696	45810323.59822425	10270935.39669576	35228806.412981965	15183376.268876642	10405211.639460234	31645812.215142287	28195820.1739867	30547611.387509197	30802180.001424164	31019334.766835924	9618122.433731487	303447963.0555582	27321376.829812437	5440113.721835148	21101645.950980946	21776694.823574964	17188259.47980827	35197668.21530641	11042472.206544489	12516124.449377852	53290047.922380835	18975119.37152456	30587885.71463922	10647397.53506102	16699073.352362707	29559340.88216064	11837688.372326227	26625291.553020455	31901569.775959715	23651114.63029198	32220663.367454708	20321054.97270304	96971872.24414894	34225324.01614985	30786355.308488555	30915182.580302287	32220663.367454708	20321054.97270304	32722096.154089727	15941225.199060552	25420914.68419031	25420914.68419031	18900359.651671827	34628074.43763958	25428893.648268722	29163224.02380105	29559340.88216064	25420914.68419031	18900359.651671827	30803610.240737572	701834535.0711137	567626751.1270075	1159943881.2283695	81284219.89081216	387887488.97659576	924083748.436046	123145421.23395422	154575912.90151143	1159943881.2283695	81284219.89081216	458109346.1572562
351.264__7.7_6048	25048854.696188364	16663474.757716818	21812136.54376656	37812746.944593795	76116165.67727023	58781644.57842122	19350183.508319676	27881323.86348076	40845251.51974888	47741003.11278223	13122748.814948985	27516320.505985465	22908858.46107655	20045953.326828163	26254877.905517466	30900317.544857454	72100745.16477807	24515900.340950314	67090939.35462731	105394862.13050197	16509792.30359128	35669707.429794684	18285038.787848406	18101044.000004176	22190581.053214084	27881320.693397753	21997332.793070666	65346439.50546092	19179509.40927339	13136823.983502738	54500063.89661078	87886680.71441351	15250762.136292065	38110420.90909063	17581213.7884176	53375762.25713465	39472964.22912112	34995424.43391172	36302966.7337077	17790742.009846557	61358398.20738465	38755089.92880043	37605013.78266789	37871281.25929596	36302966.7337077	17790742.009846557	31321542.09805807	27698820.599691607	26885599.205751464	26885599.205751464	17933126.288133003	56078703.41777794	27881323.86348076	32947053.10796862	27516320.505985465	26885599.205751464	17933126.288133003	22280926.83388924	868405213.0406646	839890186.4138813	1306906802.4134774	71162968.03938623	245433592.8295386	1046387428.0776114	150420055.13067156	189356406.29647982	1306906802.4134774	71162968.03938623	438501589.372813
351.25_C17H30N6O2_6.83_2378	18947584.331753477	49960326.10785138	51543512.975999415	17522481.697846208	22632593.459539328	214536722.84685498	23271097.63381863	88369533.36543307	74796309.31187424	37399585.12415232	35549201.85096439	15379918.134059878	7544197.1129187355	46692411.39649862	21377493.861013584	16565457.106604045	27077648.842276573	10692564.340124829	92240937.06134367	539582175.5067257	34206216.99989892	16390748.053476727	44663140.06704318	29143355.225753065	16514070.53157901	12287668.949022066	8782246.675542139	17565619.486921597	23455861.319723237	26137379.498082917	48310844.61972831	24118733.292064346	20456268.088856135	29107535.198837142	12630280.401849428	110909407.24730805	56533822.0365771	28073158.931354064	52398920.2145372	31110524.988561843	238349459.74158043	59996172.35987244	33691343.61256814	28404474.810507197	52398920.2145372	31110524.988561843	45901217.351331666	19701926.210304804	23694915.46294149	25128056.39507363	32559704.077949658	162723065.04708153	26137379.498082917	21201722.825738356	24118733.292064346	25128056.39507363	32559704.077949658	40106170.959003784	1243744084.804696	673755814.3524976	1886361127.7233393	124442099.95424737	953397838.9663217	1619896653.7165558	134765374.45027256	142022374.05253598	1886361127.7233393	124442099.95424737	642617042.9186434
350.326_C17H41N4O3_7.06_439	28581716.568478763	39812238.6763694	17524198.239808198	18503914.60321992	26471077.745137624	28129124.033975825	31245280.715896137	16425391.158342725	96434064.02010207	15168888.315923588	38687161.80636853	32554693.77256541	24148089.464190073	22423513.938560747	37839948.91907844	21393435.36601412	42368352.267076634	29964196.898132097	24337124.465076987	79124520.19775361	18956083.109075915	16055268.2711691	32411619.515999056	15672577.032522846	22030208.93249329	33852709.439350575	18286687.082091812	41379460.69404249	26410555.4591549	32747086.229723323	24351275.850747034	42135029.27198564	31036861.052839886	52361991.208442375	42454482.835001335	17242976.16195416	30242017.13883554	28186146.570102464	31625605.64774068	32081619.335600257	35230502.88800658	30256326.57732392	48201449.185444556	38654901.677703544	31625605.64774068	32081619.335600257	33799816.161734484	28355420.301227294	25411176.79794233	28355420.301227294	31724240.28441947	22686050.097964995	24351275.850747034	34980588.631260626	39812238.6763694	28355420.301227294	31724240.28441947	28217637.32163486	665324377.0543818	676467517.6824591	1138521803.3186646	128326477.34240103	140922011.55202633	816920817.5877459	192805796.74177822	193274508.38851774	1138521803.3186646	128326477.34240103	473197426.2642828
