index	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
98.013__0.85_3287	308474.9695247223	713496.3298972208	1110827.0	793080.9901704126	4811373.082741409	6924113.933016632	1449606.7410045986	2431119.0001188684	4382165.088903386	4746487.757203014	1065098.2201178952	1270565.038618242	4662302.926712386	6192560.024559929	1641427.4448922556	772208.9329628128	1812203.5007132115	548128.8141307574	414280.44408170297	1986200.5594347473	271425.11853628815	437610.8813275278	5335521.124792799	5212979.535422831	2439397.123131915	2321243.6910114	2469306.1832806226	2469306.1832806226	2469306.1832806226	2469306.1832806226	2516062.759786693	918653.5765403539	1641427.4448922556	1641427.4448922556	1641427.4448922556	1641427.4448922556	1812203.5007132115	13927462.1460684	61732654.58201557	61732654.58201557	61732654.58201557	61732654.58201557	47805192.435947165
98.013_CH6O3P_5.96_3396	1998684.0114582018	758985.8796797782	1627512.6903948337	656768.3288875843	1535745.8892674807	1099039.1339138544	833747.7948470233	1453395.2862142639	3776921.086325736	1519196.0281474106	2334833.24149469	1325056.048839577	2125853.8201723355	842499.9827311371	899836.0769070992	1388463.0933243164	1770415.6869819341	1355462.676179559	1291292.3164094142	1189614.2738966134	1994446.5	1519886.7173182822	2406442.590424931	921512.7488470084	3386577.9531910704	1393977.490449269	1600487.5942341655	1600487.5942341655	1600487.5942341655	1600487.5942341655	1665701.3112188696	1453829.5607358636	1453395.2862142639	1453395.2862142639	1453395.2862142639	1453395.2862142639	1453395.2862142639	8363864.942695615	40012189.85585414	40012189.85585414	40012189.85585414	40012189.85585414	31648324.91315852
98.013_CH6O3P_4.59_3833	1123681.094339948	1095537.30074088	1302210.043298118	986715.263315987	1510032.3953781205	1294284.5	1359230.6756272402	622532.4913220896	1015727.3502251899	1043777.8225806452	1868797.1253153181	1650467.3421972475	1962207.6327262088	975990.0827094893	1918705.0559030063	1642210.440860215	1705904.2183485376	998840.2625766743	2008435.4603592588	1224699.311827957	1043681.7963734495	2175980.9046887574	4357425.835815125	2650950.8701505796	1584079.4209802814	1467048.9461492177	1564884.1879064129	1564884.1879064129	1564884.1879064129	1564884.1879064129	1595779.5274086853	1368873.8708005475	1359230.6756272402	1359230.6756272402	1359230.6756272402	1359230.6756272402	1359230.6756272402	8802293.676895306	39122104.69766032	39122104.69766032	39122104.69766032	39122104.69766032	30319811.02076502
979.617__7.57_3001	1175813.5942472462	839524.0968700822	681245.0130923239	1279213.6078204233	1354246.7404485052	1969305.538337122	1385865.996546599	780720.468591537	814045.888704319	1657690.676342018	3196932.439325057	920926.7815396049	1615912.5083930758	1200646.2783047736	1420048.3070685435	1306815.0	1768593.2414976396	846872.4081788774	4149480.381163665	1658976.0119557616	2798944.928287288	2222676.6071210005	1992946.192625459	1637848.9028676343	2816617.816926036	1737380.8496604885	1659676.3770501835	1659676.3770501835	1659676.3770501835	1659676.3770501835	1635138.1225416665	1482252.838171009	1420048.3070685435	1420048.3070685435	1420048.3070685435	1420048.3070685435	1420048.3070685435	10424285.09796293	41491909.426254585	41491909.426254585	41491909.426254585	41491909.426254585	31067624.328291662
979.434__4.56_5212	1770741.9022900453	1691454.9514412372	1409389.3504933505	1152726.08008008	1328078.4264264265	1157008.690077833	2189287.8306183736	2758235.5021143593	1435877.0	1473211.9726379442	2975064.63295949	1211098.6410083554	3740009.1776266065	1787549.6798839658	1287833.6256256257	5.86658903801761	925630.4184184185	5.86658903801761	1186306.435733693	1131782.3572143572	1384978.4735061594	1046364.8208208209	4828496.107740394	3237125.165287737	2067086.7809564667	1495608.6540554164	1727013.9902455928	1727013.9902455928	1727013.9902455928	1727013.9902455928	1800089.3595688064	1582333.4620395908	1409389.3504933505	1409389.3504933505	1409389.3504933505	1409389.3504933505	1384978.4735061594	8973651.924332498	43175349.75613982	43175349.75613982	43175349.75613982	43175349.75613982	34201697.83180732
978.692__6.81_6029	1073805.264551541	1288573.1479582605	1484494.5533506244	2156211.262500754	1062079.579045781	1308096.9835333857	1093329.1001266662	1423640.5224078654	1210472.1135774173	1058897.7061342662	1509904.0	1715587.3231799265	3205916.258881718	1826924.4146812232	1464885.3365703602	1946691.477169914	1151018.3343989386	1377483.4429097052	1862875.594125098	2473208.908860607	2409793.441763677	1267057.0842632246	3148511.628626576	997161.4027384041	2607650.1544725257	1483007.971701148	1684970.7614331385	1684970.7614331385	1684970.7614331385	1684970.7614331385	1748748.4845063984	1399238.5739791302	1464885.3365703602	1464885.3365703602	1464885.3365703602	1464885.3365703602	1464885.3365703602	8898047.830206888	42124269.035828464	42124269.035828464	42124269.035828464	42124269.035828464	33226221.20562157
978.691__7.53_4572	1482238.756607002	1945504.215920152	587993.3851586762	1312493.2066267014	1626809.4368906724	765367.467082799	1453796.0466816279	1012494.759397741	1780040.786633036	851781.3055250838	1033723.2209492761	908566.7258934227	1609938.0956441294	1308993.2247423634	1849218.9999999998	1778558.6514473215	2966623.9306757255	1528474.2315811226	2472305.0606642924	2011486.0172600928	5504092.9397702515	1346953.7425470853	2662486.219157023	1130619.1479941441	2745142.9341887734	1377585.7268552135	1747028.1003615407	1747028.1003615407	1747028.1003615407	1747028.1003615407	1863694.1130477493	1327973.4836447244	1528474.2315811226	1528474.2315811226	1528474.2315811226	1528474.2315811226	1609938.0956441294	8265514.361131282	43675702.509038515	43675702.509038515	43675702.509038515	43675702.509038515	35410188.147907235
976.712__7.48_5753	897721.7966575851	1505888.1424010831	1110827.0	719806.0461971401	1327069.247591583	759743.4579427157	1378364.160314463	1724356.9172858475	1455348.9218886371	1978324.7945436868	1079441.8122944592	1581420.5004098376	959987.148493889	2076586.8997209123	3629291.0961342542	899752.9498670932	1257025.795443006	745647.0334905207	1745206.6496868976	2561851.887923568	2462874.639874029	1775839.8314854698	1522056.2694009074	1261766.3816996806	4235802.291621729	1552639.071718784	1626080.06689476	1626080.06689476	1626080.06689476	1626080.06689476	1649271.960108226	1640863.9869432766	1455348.9218886371	1455348.9218886371	1455348.9218886371	1455348.9218886371	1378364.160314463	9315834.430312704	40652001.672368996	40652001.672368996	40652001.672368996	40652001.672368996	31336167.24205629
975.718__8.45_3720	1002437.4849855268	1230668.7633586247	1171041.6211446498	933441.9796305329	2042069.3328119274	1626599.0220318097	958254.5646163482	1623057.5997333326	1296650.8539995789	2002657.3381164162	4574808.570876107	1731110.5804057156	1038722.9204846191	2528775.4096981524	1738898.6922761684	1306815.0000000002	2212084.0035180477	1617962.3265435111	1755489.444875743	2887824.33859838	4124810.3355565243	1172289.98193357	1665109.6323510315	1510097.9200084272	2860745.0924822297	2136002.5106638116	1864496.9124014792	1864496.9124014792	1864496.9124014792	1864496.9124014792	1778758.3024239002	1654736.1690582084	1626599.0220318097	1626599.0220318097	1626599.0220318097	1626599.0220318097	1626599.0220318097	12816015.06398287	46612422.81003698	46612422.81003698	46612422.81003698	46612422.81003698	33796407.746054105
974.658__7.53_3150	691110.9128326908	1462498.9263010793	1048524.8875516141	1297167.8392097196	2102601.626176269	1808071.4319529922	1235465.1057597615	1224442.0	565380.5501735448	918612.8123868668	1535454.1552257095	1009128.7539462126	756362.9871417396	1148309.4135377558	1584881.4390669344	1942059.8243489224	1711867.2454360644	1344716.6072774867	1020145.6599839494	2777565.362995856	3135044.4347960376	2736058.2240410736	4618203.934744138	1571378.4444973278	2347679.737670222	1623832.2259735677	1663709.2926821588	1663709.2926821588	1663709.2926821588	1663709.2926821588	1676302.0505901347	1498976.5407633944	1462498.9263010793	1462498.9263010793	1462498.9263010793	1462498.9263010793	1344716.6072774867	9742993.355841406	41592732.317053966	41592732.317053966	41592732.317053966	41592732.317053966	31849738.96121256
973.655__5.42_3754	1720305.3861054094	2277889.429314852	843158.3355154198	751997.2625442441	2005053.1690050098	1321803.354080364	605557.2110827968	1148257.6081950082	2980582.9050110895	760580.7984123772	861670.7788975026	1338655.2224034893	1674214.0833584582	2302449.028588775	3366072.0016066213	1306815.0	1263659.8386357347	2991193.673789768	5449825.633768787	667547.5754884914	954587.4197370758	1480203.504000033	3265910.000119774	1579176.2962626433	1346470.5399074026	1498268.0898689234	1770545.4422332451	1770545.4422332451	1770545.4422332451	1770545.4422332451	1856527.7640325048	1393509.2520000166	1346470.5399074026	1346470.5399074026	1346470.5399074026	1346470.5399074026	1346470.5399074026	8989608.53921354	44263636.05583113	44263636.05583113	44263636.05583113	44263636.05583113	35274027.51661759
973.642__8.82_4479	1275397.9713293556	823438.800007451	1452452.9651293433	875310.2477024464	1238265.4289518215	1067202.8379624274	1480367.1379747803	959737.4360400706	931706.0674628774	3233581.3599693333	1348565.1171237591	1106111.8209055313	1595986.8955488147	1193546.0049921665	3250266.3312535905	1750318.2537808898	1572887.0	1142254.3677595446	2217540.6271149553	2500784.2061807965	5379068.20074157	1943968.7800172158	2018974.0483412712	1340040.6696875875	3303143.1949631274	1715569.7193151359	1800036.630837629	1800036.630837629	1800036.630837629	1800036.630837629	1826710.392371048	1549441.6854523243	1452452.9651293433	1452452.9651293433	1452452.9651293433	1452452.9651293433	1452452.9651293433	10293418.315890815	45000915.77094073	45000915.77094073	45000915.77094073	45000915.77094073	34707497.45504991
970.7__9.45_4004	1207119.7996959887	1331991.2055792697	1094714.4469368148	710525.2980690678	898964.7120380155	1419553.0805630405	1203513.537698821	929984.6775221268	1626103.2645279334	1387490.9664848323	1897929.846795795	2878698.639239053	948752.5206785728	1273957.892812985	2810314.132079203	902357.0432387409	1286087.7689712548	1662208.670658898	1296344.2225835384	1530030.0	1010728.2724078628	2111130.2223758036	3866646.337980062	1049483.3642604752	3723496.0736179166	1484142.8628812376	1602325.0398726428	1602325.0398726428	1602325.0398726428	1602325.0398726428	1639645.727343613	1359741.0860320511	1296344.2225835384	1296344.2225835384	1296344.2225835384	1296344.2225835384	1286087.7689712548	8904857.177287426	40058125.99681607	40058125.99681607	40058125.99681607	40058125.99681607	31153268.819528647
970.671__7.82_2660	1076270.8454412317	1132886.2740123905	758178.6025663124	1142770.449158151	1370617.5	936328.8600248114	232230.69257849164	2868488.797106309	1915373.7967728907	666772.25707035	2373946.6393190473	1454065.3456475735	980430.2733052927	2573179.304898855	4424100.46205451	1317794.214693545	1987566.501428665	682841.5863055771	2027152.6372581462	2479481.693213244	1453261.1606502533	1150280.0079894515	1758992.2926013905	1189463.763906049	3489291.448443504	1535809.7829972731	1657670.6162578417	1657670.6162578417	1657670.6162578417	1657670.6162578417	1696152.984655916	1234037.1113414983	1370617.5	1370617.5	1370617.5	1370617.5	1453261.1606502533	9214858.69798364	41441765.40644604	41441765.40644604	41441765.40644604	41441765.40644604	32226906.708462402
97.514__7.52_3602	577161.520035012	1150172.3980671016	1502893.8723795193	819429.7988252145	1157524.31100421	1957407.8682851314	1125823.2114223295	2031259.3814001938	1435877.0	1184551.2641864032	2021472.757538448	1566940.0650472373	1769195.573257715	2803397.2056525704	1523460.1165381444	3916724.865699735	1330540.4367366426	1380761.543053285	2423397.412951576	2374092.4393292726	1929859.4881045732	918168.544770613	1979291.1830292684	1128451.120398154	1637187.2919385408	1999081.1726524786	1665801.626786036	1665801.626786036	1665801.626786036	1665801.626786036	1560555.4544071588	1603012.0108624257	1523460.1165381444	1523460.1165381444	1523460.1165381444	1523460.1165381444	1523460.1165381444	11994487.035914872	41645040.6696509	41645040.6696509	41645040.6696509	41645040.6696509	29650553.633736018
97.514__6.14_3357	789327.1794255102	819545.3831445345	814329.5670718745	1394289.9949203471	1230095.3968765624	1798763.0466639455	1447557.128319613	1039340.6430002085	1298580.967469265	1160959.0207247837	1152706.8062356978	2594246.326033869	1328933.4974556826	1241647.4558723879	1265009.8135098803	1434042.2397576137	1056948.8382065732	4085948.897036736	2086820.0	2785483.1966683865	1968633.7104717689	1762532.4408679518	3637649.037011607	3573162.0157738687	3629110.468076528	1261905.5577671616	1815826.5228238078	1815826.5228238078	1815826.5228238078	1815826.5228238078	1990748.9328416963	1201303.2382985856	1394289.9949203471	1394289.9949203471	1394289.9949203471	1394289.9949203471	1447557.128319613	7571433.34660297	45395663.0705952	45395663.0705952	45395663.0705952	45395663.0705952	37824229.72399223
97.514__5.71_3499	1168032.0	1247945.5935491787	905428.8164517756	1184386.9282173458	1666375.2427070066	1527968.6773847155	1034609.7516330762	1049164.6647653868	1103086.394297978	1200834.7319059095	1914883.467837524	2203696.1093634753	1251651.7671149266	1798355.7099493076	1270871.682487274	1218154.6804956254	1374083.7513877172	3470830.6597945956	1171531.1939441764	2366143.269278478	1709518.110408523	949620.7347139069	3090019.999121554	3279830.041913982	3082766.867083575	1388299.1530752417	1689591.6338322803	1689591.6338322803	1689591.6338322803	1689591.6338322803	1784736.6277555556	1233050.1370224021	1270871.682487274	1270871.682487274	1270871.682487274	1270871.682487274	1374083.7513877172	8329794.918451451	42239790.84580701	42239790.84580701	42239790.84580701	42239790.84580701	33909995.92735556
97.514__5.2_3857	1070856.4331544251	1280911.3283907538	1029019.7697550983	1607016.8662423808	1738276.549140345	791305.8838184702	1061940.0061835523	904398.6077828058	3913908.335277299	1232555.9860737133	1738997.4169760922	1787751.324758993	1284715.4042494197	2253954.893595484	1304443.0329685006	1060614.4809440172	1410381.5522153457	3825864.406764178	4841993.897511797	1438140.41125561	2885187.262648096	966770.0176669307	4289780.990615471	3238883.6991500463	2868354.0	1422300.6872744986	1993040.9022855533	1993040.9022855533	1993040.9022855533	1993040.9022855533	2173274.654394307	1256733.6572322336	1438140.41125561	1438140.41125561	1438140.41125561	1438140.41125561	1607016.8662423808	8533804.123646991	49826022.55713883	49826022.55713883	49826022.55713883	49826022.55713883	41292218.43349183
97.514__4.44_3929	888535.1929588105	897190.0833512226	907478.0104298572	1001195.0	1169416.142691967	1012033.1672615393	1357031.721497068	1057973.8015684527	1093576.1778034868	1628942.1919071972	1961660.6639395826	1622527.7108627306	1675698.3243343858	643974.8563372608	1958375.5464075315	891061.9448494046	1731001.2035333663	1551384.1717628245	1474204.3142163444	1541899.5001304327	2521466.4561549267	2203575.222673	5563985.880172471	2908940.967946175	2516984.2771619214	1371067.4938429445	1671204.5011980785	1671204.5011980785	1671204.5011980785	1671204.5011980785	1765984.60878391	1263066.13762921	1541899.5001304327	1541899.5001304327	1541899.5001304327	1541899.5001304327	1541899.5001304327	8226404.963057667	41780112.52995196	41780112.52995196	41780112.52995196	41780112.52995196	33553707.566894293
97.514__3.89_4067	868334.3202929744	964430.1175116996	1002812.7062691719	1710496.5760568068	1370617.5	2519230.423075468	2187538.577791296	1527062.6990541602	1413338.0728527003	1352308.3063385002	1309196.5677467166	2096955.1409091814	1038161.7827444494	946180.6974912282	926970.5040936375	1210486.5527571286	1638104.543602401	3678307.249427449	1905261.9531550126	1227125.6005663625	2679097.663078508	1588571.5337207208	8456559.371795332	1469560.4563847724	6973231.639443091	1228528.9625943322	2082397.6222463509	2082397.6222463509	2082397.6222463509	2082397.6222463509	2352040.3568733037	1259841.5602519226	1469560.4563847724	1469560.4563847724	1469560.4563847724	1469560.4563847724	1638104.543602401	7371173.775565993	52059940.55615877	52059940.55615877	52059940.55615877	52059940.55615877	44688766.78059277
97.514__2.54_3455	1159085.2024545267	537297.2328524307	1424680.7166742692	837374.6447895501	759412.0995970068	1350598.435739732	1114924.5	1382221.4125859048	1492900.5706297478	1463197.5512283943	1779141.511664185	932283.9246964357	968266.3145499784	1471881.9121576538	1188545.2850338342	874912.1665489229	1852505.9100865175	3715987.688980831	3054156.333721373	2397992.383493865	1536831.7860516843	1001899.1943079563	1921651.277678925	3274682.44408648	3282155.483352874	1188054.9281265903	1630983.439318523	1630983.439318523	1630983.439318523	1630983.439318523	1770855.6007475548	1232548.3727681753	1424680.7166742692	1424680.7166742692	1424680.7166742692	1424680.7166742692	1424680.7166742692	7128329.568759542	40774585.98296308	40774585.98296308	40774585.98296308	40774585.98296308	33646256.41420354
97.514__0.92_2897	375837.9041007722	555466.3141489354	446871.4935687978	400709.53010744095	2440694.475304561	4064988.0994776874	826289.8805323376	1884696.406275017	2741679.8230674793	2479343.3868542826	972566.7856065438	2679976.1146865035	3650948.441340433	3760779.9948625932	2298047.2001351183	1903327.1636374467	3436376.484433338	1093928.557456577	617161.1599485679	884066.659688937	972076.1208758	1250683.4507464205	2772719.0	2215963.583110194	830225.6723380577	1820361.1826427036	1822216.9480921538	1822216.9480921538	1822216.9480921538	1822216.9480921538	1822802.979286717	1577005.3071919335	1884696.406275017	1884696.406275017	1884696.406275017	1884696.406275017	1884696.406275017	10922167.095856221	45555423.70230384	45555423.70230384	45555423.70230384	45555423.70230384	34633256.60644762
969.668__7.79_1917	1983160.523535805	1817544.6997947108	1124018.7191643522	1001195.0	926694.7755102041	465940.2849897356	985027.1511170149	1592738.2775027172	808568.7760415409	1178387.7192851105	3457163.080111098	695323.89631687	995759.5880207705	3576018.2156744357	3765121.149861128	901496.42729139	2039869.4553073302	2436435.788962686	3920960.9698104095	1425032.883637242	2190839.687767178	579506.5798092018	2755486.7715734816	1111190.3879966189	3325848.273517691	1918352.7869943243	1802373.163303949	1802373.163303949	1802373.163303949	1802373.163303949	1765748.0189806724	1497966.2095399108	1425032.883637242	1425032.883637242	1425032.883637242	1425032.883637242	1425032.883637242	11510116.721965946	45059329.08259872	45059329.08259872	45059329.08259872	45059329.08259872	33549212.360632773
969.668__6.85_3076	501810.67736045324	2589384.059316866	854906.9076256001	1791768.423193993	1466720.922684982	793182.7313053742	1138390.439202219	1430979.7132158394	2601804.970835205	1307575.2507220954	3049121.6420431156	1317403.717574887	1145708.3896633182	1283933.0916954337	2829363.6774766035	775363.3317419621	974533.8914926833	1111880.7905906406	2663195.582040451	1160145.3219204405	3157688.3089398053	1586116.7517794035	2787375.437126035	1713029.5	1806895.8937593198	1765249.0212164794	1673531.176932269	1673531.176932269	1673531.176932269	1673531.176932269	1644567.647158308	1446846.0012507495	1430979.7132158394	1430979.7132158394	1430979.7132158394	1430979.7132158394	1430979.7132158394	10591494.127298877	41838279.423306726	41838279.423306726	41838279.423306726	41838279.423306726	31246785.296007853
968.569__6.23_4939	1921318.7862546851	2137385.635391875	1388313.249405009	700723.1683458958	4154676.4837057265	1159145.740357053	1768391.2809597042	811945.825345738	2931626.113432469	1145626.767295671	951659.1749138944	1549149.7917104748	886369.896041775	2280808.6767763477	2955103.5336685944	759543.1857026741	1756915.2325873773	6431496.593232014	2075283.9675822023	1363113.9355023946	1059726.648227307	1312462.374164235	2772719.0	2893750.938244908	1893009.6869920648	1431247.6357074494	1962410.6274336034	1962410.6274336034	1962410.6274336034	1962410.6274336034	2130146.3090313366	1229044.570729953	1756915.2325873773	1756915.2325873773	1756915.2325873773	1756915.2325873773	1768391.2809597042	8587485.814244697	49060265.685840085	49060265.685840085	49060265.685840085	49060265.685840085	40472779.8715954
