#SampleID	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9
4212_345.24_6.82_C17H32N2O5_Amino acids, peptides, and analogues	15026291.932457305	29600156.707327336	22396942.13342695	38019237.16308536	115350342.25347704	44181969.79587998	84565360.85223623	55435209.02032489	58837991.72281635	36172136.5585967	48774701.56891703	114811793.6179205	45907505.93179424	46467552.37185971	104745404.26069596	61734431.94389383
420_268.263_5.32_C17H33NO_Glycerol 1-myristate	13251123.644168055	42018906.55156455	42282728.74848612	33138134.033514414	43819681.71916109	108250108.09424232	174589785.47338986	62438653.01215782	77927697.16324899	50639650.26532124	23884309.69070772	50773478.77740632	91904476.47171327	77969860.07688653	27449240.852000944	10699470.815078454
4207_703.568_8.13_C38H70N8O4_Palmitoyl sphingomyelin_Phosphosphingolipids_PC(O-16:0/20:3); [M+H]+ C44H85N1O7P1_Fatty amides	52555313.20688713	34067587.68150813	91170022.25696096	30092954.79514513	18624420.34775204	30802686.340987094	63070672.06618697	61671909.23564509	31840390.764305674	37968199.690248	41736943.061094575	133595805.54898088	34680488.19037862	11621718.04118145	41999592.16103461	29060358.983625256
4202_598.487_9.14_C32H63N5O5	30155982.81091433	19400529.712122228	26333805.98773893	13525304.297390705	145316754.5923997	28160911.67833333	30450764.50305626	42618870.56590766	36709323.94565464	45287661.52465644	33587045.93155581	41212033.47514316	49575017.57442909	101078352.14094643	33591577.78087643	64114187.20182892
4200_697.505_7.82_C36H72O12	20811457.91700032	29212945.224530235	2.382482131719974	35749668.53252719	36516194.03869399	112133034.40555422	26019242.2218524	41348928.00637071	54967245.90340684	16399348.787196625	87894530.80341329	25017992.19358642	351614122.5186634	34054220.39064917	122946939.73278916	83243377.71140559
41_166.086_0.88_C9H11NO2_PB006064 Phenylalanine|(2S)-2-amino-3-phenylpropanoic acid_valine_Amino acids, peptides, and analogues_Sabiden	15984714.577896127	29831203.634351525	91585232.93364838	103866868.8460161	107821152.72156812	9829986.391648093	161815052.04240993	23864864.163146254	38630248.39235208	54060546.21012916	33269341.066838235	75484312.12769172	64653111.92711281	57794732.312144	35562234.08592281	24077808.64425591
419_602.468_8.63_C39H59N3O2	11725072.44502718	9085660.966209443	51220884.87864718	66114371.1601069	85535074.56473048	60041773.29874014	117052214.89761548	39012148.90351139	99726189.37068284	47382658.27018782	29513764.12067709	21772099.458620913	130123252.73903996	34807264.75839807	16472506.15462002	24362604.368689336
4194_867.493_5.99	173534791.2010998	31385073.05064596	91121662.01202172	84035253.67145994	37065924.57457522	35737790.01092107	71803711.52754492	55364856.00914105	27058445.226429705	37884883.31542556	34307616.37224563	41408781.39087128	44721001.62707153	44681343.05477484	41749660.65414697	42110914.19452223
4186_393.32_6.41_C21H44O6_Ethers_ACMC-20lwfq	306464935.46022016	123900677.71872784	67009570.86699418	32716614.48354137	82877700.50496387	45332962.88398231	315833471.85244113	4.936852374128001	49668190.68038958	37727820.79127611	43481129.8110374	26062433.57940157	78640355.68057846	132430126.93403251	4.936852374128001	12908091.691490036
4183_747.558_8.45_C32H74N8O11	16306491.690077808	5.598297590043599	141406329.55207157	53968288.55521906	65377814.98414358	50820281.845873706	47102956.26310885	36062995.85129347	65579577.62928875	5.598297590043599	64394636.36308253	67475832.98898831	49495942.96967539	46909814.99625234	5.598297590043599	42125509.87580108
4180_712.592_9.13_C39H77N5O6	25909306.103598267	40208596.43843845	27166219.899510857	71923294.98012415	34840113.56511184	31883280.10120732	307550266.6572292	50316918.66548274	38813571.30919352	24006998.08095489	26293407.39587293	27548013.86953511	87712165.41486345	98994462.25124054	41635618.698303066	12660401.60245232
417_451.363_6.7_C24H50O7_ Decaethylene glycol _Ethers_Laureth-6	42731446.39861363	37515328.33950504	75942013.64562458	71407965.45622955	43190798.730393775	72096592.65573402	95601541.6005662	52483504.88573122	62852572.21127365	30525661.03412837	18307749.874869894	11345893.75529777	103261769.4219708	67608100.86680162	25475255.678221755	26095073.377340645
4171_424.487_8.25_C29H61N_Amines	20091272.59912857	18347477.042017635	50312890.02629872	13497922.99014004	71079364.32938296	39078867.80418972	30653627.241025425	49026682.50363673	29253996.434470113	53445220.71396191	21932992.83496597	86903366.57716644	24893624.01075689	18391278.08816378	58889472.07602109	36928493.39866118
415_557.44_8.55_C31H66N2OSe	11193010.446064582	14461522.231770495	85907839.19841486	100905133.9870997	80538118.82872148	51431297.96328028	137169243.11043403	34694448.76383866	75860038.81900653	54549591.29534911	27234188.765356906	28880294.68422328	49782018.62457783	207501601.65135536	9775237.722645156	21386701.82863043
4157_1229.671_3.62	46116204.36216094	22835371.86337792	16064778.199587245	53102561.475557394	25972302.124378044	32406118.29507306	146442656.6921785	16966008.613777246	49945595.77689339	19921599.94988498	42987470.41656876	35086404.50364478	113297649.67009562	29133329.552677553	30958302.92737806	49486146.76319204
4156_697.426_7.54_C30H61N6O10P	25256223.59824941	35396218.348761044	66073171.08678887	33216785.63316493	43934929.28500044	45965220.29927413	52000188.50543897	68732729.54696433	66853341.9465663	29412526.217357706	68182211.43984374	18529750.39614588	145350277.9910667	22369916.19180146	55176283.18662963	2.6255030599843967
414_490.409_7.92_C23H51N7O4_Dicarboxylic acids and derivatives	633980.7128390396	202802.195557204	31401180.501926474	7097161.814591978	60264327.39818654	58495939.10075278	46861109.19479958	55585283.34641904	58478796.04737996	65627012.15843839	89338073.65396555	71523683.31225242	49746306.74808387	61112772.24547627	50954895.31691991	64067818.04172447
4140_568.836_3.47_C10H20O5P4S7	64080296.90293693	31791393.26695665	51246572.2991016	69706930.87917717	48600794.53146789	19154149.20740964	97179737.86275044	33690084.30854565	32083009.65073217	211852873.6330284	35708666.53648632	47017013.13288045	67399035.55620645	26113265.7658066	54038859.2595456	44463487.08665266
413_240.232_4.76_C15H29NO_N-Lauroylsarcosine	24297854.91994324	14312891.82925219	24893144.419451743	44350272.49127085	38494826.79750636	127886776.79734032	157569725.42339566	38534716.30155293	61710938.01922299	44246808.87260261	17648283.949922267	11802171.912798347	116830119.17869109	100152600.56608091	18333349.416399617	12699262.841564907
4137_467.247_2.8_C18H30N10O5	56863672.74655882	53381793.30476986	39543287.27691581	39675748.27559507	39332886.369662456	40858844.73261429	41609308.95240801	43743300.4703052	121764851.60436516	37731986.34267288	33021433.51456923	56157932.94315626	48762560.50302668	44964781.68207546	61321108.71362302	34388922.01057459
4133_616.55_9.47_C32H69N7O4	170202107.1341843	73789943.34412302	20692644.68642515	122944657.84253408	29081674.738013	39004759.32182433	111371252.99085428	43856524.11576709	58565228.30533964	103443628.08342154	23967288.7262145	46385195.00299688	67825598.19597463	40558409.20275203	34285720.356438085	29634655.478445765
412_293.098_0.98_C10H16N2O8_ Ethylenediaminetetraacetic acid _Tetracarboxylic acids and derivatives_ Ethylenediaminetetraacetic acid _Tetracarboxylic acids and derivatives_Edetates	1356666.6269401405	18939343.839640904	125999103.51821654	1302274.537819475	21644704.684668407	35608299.29277965	219732749.57757807	18052722.03983751	27660191.803482324	35035926.98379283	70818994.41669679	469200964.89425725	2778544.896241294	165321513.68904638	909823760.9835988	67645828.22840571
4128_829.622_7.65_C43H88O14_Alcohols and polyols	8557653.082234418	21556659.80238284	28767473.98185575	31294448.707844544	34692628.26356829	190195634.65642855	180551390.2719866	53016118.23140127	49013807.01372998	29050894.06310535	25865062.37168188	7600126.5714072175	326998794.92673457	146890959.94761235	134626065.98168164	59707515.52136439
411_328.321_6.12_C20H41NO2	11873894.352194227	29529985.34035986	139241384.645373	57649037.30304701	57566895.42048958	53215409.67355332	151406076.30487794	42704085.80539303	48724998.07546089	55468004.79391796	16566783.359295482	25320073.16561311	60182885.78621487	81343881.41299371	40191247.57819827	29565614.33948772
4112_303.232_6.22_C18H32O2_Lineolic acids and derivatives_Selin CLA	28424011.098863594	36919880.34088831	36483906.14295635	34390554.2356457	45072730.77806573	49387579.21305493	44869394.31756412	73099817.58492321	33945329.918154016	39603910.54152209	84994889.74439253	812586501.3534883	67513299.27022104	38912815.83053529	47424111.17014913	42220752.74798849
4106_391.213_6.23_C15H30N6O4S_Amino acids, peptides, and analogues_2-[[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-3-methylpentanoyl]amino]-3-sulfanylpropanoic acid	24825671.78186903	68985936.52120736	58245119.76927845	63906152.2320278	59754004.88869425	37816742.65067941	85145832.69183104	46380836.66187146	92022087.35184476	42756312.11680143	11583490.232596282	8224357.66564368	45747371.15835071	31625820.41527817	11415262.998870432	18350504.930729225
4103_653.533_8.81_C34H72N2O9_Lineolic acids and derivatives_1,2-Dilinoleoylglycerol_Amines	112644.77697187244	154156.62116345856	18274170.296827573	23640798.65336487	110952339.71974112	60135201.20936767	111609864.00086184	37477562.13104852	130441794.68545796	36308919.56886732	37002167.06846108	35402310.59391764	166044173.13590726	285487556.33077115	19755560.054130826	10339401.015339334
4098_423.22_2.58_C15H24N14	39636915.43187677	27742629.33973375	62252514.29563634	17970389.769564435	63166699.39782852	65225807.29446373	82670729.7619352	18251728.641585995	42592135.74016973	81950530.88655609	24059038.80499087	32891794.64452073	67675262.94624853	117121850.03274862	31715735.98188326	9684745.701418553
4094_601.416_7.96	15325086095.569166	745982108.2719568	234409744.75374013	275942852.3434604	41555079.36196358	37012958.76529093	39085627.56564014	44622768.78940646	33136711.71995949	24478475.491010346	52723570.63745739	69002961.55719247	29116829.00375787	18449213.377639104	34333341.29641292	81077279.84379053
4082_356.352_8.22_C22H45NO2_Fatty amides	29916597.16255519	17365150.404098615	114975910.18475606	40399603.99532063	47398742.4541079	61455253.62437338	61962008.5486384	26813553.27398223	30670100.15506818	18177267.33473168	45113592.7551406	74447096.64914232	85609805.11913598	32200469.737806365	48384651.76070536	49225607.52552278
4081_488.395_8.95_C27H53NO6	12419707.956766356	23614617.541227937	80414292.91422254	34226168.21571049	45748163.01601939	59445235.54159007	53987210.03818172	35391974.96818075	56028420.78138865	40326364.43298085	29820018.07787803	54245425.74459005	49887478.26949982	147933444.49581268	186550298.6775234	135781422.55223566
4078_355.368_6.42_C22H46N2O_Fatty amides_Octadecanamide, N-[3-(methylamino)propyl]-	23850907.05769456	29127930.86372498	147425177.208979	83858254.66397251	33069981.674830224	28573562.46647285	66231113.85671764	83739951.57629195	126156746.95913376	37970878.04872898	31856476.35913344	10047029.335605012	216041815.3782796	82153050.13415031	16264427.88865028	6239364.541436094
4075_496.275_4.4_C22H41NO11	57286028.65232715	1972124296.4455485	93959655.40495194	34280395.25333746	70372779.54282889	35425655.88726258	82562327.31139204	32178057.934431106	39048790.669950224	20486275.10431555	42015988.71323135	64293704.28923282	30431022.56835617	49978960.7570309	84349494.30089577	35988708.55254703
406_374.326_5.6_C21H43NO4_Sorbitane Monopalmitate - Polysorbate 40 in-source fragment	283587.77730627795	743470.8430579446	88255295.88573083	97360649.04623532	75846471.44885147	57002137.91488398	100372262.53707908	82201370.4059792	116192455.58172163	72666337.29662308	15013010.208517795	3398106.039357576	80706820.56801073	83267530.47795929	14104251.92398794	9321344.04484315
4063_729.934_3.7	69695991.47650564	28446107.83883913	36056962.96331965	42769783.00243194	45931080.15481571	61581552.84657051	77328083.08379413	32314301.00582296	15976688.663777335	71933169.13635503	21127393.78442107	41693007.520096585	142001270.98384044	37395569.26298244	70591023.42289092	21595561.700869646
405_647.341_7.0_C25H52N10O5Se	35621088.99768028	39620822.113923706	87815764.81648451	84102831.45439209	78325403.64046869	50225869.5059724	99484327.21027604	36406825.44480081	68254895.64107376	48889203.27044138	21634557.72926485	7929709.347140643	65234791.60724096	83749433.17769037	19927021.824104004	20819792.997744728
4057_433.329_8.63_C22H44N2O6_Fatty amides_N,N''-bis[2-(2-hydroxyethoxy)ethyl]-4,5-dipropyloctanediamide	7890952.81652916	17020507.93667906	27702414.024146106	21361027.506699976	25035976.990149803	72368589.3843802	46827306.05892378	54678507.81454433	64377279.12490456	87665575.20389515	71501638.71681641	108580196.3276341	55356247.93265706	71116098.11820912	74081082.21512663	106991575.91603328
4055_674.884_3.59	70851824.67125677	128601386.01002511	39160388.17581763	10524177.47508893	11942590.621698504	171144239.57135582	33179578.185207024	67612981.90539916	12311472.46729174	24269495.834170174	33788524.229232684	28538245.465330154	312095784.54040337	42775122.91558749	239329246.6397273	50408537.96091317
404_344.131_4.98	942129.3763058877	58740124.16052765	111521297.53968878	1960900.2271556281	18055684.129287664	27216210.378182724	97228031.25999571	15056722.43417148	91150663.85074134	19100314.650762368	83693888.32802837	147346638.88905507	11631281.928580455	122721621.87207468	185105715.7933248	28881466.70245975
4047_329.28_4.75_C18H36N2O3_Amino acids, peptides, and analogues_Lauroyl lysine	31296556.69520666	61661422.63862321	57640501.84804937	77181957.66254921	36032853.11291395	62188273.67261253	137637625.76755914	85329484.04335049	45151300.10924647	80506463.6650111	14910141.860042147	11488246.705484364	62246168.18238688	75462209.56330082	29562191.920764674	11359268.122412795
4043_622.525_9.17_C35H67N5O4	2903499.8318251288	4439442.820557763	136247350.56009415	58220024.62143567	98981419.49103464	31107102.39523921	65341710.76050838	79519609.17247017	192941809.50418282	45029049.19903345	27029660.935665794	21283830.966202408	421344664.1335456	101513392.02517052	19181831.02496448	11765367.439045787
403_432.238_5.3_C18H39N5O2Se_NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate_Diterpenoids_Diterpenoids_NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate	50581916.67404001	44304155.02053353	48499801.93648271	34150401.10952811	38552774.16408221	45082065.86861762	135399024.67886943	56383947.56281474	140569584.78921956	29899280.00502457	49896187.84465594	28070771.428440325	259475870.5576692	43823007.3755732	35647854.42200486	25080093.24970504
4037_785.561_7.71_C40H80O14	296461101.66129065	255927269.782395	35929365.600050874	39034059.900838666	24902143.39095431	63823167.30313121	44433139.60881078	45087222.60573471	60870810.83844554	26208725.51613789	35477179.52123719	58220042.34455212	188634583.40877968	32089869.97429501	45076228.19825139	28557969.22548895
4036_539.428_8.88_C27H52N10	15642085.813307453	10999601.762393996	46294879.60899813	40975453.78774758	42230988.82073413	59714157.86440389	56294205.46708292	64562445.46694847	60376804.24830731	51568158.00567526	57620566.22112115	53282453.03646166	91642179.31724995	42515224.23925991	30491053.79305955	28157040.21518221
4032_675.499_7.99_C38H72N4OSe	24335401.609540656	8894983.67612432	37753715.89036848	46933918.84161481	33937898.00534541	37394541.04910112	59629201.11867467	85877649.09874664	24536846.99593136	31690095.626644924	233717719.10403264	46825435.07970866	97878943.45968828	150366466.21736348	18593606.04391372	32536568.569591846
