#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
540_429.372_8.96_C29H48O2	34771105.0	48108733.34445041	80775454.72025886	48356383.87922647	48300679.12706296	42599380.42191295	999529191.2802477	549495662.9644129	781028873.9921175
5409_244.19_2.4_1,11-Undecanedicarboxylic acid	29225177.02519079	28236796.91121854	79565649.70454234	81464635.4440702	68170237.26002991	51417286.5502799	56990723.92124088	70887183.12587854	22762799.0
53_429.372_8.65_C29H48O2_Cholestane steroids	48694013.59118078	70974885.0	72486567.88292484	257863.7477373143	510558.4033953318	46191194.02926897	64956033.51373889	35648571.74846489	50926972.86685518
539_488.363_6.98_C32H45N3O_Pyrazoles	28585152.005367402	21154681.84791048	47472225.39998843	77931989.0	51425490.52330364	61761910.0390877	25367519.868267205	76739203.38764028	38531078.20750765
5399_535.799_3.4	45194906.36956138	38751107.637190506	31034179.0	101556223.6737872	63426868.62230665	67424198.87871322	33046163.03104368	44211071.76814188	11947099.516367516
5392_223.063_2.74	72162669.89247623	52489078.6445927	38627282.92775792	50893187.24829163	111683737.46149766	41652728.43350965	30999084.0	34906885.92361905	56476165.97086077
5389_270.155_1.92	236075240.08572206	536349740.335699	4.105197352555522	72221731.25015792	138534478.3778236	48593196.4310156	20565478.761309195	63070179.0	38674243.21895506
5387_987.559_3.37	36091921.7407258	26388584.82083779	44243251.91995523	51323935.38545301	30172447.210985865	52991990.0	36751610.091968976	47522441.41225559	26281370.548153896
5383_377.142_2.55_ (-)-Riboflavin _Alloxazines and isoalloxazines_ (-)-Riboflavin _map00740	6736488067.081949	96854396.35542798	31034179.0	32776441.478898704	1059200946.4429157	34509810.98018661	29287752.38801795	40883434.05967086	29209228.03408414
5381_139.039_4.3	147708104.74739552	70974885.0	28641894.172745146	51227442.88659606	43733538.08040793	93718583.76555596	16690220.137012964	104272203.62266688	48011111.82571063
5380_419.325_6.65	34771105.0	25457203.14381261	36256674.50194352	52144766.34109976	29428480.29584326	70447171.14524518	96622477.77527758	52258685.99017243	27192027.565081898
537_441.372_8.2_C25H48N2O4_18-[[(5R)-6-amino-5-methyl-6-oxohexyl]amino]-18-oxooctadecanoic acid	44705232.85084118	21737435.80396772	71090261.40877025	50682170.67444913	62650489.19739219	42624819.97042283	58235024.62777863	63070179.0	37078226.95025227
5377_459.185_3.3	9889525.961404266	278616013.52555287	34256693.435703	227684791.19107327	375752122.22317815	34002652.81880336	17132193.56018125	19149177.878415816	22762799.0
5376_296.147_3.88	34771105.0	42690393.19206803	29755619.89208491	42772733.07245088	40973581.756413214	70680087.62408598	42371910.203833945	164210769.37885904	99875046.89735822
5373_1007.63_6.24	28341574.564107396	137302391.08857465	38387953.14148392	45430356.49630299	53811478.45441001	38019911.02426021	55582935.94246236	63070179.0	67324990.2093683
5371_696.4_2.87	37938916.82807233	70974885.0	41574236.82818893	43607267.54302871	36467343.90425429	44918979.81517175	83207606.20459771	51803170.25374863	93093033.78007206
536_283.169_4.49_C19H22O2_ Enterodiol 	45009342.20793568	52700737.55889558	47823843.92332793	46939418.93605135	40054116.46689446	52991990.0	55661880.70005776	52537390.44567663	41070326.92037018
5369_827.73_8.86	67669861.18055847	23988826.97512391	58570310.15900424	23887871.78670624	172466780.38368317	38270048.72637921	15917373.038114795	63070179.0	27329955.472927965
5364_453.344_3.07	1164580789.4974525	259440447.48273337	31034179.0	66403288.11777657	332757084.2382929	31396317.015197776	382879421.12870914	40383422.83370961	12616160.14377844
5362_412.346_6.25	26960067.21944245	304394047.83422375	78634385.41283295	40535971.61918365	624868583.5376898	40381812.26178664	32390246.86284154	63070179.00000001	15587042.467019973
535_231.122_2.75_C11H18O5_Fatty acids and conjugates_5-oxoundecanedioic Acid	44221528.36107613	121142181.53010571	36783864.74437189	46155933.1406803	46742857.84454741	30065967.77583295	30999084.0	41420866.89647928	25956665.865988404
5354_1124.62_5.94	99416356.90812056	50781390.40334141	55263890.87276144	50251110.27063216	27529599.10504697	52991990.0	44461720.02513186	29064210.736472186	57272849.76657505
5353_376.26_5.02_DiLN	43916476.25315563	46713641.02672581	67217985.60854423	43527600.99329952	45719877.02068399	52991990.0	32138384.38751044	52704036.0398129	25529631.65063128
5352_679.373_3.06	24160445.758063145	95801354.85623991	19969979.91827422	62853751.7131781	23818231.84185073	54571374.70611061	30999084.0	70734110.36247228	86379887.39625865
5350_686.001_9.53	373220626.07378185	105361698.56129934	11578528.44273417	18574607.78137298	404071415.721106	25627614.853119515	32709061.221832898	63070179.00000001	6982983.748761201
534_656.437_6.5_C26H57N9O10	24665640.53951285	46529127.99714338	54877517.222607896	51303001.3719371	60118012.56366146	52991990.0	86987058.56064697	87414227.54725982	69030744.65256889
5347_685.267_4.63	6386456.851034359	1021859940.449078	31034179.000000004	115834679.91046578	111327078.35304403	15537336.000132378	68944880.57754251	5187518.786216467	3626711.014516612
533_691.368_7.03_C27H56N10O6Se	19814818.678427234	73288414.75113149	16758287.331163485	78781582.55230455	83366650.0	53011113.74074166	11791515.364135122	78507907.05104756	6390745.822512354
5334_515.41_9.73_ Propanoic acid, 3,3'-thiobis-, didodecyl ester _Dicarboxylic acids and derivatives_ Propanoic acid, 3,3'-thiobis-, didodecyl ester 	63873022.13159656	69090652.88768497	36487721.63268131	58535108.63106078	83366650.0	39000164.12889392	146053273.5497792	31758507.27264356	30854919.826551214
5330_508.239_4.19	8408851.529763661	7269904751.731689	31034179.0	685540309.6495702	624259937.5561516	10125862.601428652	228071823.38380143	17395852.76269017	11971206.754269442
5327_746.534_5.53	12109622719.118395	338805560.94253564	33617352.75323148	59175850.98202784	412787256.89275706	38470452.67488395	30599800.17139203	63070179.0	13248698.145628685
5324_387.162_3.9_ Triethyl citrate 	9.373705376599707	70974885.0	89330240.52582313	201395784.778034	122014710.7755854	40839218.97918896	105447436.41887556	9.373705376599707	9.373705376599707
531_1078.817_8.52	32234429.36291937	156375681.39313465	27913065.7582966	105806695.16688997	140109030.13449875	52078789.97229392	30999084.0	155130064.58667237	7699630.4018208515
5319_843.377_3.2	72873804.21650192	29575822.26159801	36313658.76886834	30231112.975360706	25005077.64051235	52991990.0	46170646.84568986	24969707.931995094	27706867.60304983
5311_601.562_4.79	108055331.70430206	28574716.51990965	38889442.58923332	346328255.80613565	18759255743.93092	52991990.0	21492323.721001614	36633430.82480926	14841979.293851927
530_284.294_7.86_C18H37NO_Diradylglycerols_Hexadecylacetylglycerol_Carboximidic acids_Adogen 42	25663974.535200574	81601814.551541	24831585.171874143	77931989.0	62376025.43325403	65745585.65350106	38356651.14173704	50260214.80084922	29926819.98558189
5306_1315.94_9.44	25797245.6416487	59229271.35448634	18266827.68146619	75402050.59119286	150391647.12078583	61355121.56873069	30999084.0	156689327.0325788	28488500.90989186
5302_921.486_3.14	78615127.30375612	71116712.13706659	29510115.08079769	51912640.40009707	123722865.92545052	48347071.27200464	36503329.51314673	62018914.19329488	22762799.0
529_705.274_3.62_C30H44N2O17	35275419.58978951	46872578.87807832	31034179.0	28456660.003109705	30403256.95589333	55412903.8180277	35536763.28269415	29193959.29611527	27168109.8175868
5299_356.279_4.38	34771105.0	110111813.3288362	35680839.37514022	29242906.63918827	88015772.83927247	37991180.97375605	26655222.216238275	60532345.05598339	33111432.04362417
5293_506.287_5.83	39879930.61752403	48033415.14541333	94381745.84449925	71281413.93575577	77622826.12454756	42635163.98655552	36545381.78941342	63070179.0	31997044.94698925
5292_817.345_4.75	2569576.0264465944	1465029620.6404052	31034179.0	187481761.04621136	140193922.3559435	25249626.60864061	99280943.39427152	6673887.39521229	14551240.10511258
5291_430.388_8.88	81562930.10091591	54052236.89912497	31034179.0	85757719.99643207	79820278.19675079	48406466.67297578	64926208.75567042	16149221.464300893	34547064.44237491
528_235.18_2.5_C14H22N2O_QX-314_Xylenes_Cuivasil_map00982	48455752.79915349	70974885.0	49837090.33018155	70513361.48570557	30385174.05058836	64122759.95589618	27431520.99233799	64617977.65401895	14414883.809123652
5289_767.303_4.17	51470583.00363075	66257402.41913235	80236818.64672808	58957871.43752026	41697921.844932415	73225715.88467875	30999084.000000004	34052036.15530394	36902251.2282291
527_992.745_8.38	32186005.23166774	75698208.54126956	16088085.56002977	59984967.16228133	98683568.5745717	61756241.26037764	8914645.159495719	69113428.6718996	22762799.0
5275_248.211_3.64	23.774498746630982	71494672.63086869	80889736.39856984	54172335.09908589	65018713.14277513	41144028.65842585	33725529.1675221	63070179.0	78140358.26551445
526_483.257_2.93_C19H32N9O6	28904352.170898214	70974885.0	20882558.25298088	63636856.57086994	69221987.21259841	108365977.85461444	77566853.62089601	113397019.22109774	84256924.24563816
5267_305.157_1.04	42024541.87042283	131852389.3021106	37355502.93989264	77931989.0	51339433.97615066	16911480.78552638	51552212.9960512	40866581.6359416	21554787.26640144
5265_401.722_3.21	27029407.95886711	41949540.70204324	48919865.74382818	79490744.69242701	42087525.32339391	52991990.0	36473854.33540064	55822534.67638055	23839834.68377023
525_634.426_6.56	45582509.57068829	40354752.23188523	47508666.03791419	28428906.96177841	23950692.639423966	52991990.0	40210450.51042703	53582559.39287522	33130088.04091292
5259_829.531_8.62	34771105.0	47453396.13510329	54688199.00364567	85477422.33449548	29615269.67855467	47284154.33559313	162144563.50837222	36934504.073173895	41963342.49255952
5255_280.189_5.63	51676628.47198537	54274219.50710484	53900690.42890409	43734740.03170447	47884560.59923174	114463414.3854376	30999084.0	43436481.40937284	48044454.41298044
5250_542.28_3.42	30464772.5651552	115845734.36307362	50975708.71186892	44266412.54554978	83366650.0	51081004.07085457	38514082.72857582	44808976.43490698	43737095.24498383
524_275.258_6.74_C16H34O3_Glycerol ethers_Hexadecylmethylglycerol_Ethers	35507924.13217501	85195722.03449203	29144864.25731969	86745435.18044429	48467205.62012382	52991990.0	10585135.436713263	72645415.98792446	11825541.725359233
5248_703.391_3.74	41818463.66633047	36605250.44430321	31034179.0	23195868.700648624	98305773.5025036	46730283.54506664	24411875.710323274	69869398.12570222	25207062.17534988
523_465.378_6.95_C25H52O7	34771105.0	40161931.43926688	44565042.30175745	49604242.00281965	40779885.04238629	56155037.55176158	32156132.897002883	42160210.851992	37968656.33987159
5239_833.435_3.21	43225484.66877801	70974885.0	46892381.43567148	30665524.01145711	30392469.47092497	53650022.782546505	20691571.57349648	29328568.57729524	30104017.754046045
5238_758.42_3.83	36312552.46879944	45752442.04952032	31034179.0	81048300.01540059	55337799.35889527	31641537.44656727	49416573.69533004	41478692.69196545	30104425.30051391
5231_492.345_6.75_Benzoic acid, 4-[[(1R,2E,4E,6Z,9Z)-1-[(1S)-4-carboxy-1-hydroxybutyl]-2,4,6,9-pentadecatetraen-1-yl]thio]-	153346756.10350984	61356713.11272398	61168984.97073512	60948294.90234229	62815026.81882511	50611709.51498656	47414920.79046285	63070179.0	40533770.71884306
5230_424.217_3.41	2311806.684032689	2806733485.369996	31034179.0	229486589.8837225	241383341.6340744	8175255.669003477	35522416.288949765	6093425.640920115	3969066.2302710004
5224_723.4_3.13	34771105.0	89593720.3938123	66518033.00598557	55186270.67292579	37847619.851902574	31532681.22562871	34707905.93542536	30430469.467401844	29534001.74815765
5221_481.297_7.55	35501625.434566945	51090905.198517606	21882551.930086605	67666549.11017701	188909401.0878233	116774092.06631812	44123153.57512487	63070179.0	21742429.37077119
521_283.263_6.55_C18H34O2_ Palmitelaidic acid 	46196649.40096215	59757248.44017817	60691416.83616926	59594639.64680153	37376461.11711727	52991990.0	48097498.55105069	54501843.02631749	39345302.756568894
5219_377.29_6.4	6.323582524422727	61194256.62621738	6.323582524422727	110090435.25326754	42556445.67286006	56907183.85378499	46396978.66533034	63070179.00000001	31444014.102692004
5216_705.987_9.86	112981689.15796566	20297955.10805944	31743156.50182489	22987012.710242685	15487702.281947656	52991990.0	86743384.54335424	21935765.617773607	78071625.55659458
5215_837.52_8.08	52364551.27634026	44781130.55628295	59658759.8656539	77931989.0	46053447.28526079	47282408.07478786	54445828.47013985	34118104.10631458	76422940.8374475
5212_979.434_4.56	94447118.78616495	62532137.32402234	59706500.13086318	48497190.83478475	37980372.12150838	37496559.69344945	30999084.0	83778768.23769307	65759510.73833388
5211_630.449_5.07	29650555399.903862	2591648687.104716	11.648577867346168	281936575.73529243	7419166436.359101	52991990.00000001	11.648577867346168	11.648577867346168	11.648577867346168
5206_439.29_4.66_Alcohols and polyols_Hexapropylene glycol	115967235.78670348	5.731169840681517	73805546.7147093	77931989.0	3364187526.6083045	5.731169840681517	5.731169840681517	88433727.30436641	5.731169840681517
5203_387.274_6.96	50395499.89702373	33390397.06872163	36405779.857899226	73029089.26052168	58654374.68097512	52991990.0	67730382.8820038	57462618.74052931	113342824.15511587
5202_334.211_3.5	73727696.17082901	53083836.47125336	33364403.37304892	39647630.74323069	36394823.33743161	52991990.0	41860159.16506968	61847171.07887336	39993291.89906975
51_413.323_7.4_C20H40N6O3	43431617.1127259	67361038.38057174	28218917.389758237	120026337.71095128	83366650.0	94704145.556015	24239856.23342913	100593348.818476	15705749.157427603
519_204.123_2.68_C9H17NO4_N-lactoyl-phenylalanine	51896546.632119894	70974885.0	9146925.66519842	79451158.11764094	39509794.82762384	78794458.74535303	8312712.681766981	93813056.3571583	4912889.912288207
5199_749.47_8.15	33616875.7527007	59106947.72078857	40271530.38761232	77931989.0	37908893.92178006	616500678.8574339	172718293.6823233	43640470.94003579	245384499.4240677
518_568.933_8.8	30193004.06959679	104993153.80077577	10142748.861007528	159428518.8309571	224331490.50798377	18091936.135366794	13432887.074222187	97095916.96996254	22762799.0
517_600.932_9.0	27644470.65708349	59693520.20243447	24177415.95112822	198976934.2382473	312446550.62346494	33603768.85435519	31058565.58429185	133275123.67684428	22762799.0
5174_505.262_5.73_Betamethasone dipropionate_Pregnane steroids_Pregnane steroids_Betamethasone dipropionate	9.719871910000247	65229039.80146112	34047447.71738257	77931989.0	58688829.58937925	145545604.97714147	212009836.38105348	40007673.17259473	88746318.48706627
5170_824.484_3.35	35734223.24208686	118466521.85722116	38798926.12177462	43123483.76493681	17289302.17776011	27608528.654955506	33071180.168457866	37456644.06279667	22762799.000000004
5167_917.639_7.57	353816597.19700146	34349020.87291132	35179374.25171324	36055450.54578581	83366650.0	30223743.325280186	43380586.05411854	27412587.72991472	53086472.84982657
515_441.298_8.8_C26H42O4_Di(2-nonyl) phthalate_Benzoic acids and derivatives_Benzoic acids and derivatives_ACMC-20lybx	36326403.223282665	93966686.48065764	20357508.66426797	115689665.22756924	133598341.05216321	52991990.0	12209985.932112167	49159158.08524306	8540730.442951089
5158_1031.585_3.42	34771105.0	36387413.54269738	31545025.26178097	31491108.996414226	31992193.28766639	90009666.77486178	41688696.63721647	45715938.38111945	51120673.30981097
5155_1100.64_6.26	54381292.24111764	44848637.47712305	32653227.39435891	32165637.61980155	47448400.60501532	41231185.34246009	35238484.95673145	63070179.0	53235617.62792951
5154_373.294_6.11_Lineolic acids and derivatives_ 2-Linoleoylglycerol 	9.189334335585038	168904734.35257313	53975025.51355241	91872750.05760431	9.189334335585038	9.189334335585038	59288657.01042676	9.189334335585038	22762799.0
5153_861.373_4.84	10493638.479985913	1948235406.442748	31034179.0	224254892.5997572	135003361.07905936	27451804.177624866	138978255.45843416	24570991.681202464	17168881.132896945
5150_512.274_3.51	7821924.168182697	3147465740.2947483	31034179.0	196216691.0360708	194204066.84589395	10636464.835950263	61951166.94581576	9194364.65220753	8648067.919638855
514_671.472_8.26_C33H62N6O8_Hybrid peptides	2698628.55215866	70974885.0	63134197.74171203	68915171.08694881	37721260.66586585	74222487.23526543	83117940.44916607	58251653.47303608	47914464.68164656
5145_353.24_3.71	938925019.5759939	45814234.7152351	2.45738445046034	77931989.0	111262135.67893516	2.45738445046034	65059545.75468711	2.45738445046034	61695779.62351898
5140_779.673_8.91	58138685.61435368	244749223.5918893	30912343.904252157	53234521.99308298	83366650.0	149261162.075457	51899496.39494216	23451038.76304461	18787981.27239001
513_580.515_9.13_C28H65N7O5	43847068.98931988	70974885.0	18573436.413121987	49905871.86211941	170305691.00336966	28468158.39435773	38779169.702443376	214362549.10763237	11461970.075220235
5138_300.29_8.44	69818125.79954536	108117455.63615508	143657176.55865335	40589174.75975221	40762820.210593216	76255918.82745515	30576371.26223035	36629364.70967481	22762799.0
512_449.324_8.3_C23H40N6O3_Imidazoles	9766424.327538267	70974885.0	93449423.80700794	65997914.4846488	67288583.69867562	78472838.88787603	81018960.93887994	41332287.35656927	72434896.82729827
5129_390.733_3.26	37532462.390995	82225262.00044699	18610580.67139232	37047509.94955435	40801460.00504124	72596013.39683478	67601678.7607244	40671598.23139112	22762799.0
5127_943.531_3.34	60039091.49090507	40068604.99233177	116260792.87847744	42125244.95792805	83366650.0	60896509.41569568	22488680.55502895	44127237.59997861	24322820.609666586
5126_645.272_4.28	3219978.5254149167	1305095045.2088275	31034179.0	151156725.99616492	137460597.46118057	11592888.192425555	62620614.15129003	11219490.265819434	12376662.250223225
5125_368.719_3.15	70141581.02535947	56392784.1100264	26395619.387471966	40481988.864847295	87168998.22110659	158173994.93764278	34722452.98695267	29718444.604634866	22762799.0
5123_580.897_7.15	5683942581.422511	325569457.1978672	31034179.0	70870948.41770938	1414517824.6114054	5370245.376061642	27558532.17657492	27329702.114410397	25736567.162874237
511_607.274_3.23_C31H42O12_NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	47674648.65500752	70974885.0	33728803.64414273	40124572.07634482	45127540.66700742	36856320.70511772	36876793.677880384	37294426.98509652	33091260.2503624
