index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
545.364_C29H52O9_5.21_2679	14518423.730588047	13505019.017216459	15224434.5	22761596.56497289	33217951.20809111	7374366.744821831	21299756.97274174	6585537.298377694	31263993.100571673	17309834.035287794	18416786.57082016	18416786.57082016	18416786.57082016	18416786.57082016	20630691.641884893	14871429.115294024	15224434.5	15224434.5	15224434.5	15224434.5	21299756.97274174	103859004.21172677	165751079.13738143	165751079.13738143	165751079.13738143	165751079.13738143	61892074.92565468
545.346__7.34_2122	26287317.589562718	8134962.3359318115	15224434.5	9506174.211790124	13472221.238023702	7050698.582736442	9438526.564724043	17382773.3481328	5155000.148160631	13615110.355596349	12405789.835451365	12405789.835451365	12405789.835451365	12405789.835451365	9987148.795161396	12365304.355895061	9506174.211790124	9506174.211790124	9506174.211790124	9506174.211790124	9438526.564724043	81690662.13357809	111652108.51906228	111652108.51906228	111652108.51906228	111652108.51906228	29961446.38548419
545.334_C28H48O10_6.36_1609	25579752.10726664	26974806.359937694	19884358.049888432	11643569.255959922	8887799.5	5150994.458559761	4315323.096464775	13893629.84409137	944221.5062599292	16486722.853900665	13030494.908714281	13030494.908714281	13030494.908714281	13030494.908714281	6118039.0183415115	16888993.9469899	11643569.255959922	11643569.255959922	11643569.255959922	11643569.255959922	5150994.458559761	98920337.123404	117274454.17842853	117274454.17842853	117274454.17842853	117274454.17842853	18354117.055024534
545.314__3.49_3819	13890039.665930975	8414065.735696774	15224434.5	6134411.25419858	28782557.605018154	16046735.80321701	15340435.008597156	8073770.750579482	9030065.87160062	10127797.963001072	13437390.688315418	13437390.688315418	13437390.688315418	13437390.688315418	20056576.138944108	8722065.803648697	13890039.665930975	13890039.665930975	13890039.665930975	13890039.665930975	16046735.80321701	60766787.778006434	120936516.19483876	120936516.19483876	120936516.19483876	120936516.19483876	60169728.41683232
545.28_C23H44O14_3.2_4247	15067714.500000002	11831095.654004607	10514601.186336176	8304643.531098065	21843531.105177175	11922827.23294414	10183356.862682248	10893007.007225778	8894997.943442069	10917676.637017783	12161752.780323364	12161752.780323364	12161752.780323364	12161752.780323364	14649905.06693452	10703804.096780978	10893007.007225778	10893007.007225778	10893007.007225778	10893007.007225778	11922827.23294414	65506059.8221067	109455775.02291027	109455775.02291027	109455775.02291027	109455775.02291027	43949715.20080356
544.405__2.52_6341	13389503.757512925	8983975.936722174	9414630.685513826	13431034.499999998	7429232.585040019	12314436.671396611	16504469.470757643	15028901.24099121	7844776.239822153	11348803.726760382	11593440.12086184	11593440.12086184	11593440.12086184	11593440.12086184	12082712.909064757	11402067.221513376	12314436.671396611	12314436.671396611	12314436.671396611	12314436.671396611	12314436.671396611	68092822.3605623	104340961.08775656	104340961.08775656	104340961.08775656	104340961.08775656	36248138.72719427
544.34_C20H41N13O5_5.79_2987	6981471.4903228665	10792791.146511748	5343725.876579571	15194181.810402652	23048226.081433292	7210327.550008854	7270119.499999999	18271791.661232755	22101682.76390556	13114274.124825858	12912701.98671081	12912701.98671081	12912701.98671081	12912701.98671081	12509557.710480714	12993486.478457201	10792791.146511748	10792791.146511748	10792791.146511748	10792791.146511748	7270119.499999999	78685644.74895515	116214317.88039729	116214317.88039729	116214317.88039729	116214317.88039729	37528673.131442145
544.333_C24H49NO12_4.28_4000	9808409.009816503	11775677.780085351	8361087.619800716	14103951.705230396	8887799.5	23334064.494213462	11466686.522840196	8348460.007765233	8864173.865171192	10210293.331311567	11661145.611658117	11661145.611658117	11661145.611658117	11661145.611658117	14562850.172351219	9336291.437493848	9808409.009816503	9808409.009816503	9808409.009816503	9808409.009816503	11466686.522840196	61261759.9878694	104950310.50492305	104950310.50492305	104950310.50492305	104950310.50492305	43688550.51705366
544.309_C27H45NO10_3.76_4117	12373883.954621362	15016312.5	6317179.032239723	11754315.525215408	10242147.959797002	20887157.115774494	8825817.373809244	10482764.953068346	13162801.026112128	11517876.165209495	12118042.160070855	12118042.160070855	12118042.160070855	12118042.160070855	13318374.14979358	12064099.739918385	11754315.525215408	11754315.525215408	11754315.525215408	11754315.525215408	10242147.959797002	69107256.99125697	109062379.4406377	109062379.4406377	109062379.4406377	109062379.4406377	39955122.44938074
544.202_C24H33NO13_3.41_1612	11002130.661537606	11844949.740144195	9971935.186523238	10262931.703730028	10894694.739916164	10236142.485389939	12146094.931981927	11481062.0	10971903.673685193	10922485.494270043	10979093.902545366	10979093.902545366	10979093.902545366	10979093.902545366	11092310.71909601	10987017.1676114	10971903.673685193	10971903.673685193	10971903.673685193	10971903.673685193	10894694.739916164	65534912.965620264	98811845.1229083	98811845.1229083	98811845.1229083	98811845.1229083	33276932.15728803
543.891__7.21_4407	8820392.935686123	20612369.163985334	26636704.905954767	24000742.861109726	3593589.5506260595	3861491.4360424033	7270119.500000001	8841692.274013408	8038787.966872007	16158448.351270229	12408432.288254425	12408432.288254425	12408432.288254425	12408432.288254425	4908400.162222821	14727030.718999371	8820392.935686123	8820392.935686123	8820392.935686123	8820392.935686123	3861491.4360424033	96950690.10762137	111675890.59428982	111675890.59428982	111675890.59428982	111675890.59428982	14725200.486668464
543.512__6.14_4875	9657493.108500559	15016312.5	14887854.23602058	10168796.891732238	13374300.446968991	17166451.323010758	10.281596284570258	11949877.816108344	9757389.098001443	11906287.275060527	11330942.855771022	11330942.855771022	11330942.855771022	11330942.855771022	10180254.017192012	11059337.353920292	11949877.816108344	11949877.816108344	11949877.816108344	11949877.816108344	13374300.446968991	71437723.65036316	101978485.7019392	101978485.7019392	101978485.7019392	101978485.7019392	30540762.051576033
543.421_C27H54N6O5_8.15_3332	50780288.16879084	15016312.5	32494075.00493539	41256004.952161886	5464148.293996067	5135085.039207046	1327006.3999238466	50456221.4659617	2564396.0789308096	32094549.6951301	22721504.211545285	22721504.211545285	22721504.211545285	22721504.211545285	3975413.244375653	36875039.97854864	15016312.5	15016312.5	15016312.5	15016312.5	5135085.039207046	192567298.1707806	204493537.90390757	204493537.90390757	204493537.90390757	204493537.90390757	11926239.733126959
543.388__7.41_2562	35056761.63711383	33806365.346525975	39869433.12684232	13871604.062721547	4320923.360287378	3052006.4424003055	4698814.1925059175	11481062.0	2839392.963090908	22820769.856049094	16555151.459054241	16555151.459054241	16555151.459054241	16555151.459054241	4023914.6650645337	23838984.70462376	11481062.0	11481062.0	11481062.0	11481062.0	4320923.360287378	136924619.13629457	148996363.13148817	148996363.13148817	148996363.13148817	148996363.13148817	12071743.9951936
543.368_C26H55O9P_7.54_3058	19662183.24066563	10962652.16956492	16643711.540215516	13250748.75553432	5960630.093563584	10326401.80080919	7270119.499999999	12386826.011110507	5040219.519223219	12991056.872719018	11278165.847854098	11278165.847854098	11278165.847854098	11278165.847854098	7852383.7981242575	12818787.383322414	10962652.16956492	10962652.16956492	10962652.16956492	10962652.16956492	7270119.499999999	77946341.2363141	101503492.63068688	101503492.63068688	101503492.63068688	101503492.63068688	23557151.394372772
543.367_C28H50N2O8_6.69_1688	6595046.458729032	21199506.23777221	8109657.5211138185	32417148.335202917	8887799.5	4805000.313203125	8925844.78173122	12861754.993648276	4780695.879080629	14327301.570924478	12064717.113386802	12064717.113386802	12064717.113386802	12064717.113386802	7539548.198311448	10485706.257381048	8887799.5	8887799.5	8887799.5	8887799.5	8887799.5	85963809.42554687	108582454.02048123	108582454.02048123	108582454.02048123	108582454.02048123	22618644.594934344
543.349_C25H46N6O7_3.37_4193	8848475.165761843	5971403.667854599	11117632.814739728	6211957.758403613	8887799.5	64191007.21981837	100493391.36231749	13775672.69024699	37252272.12010379	13862902.369518429	28527734.69991627	28527734.69991627	28527734.69991627	28527734.69991627	57857399.360711955	9983053.990250785	11117632.814739728	11117632.814739728	11117632.814739728	11117632.814739728	64191007.21981837	83177414.21711057	256749612.29924643	256749612.29924643	256749612.29924643	256749612.29924643	173572198.08213586
543.336__4.05_5344	9972568.802694244	6705502.484464989	6683930.074001189	12533473.72461149	12266214.584005814	14351881.879176717	11406415.628353912	11481062.0	15132536.669861998	10418178.959272318	11170398.427463373	11170398.427463373	11170398.427463373	11170398.427463373	12674837.363845482	10726815.401347123	11481062.0	11481062.0	11481062.0	11481062.0	12266214.584005814	62509073.755633906	100533585.84717035	100533585.84717035	100533585.84717035	100533585.84717035	38024512.09153645
543.301_C21H38N10O7_2.85_3624	15067714.499999998	7948303.11648262	16059749.933266986	12199169.481756177	7745613.867805666	11063777.280521005	9285102.946399769	9988878.527963158	16400617.761920897	12944072.22023164	11750991.93512403	11750991.93512403	11750991.93512403	11750991.93512403	9364831.364908814	13633441.990878087	11063777.280521005	11063777.280521005	11063777.280521005	11063777.280521005	9285102.946399769	77664433.32138984	105758927.41611627	105758927.41611627	105758927.41611627	105758927.41611627	28094494.094726443
543.293_C21H44N10O2Se_7.79_2585	19271179.692082137	49105176.13365162	11798691.643304884	12546872.683498112	4645610.476112613	7680719.0	7375995.527758999	12261369.398175033	4529573.249036673	18252143.799958076	14357243.089291118	14357243.089291118	14357243.089291118	14357243.089291118	6567441.667957204	12404121.040836573	11798691.643304884	11798691.643304884	11798691.643304884	11798691.643304884	7375995.527758999	109512862.79974845	129215187.80362007	129215187.80362007	129215187.80362007	129215187.80362007	19702325.003871612
542.691__7.59_3402	29686932.577761117	15016312.499999998	11777979.152877562	13490489.85946899	8206195.378646452	9.438700948501818	14735973.643128546	17315816.018578757	9.438700948501818	14547923.257897893	12247746.445318146	12247746.445318146	12247746.445318146	12247746.445318146	7647392.820158649	14253401.179734495	13490489.85946899	13490489.85946899	13490489.85946899	13490489.85946899	8206195.378646452	87287539.54738736	110229718.00786331	110229718.00786331	110229718.00786331	110229718.00786331	22942178.460475948
542.425_C25H57N4O8_6.36_2691	13658371.593046848	27289213.12938056	15224434.5	14460705.068373067	0.4737331872925882	2808763.593724568	4679284.871753734	32042379.060358513	11718756.329651058	19065643.28013501	13542434.291113505	13542434.291113505	13542434.291113505	13542434.291113505	2496016.313070496	14842569.784186535	13658371.593046848	13658371.593046848	13658371.593046848	13658371.593046848	2808763.593724568	114393859.68081005	121881908.62002155	121881908.62002155	121881908.62002155	121881908.62002155	7488048.939211489
542.397__6.61_3760	8626336.200584166	7083960.994241027	15224434.5	7995034.150684126	12892534.137684245	10338076.834249709	9150585.376599312	18427014.551460348	6271241.3892957335	10604670.297710901	10667690.903866518	10667690.903866518	10667690.903866518	10667690.903866518	10793732.116177754	8310685.175634146	9150585.376599312	9150585.376599312	9150585.376599312	9150585.376599312	10338076.834249709	63628021.7862654	96009218.13479866	96009218.13479866	96009218.13479866	96009218.13479866	32381196.348533265
542.391__8.52_1285	11612235.46427759	10690719.166300394	14220607.480252601	26247037.710166495	17794572.161209974	2034486.660850361	7270119.5	15957838.317861514	9881576.071899846	14768335.701793073	12856576.948090974	12856576.948090974	12856576.948090974	12856576.948090974	9033059.44068678	12916421.472265095	11612235.46427759	11612235.46427759	11612235.46427759	11612235.46427759	7270119.5	88610014.21075843	115709192.53281876	115709192.53281876	115709192.53281876	115709192.53281876	27099178.322060335
542.355_C22H43N11O5_7.47_3555	13394581.86180163	15016312.5	10143342.634997409	14885262.42910563	10893719.001647059	5064282.824176377	14046752.37173802	12906674.949693877	6617108.655671363	12160547.171878317	11440893.025425706	11440893.025425706	11440893.025425706	11440893.025425706	10001584.732520485	13150628.405747753	12906674.949693877	12906674.949693877	12906674.949693877	12906674.949693877	10893719.001647059	72963283.03126991	102968037.22883135	102968037.22883135	102968037.22883135	102968037.22883135	30004754.197561458
542.316_C24H47NO12_3.86_703	7507151.708813708	8039544.591541519	8385171.551282403	12943834.590355316	415381748.6872798	155174446.30245894	23991333.265283212	11481062.0	9894043.98884936	9708468.071807051	72533148.5206516	72533148.5206516	72533148.5206516	72533148.5206516	198182509.41834065	9139607.770065881	11481062.0	11481062.0	11481062.0	11481062.0	155174446.30245894	58250808.43084231	652798336.6858643	652798336.6858643	652798336.6858643	652798336.6858643	594547528.2550219
542.28__3.42_5250	11597490.213046648	15016312.500000002	10469133.774134107	10917408.595633209	6654849.274771583	21535909.162610434	9337888.559642607	14637752.066929307	15592776.737815328	13038478.981259769	12862168.987175915	12862168.987175915	12862168.987175915	12862168.987175915	12509548.999008209	13117621.139987977	11597490.213046648	11597490.213046648	11597490.213046648	11597490.213046648	9337888.559642607	78230873.88755861	115759520.88458323	115759520.88458323	115759520.88458323	115759520.88458323	37528646.997024626
542.259_C26H39NO11_3.11_2172	9657785.613148747	12088139.874918072	10689772.148974024	9441359.972427798	9862701.371807126	10343731.825521966	9630755.631337034	11481062.0	9534406.131958194	10482087.623571139	10303301.618899217	10303301.618899217	10303301.618899217	10303301.618899217	9945729.609555377	10173778.881061386	9862701.371807126	9862701.371807126	9862701.371807126	9862701.371807126	9862701.371807126	62892525.74142683	92729714.57009295	92729714.57009295	92729714.57009295	92729714.57009295	29837188.82866613
541.444_C32H66OSe_9.09_2925	21500668.128669307	23241058.991390884	9965298.24347649	13431034.5	7925456.615042384	5241971.921470374	7394312.07487412	9858287.647984236	10643311.380892009	14773276.482068822	12133488.833755534	12133488.833755534	12133488.833755534	12133488.833755534	6853913.53712896	12037172.940446004	9965298.24347649	9965298.24347649	9965298.24347649	9965298.24347649	7394312.07487412	88639658.89241293	109201399.50379981	109201399.50379981	109201399.50379981	109201399.50379981	20561740.61138688
541.395__2.58_6339	13520943.440422118	17623052.701974235	9531618.615559565	7559141.094092914	15343938.45601425	36678838.60635163	18561973.068054397	11481062.0	6197425.38113548	10985540.538864052	15166443.707067175	15166443.707067175	15166443.707067175	15166443.707067175	23528250.043473423	10506340.307779782	13520943.440422118	13520943.440422118	13520943.440422118	13520943.440422118	18561973.068054397	65913243.23318431	136497993.36360458	136497993.36360458	136497993.36360458	136497993.36360458	70584750.13042027
