index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
98.013_CH6O3P_4.59_3833	1113906.435457545	3064658.153896227	2576950.456795655	2087384.6155503355	1849404.8329805897	1984113.0007149847	1496001.6306423175	1524635.3614103708	2233474.696467003	1892433.458702018	4738132.317852842	2412695.0921347025	4318499.697840245	4286755.18824084	3981160.182845144	3962693.184766046	2704480.0933125988	2720181.1441435544	2720181.1441435544	2720181.1441435544	2720181.1441435544	2754723.455971656	2233474.696467003	2323084.894300853	2323084.894300853	2323084.894300853	2323084.894300853	2412695.0921347025	29749281.026438586	43522898.30629687	43522898.30629687	43522898.30629687	43522898.30629687	13773617.27985828
979.617__7.57_3001	2694300.556025829	7998872.442126478	865653.7289774505	3168177.2646163516	813248.6855764288	7687427.28751873	3768099.579513968	904739.3504879635	1890058.4418813505	686560.6364287707	2976339.5907105696	3566858.5572361904	5384718.176919007	3700369.137264968	2065051.2114861284	2605856.4133878076	3722478.6264664666	3173520.6912598745	3173520.6912598745	3173520.6912598745	3173520.6912598745	1965813.2338053721	3168177.2646163516	2835320.073368199	2835320.073368199	2835320.073368199	2835320.073368199	2065051.2114861284	40947264.89113113	50776331.06015799	50776331.06015799	50776331.06015799	50776331.06015799	9829066.169026861
979.434__4.56_5212	7.3760072150261475	1528456.2150977184	2613909.436860966	1366176.6803599282	2611106.5541192563	1915689.2178793761	2943026.878795433	2060192.5752289533	2196206.1482740357	1264985.2373769844	2045949.505296738	2763303.086994106	2767551.667149961	3733432.43595042	4233459.341064258	3939370.55739395	2156501.10143555	2373926.4321155814	2373926.4321155814	2373926.4321155814	2373926.4321155814	2852262.1596116503	2196206.1482740357	2403656.3511966458	2403656.3511966458	2403656.3511966458	2403656.3511966458	2763303.086994106	23721512.11579105	37982822.9138493	37982822.9138493	37982822.9138493	37982822.9138493	14261310.79805825
978.692__6.81_6029	5.858429544908299	1750932.271804923	2630669.202845623	4267567.143558905	2402184.5921646543	1329037.468128352	2376296.192005704	3968640.77602996	1778613.3514046147	2732365.681315686	1679986.6900160837	1540825.5546063317	6836869.296921614	3055516.655012828	3569365.3688262794	3877542.1966066356	2555243.5202084407	2737276.1437298586	2737276.1437298586	2737276.1437298586	2737276.1437298586	3137747.9154769788	2376296.192005704	2516426.8975051385	2516426.8975051385	2516426.8975051385	2516426.8975051385	3569365.3688262794	28107678.722292848	43796418.29967774	43796418.29967774	43796418.29967774	43796418.29967774	15688739.577384893
978.691__7.53_4572	1451695.268511196	9191655.200034402	2912386.5385066327	5276499.953248541	661364.8620590721	7672001.736383764	8276245.342953837	1165677.5749254131	1694087.9447916278	1788825.4550370176	876314.8892384478	1268011.3773934527	8165252.423232781	4462477.343384565	3026561.970766024	7092680.10973333	4603634.682031351	4061358.6243875064	4061358.6243875064	4061358.6243875064	4061358.6243875064	2868351.297571047	4462477.343384565	2969474.2546363287	2969474.2546363287	2969474.2546363287	2969474.2546363287	1788825.4550370176	50639981.50234486	64981737.9902001	64981737.9902001	64981737.9902001	64981737.9902001	14341756.487855237
976.712__7.48_5753	4218871.115996002	2561656.756677787	830647.3862693511	2432535.722691357	1285496.8091004884	2058151.8581171858	3303206.391961185	2362497.358078341	6864802.451439961	2042582.4867858083	1688295.9666733325	2221373.148212278	5699961.128244193	4500543.421376112	4461505.722432393	2330639.6627944736	3222197.182595178	3053922.961678141	3053922.961678141	3053922.961678141	3053922.961678141	2683719.6756606586	2561656.756677787	2397516.540384849	2397516.540384849	2397516.540384849	2397516.540384849	2330639.6627944736	35444169.008546956	48862767.38685025	48862767.38685025	48862767.38685025	48862767.38685025	13418598.378303293
975.718__8.45_3720	1189856.629194342	4165815.1082982034	1170868.622236904	9126522.768643996	1472121.8605068035	3474337.9031045935	1108907.6255333726	2730292.211445868	2331110.526313188	1270131.5172592246	1520618.0873301297	2726396.625222384	4643215.503627404	6437634.787229907	1093476.8939984082	4955638.010342507	3331000.8565471675	3088559.0425179517	3088559.0425179517	3088559.0425179517	3088559.0425179517	2555187.0516536785	2331110.526313188	2528753.5757677862	2528753.5757677862	2528753.5757677862	2528753.5757677862	2726396.625222384	36641009.42201884	49416944.68028723	49416944.68028723	49416944.68028723	49416944.68028723	12775935.258268392
975.661__9.34_4891	1768489.7888807063	2881141.2114151362	1952969.7498826636	6188061.527223627	3576006.0472017215	6738376.71027762	1984313.5892759971	2123143.2334189923	2412274.8188423575	1772944.423109625	1803152.0079750023	2572712.6669914266	5365316.409108896	3540846.7167514446	1809485.33577003	1883851.9034264272	3473722.5978941065	3023317.8837219793	3023317.8837219793	3023317.8837219793	3023317.8837219793	2032427.5125433002	2881141.2114151362	2267709.026130675	2267709.026130675	2267709.026130675	2267709.026130675	1883851.9034264272	38210948.57683517	48373086.13955167	48373086.13955167	48373086.13955167	48373086.13955167	10162137.5627165
974.658__7.53_3150	4705046.442114808	9509064.608215012	3055152.2218668	3965981.9440770554	1267227.5169381965	12188593.861234827	2784746.6853725305	3099554.7895362554	1673051.8163459466	1803975.9116223336	2795531.57936161	861670.3254384466	4350330.437918722	2213285.804348065	1536487.127530859	1922575.1204030216	4409819.356163052	3608267.2620202806	3608267.2620202806	3608267.2620202806	3608267.2620202806	1844852.654906183	3055152.2218668	2790139.1323670703	2790139.1323670703	2790139.1323670703	2790139.1323670703	1803975.9116223336	48508012.91779357	57732276.19232449	57732276.19232449	57732276.19232449	57732276.19232449	9224263.274530916
973.655__5.42_3754	1952512.2441751505	4399593.504201301	1183771.2455024992	1411704.7976146794	2600452.232500944	2007402.823522846	5821130.288904872	2905653.163963945	4097410.3908161963	3479632.5310455486	8.02611190929893	2349483.7392090755	5416662.405347662	8.02611190929893	8.02611190929893	4361381.185401129	2626423.2713463604	2624175.9144088486	2624175.9144088486	2624175.9144088486	2624175.9144088486	2619231.729146322	2007402.823522846	2474967.9858550094	2474967.9858550094	2474967.9858550094	2474967.9858550094	2905653.163963945	28890655.984809965	41986814.63054158	41986814.63054158	41986814.63054158	41986814.63054158	13096158.64573161
973.642__8.82_4479	2317699.3432913506	2091415.8705299858	1092213.2363071344	3076545.228214487	1292551.0894654659	1339183.3674387806	2344837.13519262	3924394.8876160006	2399793.4564317255	2398611.8655444207	2297926.21339812	4839090.847006188	2935879.4784335503	4926419.231420476	2042737.8531099935	1691964.0807443522	2374042.150011245	2563203.9490090404	2563203.9490090404	2563203.9490090404	2563203.9490090404	2979359.9068041905	2317699.3432913506	2331268.2392419856	2331268.2392419856	2331268.2392419856	2331268.2392419856	2398611.8655444207	26114463.650123697	41011263.184144646	41011263.184144646	41011263.184144646	41011263.184144646	14896799.534020953
971.361__7.54_5821	1708374.7954040908	6531921.415520475	4681747.336053058	7.163027079375976	2940021.486567393	2463938.054763748	7.163027079375976	3251620.327547327	1584712.295905744	2389406.758002841	7.163027079375976	3942530.1044885367	7.163027079375976	4393865.277732938	7.163027079375976	3597050.145423154	2209509.9376414325	2342826.488284044	2342826.488284044	2342826.488284044	2342826.488284044	2636122.8996977876	1708374.7954040908	2426672.4063832946	2426672.4063832946	2426672.4063832946	2426672.4063832946	3251620.327547327	24304609.31405576	37485223.8125447	37485223.8125447	37485223.8125447	37485223.8125447	13180614.498488938
970.7__9.45_4004	2197859.960759059	1549022.2891193063	2734745.912887975	1687133.8231814688	1947906.7379517858	1906466.4008102792	1352365.2184605026	1838288.5875973857	3404833.2761585373	1626002.5635902695	1952399.6608855922	3197196.052003339	6361772.566584196	5441250.59590631	3319073.463505697	3834567.6009314083	2775977.8584277285	2771930.2943958193	2771930.2943958193	2771930.2943958193	2771930.2943958193	2763025.65352562	1952399.6608855922	2075129.8108223258	2075129.8108223258	2075129.8108223258	2075129.8108223258	3197196.052003339	30535756.442705013	44350884.71033311	44350884.71033311	44350884.71033311	44350884.71033311	13815128.2676281
970.671__7.82_2660	6568895.439790744	2046679.3693439702	3902083.791515333	6610939.349696087	1874637.6190709237	5294396.188932991	2308628.1534491275	1475294.1350275213	1537198.5336604589	3104145.3068980924	2335570.292294293	2009682.28521716	7186969.4065535385	2335868.4765453283	1872727.0439607017	2582809.2324368823	3818351.5109866173	3315407.789024572	3315407.789024572	3315407.789024572	3315407.789024572	2208931.6007080716	2335868.4765453283	2335719.384419811	2335719.384419811	2335719.384419811	2335719.384419811	2009682.28521716	42001866.62085279	53046524.62439315	53046524.62439315	53046524.62439315	53046524.62439315	11044658.003540358
97.514__7.52_3602	762817.8513885655	3149208.244855805	3403372.0551664475	1918105.4659119279	1587390.707364578	2588340.308603321	2199966.8546415837	3952951.729889775	1799951.962918918	1457052.624375414	4109403.449410003	2543029.403413407	2112181.1564259892	3758651.290864586	9088281.296626378	4858177.194430581	2489944.4861410665	3080555.099767955	3080555.099767955	3080555.099767955	3080555.099767955	4379898.449747111	2199966.8546415837	2565684.856008364	2565684.856008364	2565684.856008364	2565684.856008364	3952951.729889775	27389389.34755173	49288881.59628728	49288881.59628728	49288881.59628728	49288881.59628728	21899492.248735555
97.514__7.06_3244	2132793.2284185663	2660560.960145695	2691923.5853879186	2441296.2170931813	2973503.1284603006	1920432.4726676964	1384438.89265556	2544380.325053763	1002759.9532060514	1682297.5326154155	1773985.85177993	7583249.142536026	3648902.5252370327	2956927.244313823	5304586.028754282	5247933.340271433	2326138.5508514326	2996873.151787292	2996873.151787292	2996873.151787292	2996873.151787292	4472489.273846184	2441296.2170931813	2602470.642599729	2602470.642599729	2602470.642599729	2602470.642599729	5247933.340271433	25587524.059365757	47949970.428596675	47949970.428596675	47949970.428596675	47949970.428596675	22362446.36923092
97.514__6.14_3357	1193355.6694468274	1511499.2008156853	1221048.5159698296	1371483.3447326072	1172337.7314279599	838021.9680351951	2262929.519542855	2012566.2359813347	2135705.0695064436	2542190.29929406	2931331.176184967	3437545.3508355306	5639256.764589733	4708357.499975806	9157386.780796818	5410122.856207299	2271393.314566173	2971571.1239589346	2971571.1239589346	2971571.1239589346	2971571.1239589346	4511962.304623009	1511499.2008156853	2199317.294524649	2199317.294524649	2199317.294524649	2199317.294524649	3437545.3508355306	24985326.460227907	47545137.98334295	47545137.98334295	47545137.98334295	47545137.98334295	22559811.523115043
97.514__5.71_3499	1269677.2600019425	1318542.4705103457	2242110.1212847712	1635125.9617449276	1709728.5837495397	1097722.4373945275	1574881.6270329705	1765659.6885252926	2134588.2348223357	1446957.5127366206	2929798.2808545614	2531355.537551844	7840486.424051003	4052636.0709555037	9543227.141813446	10232271.042752631	2527754.315672948	3332798.0247363914	3332798.0247363914	3332798.0247363914	3332798.0247363914	5103894.184675967	1709728.5837495397	1950123.961673814	1950123.961673814	1950123.961673814	1950123.961673814	2531355.537551844	27805297.472402427	53324768.39578226	53324768.39578226	53324768.39578226	53324768.39578226	25519470.923379835
97.514__5.2_3857	833995.2010831072	1294671.1828573872	1845743.380367941	1255307.6795773054	1772047.3092105875	1469046.6163490782	2605061.9327972326	2181655.758480119	1803049.5079274813	2648456.699118325	1190945.6278879927	2367392.6368477703	8126268.112200567	7607624.612170374	6528961.285377833	4523158.004384648	2709432.832948096	3003336.5966648594	3003336.5966648594	3003336.5966648594	3003336.5966648594	3649924.876841739	1772047.3092105875	2013699.56942403	2013699.56942403	2013699.56942403	2013699.56942403	2648456.699118325	29803761.162429057	48053385.54663775	48053385.54663775	48053385.54663775	48053385.54663775	18249624.384208694
97.514__4.44_3929	2215955.1983262384	1034202.8800386109	1752397.1584621426	1968405.1849020314	1140062.5060099305	1567448.6318756316	1106630.5340823922	1402574.4941006792	2988286.482284258	1965875.7826701307	2951947.8909133566	5086665.902489873	8910785.798214268	5025209.713387237	6844309.011939333	6724987.507654033	2787393.816226918	3292859.0423343843	3292859.0423343843	3292859.0423343843	3292859.0423343843	4404882.53977081	1968405.1849020314	2092180.191614135	2092180.191614135	2092180.191614135	2092180.191614135	5086665.902489873	30661331.978496097	52685744.67735015	52685744.67735015	52685744.67735015	52685744.67735015	22024412.698854048
97.514__3.89_4067	932744.4038586734	1887606.5976142448	2190264.4783211476	1749840.0023496782	2381459.1229329226	1781788.8440631027	1178864.3915142594	1494125.7055702324	2713533.3215488023	1927925.539527608	2107590.399668459	5418691.35117195	7164311.5188593585	6328120.753183529	6352740.95487572	8233556.775252947	2765102.1667194706	3365197.76001954	3365197.76001954	3365197.76001954	3365197.76001954	4685408.065279691	2107590.399668459	2148927.4389948035	2148927.4389948035	2148927.4389948035	2148927.4389948035	5418691.35117195	30416123.833914176	53843164.16031264	53843164.16031264	53843164.16031264	53843164.16031264	23427040.326398455
97.514__2.54_3455	1025735.3295366119	1714383.5987335115	3191027.6718593976	3063318.8612113646	3017050.923922564	1644252.19571503	2364455.6190259582	1452580.2348358585	2041111.6997725083	1248753.009893872	5606408.128131952	2349009.8146253964	4176780.1169799794	5821135.016218402	5721013.177471712	6561948.620120928	3060514.4691915708	3187435.2511284403	3187435.2511284403	3187435.2511284403	3187435.2511284403	3466660.971389553	3017050.923922564	2690753.271474261	2690753.271474261	2690753.271474261	2690753.271474261	2349009.8146253964	33665659.16110728	50998964.018055044	50998964.018055044	50998964.018055044	50998964.018055044	17333304.856947765
97.514__0.92_2897	667848.2180474162	1206170.2976990219	2936879.4116354445	853775.8642157165	3208591.611986024	3196528.9890882755	2469662.023928579	867866.1997702828	2840921.3112670095	2067792.6972819525	5024471.135824002	3962142.7574442304	2585651.0748876897	1735734.9908666448	3099639.306994439	6038664.336623296	2429657.7208587113	2672646.2642225013	2672646.2642225013	2672646.2642225013	2672646.2642225013	3207221.05962284	2585651.0748876897	2713286.1930773496	2713286.1930773496	2713286.1930773496	2713286.1930773496	3099639.306994439	26726234.92944582	42762340.22756002	42762340.22756002	42762340.22756002	42762340.22756002	16036105.298114201
969.668__7.79_1917	4795653.583457704	2435834.3680893527	2900993.190474069	6143324.166600213	1302855.7149631726	4446778.197728464	2268342.4592993394	2057444.9962004	940659.99691718	2581622.58193954	1538821.1319191502	2096984.1541085395	6876340.420644269	2200044.761475363	2485524.854344177	2239791.401098369	3259058.908324389	2956938.498703706	2956938.498703706	2956938.498703706	2956938.498703706	2292273.597538205	2435834.3680893527	2352088.4136943463	2352088.4136943463	2352088.4136943463	2352088.4136943463	2239791.401098369	35849647.991568275	47311015.9792593	47311015.9792593	47311015.9792593	47311015.9792593	11461367.987691024
969.668__6.85_3076	4265805.663547091	4199300.7398609575	1037825.1517015094	2267828.561233832	1313410.0388372466	5843120.462356385	1448730.319154249	3690259.044452554	4452115.421698278	3188397.463733942	1702095.9503860832	4520646.417351333	6033002.505291354	2627193.3014578735	2426324.261242635	1918903.4234077686	3199129.828684078	3183434.920357068	3183434.920357068	3183434.920357068	3183434.920357068	3148906.1220376464	2627193.3014578735	2907795.382595908	2907795.382595908	2907795.382595908	2907795.382595908	3188397.463733942	35190428.11552486	50934958.72571309	50934958.72571309	50934958.72571309	50934958.72571309	15744530.610188233
968.569__6.23_4939	1494038.5412694984	2214921.267699767	2195796.4529164094	4411139.320280731	1851871.256560201	1340681.6632877686	2058723.8619781006	2067287.6051643656	1884023.500978295	1565763.1842018468	2543826.976006218	9942426.789316535	4825840.56032404	6326629.966222218	3902221.0952010863	2913385.4319673455	2831590.306138477	3221161.0920859016	3221161.0920859016	3221161.0920859016	3221161.0920859016	4078216.8211702355	2195796.4529164094	2205358.8603080884	2205358.8603080884	2205358.8603080884	2205358.8603080884	2913385.4319673455	31147493.367523246	51538577.47337443	51538577.47337443	51538577.47337443	51538577.47337443	20391084.105851177
967.688__8.07_678	2257396.116675916	4219225.272077436	3080563.948841128	2116965.877880309	256093.54619707153	4451052.147426524	247401.1987210668	3919753.6543242726	208850.86012030853	2673431.3072104543	4823695.579746977	805301.0878400757	4247001.797762731	4176562.865687658	3310754.269396272	216200.1430112401	2734982.6555579207	2563140.604557465	2563140.604557465	2563140.604557465	2563140.604557465	2185088.092356463	3080563.948841128	2876997.628025791	2876997.628025791	2876997.628025791	2876997.628025791	2673431.3072104543	30084809.211137127	41010249.67291944	41010249.67291944	41010249.67291944	41010249.67291944	10925440.461782316
967.654__8.04_3935	2143566.4111954914	7805282.160472444	4401949.643167386	1655858.985719457	751551.9481801222	4510788.271442659	1786405.6797563739	1894532.4570307187	1050231.0691029723	5236944.087722994	2959902.224086767	955019.3028454704	5709872.130513088	5036297.018927991	1388040.3005701865	2109823.3178448193	3437427.7765967953	3087254.063036184	3087254.063036184	3087254.063036184	3087254.063036184	2316871.893202838	2959902.224086767	2126694.8645201554	2126694.8645201554	2126694.8645201554	2126694.8645201554	1894532.4570307187	37811705.54256475	49396065.00857894	49396065.00857894	49396065.00857894	49396065.00857894	11584359.46601419
965.799__6.18_5877	335089124596.75433	617269440046.6527	329674950611.10846	1786856.1008732165	1786856.1008732165	1786856.1008732165	1786856.1008732165	1786856.1008732165	675429819273.975	1786856.1008732165	1786856.1008732165	1786856.1008732165	760341221187.4702	662296426932.5569	852489390309.5021	1786856.1008732165	307282719720.8201	264537903416.43295	264537903416.43295	264537903416.43295	264537903416.43295	170499307546.7811	329674950611.10846	1786856.1008732165	1786856.1008732165	1786856.1008732165	1786856.1008732165	1786856.1008732165	3380109916929.0215	4232606454662.9272	4232606454662.9272	4232606454662.9272	4232606454662.9272	852496537733.9055
