index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
694.406__6.87_4745	41882569.86647749	65904420.99917991	45112412.838895895	12538608.848947452	179897468.80035064	300184980.0384356	173460127.1604835	33327620.398896888	53490658.71893109	83604504.80157952	21477807.94278385	90883065.80874123	6335703.756663714	127700829.44271614	114195800.01557568	88271484.24450593	65422669.454797044	100965270.23878862	65422669.454797044	100965270.23878862	88271484.24450593	23460694.816831525	87243785.30516037	59697539.8590555	41882569.86647749	83604504.80157952	41882569.86647749	83604504.80157952	59697539.8590555	17008208.395865653	1141958000.1557567	1235800779.423083	327113347.2739852	908687432.1490976	327113347.2739852	908687432.1490976	1235800779.423083	93842779.2673261
693.53__9.48_238	57125756.967500426	673859623.0915114	8495527.026903633	15209463.015769744	95362803.23399147	124587237.29345314	126763601.32061438	55718958.09395766	19447901.961344697	19629423.510914646	7112962.145139792	176643271.1874562	8770022.425966673	205757655.57656902	154394385.7302872	113891729.06079234	185735480.4978707	73978533.81797104	185735480.4978707	73978533.81797104	113891729.06079234	12635087.387055226	109975020.2637223	56422357.53072904	57125756.967500426	19629423.510914646	57125756.967500426	19629423.510914646	56422357.53072904	11989742.720868208	1543943857.302872	1594484206.8510928	928677402.4893535	665806804.3617393	928677402.4893535	665806804.3617393	1594484206.8510928	50540349.5482209
693.49_C30H62N12O5_8.96_2903	120748582.97738993	164754602.0844112	44420270.71341285	203629500.55616114	74388306.45755942	6362784.220994423	122601480.86001074	41443198.80109046	37331893.22958638	43080610.71422554	33555960.32033473	62612099.89480468	61126703.473273754	7882372.649305959	68829430.93732053	73138454.7823258	130635473.05581269	41195666.85261086	130635473.05581269	41195666.85261086	73138454.7823258	83911014.394839	53516185.30410877	52773487.0933433	122601480.86001074	43080610.71422554	122601480.86001074	43080610.71422554	52773487.0933433	49229298.351430066	688294309.3732053	1023938366.9525613	653177365.2790635	370761001.6734977	653177365.2790635	370761001.6734977	1023938366.9525613	335644057.579356
693.475_C31H64N8O9_8.39_3706	3.341529267785429	91062500.17419595	205417116.74337316	51377679.91530559	44803842.60538157	3634979.026553077	36225381.78936186	121081916.95225355	34341364.09912834	43689155.2230581	51990920.70805884	100922601.1993455	38013985.45288302	65088696.27135105	71192619.33264032	63403581.678698495	59949496.434529245	65322517.925459184	59949496.434529245	65322517.925459184	63403581.678698495	43930987.543843955	54946269.43836631	48090761.26034358	51377679.91530559	44803842.60538157	51377679.91530559	44803842.60538157	48090761.26034358	44695832.68409431	711926193.3264031	887650143.501779	299747482.1726462	587902661.3291327	299747482.1726462	587902661.3291327	887650143.501779	175723950.17537582
693.454_C30H60N8O10_8.22_268	30707203.821582817	1249659716.4552107	72424219.21003805	1355018683.1181033	17466011.96288634	18946887.737464577	116218563.7611637	1143805039.4370036	33881334.48293497	25026920.44764785	15660066.682375044	30195009.637872465	35768188.79583396	45821950.593040355	275027152.3063911	299328556.86736846	779081841.3186128	32798954.39445485	779081841.3186128	32798954.39445485	299328556.86736846	360082068.2698118	38264577.207311586	34824761.63938446	1143805039.4370036	30195009.637872465	1143805039.4370036	30195009.637872465	34824761.63938446	34824761.63938446	2750271523.063911	4190599796.1431584	3895409206.593064	295190589.55009365	3895409206.593064	295190589.55009365	4190599796.1431584	1440328273.0792472
692.404_C30H61NO16_3.13_3501	79849331.49206276	56726678.45463113	426945719.75556684	39040178.55126081	33377523.090564176	93666068.88215548	86209647.81440178	42902559.631327905	18632672.01011975	442877534.4680737	14041011.914964816	68643705.4990792	144073377.9942238	97988880.95400241	142918765.00418654	117498206.46517392	60945679.18873688	148916277.1743056	60945679.18873688	148916277.1743056	117498206.46517392	53946810.1176423	83029489.65323228	74246518.49557099	56726678.45463113	93666068.88215548	56726678.45463113	93666068.88215548	74246518.49557099	28836425.28069028	1429187650.0418653	1644974890.5124347	304728395.9436844	1340246494.5687504	304728395.9436844	1340246494.5687504	1644974890.5124347	215787240.4705692
691.495_C37H70O11_7.59_735	19057643.165543202	135548695.47292098	74076767.8161293	6661658.615598694	93767587.53211245	31620828.827368602	110861237.04877727	60905541.74388971	24142772.023153313	122715367.53257765	19613315.928658575	118006411.33505668	4600250.351361225	65507137.38877228	83206721.78631482	63363229.62728	66606955.209345974	61561159.85946556	66606955.209345974	61561159.85946556	63363229.62728	13754499.22969295	83922177.67412087	63206339.566331	60905541.74388971	65507137.38877228	60905541.74388971	65507137.38877228	63206339.566331	13137487.272128634	832067217.8631481	887085214.78192	333034776.04672986	554050438.73519	333034776.04672986	554050438.73519	887085214.78192	55017996.9187718
691.438_C31H54N12O6_7.87_2187	111065557.28024451	62153651.02168255	61321266.66687071	191415436.1738802	66135533.53372253	26931374.31001971	48782259.002384014	140365910.03556597	42647191.256526716	63929282.58572737	26902639.120919455	72437349.27472363	39424831.787312604	34433345.08498639	68755552.87959273	70567544.79532616	110756562.70275144	48240312.624534346	110756562.70275144	48240312.624534346	70567544.79532616	75097524.58465974	63041466.80370496	61737458.84427664	111065557.28024451	42647191.256526716	111065557.28024451	42647191.256526716	61737458.84427664	41036011.52191966	687555528.7959273	987945627.1345663	553782813.5137572	434162813.62080914	553782813.5137572	434162813.62080914	987945627.1345663	300390098.33863896
691.368_C27H56N10O6Se_7.03_533	25428615.212893408	6898947.66869132	77886866.47032817	30133064.556319177	99536972.97217672	81242835.8307545	45711324.6360569	9076751.309645839	49727591.56452162	71384783.50444894	34237793.21851377	73589410.66800341	29345627.31912891	111431324.66729528	60218783.29402945	53259422.11419843	23449740.676721327	69820356.24613015	23449740.676721327	69820356.24613015	53259422.11419843	35861019.16462087	72487097.08622617	47719458.100289255	25428615.212893408	73589410.66800341	25428615.212893408	73589410.66800341	47719458.100289255	32185428.887416475	602187832.9402945	745631909.598778	117248703.38360664	628383206.2151713	117248703.38360664	628383206.2151713	745631909.598778	143444076.65848348
690.521_C43H67N3O4_8.5_490	26496086.714608107	121266816.78783901	39185669.8926058	14190645.825071737	103768099.69725838	3551936.6461989717	187338503.38339862	124751776.20426531	25298666.59363304	85745928.3067727	5234410.990045767	109629901.38216615	43661832.34625525	12435992.20168665	81417071.12167998	64468304.7837004	94808765.78303656	47612493.117402524	94808765.78303656	47612493.117402524	64468304.7837004	22096388.93875145	94757014.00201553	41423751.11943053	121266816.78783901	39185669.8926058	121266816.78783901	39185669.8926058	41423751.11943053	19744656.20935239	814170711.2167997	902556266.9718056	474043828.91518277	428512438.05662274	474043828.91518277	428512438.05662274	902556266.9718056	88385555.7550058
689.991__10.06_5152	66296096.73144487	39285109.85319392	66708646.80540399	145969731.77030233	51881930.73409747	128827134.05454335	42906662.06524784	28634392.099498063	62298061.826905936	42578352.11581997	37683087.70700753	67157177.75535023	194108499.797443	45637586.22300276	57991308.84376025	72855176.39566152	64618398.50393741	77431164.11328603	64618398.50393741	77431164.11328603	72855176.39566152	110014845.2754147	48759758.47855012	57089996.28050171	42906662.06524784	62298061.826905936	42906662.06524784	62298061.826905936	57089996.28050171	104133896.79860413	579913088.4376025	1019972469.5392613	323091992.51968706	696880477.0195743	323091992.51968706	696880477.0195743	1019972469.5392613	440059381.1016588
689.891__3.66_4714	49272742.9053776	27910948.522256806	62126121.44649643	54903033.67003082	44982126.37765688	114952812.26163152	71622370.96623358	28965471.765143666	20182466.80210335	147411738.53969762	18575877.687355585	104492887.26859102	122346279.98394033	50089844.24855016	70182706.43016353	65559623.03179039	46534913.56580849	76128906.068447	46534913.56580849	76128906.068447	65559623.03179039	54001914.53585752	56107982.847523294	52496438.95929049	49272742.9053776	62126121.44649643	49272742.9053776	62126121.44649643	52496438.95929049	37542750.23606709	701827064.3016354	917834722.4450655	232674567.82904246	685160154.616023	232674567.82904246	685160154.616023	917834722.4450655	216007658.14343008
689.516_C34H69N6O6P_8.49_184	24410717.02820355	346218067.8624892	56940733.65581864	16267315.640520586	27066135.530731473	14671237.03690222	34018133.37152734	244432778.82574898	61514202.42279389	199242250.7667014	17159932.88316256	223493481.6629593	66368438.84054242	40497693.15198296	121099122.88930652	98021508.47714889	133069402.54569793	78550456.21684387	133069402.54569793	78550456.21684387	98021508.47714889	40327472.44675486	48719213.4039008	48719213.4039008	34018133.37152734	56940733.65581864	34018133.37152734	56940733.65581864	48719213.4039008	39337067.65297823	1210991228.8930652	1372301118.6800845	665347012.7284896	706954105.9515948	665347012.7284896	706954105.9515948	1372301118.6800845	161309889.78701943
689.495_C31H64N10O7_10.05_2783	112368562.08743697	81167677.66882856	91366110.99299996	33585914.82270758	38775566.308022566	29140912.61839204	8366159.342364443	147777727.35725182	34914143.90472013	141599035.02853248	234594194.2731809	60193573.49869599	47034835.881198086	57436031.26592834	76819135.61684532	79880031.78930427	76653208.25571787	81672711.53018561	76653208.25571787	81672711.53018561	79880031.78930427	87532272.22045168	70680625.58376227	58814802.38231216	81167677.66882856	57436031.26592834	81167677.66882856	57436031.26592834	58814802.38231216	40974489.8929591	768191356.1684532	1118320445.0502598	383266041.27858937	735054403.7716705	383266041.27858937	735054403.7716705	1118320445.0502598	350129088.88180673
689.298_C24H40N12O12_4.29_1452	31952479.0246053	46562346.04504682	14573253.40527541	54863055.64389238	41762721.461996995	249794951.20718017	22056890.351593614	55193699.372245416	150540181.85858986	30190704.16824618	67365701.40519269	27925800.185955435	162041166.9084011	78960786.4859471	59897363.17080925	73841695.53744061	42125694.08747671	91461696.34297611	42125694.08747671	91461696.34297611	73841695.53744061	108702526.45401901	36857600.243301146	50712700.8444696	46562346.04504682	67365701.40519269	46562346.04504682	67365701.40519269	50712700.8444696	108952941.63189128	598973631.7080925	1033783737.5241685	210628470.43738353	823155267.086785	210628470.43738353	823155267.086785	1033783737.5241685	434810105.81607604
688.498_C33H65N7O8_8.28_839	862528489.4632134	428619331.46572495	29073051.88403997	493307053.0483625	70235812.45028165	5222155.25008895	1013536371.709042	398408934.6153049	64375870.23703116	87819846.19581442	9665180.982937958	24197190.139049303	14217236.840372201	15663294.862838367	293530447.8035398	251204987.08172154	639280036.0603296	35607737.64916155	639280036.0603296	35607737.64916155	251204987.08172154	145391335.27717596	79027829.32304803	67305841.3436564	493307053.0483625	24197190.139049303	493307053.0483625	24197190.139049303	67305841.3436564	39296553.53870168	2935304478.035398	3516869819.1441016	3196400180.3016477	320469638.84245396	3196400180.3016477	320469638.84245396	3516869819.1441016	581565341.1087039
687.498_C30H62N12O6_8.25_3035	52562141.98295857	570844991.479088	37084472.81695183	158776939.80975604	70180071.07889737	7487247.087058392	869465397.6246299	609555563.9442807	40042258.02594425	70440917.29472497	22046268.303285223	87731065.81944758	14938809.317302408	45566498.52291972	242091836.7650957	189765903.0790889	452241006.9681426	43946400.91850352	452241006.9681426	43946400.91850352	189765903.0790889	58951068.86407197	70310494.18681118	61371106.53092797	570844991.479088	40042258.02594425	570844991.479088	40042258.02594425	61371106.53092797	31044263.164614737	2420918367.650957	2656722643.1072445	2261205034.840713	395517608.2665317	2261205034.840713	395517608.2665317	2656722643.1072445	235804275.4562879
687.497_C30H62N12O6_10.01_3348	48974408.887893595	65161153.85161703	116463171.44384477	45241308.70004168	39863031.943932645	203109977.06121942	37543834.09028602	193245192.77122447	30128981.45872575	50777520.03581635	117574582.73549597	36908523.33446823	52754263.22621599	34861700.45938584	82690851.38796884	76614832.14286911	78033179.66021256	75826861.29990056	78033179.66021256	75826861.29990056	76614832.14286911	61424784.030119844	49875964.46185497	49875964.46185497	48974408.887893595	50777520.03581635	48974408.887893595	50777520.03581635	49875964.46185497	48997785.963128835	826908513.8796884	1072607650.0001676	390165898.3010628	682441751.699105	390165898.3010628	682441751.699105	1072607650.0001676	245699136.12047938
687.413__3.74_5220	104115846.92251264	50669742.56486582	513771282.37699264	22750796.46266581	23397759.06809352	93614881.23648854	80371811.85883138	82740095.127885	30453024.427900687	503562551.8644291	24497807.34307619	92230516.25095934	185082560.18037307	36960854.37847688	158143534.1649535	131729966.43311076	68129658.58735213	167063470.79186553	68129658.58735213	167063470.79186553	131729966.43311076	65696047.10350394	87485305.68942216	81555953.4933582	80371811.85883138	92230516.25095934	80371811.85883138	92230516.25095934	81555953.4933582	27475415.88548844	1581435341.649535	1844219530.0635507	340648292.93676066	1503571237.1267898	340648292.93676066	1503571237.1267898	1844219530.0635507	262784188.41401577
687.263_C27H40N10O9_4.88_487	7032285.919081566	142968055.6871161	4346104.035447137	255821901.47754192	5439799.483143599	69889932.29449329	5894874.202805723	120117398.02469039	333929534.10016817	7907117.637916357	217757583.11416197	10171557.056922426	241849250.1658879	39232840.249270305	41299996.4590887	104454159.5320462	106366903.06224713	103391524.23749013	106366903.06224713	103391524.23749013	104454159.5320462	262339567.21444	9039337.347419392	54561386.2718818	120117398.02469039	39232840.249270305	120117398.02469039	39232840.249270305	54561386.2718818	248835575.8217149	412999964.59088695	1462358233.4486468	531834515.31123567	930523718.1374112	531834515.31123567	930523718.1374112	1462358233.4486468	1049358268.85776
686.952__8.2_1179	9433718.53864919	111040874.6642635	58303877.761912405	20156869.21621251	99531881.88311735	40225784.25558225	112722336.95641853	38103097.31170414	14721446.215572622	93410685.68498074	13548976.506723247	121087275.44317777	14901713.386713099	121237724.22740738	80509725.67272133	62030447.28945963	58291379.33744957	64107707.26279853	58291379.33744957	64107707.26279853	62030447.28945963	15832251.33130537	96471283.78404903	49264831.008747324	38103097.31170414	58303877.761912405	38103097.31170414	58303877.761912405	49264831.008747324	14811579.80114286	805097256.7272133	868426262.0524348	291456896.6872479	576969365.3651868	291456896.6872479	576969365.3651868	868426262.0524348	63329005.32522148
686.541_C29H69N10O8_7.59_715	15496775.21266321	118341488.79268695	73067885.25449207	11728614.142442916	88926449.26424046	34167756.428295925	107354758.74692002	69501469.11366807	25780267.990622368	115409900.44882376	14616267.694531955	109067641.90050906	13611225.497397935	63030483.2842069	79436460.84465066	61435784.55510725	64484621.201676235	59741986.41812449	64484621.201676235	59741986.41812449	61435784.55510725	16434093.831248794	80997167.25936627	66265976.19893748	69501469.11366807	63030483.2842069	69501469.11366807	63030483.2842069	66265976.19893748	14113746.595964946	794364608.4465065	860100983.7715015	322423106.0083812	537677877.7631204	322423106.0083812	537677877.7631204	860100983.7715015	65736375.324995175
