index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
954.678__8.37_2186	1228616.0017868497	8139149.605586514	3113590.0506013413	1666352.7117347084	1243480.0785507774	6163005.952383275	4739253.314764527	4005502.161327111	995322.1018165349	3420350.272522467	1231863.7370550227	3981322.9097655243	2655204.8448622683	2072202.6117801613	1628622.978566929	1236724.0891422655	1759286.9439543076	1604213.2103065543	3579429.2963161888	6363652.987392274	1019870.8801468946	4108292.107501397	5310564.700953657	1226328.836102997	4393488.267307055	3785316.2109056627	2382922.6205509654	4893646.499112821	3756709.6386259226	2995254.4782912233	4387353.614575265	3156651.3366571395	3156651.3366571395	3156651.3366571395	3156651.3366571395	2336183.15137839	3993412.5355463177	3054422.2644462823	3054422.2644462823	3054422.2644462823	3054422.2644462823	1647487.8451508186	52648243.37490318	94699540.09971419	94699540.09971419	94699540.09971419	94699540.09971419	42051296.72481102
953.674__8.39_629	643210.589824355	9016935.270190787	1936837.7339429352	981398.7813690472	2233469.713163762	4951698.229954553	4525490.7092963	2566527.8236138513	1776081.3509168092	1776353.9330588223	1295806.3105710947	1350842.3486818958	2464970.9579629754	2179683.932674647	804189.7235696572	1779257.358780857	1132340.0777347228	3142858.0423925477	1449346.9332066218	3913760.8014168586	1066585.1727988597	4734001.992919505	5913987.938394501	1290265.4396702864	4255572.631811935	8794842.36838699	2738435.797615485	3417924.5150841814	3919870.4745843206	6823764.910130453	4094541.075693749	3095877.062123987	3095877.062123987	3095877.062123987	3095877.062123987	2430101.05307748	3916815.63800059	2349220.3355633686	2349220.3355633686	2349220.3355633686	2349220.3355633686	1858047.5463618962	49134492.90832499	92876311.86371961	92876311.86371961	92876311.86371961	92876311.86371961	43741818.95539463
952.672__6.62_2982	1485677.7571079507	2317418.856737798	1135630.5570228924	1860101.9583157874	1929214.5086688476	1671833.8034179453	6131469.386182412	2329728.395040611	3286531.7409967273	1985012.9074652765	1915295.1684050965	1404334.3429840028	1815560.0694717835	3174577.882066669	1837467.9006695135	3261967.131374742	830318.9061681161	2268186.755413617	1489605.431817157	2042505.83464164	2110861.899110801	1772143.831623022	1351229.0339342563	6715591.474407196	2667369.2266297173	6842771.8812083835	3865642.866726561	8029758.751917447	4598284.315565571	3914233.4680211954	3193888.9493869334	2868010.868103758	2868010.868103758	2868010.868103758	2868010.868103758	2650758.813914974	2186117.1148411254	2076683.8668762206	2076683.8668762206	2076683.8668762206	2076683.8668762206	2020038.2038898245	38326667.3926432	86040326.04311274	86040326.04311274	86040326.04311274	86040326.04311274	47713658.650469534
952.662__7.76_4155	1331216.8524128317	7644261.715696636	1591851.4359978442	3169514.0933850114	1742194.2688331972	2383243.809793355	3427806.776212706	2237938.0260729035	3844737.068859773	4806617.201139129	1726984.9971550857	1664054.5913299536	2328732.471774558	1901943.954431184	1302679.025446913	1673016.613781142	2663486.9060042338	1495411.5703141636	2824505.6663142866	1674537.540948953	1323206.635995693	3554979.1831195126	2308293.1731258444	5547308.731863155	5841178.027173176	4506438.511191027	3243856.359185397	2622238.7070509726	2771031.1754184924	4008182.771016097	3137354.933381183	2905381.595368108	2905381.595368108	2905381.595368108	2905381.595368108	2750732.703359391	2696634.9412347325	2502741.258422164	2502741.258422164	2502741.258422164	2502741.258422164	2115338.213102871	37648259.2005742	87161447.86104323	87161447.86104323	87161447.86104323	87161447.86104323	49513188.66046904
951.658__7.74_3358	1257867.1995675415	1733669.208766866	2937997.12037885	1564891.0482155841	1926097.8265323113	4572351.962711132	2605556.175548795	1804445.0417603224	832278.2459741187	4104543.7135293838	2450913.377235801	6266907.559680285	4035566.026440782	2924271.348321643	1824722.006219321	2647660.695866598	1171887.018973087	2816191.3019128307	1948073.9150941449	1567222.561554044	930669.9092535208	1938293.2616492163	2457538.8359891074	4185449.0267703375	4081228.5801447863	4107950.9637170555	4323471.915812555	1606887.5447493657	5263917.977520003	4632687.747078029	3534479.700293971	2817373.637232247	2817373.637232247	2817373.637232247	2817373.637232247	2339302.9285244313	4092886.146837085	2531547.505768951	2531547.505768951	2531547.505768951	2531547.505768951	2194603.3194425087	42413756.403527655	84521209.11696741	84521209.11696741	84521209.11696741	84521209.11696741	42107452.71343976
951.627__9.23_5025	2017430.8422110705	2055642.6486799978	2129246.382839794	1900857.1934704864	3556965.702328239	1982234.8366189254	1666737.2827135117	2218223.0045315865	2170222.0903442875	2416762.06271678	2026394.2782276785	2272129.570551842	1414935.4025467257	3003898.6092847516	1611179.373289728	1567369.792571553	3354606.163217934	5295004.634541544	2055642.6486799978	2805492.4982379777	3703207.554589836	2777188.752190219	1833411.010984863	2485761.6275565703	12243164.952024361	4762831.233883373	3263782.2760238894	3808228.796723535	3373008.8460623357	3752397.9958051005	3626960.621401723	2984131.935448283	2984131.935448283	2984131.935448283	2984131.935448283	2555579.478145989	2611127.280477379	2344445.8166343113	2344445.8166343113	2344445.8166343113	2344445.8166343113	2149734.2365920404	43523527.456820674	89523958.06344849	89523958.06344849	89523958.06344849	89523958.06344849	46000430.60662781
948.718__8.39_340	1883951.0565886537	8188380.7114302525	2823211.8857570523	867876.0451961573	1543956.664789414	5473463.90820364	2667035.318158562	2503948.6453128634	1240275.943560405	2819190.496132264	1141032.2256877737	3888798.2462099413	1707991.3410697763	3161114.7371446877	2012934.2563825762	993330.8672881227	1003370.7626318797	2246130.5671085822	2326934.3856471847	2206526.668663525	1889562.2007612155	5155485.841212527	8195512.672042734	2245226.433378916	5048542.36340273	11558816.61242106	2912843.960168047	2918250.379050619	3839501.231993966	8986416.6040768	4980491.851096444	3448320.434382398	3448320.434382398	3448320.434382398	3448320.434382398	2426872.8232397	3864149.739101954	2585491.981735713	2585491.981735713	2585491.981735713	2585491.981735713	1951248.228571896	59765902.213157326	103449613.03147194	103449613.03147194	103449613.03147194	103449613.03147194	43683710.8183146
948.596__7.45_4580	2868307.665025364	5246704.556454176	3816799.6436959514	2542578.822174864	1230041.234659257	1422183.4285239764	1907807.0382638706	1762747.1586179878	1542686.7701470219	1772610.312575455	1489799.001214174	2894371.0206748946	1062803.6001473982	1682740.4968148803	1356380.6262780745	1865470.8171280962	1641127.0892106923	5172514.82259574	3610052.0272009233	4906790.976097571	5329659.838536929	2011314.700869086	6147356.98768236	4687250.707416529	3367794.761812881	4166083.0290916404	2743077.3523703567	2988547.1223432273	4873824.560000879	4674863.442713839	3548935.40227797	3026142.98701127	3026142.98701127	3026142.98701127	3026142.98701127	2677614.7101668036	3488923.3945069024	2805692.5086978604	2805692.5086978604	2805692.5086978604	2805692.5086978604	1959560.8695664783	42587224.82733564	90784289.6103381	90784289.6103381	90784289.6103381	90784289.6103381	48197064.783002466
947.627__8.85_4617	1502123.697276149	2559660.02650361	3060374.855425137	2698475.5986719644	2406753.33907501	1760744.9333892402	1672718.081463995	1796207.6427591525	2207548.460904942	2884978.0994091462	2384155.1651477646	2432968.883989689	3067547.2289347043	1386571.5626649123	1717793.8502855708	3180039.1508485256	1933418.266420439	1384825.2456364958	5850016.51877581	2397023.8584881183	1762694.987404305	2029719.3347422283	4456185.266749909	2381228.0051763235	4947145.667698425	10236781.525748482	2512201.7823075517	6087598.79259417	2310809.849954277	4180803.545061708	4111772.0487181772	2972970.4407835915	2972970.4407835915	2972970.4407835915	2972970.4407835915	2213769.3688272014	3532890.822235427	2401888.5987815643	2401888.5987815643	2401888.5987815643	2401888.5987815643	2294388.2330406327	49341264.58461813	89189113.22350775	89189113.22350775	89189113.22350775	89189113.22350775	39847848.638889626
946.704__8.02_2967	834414.1492613232	3634587.8432344953	3623661.1484662024	1842758.105479236	1498762.5804187646	1702907.1909356166	4566172.77918864	1338284.329635619	4965933.519595551	4699920.373473275	1767120.048229922	1340507.39330611	4866526.196119083	3099301.0576065565	1974535.9306206843	1189093.8530533062	1418179.8906417524	3159509.705671347	4003815.814610698	2331859.0592135787	1195334.5990664666	3817229.365156779	2297163.0982181327	3409772.7825160227	4933325.891139051	4157907.8097586147	1814448.400119019	3404898.2101767277	4439309.94572595	16413940.76055208	4255319.989728788	3324706.0610396867	3324706.0610396867	3324706.0610396867	3324706.0610396867	2704296.7752469536	3704357.012393713	3129405.3816389516	3129405.3816389516	3129405.3816389516	3129405.3816389516	2536918.4941136204	51063839.876745455	99741181.8311906	99741181.8311906	99741181.8311906	99741181.8311906	48677341.95444516
946.666__7.58_5264	1279763.445189095	1081512.1684105217	2896576.378118663	1760575.4848059227	2154652.9007934704	5807282.034224622	4128784.313788565	6023163.912352734	1361945.3565711523	3010245.4028532444	3231032.1093174173	1456962.1473604126	1649068.7504196952	3192577.064911137	2156735.8410372976	2025381.6617563148	2379536.056403837	2017322.666765316	2193732.827272899	6610111.676155634	4536197.506718141	1915015.5851226596	2184875.3718550997	3619351.683345242	3031863.3469552533	6520193.129582218	2713525.605738497	2681859.954650787	4123373.6285361466	3112706.2253234214	3896364.13809354	3028530.8078778475	3028530.8078778475	3028530.8078778475	3028530.8078778475	2449975.2544007194	3072284.7861393373	2697692.780194642	2697692.780194642	2697692.780194642	2697692.780194642	2155694.370915384	46756369.65712248	90855924.23633543	90855924.23633543	90855924.23633543	90855924.23633543	44099554.57921295
945.705__8.08_2558	578645.9733832248	3366923.8008652125	1831681.6506759317	1004138.8363624199	1839614.0905767318	4458130.458505754	7131594.251672965	1139729.058582589	1772016.660405398	4430926.096010378	1883229.9088557537	6456856.44029365	2034410.9353130395	2637386.6280584084	2481620.348910251	540495.9149246508	1061987.6822315191	2141505.17456153	3136115.9471908403	7803616.509758201	748831.1474582931	3333861.46696573	1346969.5640052194	746808.6588100352	1231552.2484191938	4016993.236294084	3284195.509358079	5572515.403108226	6492659.529837969	9647096.010882305	4644430.041907367	3138403.6380759194	3138403.6380759194	3138403.6380759194	3138403.6380759194	2134386.035521621	4444528.277258066	2311562.7617358905	2311562.7617358905	2311562.7617358905	2311562.7617358905	1861421.9997162428	55733160.502888404	94152109.14227758	94152109.14227758	94152109.14227758	94152109.14227758	38418948.63938917
945.588__8.23_4782	1546652.9453685938	4624332.047796536	3177875.759727414	1720686.4680340404	2389929.928676943	2485504.032429941	3678591.689816806	1640828.2713929438	3252913.7915639733	2174188.8063683733	2568826.2381829806	1724255.0948708404	1799769.7185650829	2428754.7287906636	2818455.753884225	1571005.6268770504	1582862.3023608814	1762998.5256430057	2417793.1160639455	3548997.4518324235	1497854.5888184737	2050503.5324731548	1628506.62824308	3870541.9665467083	5177604.823069811	8079975.616481267	3358651.3135503335	3156587.9900842225	5130914.319939039	2846183.3257019683	3334278.2897064877	2857084.880105157	2857084.880105157	2857084.880105157	2857084.880105157	2538955.9403709364	2665843.679065955	2457129.380610302	2457129.380610302	2457129.380610302	2457129.380610302	2409342.3287338032	40011339.476477854	85712546.4031547	85712546.4031547	85712546.4031547	85712546.4031547	45701206.926676854
943.991__1.38_969	1493527.0967457632	1246493.6388491562	1176083.3045553963	1494591.119449565	1871600.2749318823	1789391.0167211713	574321.3734887624	1922978.6668090303	2635110.556759024	3268801.5303505007	3287368.6845035832	2460322.5195040917	2990410.7469221586	2367184.808904432	1462609.829167324	3174992.871834919	6720613.992468964	2009243.9170993736	10878272.64291259	4760053.394314516	7335932.601810683	2738935.5660426538	3890988.9280592278	2118501.410184646	2101322.9138274817	2545175.841617152	1952831.1595990995	3804796.2760499096	2604246.775665508	7050478.063150932	3923069.0474151764	3124239.3840766493	3124239.3840766493	3124239.3840766493	3124239.3840766493	2591686.2751842993	2936524.1530080047	2502749.180560622	2502749.180560622	2502749.180560622	2502749.180560622	2063872.6636420097	47076828.56898212	93727181.52229948	93727181.52229948	93727181.52229948	93727181.52229948	46650352.95331739
939.621__7.53_3295	2401198.5876488797	1762055.2311961127	3728755.58776892	1827694.0901907717	1895722.4062028353	1240413.0279687413	1560328.09174001	1765979.637423373	1454400.7720413005	2645299.819828198	3310344.2573808827	3176930.269872693	1804720.4895426412	1367212.4920777585	2305743.735858238	1133628.0356187513	2362429.251936027	2908254.0261170235	3830995.8645202443	6451359.880586681	2859243.256088514	1591201.142342368	2485665.102003193	5507489.545430888	3600326.2291380973	4098532.7645325153	2513677.133872129	3525873.280350761	2543046.8837019475	6249252.959882779	3467806.3099841014	2796925.795095443	2796925.795095443	2796925.795095443	2796925.795095443	2349672.1185030024	3351401.775111727	2499671.117937661	2499671.117937661	2499671.117937661	2499671.117937661	2100733.0710305367	41613675.71980922	83907773.85286328	83907773.85286328	83907773.85286328	83907773.85286328	42294098.13305405
939.599__7.91_3785	1455414.0280371192	3238609.081996309	1331337.9139304254	1025697.5643812898	2051518.8982658715	855978.6329925172	3908328.677251069	981489.3481600924	3154969.0272036716	4122267.0766340657	2584996.3998290123	1695554.9938556247	1604052.7626607064	1622646.317587031	2685696.955473111	3991144.5396695137	975233.3623573472	1130800.3762220142	3934123.3669143664	2854150.0623964	1392404.0990886067	1179832.790128332	3462226.8191253697	4014362.5733097377	3044729.780976341	6887066.809426869	3401942.6321925316	3095995.671828423	5365798.966808785	5554395.560392802	3487814.7574593048	2753425.5029698447	2753425.5029698447	2753425.5029698447	2753425.5029698447	2263832.666643539	3279111.2454768964	2769923.508934756	2769923.508934756	2769923.508934756	2769923.508934756	1837082.6079264511	41853777.089511655	82602765.08909534	82602765.08909534	82602765.08909534	82602765.08909534	40748987.9995837
936.681__7.2_2484	1998319.0591827969	1651402.8192857348	1765992.0255175966	2771336.974971273	2986465.953167276	695146.7087553152	1897311.8941272956	1223964.298638387	2238006.2776038824	2568463.244660027	3067581.2703130515	5394857.11550069	3813299.4089803468	2454806.311744803	1887087.0420372658	1599512.1346803983	1363657.0370352517	5223718.370946383	1627794.4424398686	9088018.909938833	1246906.7659723684	805082.0870022336	2428584.5541730504	1689196.3251677814	5441887.917102312	6516753.8195967255	2355985.3401811486	7787532.813353632	3239524.1320137847	13440617.073232705	4954428.752450443	3342293.737577407	3342293.737577407	3342293.737577407	3342293.737577407	2267537.0609953827	4317190.623757238	2392284.9471770995	2392284.9471770995	2392284.9471770995	2392284.9471770995	1947815.4766550462	59453145.02940532	100268812.12732221	100268812.12732221	100268812.12732221	100268812.12732221	40815667.097916886
935.591__7.49_2794	1634462.1349451689	1969906.4710616036	2275336.263955398	2238661.5501874685	1467579.5235965336	1228598.2209646767	2574230.9599291673	2653715.2487842063	2714391.5912402268	3409582.0688618207	5645807.81019728	1676202.3305362752	3222912.8099964783	3399419.8368091504	1766661.8300081985	4890156.742123246	1309986.755764355	1224436.3960840292	2242942.195012117	2166900.557692459	2838824.2141743847	1367211.066163099	1923003.861587741	7350326.809493242	2751522.8237403682	4440892.280176273	3113332.680062377	5182847.786283939	3405645.3765066476	6944663.013313171	3168876.3136216416	2967672.0403083703	2967672.0403083703	2967672.0403083703	2967672.0403083703	2833535.8580995225	2702619.0362622873	2613973.1043566866	2613973.1043566866	2613973.1043566866	2613973.1043566866	2424783.611942283	38026515.7634597	89030161.2092511	89030161.2092511	89030161.2092511	89030161.2092511	51003645.44579141
934.666__7.52_3538	1462141.533241934	3117926.629485793	3218553.7602073913	2727403.268593417	1256990.2855246265	1937684.787748206	3983578.466642394	3125301.000789154	1441470.1431790136	3242114.128956193	1376870.8434816839	4354057.427837734	1905134.3417531874	1495126.049490257	2999710.007499736	1780503.1260238537	1742401.4037893529	3871713.7393630254	2388056.790565635	7633414.784527448	1864307.6229284976	1724102.9311111635	4129455.0097695733	4019196.3424274307	2817111.1209430015	2340964.991084918	3399247.5606524004	2917241.482374707	2250721.7854229244	3210306.425394607	3362202.477951175	2791093.5930269756	2791093.5930269756	2791093.5930269756	2791093.5930269756	2410354.336410842	3021271.2415819303	2772257.194768209	2772257.194768209	2772257.194768209	2772257.194768209	1884720.9823408425	40346429.7354141	83732807.79080927	83732807.79080927	83732807.79080927	83732807.79080927	43386378.055395156
933.427__5.47_4312	1529028.3936385857	1391593.1215798042	2625257.6642612927	8.56027854617138	3274297.9836320067	2812051.502417298	2007590.7657622967	1905518.004377749	2575180.03476619	2285380.364864104	3239380.6074421736	2293803.678953537	8.56027854617138	1812510.5779735972	1764264.8480873753	1719973.9668894846	1971089.7380414219	4767647.13629015	2734623.782967178	3220796.2427184354	2463819.3711590464	8.56027854617138	2234232.7005507303	3527297.016064102	4558339.765557714	7647230.676158194	4610814.273045744	2918318.80028947	3552601.199446584	4535235.573761597	3391511.024338549	2665930.115717717	2665930.115717717	2665930.115717717	2665930.115717717	2182209.509970495	2865185.151353384	2519499.7029626183	2519499.7029626183	2519499.7029626183	2519499.7029626183	1989340.2519018594	40698132.29206259	79977903.47153151	79977903.47153151	79977903.47153151	79977903.47153151	39279771.17946891
