index	V2-arm-psoriasis-2C7	V2-arm-healthy-2A11	V2-arm-healthy-2B3	V2-arm-healthy-2B12	V2-arm-healthy-2B9	V2-elbow-psoriasis-2B6	V2-elbow-psoriasis-2B7	V2-arm-healthy-2B10	V2-arm-healthy-2A5	V2-elbow-psoriasis-2A9	V2-arm-healthy-2C4	V2-elbow-psoriasis-2B8	V2-arm-healthy-2B11	V2-arm-psoriasis-2C5	V2-arm-healthy-2A12	V2-arm-healthy-2A3	V2-elbow-psoriasis-partial-2A7	V2-arm-healthy-2A4	V2-arm-healthy-2B5	V2-arm-healthy-2C1	V2-arm-healthy-2C10	V2-arm-healthy-2C3	V2-arm-healthy-2A6	V2-arm-healthy-2C11	V2-arm-healthy-2B2	V2-arm-psoriasis-2A10	V2-arm-healthy-2B4	V2-arm-healthy-2B1	V2-elbow-psoriasis-partial-2A8	V2-arm-healthy-2C9	V2-arm-healthy-2C8	V2-arm-healthy-2C2	V2-elbow-psoriasis-2C6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_elbow	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_elbow	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_elbow	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_2_psoriasis
404.302__7.14_4977	95761298.81965682	53145216.72974534	39531994.02168439	45009589.69994946	30915853.4894488	66444217.476003855	84872994.09594648	62549221.59481816	35150303.58331395	39057487.99642497	56465200.94207763	85930377.81726225	45685610.81069458	36707078.42563664	49528707.00001766	38555895.403865024	33813498.08513013	45308651.14322999	33640513.22425184	46802777.18547248	35727169.56859088	40981912.821702436	59464879.510642655	28938174.220583767	29150870.24139937	64020990.0	37102585.4909355	28882625.166262083	142586937.44048765	22727310.703996576	42674679.33561427	63312031.48794226	22623422.41468937	42228337.97287996	44913120.79313587	49790002.3014387	50784940.05056038	48596077.002492696	67904133.6179921	49790002.3014387	67181830.25712381	40981912.821702436	41828296.07865836	42674679.33561427	45347600.255322024	39057487.99642497	66444217.476003855	42674679.33561427	65232603.73800193	971251773.3762391	1167741140.6215324	1643070075.947477	914128920.9100868	728941155.0373905	475328935.3259447	1643070075.947477	671818302.5712382
404.233__3.4_3075	64606269.62901945	24745520.081459202	26535214.23421908	69357395.2200566	50544295.65578753	63070613.7913659	94245311.70111987	3139503.2534084995	41875781.634158894	55235388.308418095	178178336.0542454	36534094.345970884	37741885.415610425	128368881.06619582	23878517.153550807	5913683.247898879	49888658.839679115	49956758.05447599	46390414.72841408	19051040.274872202	53917959.5	24481945.522621814	28913572.891928732	68555189.9645771	5136797.6627722215	75280857.20993781	89773258.80348158	59580921.30960877	56621429.85734163	58117151.938852765	3908614.9865066847	163053955.48869473	27571687.421640247	49249900.568574004	53884758.49932134	54065785.00751184	63580229.5128081	42648451.60115633	54738169.18079082	54065785.00751184	65142319.21706889	41875781.634158894	48173586.39144504	49956758.05447599	56017555.71942638	46390414.72841408	55235388.308418095	49956758.05447599	59846021.82435377	1132747713.077202	1401003720.9823549	1784170905.2478907	1144444131.2305458	639726774.017345	383167184.2655357	1784170905.2478907	651423192.1706889
404.124__5.26_5176	73054764.97513017	33953949.43252948	30287510.427822683	22004822.232393667	35908277.84662332	36989918.3678533	40191803.13033599	50820122.91432004	43765570.18006061	108681407.57693616	44674653.34804674	53578759.56538863	39305882.554405734	50617488.01065879	45432931.419944935	32592544.51890047	45145395.794423714	31477516.477589943	40818401.97433032	99265119.53215182	53917959.5	120998099.71257935	50025722.99957608	24385553.890550617	73048440.05483906	33304051.28034101	39705820.43233604	62433655.16854283	27231257.13493269	20513896.76672807	126124228.14315227	46418287.801908165	33820982.19469148	50777346.405623145	50955971.984440856	50621054.40484922	54032812.24927323	46526944.9915404	49377074.82350885	50621054.40484922	50261582.80306919	43765570.18006061	44220111.76405367	43765570.18006061	45546470.57497746	40818401.97433032	40191803.13033599	43765570.18006061	42668599.46237985	1167878967.3293324	1324855271.5954623	1670494795.3600242	972590620.4869182	697904174.873106	345639523.76456195	1670494795.3600242	502615828.0306919
403.378_C20H46N6O2_8.64_1831	60005029.50196354	62108511.67300777	9648126.639320161	74410082.75818066	85132818.12371564	27470725.92942169	58328939.5	101095973.77200928	24179651.4001213	59753450.03191994	71165496.3488681	60490756.574066214	53052316.1549439	17418371.592657436	4719163.17441107	22437782.853897747	79085636.89340563	14944989.191544643	25653833.586321585	8529988.6864691	72870184.80163598	13434693.620069234	32623531.76136946	34494517.73272072	40846636.70974243	59786011.3103408	11473054.043620523	10255463.824626656	68831150.09993719	97762042.59374009	49859823.57628466	36612724.42244549	113333479.59243366	41622235.106481135	42096954.609770305	47327726.01440037	57525998.071201414	35089799.54623913	66756305.51731205	47327726.01440037	60450355.10261462	34494517.73272072	35553621.077583104	49859823.57628466	59166984.50098177	25653833.586321585	60490756.574066214	49859823.57628466	59895520.406152174	957311407.4490662	1094520819.854028	1561814958.4752123	1035467965.2816255	526346993.19358695	467294138.62118435	1561814958.4752123	604503551.0261462
403.282__7.12_4716	29229958.290297866	246220523.43827313	49698718.33045084	30262235.8405771	42817414.88938925	17723031.134629026	26127626.95074761	51270157.98357731	18828166.88241466	22811938.251414157	22681230.553557273	41523818.05031507	58889239.91653013	15673754.74590317	118326929.98313358	153008164.23937216	64179145.50099003	63720672.02127316	25017177.86330714	56735023.92549135	63105082.0353633	52629979.35449925	141845665.97467893	11686647.093864596	45567539.54231928	98510507.09577976	22318999.0	64317768.290089846	30977866.264199972	73269214.76256137	113707985.6993844	22640041.874062445	53361030.362073	67328894.76061612	65076107.677928895	59051007.76183394	43518526.30349019	77689985.51184644	36672065.21633841	59051007.76183394	40011867.66463497	52629979.35449925	51950068.66903828	49698718.33045084	42170616.46985216	63720672.02127316	30977866.264199972	49698718.33045084	30103912.27724892	1548564579.494171	1691978799.6261513	1948683256.14052	783333473.4628235	1165349782.6776965	256704456.51436886	1948683256.14052	400118676.6463497
403.231_C20H40O3Se_4.02_371	70910198.67548719	29243670.27746518	26589084.468321316	58335228.97603566	46439834.869118676	56583340.372904114	111883119.98140734	4876639.600340371	36041791.54627863	67080552.215795934	162084993.6580006	44426140.11592153	41469641.30819554	128712298.51595055	26705359.0	5768620.522053012	44559575.93592389	28981747.65810536	39098731.90192943	38735171.428608455	53530706.05344536	38701829.967110984	33079749.539635323	45761782.528567836	9647695.163672302	70622714.74348384	64883312.485040985	52381710.02927724	42454091.639515474	73102574.70397705	75663398.7565275	140063241.28535777	33303805.49567341	49182022.42291585	53901220.29469177	54597647.0733069	68032441.46070166	38475893.80843319	57184375.1081631	54597647.0733069	67053583.76920633	39098731.90192943	43615711.91838169	44559575.93592389	55057023.21317474	36041791.54627863	44559575.93592389	44559575.93592389	61831946.29435003	1131186515.7270646	1401431727.661986	1801722353.4191277	1224583946.29263	577138407.1264979	400290625.7571417	1801722353.4191277	670535837.6920633
403.137__5.08_5944	39672962.83896069	38109963.40763387	27290269.008232318	29578061.806317575	29796161.90303372	44904041.23675627	58511730.34090802	27797922.76263136	47306331.32453746	58344994.57335986	87207662.80926427	32202229.17648752	49883774.9079372	43033692.20724902	35321434.500909984	61660613.55275815	75875350.35429396	57319871.77779252	50325387.26884039	41265748.077305816	35967872.84887985	45281759.80401747	72981162.77234805	89587937.30055366	48156527.25562662	36782989.51702951	47021429.00121141	33439095.604881957	37958120.543594874	48235519.0	2784604545.7095323	26391196.294539563	31091634.065128498	165849141.24777326	151308457.4331548	129482060.41068345	196945247.39386123	48526236.030870065	48412585.75578986	129482060.41068345	45837774.48537683	47021429.00121141	44157726.00563325	44904041.23675627	42149720.14227742	47306331.32453746	44904041.23675627	44904041.23675627	41353327.52310486	3814530248.6987853	3934019893.2620244	4272907993.552554	3545014453.0895023	727893540.463051	338888100.290529	4272907993.552554	458377744.8537683
402.457__8.94_6188	54700137.471266896	37286303.81002408	47736062.7134564	39819727.41686216	36568549.68421053	39902887.33077272	48934610.653014325	86376566.64616527	78260295.3762224	34110106.32761968	49163186.809828594	45230120.50439833	41734461.71336483	36504930.07794016	35753082.65955207	41264131.05272315	53495216.21043796	114435766.77883384	106309270.9293118	37221559.5	52168077.14170604	43813220.9876053	40359823.7921657	77847211.00058007	40443426.77119135	46444346.13264431	35828051.54915532	23532892.359411053	39833598.7631579	55985242.15728446	55985253.51792844	51218315.94459721	71863787.03085147	53439586.10052957	52567688.23053967	51519097.600432836	51390991.42157649	51672825.015060455	47624332.4028932	51519097.600432836	47101974.05021037	43813220.9876053	45128783.56012481	45230120.50439833	49048898.731421456	40443426.77119135	45230120.50439833	45230120.50439833	45837233.31852132	1229110480.31218	1366759893.9940314	1700130220.8142836	925037845.5883769	775092375.2259068	333370326.8202524	1700130220.8142836	471019740.50210375
402.358_C23H47NO4_6.13_201	19264279.651547134	64576509.91483865	23674865.02709494	69957492.16838463	71704529.82696542	28310876.979677044	33908043.500713356	60495157.384383656	39180840.347118646	66223982.61750026	60253829.5	34786642.22840407	78435149.37778792	24721138.30908907	9740350.623261806	72837758.36718188	57952441.46603473	28680754.14178609	32634460.42015839	2503433.464278574	76393017.07961679	46598050.920395516	66692859.215942785	43431977.096763246	47567008.99716343	89842409.1664257	14227164.236655317	11637845.03124686	46067173.65367951	68975586.09385692	57829230.77206369	50846847.41333624	43352611.48269036	47777161.62696876	47411636.32874397	46766797.46897099	48431549.62499742	44769094.881739266	44371681.7040999	46766797.46897099	44442959.905576125	50846847.41333624	49206928.20524983	46598050.920395516	48722449.16686588	46067173.65367951	43352611.48269036	46598050.920395516	39069626.85554721	1098874717.4202814	1232702544.5473433	1543304316.4760427	871767893.2499536	671536423.226089	310601771.9286993	1543304316.4760427	444429599.0557612
402.269_C15H37N4O8_2.84_1364	53057990.946666926	23264891.72832325	26051690.753275197	70833376.15023243	44273097.65615558	44074344.28588979	93797623.9514086	5665783.379329363	50148784.52545715	40691977.643629365	167892577.07663834	30052417.10607604	38590145.540282294	147144208.97991124	42353491.9468456	2274393.971118484	62389409.5	29887032.979177315	22447050.325515714	41408358.718333244	34249031.12140187	33690123.238045	35428591.740096755	63040496.98022035	5600391.758035734	43383759.7401589	73923307.03423686	38381451.62089082	48348009.09372074	65618441.57404499	148403980.1792823	203162515.0042454	19405679.68753433	55069087.17396452	58083652.48722773	56028315.93746	72464455.08753878	36304948.95736546	48394208.75260841	56028315.93746	58234542.0934996	38590145.540282294	41880925.33258942	42353491.9468456	48665544.301411256	38381451.62089082	44074344.28588979	42353491.9468456	46211176.68980527	1266589005.001184	1510174964.667921	1848934425.9361799	1304360191.575698	544574234.3604819	338759461.26825887	1848934425.9361799	582345420.934996
401.342_C17H44N7O2_5.93_2335	14471545.210735653	75400884.00541334	55023656.82201762	17335184.83610177	48272295.60219359	40165979.15379149	64248361.61457094	19006956.912531074	38225052.18170339	30736046.56274175	127381319.02470909	63780147.43654715	24322587.319029417	33950305.23755579	21113395.858526725	87864361.65443553	68252066.22789034	17476566.755891	35626408.45412077	23612197.075091604	53917959.5	72624132.80286579	97316849.47886549	44277982.70281859	93858201.91833937	84123726.17152236	22976915.51312216	42435722.87278347	26551089.430252284	43410201.81968453	41968391.37080102	73537872.60467272	63328626.97131663	51173265.090683386	50366564.37328969	50502817.912201285	48311780.39972314	53132062.927175045	51008902.48530152	50502817.912201285	48960789.40169244	43410201.81968453	42922962.346233994	43410201.81968453	43844092.261251554	42435722.87278347	63328626.97131663	43410201.81968453	51747303.06255406	1176985097.085718	1309530673.7055318	1666592991.1026423	869612047.1950166	796980943.9076257	357062317.39711064	1666592991.1026423	489607894.01692444
401.341_C27H44O2_8.18_705	43283423.19867993	28335212.235897142	39016820.32075024	44422187.938282415	69834947.58343409	41128789.5	50986922.98622684	41632747.57945298	58967254.65889407	44692802.74964541	81494257.75765269	43587276.99781822	43214475.237741955	36885999.47625686	4896856.209479957	47788637.77071122	50164342.359688364	31705390.747552335	65510307.64831553	10806497.319801887	48518223.780986056	82821717.07130472	68806758.29250059	18624390.421776086	71968024.07470353	49526898.025413424	28298077.281446654	12208438.372908527	30811318.48795317	52435356.45675278	84201495.22106552	68387501.53522596	71419841.96554044	47995459.80507117	47445842.162191816	47466157.31102605	51871447.33488885	42179809.282390684	47541613.57812464	47466157.31102605	46248761.57472227	47788637.77071122	46105412.85449682	44692802.74964541	46470205.859634236	44692802.74964541	44692802.74964541	44692802.74964541	44140039.873731814	1103895575.5166368	1233591896.2169871	1566383191.2638597	933686052.0279994	632697139.2358602	332791295.0468725	1566383191.2638597	462487615.74722266
401.287_C18H40N3O5_6.0_1835	40691013.34064019	42395232.202648945	23568830.383549206	26520879.981275123	41225456.086741604	8361260.280157005	98445940.13393566	37391361.08927572	14394274.0134889	53016550.30472902	39243158.43466941	63261642.593030386	34014240.79924589	33004294.713808455	35089550.68811929	37704049.5	48516059.13301177	28332842.467836082	38734565.25309224	71116551.36477925	62907668.201710366	65727616.39286127	61276559.34709159	44499178.78524395	46160443.24324273	46207742.34713845	22460004.714535426	39941043.35126542	29017889.25620267	22450899.375406977	35299572.73403818	58274942.97609112	72382860.0731157	40379518.321139514	40331998.91491523	43079823.44127207	47489918.74200146	37787709.08039679	53286028.82488318	43079823.44127207	49290525.217576936	38734565.25309224	38988861.843880825	39941043.35126542	40958234.71369089	38734565.25309224	53016550.30472902	39941043.35126542	47361900.74007511	928728921.3862089	1048631971.7877959	1421634173.5619783	854818537.3560263	566815636.2059518	373002201.77418226	1421634173.5619783	492905252.1757693
400.414_C25H53NO2_7.46_3105	63806965.64481489	25056450.412305504	26720487.109281458	23883763.279371314	127606118.39603598	46395776.15114138	74865545.81242962	125104981.16497323	58873412.6748066	38048134.162501104	50391777.86470243	109130320.22664718	106813488.39067636	18776863.014581643	10807228.526106397	26202974.0025724	36249391.99377344	13695769.775639648	54217663.36091669	37221559.5	7287307.1062191045	38906434.988434106	25909522.516559802	15290964.224801438	16108744.80575194	114628761.2550692	33303378.507836223	15280165.023654046	53382597.46448596	890651829.1766956	1042565589.4163561	108595890.58852291	124188250.87414317	125238934.81792258	118373388.10487248	107877821.43672141	167304634.7678081	36565645.43941736	68894288.09787455	107877821.43672141	67947260.65995875	33303378.507836223	35262469.00391811	38906434.988434106	69336255.72862226	26720487.109281458	53382597.46448596	38906434.988434106	58594781.554650426	2880495500.812219	3077708090.7266846	3559968107.4118066	3011483425.820546	548484681.5912604	482260016.6851219	3559968107.4118066	679472606.5995876
400.378_C24H49NO3_6.75_2845	46480969.0	38437533.11732402	70833918.07813655	26871444.896224096	112049820.93300615	26320628.374498542	99100797.75162728	70203960.64938056	37406096.400149055	46495035.96366155	63501657.91172164	63640914.38293535	74544465.83596677	53901480.48018488	5300600.2848286	44026143.071197346	65175078.08611096	39223512.75330876	31373274.165908385	3144497.112623793	310745814.7665952	30857372.214265794	64746463.47080755	20880843.59786741	24368766.325961187	73573272.24142529	8152077.414710217	5459939.011762529	48748320.452282034	156019984.067202	122571569.89969352	43482524.490590155	72478966.51980631	61052273.063879624	60698384.69964775	60609628.59762919	77599872.93801053	40221335.3891716	60279963.075846	60609628.59762919	59591546.32525321	39223512.75330876	43754333.78089375	46495035.96366155	63571286.147328496	39223512.75330876	63640914.38293535	46495035.96366155	58771197.431560114	1404202280.4692314	1578158002.1908414	2000117743.7217634	1396797712.8841896	603320030.837574	421959741.530922	2000117743.7217634	595915463.2525321
400.342_C23H45NO4_6.11_1457	29304649.94187738	106380777.15794797	44306549.36374591	50873144.01271469	44185289.52914808	34026526.84504534	15515744.792304378	38118395.73286011	51500083.877304435	51882354.853786364	59331179.27379622	41372759.83480521	43070633.873165295	34693129.00123571	30892347.85696424	66104622.6115302	36197003.15019416	40913988.50500655	45347767.47584231	8576093.18903251	19276743.68753568	55385609.50000001	38993984.66895049	17931905.50651948	64717555.18324055	98572905.4327289	20971684.88890456	41421633.47791812	45897581.828585334	62792613.95238634	48907653.82896278	61641312.07756851	43354800.5843249	46158329.09700196	47085086.677187964	45226031.07563432	39353232.50907126	52273389.35551001	38320967.412720814	45226031.07563432	43081745.62648877	44306549.36374591	44245919.446447	43354800.5843249	42221696.85398525	45347767.47584231	41372759.83480521	43354800.5843249	38784881.49249969	1061641569.2310451	1224212253.606887	1492459025.4959326	708358185.1632826	784100840.3326502	268246771.8890457	1492459025.4959326	430817456.2648877
