index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
326.305_C19H39BO3_7.01_710	21952254.250390157	9974692.480869355	60878559.240370035	97262879.24520884	52423336.120844156	30632487.562411796	32850277.37091655	7038764.896264524	78653438.28526403	5421472.994983933	33514142.21964603	120743274.21585757	77523554.38185357	122244784.70482445	14981001.768884059	33039426.369518742	49738041.79451678	49945896.63175674	49945896.63175674	59304357.419143856	40587435.84436962	49945896.63175674	50569461.143476605	42636806.74588035	33276784.294582386	33276784.294582386	42968739.170245096	31835956.96596527	33276784.294582386	33276784.294582386	596856501.5342014	799134346.1081078	799134346.1081078	474434859.35315084	324699486.75495696	799134346.1081078	202277844.57390642
326.17_C15H23N3O5_2.3_255	63849136.434631154	87213141.05929093	123569003.58876257	102278976.9631925	66300384.87216804	35948227.496962	101690612.63743179	29570863.024906572	100897435.28275107	21480537.06185343	21104926.58715425	23234543.318320036	53319307.84946791	115802512.26575314	41500056.10199721	8052396.720318417	75160011.54476425	62238253.82906006	62238253.82906006	67388204.34564552	57088303.31247461	62238253.82906006	23472980.68194748	76756762.96572949	58584222.142049536	58584222.142049536	76756762.96572949	47409681.975732565	58584222.142049536	22169734.952737145	901920138.537171	995812061.264961	995812061.264961	539105634.7651641	456706426.49979687	995812061.264961	93891922.72778992
325.321_C20H40N2O_5.89_2842	10698269.6386418	27969746.956514657	65373256.91146416	34336227.3170644	32401840.64677534	105858530.43956786	428244467.9067696	79443090.48146035	50541434.64696768	37440526.52516731	40704400.25446377	8246822.111709525	142370052.3947605	83366876.84383552	18585175.54131827	21099412.967769593	91503693.39241576	74167508.22401565	74167508.22401565	86588863.57028751	61746152.87774377	74167508.22401565	22158952.71881529	57957345.77921592	39072463.38981554	39072463.38981554	35888376.92111585	57957345.77921592	39072463.38981554	19842294.25454393	1098044320.7089891	1186680131.5842505	1186680131.5842505	692710908.5623001	493969223.0219502	1186680131.5842505	88635810.87526116
325.235_C14H34N3O3S_6.58_1473	3204405.2248920756	7735555.621446317	50027770.443957426	67724418.6447269	100566139.91805294	58774604.15823024	127312465.18130422	28114913.427419838	57584832.82929225	37821661.585781075	15334910.78523817	39045155.08357828	103239186.97694364	61873858.73765036	35687688.03618695	35598420.667407796	58664984.3958081	51852874.207631774	51852874.207631774	57176770.69472228	46528977.720541276	51852874.207631774	31416543.6431028	58179718.49376124	44536462.76376785	44536462.76376785	50459506.91061432	42857729.24007219	44536462.76376785	35643054.35179737	703979812.7496972	829645987.3221084	829645987.3221084	457414165.55777824	372231821.7643302	829645987.3221084	125666174.5724112
325.199_C11H28N6O3S_3.51_1269	12789841.467455732	6820142.238175386	51575186.886281736	40305080.838797875	32866241.954809055	66986302.57371748	65925123.61360355	60986818.095346406	86949805.41737829	55380132.99991813	60023672.392984025	74156270.28112051	35720875.649601944	72747119.41201217	23809394.63695991	77727497.38464798	49087722.595591486	51548094.115175635	51548094.115175635	51027972.966427594	52068215.26392369	51548094.115175635	58929208.67392811	53477659.94309993	57701902.69645108	57701902.69645108	57701902.69645108	56281002.490814075	57701902.69645108	67089971.33705227	589052671.1470978	824769505.8428102	824769505.8428102	408223783.73142076	416545722.1113895	824769505.8428102	235716834.69571245
325.198_C16H30O5_6.76_2416	3229907.3817700585	1151322.9017491497	99239440.43159494	20413472.615173187	38347974.01260725	50671880.68430173	34563987.55791029	56549908.18600713	66978207.84401629	80849079.71235314	237342963.1275171	451195748.25293297	35475954.45909602	71599690.49942154	330459001.3940404	170108179.97637194	46589235.523833394	109261044.93980394	109261044.93980394	116933029.83495808	101589060.04464981	109261044.93980394	297276473.1877156	44509927.34845449	61764058.01501171	61764058.01501171	54973832.25601439	61764058.01501171	61764058.01501171	283900982.2607788	559070826.2860007	1748176719.036863	1748176719.036863	935464238.6796646	812712480.3571985	1748176719.036863	1189105892.7508624
324.325_C21H41NO_6.47_3820	12446952.366945762	35343313.90470995	96674027.2937426	72470489.12414043	42691327.16158869	161012415.36524987	333718717.52883106	38088060.42738067	62410026.22181886	71027321.10792151	31648866.941527236	12189323.76584076	76556001.03096615	155823647.87398633	13758641.94909506	19681452.865994193	96521858.28394015	77221286.5581087	77221286.5581087	94364125.92606825	60078447.19014914	77221286.5581087	19319571.38061431	71748905.11603096	52550676.691703774	52550676.691703774	56859324.134755105	50249043.324599765	52550676.691703774	16720047.407544626	1158262299.4072819	1235540584.9297392	1235540584.9297392	754913007.408546	480627577.52119315	1235540584.9297392	77278285.52245724
324.289_C20H37NO2_6.6_2616	7611069.304832724	14531886.214826902	62367417.91605965	80588145.52791177	60021309.857478045	17104545.64248299	37737902.06328125	6947134.45719138	64516727.34500871	7021419.388146662	34297260.89292524	122115043.09987086	100689193.99570099	157551684.5231864	31433917.044286925	61801085.01529975	51390703.01967561	54145983.89303064	54145983.89303064	64233081.445953384	44058886.34010789	54145983.89303064	62411826.51309569	48879605.960379645	48879605.960379645	48879605.960379645	48879605.960379645	46617501.02979334	48879605.960379645	48049172.9541125	616688436.2361073	866335742.2884903	866335742.2884903	513864651.5676271	352471090.7208631	866335742.2884903	249647306.05238277
324.251__5.81_5471	26785317.72528084	31169819.790449124	62141865.12937452	31162935.03514018	51735408.15756981	64141625.73027007	116847354.33806445	89909568.54986899	41052414.177844115	32134939.841348372	24392934.939181704	63231814.67372664	36256180.65001267	29936261.975294806	37391344.998606	26645575.9075758	51106140.925043166	47808460.10122551	47808460.10122551	47576433.59384689	48040486.608604126	47808460.10122551	37915417.62977254	38654297.41392839	36823762.824309334	36823762.824309334	31652379.815898746	39221879.58822505	36823762.824309334	32018460.4530909	613273691.100518	764935361.6196082	764935361.6196082	380611468.7507751	384323892.868833	764935361.6196082	151661670.51909015
322.31_C21H39NO_6.09_3961	92949372.41409035	24.77950157917813	130620682.26435328	47304787.12019685	25411973.577485073	52961476.52019321	103339442.20574132	37827891.52074175	55835650.90836208	42420028.75339504	24.77950157917813	37894771.39550395	63058751.72118461	81334873.11090745	44122380.511884585	34715065.75286382	61088746.241346054	53112324.83349416	53112324.83349416	42213240.7152791	64011408.95170921	53112324.83349416	29183060.609938487	54398563.71427765	45713583.81604072	45713583.81604072	40157400.074449494	54398563.71427765	45713583.81604072	36304918.57418388	733064954.8961526	849797197.3359065	849797197.3359065	337705925.7222328	512091271.6136737	849797197.3359065	116732242.43975395
322.295_C15H37N4O3_6.38_3398	34999655.57786032	46523303.83839637	19612455.82722757	26703834.794078916	38570960.78238432	45977000.121061854	158919401.7030013	48655513.37486997	121451668.79901615	20513062.056992535	42987455.30851165	9044385.030001476	118053172.60592468	173939157.7054718	21418963.5353647	20093150.25168946	71159932.2655238	59216446.331990816	59216446.331990816	64650195.1523548	53782697.51162684	59216446.331990816	23385988.53139182	46250151.979729116	40779208.04544799	40779208.04544799	40779208.04544799	40488327.849461086	40779208.04544799	20756056.89352708	853919187.1862857	947463141.311853	947463141.311853	517201561.2188384	430261580.0930147	947463141.311853	93543954.12556729
322.272_C18H37NO2_6.86_2347	4849575.560679675	5100836.690109001	75804541.0354426	134423357.3022336	100475696.93849485	60257834.11899172	34313215.76985225	13883135.545142725	107880370.75280419	38862097.4129746	37376100.821258254	25912124.556491114	65090951.18919547	207284413.52566805	16662861.768153623	19789162.97199121	70685502.15346573	59247892.24746768	59247892.24746768	72968480.37713522	45527304.117800154	59247892.24746768	24935062.52947355	62674392.65409359	38119099.11711643	38119099.11711643	38119099.11711643	40023498.545491464	38119099.11711643	22850643.764241163	848226025.8415887	947966275.9594829	947966275.9594829	583747843.0170817	364218432.94240123	947966275.9594829	99740250.1178942
321.24_C20H32O3_6.47_1581	26943681.41284556	17280173.48266828	35609628.050783634	49145245.9235508	45113001.634302355	120751011.1596018	57792210.619737364	32323192.8999448	35650821.06962016	30420288.93115031	59939527.49963879	34997845.30346358	166806080.22147512	87972899.20013833	104779681.58720028	20385447.27147718	58817352.88381821	57869421.0167249	57869421.0167249	47832649.074331224	67906192.95911857	57869421.0167249	55025625.41544496	40381911.351961255	40381911.351961255	40381911.351961255	47129123.77892658	35630224.5602019	40381911.351961255	47468686.40155119	705808234.6058185	925910736.2675984	925910736.2675984	382661192.5946498	543249543.6729486	925910736.2675984	220102501.66177985
321.131_C13H22N4O3_2.44_3091	25220464.767902337	59608497.66655513	22807344.070352722	10990060.976542696	24722967.786521953	112221711.51119587	39078047.27131775	41895344.71382161	56451014.63709037	56611271.72560773	68688131.97294414	16120802.978674224	35027335.91760778	26775452.98231577	83738727.06005397	33279942.08617907	42617459.50223598	44577319.8827927	44577319.8827927	37824404.17005992	51330235.595525466	44577319.8827927	50456901.02446285	37052691.59446277	37052691.59446277	37052691.59446277	32926750.12681676	38461340.315714695	37052691.59446277	50984037.02956161	511409514.02683175	713237118.1246831	713237118.1246831	302595233.36047935	410641884.7642037	713237118.1246831	201827604.0978514
320.316_C16H39N4O2_7.44_1280	16455941.979849305	14689262.440668138	112307031.93111292	71254397.53515646	63694131.96092815	67537032.70542303	71696370.45989463	64994932.827278025	129287077.43975295	31928029.332766917	18047131.062619608	22360876.970730472	75248492.11996537	134096616.77814515	19197646.647770993	22794700.69518794	71099109.79257843	58474354.55545313	58474354.55545313	53470852.06761369	63477857.04329257	58474354.55545313	20600088.84407725	69395715.12028974	64344532.39410309	64344532.39410309	47811080.64684753	66265982.76635052	64344532.39410309	20779261.809250735	853189317.5109411	935589672.8872501	935589672.8872501	427766816.5409095	507822856.34634054	935589672.8872501	82400355.376309
320.315_C16H39N4O2_6.82_3452	67221975.16804329	57434453.42344002	69541565.87127474	138728132.68801874	67712222.12486483	39570034.615767986	89535271.61329815	62929556.43431447	42517328.62402951	26372508.46611815	23559815.354507484	17574182.861015372	93108034.60044643	176084439.66336477	15661265.39609242	23083606.263387505	77562960.27441509	63164649.572998986	63164649.572998986	74625128.27432844	51704170.871669546	63164649.572998986	19969717.468750697	67467098.64645407	60182004.92887724	60182004.92887724	62573337.77415243	52723442.52917199	60182004.92887724	20328894.56220144	930755523.292981	1010634393.1679838	1010634393.1679838	597001026.1946275	413633366.97335637	1010634393.1679838	79878869.87500279
320.242_C16H33NO5_6.78_752	2609946.6418234194	3373486.578797374	127290708.84285517	19953653.7453137	27375602.726846084	45794835.84445422	23014317.299492627	66553379.194842145	72276227.13760519	72339276.31830008	259328490.6234659	518889963.7512983	35216820.351717286	59524992.797584794	377948884.4685211	180467229.9627274	46276937.28996933	118247363.5178528	118247363.5178528	122974972.98013735	113519754.05556825	118247363.5178528	334158642.20150316	40505828.09808575	63039185.996213466	63039185.996213466	43450297.762215436	69414803.16622368	63039185.996213466	318638687.5459935	555323247.479632	1891957816.2856448	1891957816.2856448	983799783.8410988	908158032.444546	1891957816.2856448	1336634568.8060126
319.284_C18H38O4_6.73_315	40018820.9475319	48881206.13165973	82138163.24893485	75178864.16274802	48799676.21952423	64455958.76281393	77175260.97101106	57909754.16255151	80852024.69448419	27453708.76081038	21842786.29862613	15683318.63675633	84912752.62907359	77699328.3061479	20383996.940297447	25359728.47793265	63789626.58310761	53046584.334431484	53046584.334431484	49089268.68591047	57003899.98295251	53046584.334431484	20817457.58840314	69817411.46278098	53395480.14710562	53395480.14710562	48840441.175591975	61182856.462682724	53395480.14710562	21113391.61946179	765475518.9972913	848745349.3509037	848745349.3509037	392714149.48728377	456031199.8636201	848745349.3509037	83269830.35361256
319.284_C18H38O4_6.05_1467	51611629.78010448	57344457.20071419	105292281.34879471	130762672.04175304	110840074.6234013	67412292.751457	67760075.50946456	31174310.76200541	40162300.09472003	22872481.291882716	22737481.955723464	5653339.627374798	108353342.34709193	190828628.70681646	23001751.4938436	18496447.215924438	82034545.53818382	65893972.92194201	65893972.92194201	76099901.36964132	55688044.4742427	65893972.92194201	17472255.073216576	67586184.13046078	54478043.49040934	54478043.49040934	62552266.35508938	45886964.937412255	54478043.49040934	20616964.585823953	984414546.4582058	1054303566.7510722	1054303566.7510722	608799210.9571306	445504355.7939416	1054303566.7510722	69889020.2928663
318.3_C18H39NO3_5.38_400	21854438.48094835	35884739.86517047	57769438.01500432	30499395.14105149	44105761.004241966	29511770.822889864	47863892.41653396	50819682.43153596	62837481.529732734	47717318.97602018	35298761.55937877	56022086.02435492	35667987.34291495	47145641.87993126	28858454.592193052	29647391.937393486	42639795.65883129	41344015.12620598	41344015.12620598	43067199.608335376	39620830.644076586	41344015.12620598	37456673.52833006	45625701.442086615	39995250.43470622	39995250.43470622	45625701.442086615	32657689.640154216	39995250.43470622	32473076.74838613	511677547.90597546	661504242.0192957	661504242.0192957	344537596.866683	316966645.1526127	661504242.0192957	149826694.11332023
317.305_C19H40O3_7.76_1063	16383682.96114807	21479835.142863207	84295178.58157623	74121379.63550669	52153296.4291342	52041186.09173042	49994527.2708576	47450376.68288621	88544303.74277356	27230750.722453885	10833941.205808979	11456248.194578249	52086832.49518409	99930904.59170255	11921180.957254307	10199529.403369194	55476021.19565139	44382697.13180171	44382697.13180171	43400110.39911316	45365283.864490256	44382697.13180171	11102724.940252682	52064009.293457255	48722451.97687191	48722451.97687191	38612638.99665575	49745781.387308314	48722451.97687191	11145094.700193614	665712254.3478167	710123154.1088274	710123154.1088274	347200883.1929053	362922270.91592205	710123154.1088274	44410899.76101073
317.287__8.3_4542	15206809.031145304	20811703.39534963	59249162.00928307	47239842.2873978	50356240.98298227	39708081.646339834	41393414.086890966	74538160.1121459	59007310.84065732	28857464.287474297	45998467.53112207	23151687.536696114	19662467.299633738	87329879.76408893	26905899.791801583	19384708.758125167	45280044.645282425	41175081.21007088	41175081.21007088	43142337.48400026	39207824.93614149	41175081.21007088	28860190.904436238	44316628.187144384	40550747.8666154	40550747.8666154	43695940.80900652	33306990.71907071	40550747.8666154	25028793.664248846	543360535.7433891	658801299.361134	658801299.361134	345138699.87200207	313662599.4891319	658801299.361134	115440763.61774495
317.268_C18H36O4_6.9_1967	2700353.729188361	1863985.0427183649	52869807.2647389	80757206.77495961	78882223.94349782	55630426.273855925	132971397.81992602	42383485.36590694	59552172.137964815	10550921.234625299	36733205.361368306	33376298.55369666	62035020.67178285	88442733.71499479	15543722.145241959	27705996.98935985	55719977.831179984	48874934.813989155	48874934.813989155	57947246.55572336	39802623.07225495	48874934.813989155	28339805.76241669	57591299.20591037	47626646.31532292	47626646.31532292	57807714.65243307	47626646.31532292	47626646.31532292	30541147.77152825	668639733.9741598	781998957.0238265	781998957.0238265	463577972.4457869	318420984.5780396	781998957.0238265	113359223.04966676
317.195_C14H26N3O5_4.65_1964	64217444.387478895	37335820.06129314	20642448.713521287	44315396.67891207	24587874.81515969	30955631.546187915	565887482.635973	54001066.89152107	43211564.790003225	29007252.27634127	33011818.86452148	90782196.65132217	61050654.52087438	26558719.55951387	49471079.44257466	44764299.20091362	83480946.40639831	76237546.93975697	76237546.93975697	106435820.19287957	46039273.686634384	76237546.93975697	54507348.53983298	40273692.42564818	43763480.73445765	43763480.73445765	35173819.462907314	47117689.321744144	43763480.73445765	47117689.321744144	1001771356.8767798	1219800751.0361116	1219800751.0361116	851486561.5430366	368314189.4930751	1219800751.0361116	218029394.15933192
316.285_C18H37NO3_4.99_19	26432679.37292578	51414547.55617882	115306777.69422267	69593821.07188219	84563964.04067881	25268888.524967007	33180343.05334052	37925943.42911967	86220632.16374002	26880513.318852153	21788686.91953131	45879582.81811952	41337388.22772725	86817361.52850588	4473747.369803573	13074232.715372927	57078571.66517841	48134944.36281051	48134944.36281051	52514852.53838615	43755036.18723486	48134944.36281051	21304062.455706835	46375967.891953036	39631665.828423455	39631665.828423455	48647065.18714917	32179311.401022725	39631665.828423455	17431459.817452118	684942859.9821409	770159109.8049681	770159109.8049681	420118820.3070892	350040289.4978789	770159109.8049681	85216249.82282734
316.284_C14H33N7O_6.21_1604	29663162.074847035	43727986.76428581	27340428.636885703	40673355.33254511	44371048.72316371	115967856.76847172	98283428.36207573	28063020.78135418	53762507.514104374	22839011.961452883	40821542.476870194	20203086.187770892	150192029.77348876	85513407.21646746	91126699.78824516	24831694.161594186	61699770.32576188	57336266.65772644	57336266.65772644	49554108.378078975	65118424.93737389	57336266.65772644	44245755.6536201	44049517.74372476	42274764.620578006	42274764.620578006	42274764.620578006	41712834.794475704	42274764.620578006	32826618.31923219	740397243.9091425	917380266.523623	917380266.523623	396432867.0246318	520947399.49899113	917380266.523623	176983022.6144804
315.325_C20H42O2_8.75_3106	31196302.74275114	43277997.05882446	43761646.469399475	64679707.09274454	54404659.48727886	20648656.614372198	53344123.452588655	23217301.383560803	141969268.13970685	32510312.810231466	49997933.99030918	12932670.236273948	45997167.324884236	46445677.08211496	48303350.82873042	132489271.16372536	50121068.30487146	52823502.86734354	52823502.86734354	44699135.15129576	60947870.58339131	52823502.86734354	60930806.554759726	44879406.89714186	46221422.2034996	46221422.2034996	48221805.53621207	44879406.89714186	46221422.2034996	49150642.4095198	601452819.6584575	845176045.8774966	845176045.8774966	357593081.2103661	487582964.6671305	845176045.8774966	243723226.2190389
315.264_C17H34N2O3_4.13_1659	14901873.010852268	26700872.635475997	44696164.953776434	38669507.96031473	33858799.91343951	93705729.85568425	330173993.9321907	48735828.45704007	40008406.32705368	55243380.06932452	35057102.911800355	18609658.733872145	167798256.52264786	75556933.3721206	75157987.18878119	28145994.06680531	80837478.91749339	70438780.61944872	70438780.61944872	76733781.19106732	64143780.047830135	70438780.61944872	39242685.72531475	46715996.70540825	42352285.64041506	42352285.64041506	36863305.43605754	46715996.70540825	42352285.64041506	31601548.489302833	970049747.0099206	1127020489.9111795	1127020489.9111795	613870249.5285386	513150240.3826411	1127020489.9111795	156970742.901259
314.305_C19H39NO2_7.19_2999	33104591.588729724	17534016.96640791	46178702.20424796	40084568.67166679	60526150.41092043	41571187.35616348	65849612.81586077	15542275.868227864	43194293.06426503	10760767.944177264	62911319.20598523	154088331.30661628	122929409.83508459	91834197.92404684	44192723.750995636	28821344.075985953	49092481.22081655	54945218.31183636	54945218.31183636	62948620.65571019	46941815.96796253	54945218.31183636	72503429.58489577	42382740.21021426	43693508.40763033	43693508.40763033	61718734.80845283	42382740.21021426	43693508.40763033	53552021.478490435	589109774.6497986	879123492.9893818	879123492.9893818	503588965.2456815	375534527.74370027	879123492.9893818	290013718.3395831
314.305_C19H39NO2_5.81_1383	12394256.462498982	48360290.14896385	138050890.81623456	87931118.8552079	132807090.0942825	43098866.69881273	130855077.6052944	29913682.87901149	51479461.30163656	41622302.82691893	17150556.35738472	75228957.60272187	79100740.83510862	90659839.2207609	22938718.583166078	22987611.5217839	73856134.81206095	64036216.36311175	64036216.36311175	78076904.08894189	49995528.63728162	64036216.36311175	34576461.01626414	65290101.06837259	49919875.72530021	49919875.72530021	81580038.2289649	36506274.78891211	49919875.72530021	22963165.05247499	886273617.7447314	1024579461.809788	1024579461.809788	624615232.7115351	399964229.09825295	1024579461.809788	138305844.06505656
314.139_C18H19NO4_5.19_2238	2384325.6166450307	1820109.1820445147	44061871.13241358	52576238.618654914	45662575.87748052	62046406.92820522	54154186.0099768	7189129.775586762	64683876.06062538	65620283.57818024	57809864.679726325	62930462.087967925	72948423.90916514	65768291.46471177	53634065.91960144	71013482.0798189	44909643.17947415	49018974.55755028	49018974.55755028	50792751.43734287	47245197.67775768	49018974.55755028	61346968.691778645	53365212.314315856	55982025.34485156	55982025.34485156	55982025.34485156	57840236.42390333	55982025.34485156	60370163.383847125	538915718.1536899	784303592.9208045	784303592.9208045	406342011.49874294	377961581.42206144	784303592.9208045	245387874.76711458
313.321_C19H40N2O_5.38_1282	14375379.240338277	18439522.783613928	36757660.40028981	38598347.44790937	56963853.59694413	60400890.251639396	278080388.6031151	14151966.318243237	75637139.4955286	31658486.636162516	12353893.63868464	33609199.14959586	151209730.59629864	128793463.26604414	33988892.69524262	23857167.2447558	75422235.71967727	63054748.835275374	63054748.835275374	74812144.3902587	51297353.28029205	63054748.835275374	25952288.18206973	47781100.522426754	35373276.547766216	35373276.547766216	36103773.29875261	35373276.547766216	35373276.547766216	28733183.19717583	905066828.6361272	1008875981.364406	1008875981.364406	598497155.1220696	410378826.2423364	1008875981.364406	103809152.72827892
313.274_C19H36O3_7.74_2322	3624475.926402152	2348864.9373199684	32218312.41525845	7887562.324004917	67333666.30248527	44685203.364113055	62373690.17883257	60441708.79490624	71640580.86247903	53880419.62125222	68425686.12360641	55038362.48368655	60767746.06877788	86889763.371635	41657475.398028046	55113293.44195082	46174332.8472889	48395425.72592116	48395425.72592116	50522251.91785286	46268599.53398946	48395425.72592116	55058704.36181796	57161064.208079234	55075827.96281868	55075827.96281868	58706026.33125956	49899248.40303194	55075827.96281868	55075827.96281868	554091994.1674668	774326811.6147386	774326811.6147386	404178015.3428229	370148796.2719157	774326811.6147386	220234817.44727185
313.273_C19H36O3_7.25_765	13286157.743733948	7354904.6453150455	51593339.40649078	41617989.91823683	52048171.55126073	50046407.364978954	77330969.95002513	42657773.98589895	75779336.33135441	34896715.89082712	56478457.70472377	41577327.675808825	66389056.22474938	75206874.61984843	42576939.55790717	48389800.03792302	49017308.13605998	48576888.91306766	48576888.91306766	48313926.49450573	48839851.331629574	48576888.91306766	47255631.24409069	50819873.38573487	49218103.70145099	49218103.70145099	46833080.73474878	49218103.70145099	49218103.70145099	45483369.7979151	588207697.6327198	777230222.6090826	777230222.6090826	386511411.95604587	390718810.6530366	777230222.6090826	189022524.97636276
313.143_C14H20N2O6_6.31_2764	29077888.011624284	28031460.79152839	47029026.87795049	30193068.745548826	59087059.67082883	36457637.781986	121877048.02384397	47766250.97225185	25946108.32881489	8525293.237458536	39391848.03819666	37007461.76649311	46743168.108662546	35619953.49621582	12640967.678348355	43432804.098577686	43029497.00389287	40551690.35177064	40551690.35177064	44966649.221264265	36136731.482277006	40551690.35177064	33118270.39540395	36038795.63910091	36732549.774239555	36732549.774239555	36313707.631354466	39945220.94028184	36732549.774239555	38199654.90234488	516353964.0467144	648827045.6283302	648827045.6283302	359733193.7701141	289093851.85821605	648827045.6283302	132473081.5816158
313.143_C11H24N2O6S_2.99_2489	65879096.68805423	12174785.904516635	25233775.119087696	94695863.82616906	112457966.88807648	61376131.4700337	44131111.85454141	23981117.88271793	64396653.66756645	36719649.614102006	69282100.39777789	26789522.54564147	29323971.42832149	77852102.08230571	40476335.27549395	57177845.95700646	54018518.868791066	52621751.91258828	52621751.91258828	59262887.889141336	45980615.93603524	52621751.91258828	48431451.04397994	52753621.662287556	50654478.90577394	50654478.90577394	56706606.12615965	48827090.6162502	50654478.90577394	48827090.6162502	648222226.4254928	841948030.6014125	841948030.6014125	474103103.1131307	367844927.4882819	841948030.6014125	193725804.17591977
312.362_C21H45N_7.86_3002	62057130.54811409	49329980.071945675	67911542.6874297	41258153.50668273	34924956.417702116	29752711.02032594	52576235.13132683	39133862.14005647	56236401.57504593	78186090.35665974	54485386.68706011	57570256.07878969	84952827.2707784	45466112.537685715	23119289.535032	26266847.819739327	53482166.938646115	50201736.461523406	50201736.461523406	51724646.34848158	48678826.57456523	50201736.461523406	40360445.030155286	50953107.60163625	50953107.60163625	50953107.60163625	50953107.60163625	47685131.8575512	50953107.60163625	40376117.253399715	641786003.2637534	803227783.3843745	803227783.3843745	413797170.78785264	389430612.59652185	803227783.3843745	161441780.12062114
312.362_C21H45N_6.83_392	13316691.96822129	18569269.542972732	102533345.07493521	58895615.380729325	66502751.56638678	54433242.55855601	94941319.60479005	58863626.60404933	104685482.21494882	42958982.981037654	16870884.50784811	14732356.002585115	77558901.36378068	107220564.63318661	4189902.8521283483	4405798.927792458	66706649.45779953	52542420.986496784	52542420.986496784	52586468.027442046	52498373.94555152	52542420.986496784	10049735.572588509	62699183.47355805	56648434.58130267	56648434.58130267	50927299.18088349	56648434.58130267	56648434.58130267	9569077.465188786	800479793.4935944	840678735.7839485	840678735.7839485	420691744.21953636	419986991.5644122	840678735.7839485	40198942.290354036
312.325_C20H41NO_8.38_1570	8235291.729320291	7684411.466053788	69894220.31980255	36518036.17761465	51536038.441002935	64230791.88851618	82164164.52652787	13925280.845785702	75194841.87738056	62770518.06501678	25559506.398565125	49471042.45426931	80109478.32218455	40014359.1800636	45554003.801099166	60232899.41672632	49356452.73660579	48318430.30687059	48318430.30687059	44464759.58863926	52172101.025101915	48318430.30687059	45204363.017664984	57153278.253009856	50503540.44763613	50503540.44763613	44742700.817166455	62231845.652621254	50503540.44763613	47512523.127684236	592277432.8392695	773094884.9099294	773094884.9099294	355718076.7091141	417376808.2008153	773094884.9099294	180817452.07065994
311.294_C20H38O2_8.77_4250	58557426.13545797	15773717.54787285	45060214.400157794	51903697.88709825	46776564.260434024	63198479.57574435	14109050.027582474	56747191.399276264	37695190.49018124	34891237.5309056	97504450.11827293	27628118.03307607	50661344.19853076	77657530.33574238	46344183.73226304	93374377.01708065	46085970.31574866	51117673.29310479	51117673.29310479	45780545.71762308	56454800.86858651	51117673.29310479	66212782.225173175	48718954.2294824	48718954.2294824	48718954.2294824	40833900.89566981	53704267.79890351	48718954.2294824	69859280.37467185	553031643.788984	817882772.6896766	817882772.6896766	366244365.7409846	451638406.9486921	817882772.6896766	264851128.9006927
311.294_C20H38O2_7.1_1994	29562410.418443892	13856697.90433023	50102220.732250854	43048620.10388184	43635507.676722	59330099.16837077	47702862.24580211	53372958.93042959	56516778.43994325	42614613.87949259	6650478.9300103905	48906219.03953132	46866386.817220636	43224934.85638076	43823508.89387123	62396357.20940409	44152840.93110571	43225665.952880345	43225665.952880345	36204991.82951891	50246340.07624179	43225665.952880345	40444141.01820426	45250947.24697132	45344947.85554594	45344947.85554594	43136777.4801313	51737589.83134022	45344947.85554594	46364863.96670128	529834091.17326856	691610655.2460855	691610655.2460855	289639934.63615125	401970720.60993433	691610655.2460855	161776564.07281703
311.256_C19H34O3_7.07_366	19962014.8545145	16569266.940086553	92644183.20502515	64916040.41768956	55053398.16079338	56597180.02644697	51306938.31479738	56580226.36108831	103005085.23002802	35083338.289117664	21708938.643197622	26430375.39131096	61554343.165902644	104821770.9041358	28981864.661784247	24427188.00850709	59841148.822468825	51227634.53590162	51227634.53590162	46986258.382641114	55469010.68916211	51227634.53590162	25387091.67619998	56588703.19376764	53180168.23779538	53180168.23779538	43195138.30195752	56588703.19376764	53180168.23779538	25428781.699909024	718093785.8696259	819642152.5744259	819642152.5744259	375890067.0611289	443752085.5132969	819642152.5744259	101548366.70479992
