index	V18-leg-psoriasis-GD6	V18-leg-healthy-GC2	V18-leg-healthy-GD9	V18-leg-healthy-GC5	V18-leg-psoriasis-GD7	V18-leg-psoriasis-GC12	V18-leg-healthy-GD12	V18-leg-healthy-GC3	V18-leg-psoriasis-GC9	V18-leg-psoriasis-GC8	V18-leg-healthy-GD8	V18-leg-healthy-GD4	V18-leg-healthy-GC10	V18-leg-healthy-GE1	V18-leg-healthy-GC1	V18-leg-psoriasis-GD5	V18-leg-psoriasis-GC7	V18-leg-healthy-GC6	V18-leg-healthy-GC4	V18-leg-healthy-GC11	V18-leg-psoriasis-GD1	V18-leg-psoriasis-GD2	V18-leg-psoriasis-GD10	V18-leg-psoriasis-GD11	V18-leg-healthy-GD3	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
788.571__6.56_5557	3015016.0205436377	1559655.7613024947	1234589.3022150793	3036856.382782475	3125202.3320522676	1557061.7325134513	3594915.852141709	1622110.0	1822135.2036894697	1667818.0178883376	1795738.2890084551	945120.3018656977	2867972.4785130317	1350786.2472224163	895118.0490531758	764846.6357347495	2470480.476556495	3492725.367200056	2075462.6793375725	2764373.251345119	1428979.5369995108	2029152.3027042134	1486138.8480190064	2462024.7847110615	3215429.8427782822	2175060.9860546836	2091188.3878471106	2091188.3878471106	2091188.3878471106	2091188.3878471106	1984441.4446738365	1935600.4841730138	1822135.2036894697	1822135.2036894697	1822135.2036894697	1822135.2036894697	1822135.2036894697	30450853.804765567	52279709.696177766	52279709.696177766	52279709.696177766	52279709.696177766	21828855.891412202
787.576_C33H70N16O6_7.26_3572	664880.7694774705	1537739.0	1850446.5162415223	4907533.14983937	545986.5271424256	1032183.319272907	1586548.2025755786	2331921.5105302176	3930564.9469233095	1616388.1794832367	859103.0085010572	2090149.5367253358	3412535.2269309973	679230.7401795766	2270413.8807490594	636983.0752793872	3804840.1426617973	1176408.0647464236	6097542.01909992	1977339.1029023312	1744025.10678492	1617420.846563607	4598787.407770669	6322395.624756308	2266487.0917927455	2360242.6464867243	2382314.119877207	2382314.119877207	2382314.119877207	2382314.119877207	2410405.0860105488	2033744.3198138336	1850446.5162415223	1850446.5162415223	1850446.5162415223	1850446.5162415223	1617420.846563607	33043397.050814137	59557852.99693018	59557852.99693018	59557852.99693018	59557852.99693018	26514455.946116038
787.538__6.45_5759	711813.3475742387	1459675.7076082844	1590980.5633866086	2204992.413206923	1100944.6302250805	1182428.4830480425	2615402.8212833367	1854557.623628712	4483470.233000757	2757223.7755343295	1519297.480139966	1920948.2913041422	3032714.4985341406	1395347.0200255343	3183058.303834878	2695898.9601853606	743264.9081236997	1831035.7766455458	1938246.013192737	2045749.0	1402322.1131785512	2871508.3857575185	1588870.2158596558	2080868.8485908834	6672132.273004539	2376009.8418425247	2195310.0674749385	2195310.0674749385	2195310.0674749385	2195310.0674749385	1965328.536461647	1929597.1522484396	1920948.2913041422	1920948.2913041422	1920948.2913041422	1920948.2913041422	1588870.2158596558	33264137.785795346	54882751.686873466	54882751.686873466	54882751.686873466	54882751.686873466	21618613.901078116
787.518_C43H70N4O9_8.09_3183	681813.0831698376	1776775.719163162	1658299.0	1754396.2295105497	2153458.915378425	1509543.9278820036	3918365.779366691	1480459.3138518461	1692492.5175700078	3314275.3180004195	2045603.731282015	1548415.2073760594	2858157.3942587236	1686061.529479967	2025368.7350421057	1588873.9851895713	1720789.6128106078	1784321.943513731	1226161.7710447477	2108679.998888654	1588893.9223741172	2493542.425063814	3842629.399573496	4308910.303137392	4035465.5867221616	2136180.852821458	2192070.2139860047	2192070.2139860047	2192070.2139860047	2192070.2139860047	2263202.128195427	1780548.8313384466	1776775.719163162	1776775.719163162	1776775.719163162	1776775.719163162	1720789.6128106078	29906531.939500414	54801755.349650115	54801755.349650115	54801755.349650115	54801755.349650115	24895223.410149693
787.517_C38H64N14O3_7.76_3625	961983.4932123274	1723750.0012415356	2263029.417633471	1301896.9804923479	3287868.962581969	1841756.662387377	3801426.901662807	2756991.307120246	1641982.1296503667	3215364.787970399	1984555.1671529002	1270080.2976258362	2155710.5217227386	1088046.173759454	846752.4353896183	1541455.966785226	1669434.732379027	1380125.2325146445	964437.5327358282	2045749.0	4448532.9462806815	2172187.644237673	3727950.782333555	1660501.0614043123	6307883.742276448	2135031.0508091343	2242378.1552220313	2242378.1552220313	2242378.1552220313	2242378.1552220313	2379001.742656629	1854152.584197218	1841756.662387377	1841756.662387377	1841756.662387377	1841756.662387377	1841756.662387377	29890434.71132788	56059453.88055079	56059453.88055079	56059453.88055079	56059453.88055079	26169019.16922292
787.465__6.61_3765	873737.7926314103	2353630.2227003356	3246893.885059331	3772733.797996796	1115158.2814869082	3043332.8173497915	1855282.9872862229	1461624.1552731262	4190651.054874126	3994694.713694511	1771005.7678064576	1827979.0	5934776.113493867	987982.0816089908	1901212.2308979488	1165839.4592326093	1327848.896831822	3254830.0944382665	6495284.032701736	1832629.95935843	865566.995390098	1012833.0958125328	2735707.5539426045	1853371.6061814644	1595828.811497303	2735120.9385799156	2418817.4163018675	2418817.4163018675	2418817.4163018675	2418817.4163018675	2016249.297038898	1878247.6090920859	1853371.6061814644	1853371.6061814644	1853371.6061814644	1853371.6061814644	1327848.896831822	38291693.140118815	60470435.407546684	60470435.407546684	60470435.407546684	60470435.407546684	22178742.26742788
786.593_C40H83NO13_8.16_2635	745375.1061254963	757796.466828202	1873036.5143293005	4050241.2156960624	599590.0164032958	1629753.5568069904	1328565.9355543996	3110316.197074575	2002614.9528411985	2926903.4504276016	1733864.0	3687630.012500573	1948255.3772332175	1023220.1025812416	4432593.877188207	892907.0373189803	1107547.028694178	2599849.677373101	10801171.313247966	1579223.1997692867	2137988.15706843	1937587.4004792157	4426537.412376053	3226002.152103778	5188479.005969981	3151017.3496675794	2629881.9666396533	2629881.9666396533	2629881.9666396533	2629881.9666396533	1966618.7518768383	2274052.5273031592	1948255.3772332175	1948255.3772332175	1948255.3772332175	1948255.3772332175	1937587.4004792157	44114242.89534611	65747049.16599133	65747049.16599133	65747049.16599133	65747049.16599133	21632806.27064522
785.561_C40H80O14_7.71_4037	860666.8043518557	1002447.6871760018	2232012.4284778167	1224905.0105776687	2689401.4892191323	2944225.660780128	1804038.535512858	1622110.0	1551360.0139672218	3565631.3142416063	2948799.283181289	4013076.981095953	1986094.1160924153	979453.9417153489	781805.6966162773	2027095.7939517144	2771444.3700695927	2490272.4632870923	6365485.784448782	1391283.2299265785	1769963.6370123548	3356755.108470054	1924787.8133509236	2970617.155969051	2202453.2762925336	2217445.602457187	2299047.50383137	2299047.50383137	2299047.50383137	2299047.50383137	2402904.4692166937	1895066.3258026368	2027095.7939517144	2027095.7939517144	2027095.7939517144	2027095.7939517144	2689401.4892191323	31044238.434400618	57476187.59578425	57476187.59578425	57476187.59578425	57476187.59578425	26431949.161383633
785.559__6.82_5558	569625.4969465649	2253282.2990174065	409443.2919847328	1541708.628361816	746388.6175321587	868492.4926741329	1020023.484657545	2200466.913313875	6248886.27188119	3050613.416235241	788754.5432393881	4808610.662279774	2632883.813049737	591272.1891426081	909488.6545114768	2015299.9942127366	2093153.9999999998	2409829.308239784	2910920.998969862	893980.3289614094	3339314.303725666	2632571.4350128104	1025249.5968593992	3011848.1311748857	3862131.47226287	1945199.756285163	2113369.613769883	2113369.613769883	2113369.613769883	2113369.613769883	2327403.9778413437	1871087.7708378455	2093153.9999999998	2093153.9999999998	2093153.9999999998	2093153.9999999998	2093153.9999999998	27232796.587992284	52834240.344247065	52834240.344247065	52834240.344247065	52834240.344247065	25601443.75625478
785.505__8.65_5336	1962411.6924297176	1545528.2676489023	1051146.2254215383	1066577.3076554025	1435964.0637240866	1718361.2287567032	1714315.3547578328	1631747.844601444	1614519.329492606	2596265.2855860526	2933929.6614536983	1626797.75406449	1328415.0966578708	1779920.5546742603	1192322.8075354602	1626960.5570421498	1425626.0746426885	2676656.955946421	1755618.9101981753	1909170.7186544815	2175749.594371232	2069795.656478035	5421347.956232734	1594762.9681495638	3127399.0	1809967.6042335697	1959252.4346470218	1959252.4346470218	1959252.4346470218	1959252.4346470218	2149251.309718688	1673031.5996796384	1714315.3547578328	1714315.3547578328	1714315.3547578328	1714315.3547578328	1718361.2287567032	25339546.459269974	48981310.86617555	48981310.86617555	48981310.86617555	48981310.86617555	23641764.40690557
785.503_C37H72N2O15_6.48_2204	643711.7354243352	2914352.1458519488	1497428.7113377815	2503530.6426475407	1777051.8273150132	372584.41947460547	2080043.2262804492	1040604.3243134188	1939056.5801202974	3363959.383432643	1733864.0	1466664.691279369	8183086.649547464	728527.0497090786	2592171.782581249	596518.5742790413	2812795.6224112674	1051545.1178259186	5495798.544738277	1644929.2030927544	1747737.681028766	3791364.6809262973	1893383.2549101433	4246445.537204958	5423208.197878523	2739696.7347916975	2461614.543344446	2461614.543344446	2461614.543344446	2461614.543344446	2107691.754229761	1906953.6131402245	1893383.2549101433	1893383.2549101433	1893383.2549101433	1893383.2549101433	1893383.2549101433	38355754.28708377	61540363.583611146	61540363.583611146	61540363.583611146	61540363.583611146	23184609.29652737
785.494_C26H60N18O10_7.37_3619	1455170.8840487415	2480259.0465482106	1804783.9042216178	2166847.2722844	1112372.2160469834	1112521.2179166144	2150047.31148352	2528412.7257661656	1484510.5938613059	2302991.522248369	2270993.3707451406	1121237.82729002	1360702.4570205256	3198157.5045232046	689560.7857356973	4306357.668220524	1671327.896322239	1530043.0818560047	1907397.7667896545	4190988.003929838	1411158.2151242776	1390069.4838425224	1714513.6048702516	3489250.040398558	3127399.0	2180487.8612995716	2079082.9360437756	2079082.9360437756	2079082.9360437756	2079082.9360437756	1950022.1220818532	2158447.2918839604	1804783.9042216178	1804783.9042216178	1804783.9042216178	1804783.9042216178	1484510.5938613059	30526830.058194	51977073.40109439	51977073.40109439	51977073.40109439	51977073.40109439	21450243.342900384
784.576_C42H73N9O5_8.01_2471	1052682.73859255	2692186.227405188	2059773.781530423	1859059.0	808219.4393803168	1571161.5685477736	1246378.1807861608	1703404.6110227138	3007880.22604093	2372141.8476359183	774682.2272097522	1848731.5626632816	2121383.7887265217	1740859.1985203992	1663934.72159655	2442888.526201116	1055216.9009269816	1092845.6861628767	30016986.948736027	1972971.8780935637	595940.8313284058	2020233.3834959362	2768341.745741797	962981.6870840575	745761.2551017449	3681354.219111086	2807865.918501239	2807865.918501239	2807865.918501239	2807865.918501239	1696153.5359068892	1794795.3805918405	1740859.1985203992	1740859.1985203992	1740859.1985203992	1740859.1985203992	1571161.5685477736	51538959.067555204	70196647.96253097	70196647.96253097	70196647.96253097	70196647.96253097	18657688.89497578
784.061__8.96_1105	837671.5750232991	4619561.458527492	3221484.564771668	4952186.879776328	3432116.475302889	1514319.0	1475057.6974836905	7764608.492078285	1409743.594967381	2034358.2609506056	687661.5921714818	2204985.283690587	1550174.9854613233	837972.0441752097	2883484.084249767	1400881.2725069898	4132494.8931966447	3957345.657968313	4577510.952469711	1863634.1168685926	2251409.2851817333	1470750.972972973	3045482.4827586208	1428321.0866728798	1627541.2395153774	3015943.5035148454	2607230.3179496736	2607230.3179496736	2607230.3179496736	2607230.3179496736	2087049.899957638	2544234.683970177	2034358.2609506056	2034358.2609506056	2034358.2609506056	2034358.2609506056	1514319.0	42223209.04920784	65180757.948741846	65180757.948741846	65180757.948741846	65180757.948741846	22957548.899534017
783.568__8.1_3870	793791.9710861825	3206172.2799930493	2112810.1025796817	1609567.0320757648	1941345.820683605	599305.1903448846	1101165.1103671656	1134117.9203625945	3246458.2428378626	2702616.0227528564	2078899.726866197	1953193.4457558917	2419173.2964793993	1359590.0	2511754.3512028763	988022.3097263486	2672330.7562306896	1021381.607733146	1519992.3517719386	1682303.2875220873	966347.4959657985	2673310.146808416	9728892.24841371	1205817.4949745547	2841667.1143088643	1896556.2590727613	2162801.013073743	2162801.013073743	2162801.013073743	2162801.013073743	2501657.972711355	1817748.3666389897	1941345.820683605	1941345.820683605	1941345.820683605	1941345.820683605	1941345.820683605	26551787.627018657	54070025.32684357	54070025.32684357	54070025.32684357	54070025.32684357	27518237.699824907
783.45__7.28_5014	974474.0	765972.7388034371	1456706.064490773	2516906.340739947	3533848.3065651963	1925862.6261607446	1501585.1035961197	1311589.0474301944	1955319.5005091375	851430.9245940297	1880349.9186987511	1483852.8346928202	1538001.8847848224	1846298.948764671	1389542.441227647	4030982.0225199633	3629483.484699073	2388527.568869357	2876793.409525341	3221183.457127034	1418198.5258945639	1387368.1231577254	1203508.553137896	2359855.8165782373	5034930.305339693	2086588.576006472	2099302.8779162867	2099302.8779162867	2099302.8779162867	2099302.8779162867	2115484.716710597	1692150.4167747467	1846298.948764671	1846298.948764671	1846298.948764671	1846298.948764671	1925862.6261607446	29212240.06409061	52482571.94790717	52482571.94790717	52482571.94790717	52482571.94790717	23270331.883816563
783.268__4.7_5799	1952646.904879976	1519736.4839105203	1514794.941690962	1165940.1950900522	1512590.0	2128819.685294679	1229862.8971962617	3223249.7060298086	2994450.943462031	2984600.830113621	3115438.3608076074	2603397.322143811	3297001.914552737	1334628.5379144982	1745881.0736764667	1300544.6728971964	1670517.4030952835	1503481.7361924744	1505006.6491376257	6611812.339473039	3576786.3475109674	3329045.693332607	1806918.8053459034	3190694.875343996	3680373.271736465	2432186.102110881	2419928.8636331437	2419928.8636331437	2419928.8636331437	2419928.8636331437	2404328.7419342054	1632808.7787934935	1952646.904879976	1952646.904879976	1952646.904879976	1952646.904879976	2128819.685294679	34050605.42955233	60498221.59082859	60498221.59082859	60498221.59082859	60498221.59082859	26447616.16127626
783.268_C28H44N10O14_4.31_4389	1444662.1951803595	1537739.0	1930655.6052486913	1123153.5435933215	818598.5654650442	816555.470492248	1354128.1068115789	1126253.873300949	1697327.9140868748	1615236.0904255551	1848864.8927460262	3062858.0967728365	2224765.371851199	1494635.495251868	959092.5711871708	1779352.8241573824	1409398.732822379	2916303.9501761603	3175928.6825271347	3578246.6472849273	1408731.827367285	1486817.7573919867	4843060.723533533	3599748.214465884	1991781.170455551	2023171.929086244	1969755.8929038378	1969755.8929038378	1969755.8929038378	1969755.8929038378	1901771.8468535028	1889760.2489973586	1615236.0904255551	1615236.0904255551	1615236.0904255551	1615236.0904255551	1486817.7573919867	28324407.007207416	49243897.32259595	49243897.32259595	49243897.32259595	49243897.32259595	20919490.31538853
783.071__9.16_5310	458576.40680488787	3881277.338662588	3304537.2444597795	1859058.9999999998	1235114.5599679097	1895422.492032243	898889.6275008675	6535319.691635867	4071533.1698836335	2720993.9588914677	1228194.6050958808	4446013.35942982	3523939.798045039	1305636.7742915312	4043973.5481228232	1461211.391059645	6433651.547851007	2921469.54055131	12602615.925703585	1448201.0909354805	844393.9403523309	1313469.2506851465	2123130.463272843	969173.4087817519	2226402.3881620388	3587537.85232833	2950088.020887179	2950088.020887179	2950088.020887179	2950088.020887179	2138788.235416624	3113003.3925055447	2123130.463272843	2123130.463272843	2123130.463272843	2123130.463272843	1461211.391059645	50225529.93259662	73752200.52217947	73752200.52217947	73752200.52217947	73752200.52217947	23526670.589582868
782.561__8.13_3806	1600183.3575777924	1205145.1720600578	819610.3045167708	2442059.9663029625	1023978.2451652212	1265978.7473629892	2272282.842798968	2904057.2253511143	2369290.4651782773	1019450.4176070129	2130827.94363269	1003631.2462308434	1762728.2972551214	691954.1862911498	1697541.496036557	1306544.0913898475	2540926.5054182597	2111564.0	4662499.249200162	3342865.2857943983	2557046.306690292	4020457.502388013	12055690.73341167	1912872.5819266995	2070380.329855451	2079796.2532375888	2431582.6599776926	2431582.6599776926	2431582.6599776926	2431582.6599776926	2879310.814010552	2090972.1649277254	2070380.329855451	2070380.329855451	2070380.329855451	2070380.329855451	1912872.5819266995	29117147.545326244	60789566.49944232	60789566.49944232	60789566.49944232	60789566.49944232	31672418.954116073
782.513__6.59_4590	924108.4566454454	2327909.478192766	1849523.718010698	3756746.1270037624	2256469.0566075146	3377852.118870177	1124345.8583885413	1913470.734394248	1513140.5435761053	1816474.4326541694	1282421.6131189088	1849276.8183335415	6292035.461885939	1191731.8345610579	1786326.2185042305	1328583.0349015736	3596402.4223817997	2680960.1444045496	5387543.184590584	2045748.9999999998	3314626.4022577484	2156278.9311865033	2692739.0225740406	3271738.164766531	2793756.261913526	2591556.8895215965	2501208.3615889587	2501208.3615889587	2501208.3615889587	2501208.3615889587	2386219.326038328	1979609.8671971238	2156278.9311865033	2156278.9311865033	2156278.9311865033	2156278.9311865033	2256469.0566075146	36281796.45330235	62530209.03972396	62530209.03972396	62530209.03972396	62530209.03972396	26248412.58642161
